Index,NumStory,SeismicWeight,Area,LongDim,ShortDim,LongWall,ShortWall,DampingRatio,StoryHeight,1st Mode,2nd Mode,Xpeakstrength,Xdrift@peakstrength,Xdrift@80%peakstrength,Xdrift@20%residualstrength,Zpeakstrength,Zdrift@peakstrength,Zdrift@80%peakstrength,Zdrift@20%residualstrength
Building_T2-100x50-S3-GS_Existing7,3,859.564,10000,1200,600,12142.5,10036,0.016846741,9.529009208,0.502062499,0.475658181,0.260047687,0.00509613,0.00250062,0.0156671,0.12910124,0.00421226,0.00211643,0.012617
Building_T2-100x50-S3-GS_Existing8,3,956.381,10000,1200,600,12142.5,10036,0.019290907,10.19069522,0.613305784,0.58189666,0.180751249,0.00490122,0.00235985,0.0145058,0.088613069,0.00409854,0.00200183,0.0113639
Building_T2-100x50-S3-GS_Existing9,3,946.237,10000,1200,600,12142.5,10036,0.048341084,11.51284548,0.515662946,0.489788992,0.216336012,0.00369238,0.00179966,0.0117701,0.107741309,0.00310729,0.00157451,0.00961927
Building_T2-100x50-S3-GS_Existing10,3,960.073,10000,1200,600,12142.5,10036,0.029909028,10.17560133,0.554279062,0.52593193,0.217316887,0.00483605,0.00234013,0.0148334,0.107342881,0.0040611,0.00200493,0.0118466
Building_T2-60x50-S2-PS_Existing1,2,371.13,3000,720,600,6177,4857.5,0.025821196,9.699603555,0.440204098,0.437894635,0.219701215,0.0060908,0.00322834,0.0391717,0.152526678,0.00564998,0.00358716,0.0405088
Building_T2-60x50-S2-PS_Existing2,2,396.526,3000,720,600,6177,4857.5,0.041688783,11.80575281,0.469983355,0.467743805,0.179039904,0.00461538,0.00247493,0.029508,0.124284435,0.00425438,0.00271103,0.030457
Building_T2-60x50-S2-PS_Existing3,2,336.736,3000,720,600,6177,4857.5,0.011508179,9.294976318,0.345700135,0.344522588,0.287337618,0.00515406,0.00281968,0.033445,0.199428205,0.00474115,0.00304491,0.0344124
Building_T2-60x50-S2-PS_Existing4,2,353.074,3000,720,600,6177,4857.5,0.047033063,11.54896592,0.528973489,0.526376527,0.138986116,0.00468479,0.00245699,0.0295375,0.096539487,0.00433441,0.00273882,0.0306415
Building_T2-60x50-S2-PS_Existing5,2,392.395,3000,720,600,6177,4857.5,0.043080267,11.86182834,0.376990289,0.375328641,0.253385708,0.00412595,0.00226855,0.0265395,0.175861935,0.00376424,0.00242459,0.0272615
Building_T2-60x50-S2-PS_Existing6,2,369.798,3000,720,600,6177,4857.5,0.039550528,10.12620779,0.444638028,0.443135095,0.212136326,0.00579236,0.00311328,0.036626,0.147262484,0.00531763,0.00338682,0.0377913
Building_T2-60x50-S2-PS_Existing7,2,382.632,3000,720,600,6177,4857.5,0.03610283,10.37219451,0.342004928,0.340341153,0.275524096,0.00428363,0.00233935,0.0281915,0.191238563,0.00395589,0.00254408,0.0290127
Building_T2-60x50-S2-PS_Existing8,2,359.62,3000,720,600,6177,4857.5,0.032134338,10.55166298,0.390874627,0.388949212,0.259264065,0.00513334,0.00278025,0.0334598,0.179936917,0.00474817,0.0030372,0.0344851
Building_T2-60x50-S2-PS_Existing9,2,396.412,3000,720,600,6177,4857.5,0.024224412,11.72465706,0.452763199,0.450989034,0.190452057,0.0046031,0.00248707,0.0293696,0.132193912,0.00423059,0.00270141,0.0302846
Building_T2-60x50-S2-PS_Existing10,2,370.648,3000,720,600,6177,4857.5,0.012970529,11.41104863,0.454722715,0.452523352,0.190883434,0.00478846,0.00256934,0.0307132,0.132492853,0.00441973,0.00281574,0.0316968
Building_T2-60x50-S3-PS_Existing1,3,649.441,6000,720,600,10036,7286.25,0.017372772,9.736350759,0.528874724,0.527415099,0.129233898,0.00412651,0.00209592,0.0195927,0.089775191,0.00307492,0.00195527,0.0195406
Building_T2-60x50-S3-PS_Existing2,3,612.08,6000,720,600,10036,7286.25,0.037072719,10.35229572,0.627760699,0.627019438,0.092052611,0.00381186,0.00182361,0.0174113,0.064076998,0.00292397,0.00184147,0.0185016
Building_T2-60x50-S3-PS_Existing3,3,599.836,6000,720,600,10036,7286.25,0.029648428,9.354295984,0.610653496,0.609017656,0.139291828,0.00618822,0.00299667,0.0270599,0.097004118,0.00467759,0.00293094,0.0290565
Building_T2-60x50-S3-PS_Existing4,3,572.93,6000,720,600,10036,7286.25,0.021139445,10.32618641,0.659020835,0.658065482,0.084905025,0.00391753,0.00188503,0.0168204,0.059159758,0.00296892,0.00185692,0.0178443
Building_T2-60x50-S3-PS_Existing5,3,588.289,6000,720,600,10036,7286.25,0.047471719,10.50634744,0.533975862,0.53296714,0.135989855,0.00401936,0.00203216,0.0194236,0.094437703,0.00301848,0.00192284,0.0193822
Building_T2-60x50-S3-PS_Existing6,3,572.751,6000,720,600,10036,7286.25,0.015190152,9.936955129,0.508849863,0.507380451,0.168854811,0.00487687,0.00249285,0.0233357,0.117249545,0.00362723,0.00231237,0.023223
Building_T2-60x50-S3-PS_Existing7,3,599.865,6000,720,600,10036,7286.25,0.047712218,10.57908834,0.562453109,0.561172963,0.141465755,0.0046777,0.002368,0.0221158,0.098286534,0.00348574,0.00221396,0.0221037
Building_T2-60x50-S3-PS_Existing8,3,600.607,6000,720,600,10036,7286.25,0.037938701,11.25297433,0.551229989,0.550153604,0.169524759,0.00500252,0.00252493,0.0242417,0.117736502,0.00376253,0.00239696,0.0242022
Building_T2-60x50-S3-PS_Existing9,3,631.776,6000,720,600,10036,7286.25,0.031812872,10.99454368,0.789525151,0.788140677,0.069647684,0.00406068,0.00195558,0.0162495,0.048926346,0.00346211,0.00212504,0.0158393
Building_T2-60x50-S3-PS_Existing10,3,597.635,6000,720,600,10036,7286.25,0.020738581,9.382210427,0.544702505,0.543366538,0.167933397,0.0058588,0.00293074,0.0277408,0.11670865,0.00439451,0.0027803,0.027864
Building_T2-100x50-S2-PS_Existing1,2,546.646,5000,1200,600,8095,6177,0.04308756,9.463074931,0.607637694,0.502406978,0.205570965,0.00669735,0.00380678,0.0422761,0.080123742,0.00609703,0.00375818,0.0367084
Building_T2-100x50-S2-PS_Existing2,2,586.549,5000,1200,600,8095,6177,0.041011017,11.94111497,0.540253495,0.448808224,0.20749563,0.00416255,0.0023914,0.0275462,0.082788804,0.0038435,0.0024175,0.0273015
Building_T2-100x50-S2-PS_Existing3,2,556.811,5000,1200,600,8095,6177,0.020942512,10.70526928,0.483638275,0.401864302,0.294570549,0.00529965,0.00305931,0.0351011,0.118043884,0.00488502,0.0030852,0.0348721
Building_T2-100x50-S2-PS_Existing4,2,601.007,5000,1200,600,8095,6177,0.021452243,10.59514244,0.478878925,0.396829626,0.244571592,0.00441088,0.00256503,0.0287779,0.098056289,0.00402992,0.00255201,0.0285629
Building_T2-100x50-S2-PS_Existing5,2,537.524,5000,1200,600,8095,6177,0.011082467,10.38190207,0.583609329,0.483828227,0.194560675,0.00528502,0.00302391,0.0339778,0.076598494,0.00483319,0.00300893,0.033378
Building_T2-100x50-S2-PS_Existing6,2,527.355,5000,1200,600,8095,6177,0.016073515,10.68009416,0.482105523,0.400024165,0.288313231,0.00515562,0.00299899,0.0337285,0.11561696,0.00471773,0.00298736,0.033486
Building_T2-100x50-S2-PS_Existing7,2,542.046,5000,1200,600,8095,6177,0.023905463,9.528364005,0.454300083,0.377305749,0.283087753,0.00507448,0.00293815,0.0335033,0.113473792,0.00466829,0.00295119,0.0332757
Building_T2-100x50-S2-PS_Existing8,2,604.335,5000,1200,600,8095,6177,0.044000925,10.98971825,0.61032009,0.50561466,0.169283661,0.00473241,0.00270776,0.030271,0.066558348,0.00431977,0.0026873,0.0296556
Building_T2-100x50-S2-PS_Existing9,2,566.671,5000,1200,600,8095,6177,0.015598044,9.768564029,0.559613192,0.463123792,0.235747194,0.00630541,0.00362853,0.0401208,0.092958284,0.00573209,0.00357692,0.039411
Building_T2-100x50-S2-PS_Existing10,2,583.722,5000,1200,600,8095,6177,0.011113406,10.80442214,0.553953898,0.45882949,0.244679983,0.00573655,0.00331234,0.0368875,0.097084011,0.00522867,0.00328018,0.036375
Building_T2-100x50-S3-PS_Existing1,3,956.597,10000,1200,600,12142.5,10036,0.022385859,10.57172347,0.707371771,0.578834881,0.135972722,0.00417657,0.00224599,0.020064,0.052896118,0.00304659,0.00189154,0.0163799
Building_T2-100x50-S3-PS_Existing2,3,879.677,10000,1200,600,12142.5,10036,0.035438153,10.22314678,0.702642353,0.574095668,0.165625223,0.00526075,0.00284404,0.0249259,0.064355074,0.00380139,0.0023522,0.0200195
Building_T2-100x50-S3-PS_Existing3,3,922.851,10000,1200,600,12142.5,10036,0.03315,10.07227659,0.72267215,0.589758863,0.161352708,0.00554441,0.00299229,0.0259413,0.062394422,0.00398492,0.0024563,0.0197102
Building_T2-100x50-S3-PS_Existing4,3,973.141,10000,1200,600,12142.5,10036,0.014614417,11.95840508,0.626738946,0.513134716,0.163093201,0.00348065,0.0019282,0.01669,0.064805295,0.00250814,0.00158651,0.0157958
Building_T2-100x50-S3-PS_Existing5,3,934.374,10000,1200,600,12142.5,10036,0.027002801,10.39588118,0.645564382,0.528394622,0.173845365,0.00452709,0.0024654,0.0218435,0.068332781,0.00329298,0.00206231,0.0204648
Building_T2-100x50-S3-PS_Existing6,3,922.625,10000,1200,600,12142.5,10036,0.047086707,9.300213957,0.611005937,0.500434141,0.1775265,0.00463938,0.00251548,0.0225585,0.069726229,0.00339175,0.00212335,0.0209271
Building_T2-100x50-S3-PS_Existing7,3,962.546,10000,1200,600,12142.5,10036,0.027277642,11.68462906,0.869237691,0.709478849,0.110683959,0.0047133,0.00245448,0.02107,0.041952921,0.00343964,0.00208395,0.0140486
Building_T2-100x50-S3-PS_Existing8,3,926.049,10000,1200,600,12142.5,10036,0.033463927,10.7353718,0.706805372,0.578009137,0.130332198,0.00395873,0.00214195,0.0188581,0.050780863,0.00286599,0.00178007,0.0156575
Building_T2-100x50-S3-PS_Existing9,3,972.224,10000,1200,600,12142.5,10036,0.048995598,10.09108261,0.638785112,0.523027571,0.176530996,0.00464319,0.00251696,0.022534,0.069319687,0.00338972,0.00212185,0.0208244
Building_T2-100x50-S3-PS_Existing10,3,928.734,10000,1200,600,12142.5,10036,0.014095779,9.413790709,0.619404708,0.506254332,0.176806424,0.00475773,0.00260302,0.0226326,0.069432935,0.00342493,0.00214204,0.0208755
Building_T3-50x30-S2-GS_Existing1,2,182.368,1500,600,360,3784,2527.5,0.041394406,9.972301113,0.319037558,0.215100308,0.571775449,0.00575482,0.00319967,0.024146,0.325126996,0.00511259,0.00216319,0.0226783
Building_T3-50x30-S2-GS_Existing2,2,203.665,1500,600,360,3784,2527.5,0.019642005,11.07957224,0.414501782,0.2808389,0.369624216,0.00561687,0.00311472,0.0225025,0.208183674,0.00490879,0.00206972,0.0205992
Building_T3-50x30-S2-GS_Existing3,2,190.781,1500,600,360,3784,2527.5,0.045664178,9.457196412,0.292731744,0.197450641,0.634378518,0.00561611,0.00313285,0.0237571,0.361578643,0.00532549,0.00212828,0.0224621
Building_T3-50x30-S2-GS_Existing4,2,201.757,1500,600,360,3784,2527.5,0.046105325,11.32772949,0.319139562,0.217179446,0.549949553,0.00493343,0.00276864,0.0205727,0.313478392,0.00466513,0.00189078,0.0194426
Building_T3-50x30-S2-GS_Existing5,2,208.972,1500,600,360,3784,2527.5,0.022234921,11.08447534,0.405038681,0.273906112,0.309331897,0.00450322,0.00249327,0.018225,0.174417257,0.00394514,0.0016573,0.0167322
Building_T3-50x30-S2-GS_Existing6,2,210.79,1500,600,360,3784,2527.5,0.018917305,10.87588078,0.367571448,0.248713617,0.449170079,0.00545518,0.00303605,0.0223805,0.254405479,0.00482922,0.00203995,0.0208004
Building_T3-50x30-S2-GS_Existing7,2,206.677,1500,600,360,3784,2527.5,0.047307407,11.1315441,0.325424194,0.221867858,0.588322266,0.00548218,0.00308518,0.0227308,0.335136643,0.00518043,0.00210344,0.0214456
Building_T3-50x30-S2-GS_Existing8,2,195.656,1500,600,360,3784,2527.5,0.0141849,11.69978671,0.381146815,0.257762925,0.375018837,0.00458559,0.00254634,0.0188614,0.212385144,0.00406063,0.00170987,0.0175172
Building_T3-50x30-S2-GS_Existing9,2,178.413,1500,600,360,3784,2527.5,0.046585606,9.738385162,0.280885817,0.189538751,0.6666352,0.0053476,0.00298295,0.0227932,0.380596352,0.00507394,0.00203368,0.0216508
Building_T3-50x30-S2-GS_Existing10,2,203.986,1500,600,360,3784,2527.5,0.032777201,10.87100879,0.304901312,0.206544615,0.533653557,0.00447311,0.00250406,0.0188706,0.304522631,0.00423808,0.00171033,0.0178949
Building_T3-50x30-S3-GS_Existing1,3,297.4,3000,600,360,5832.75,4054.5,0.026637572,9.399711103,0.437543586,0.314994795,0.278958568,0.00412704,0.00224724,0.0133585,0.15649121,0.00323983,0.00149321,0.0117524
Building_T3-50x30-S3-GS_Existing2,3,334.08,3000,600,360,5832.75,4054.5,0.025908376,11.55846193,0.529740371,0.379798443,0.240423713,0.00418983,0.00226591,0.0134158,0.134045399,0.00329365,0.00149198,0.0116392
Building_T3-50x30-S3-GS_Existing3,3,306.22,3000,600,360,5832.75,4054.5,0.043528686,10.71895338,0.470738152,0.33704186,0.245041199,0.00360887,0.00195796,0.0118413,0.137406005,0.00285293,0.00130483,0.010415
Building_T3-50x30-S3-GS_Existing4,3,334.374,3000,600,360,5832.75,4054.5,0.04626159,11.53534293,0.470737623,0.337519103,0.291663075,0.00401171,0.00217992,0.013229,0.163934986,0.00316624,0.0014589,0.0117129
Building_T3-50x30-S3-GS_Existing5,3,316.905,3000,600,360,5832.75,4054.5,0.028932108,10.87815073,0.405829729,0.291262704,0.359264521,0.00386035,0.00210885,0.0129413,0.20331884,0.00307361,0.00142787,0.0116626
Building_T3-50x30-S3-GS_Existing6,3,330.544,3000,600,360,5832.75,4054.5,0.015497277,9.877511302,0.614910544,0.44029758,0.184278399,0.0051069,0.00272097,0.0152933,0.100475586,0.00386238,0.0017118,0.0126038
Building_T3-50x30-S3-GS_Existing7,3,316.152,3000,600,360,5832.75,4054.5,0.043041924,9.981963576,0.481714448,0.345976585,0.236569925,0.0039053,0.00211868,0.0125121,0.132208099,0.00306621,0.00139902,0.0109061
Building_T3-50x30-S3-GS_Existing8,3,313.617,3000,600,360,5832.75,4054.5,0.026342721,10.38068158,0.407455299,0.292178955,0.338846147,0.00382466,0.00208794,0.0128129,0.191491584,0.00304761,0.00140955,0.0115113
Building_T3-50x30-S3-GS_Existing9,3,315.794,3000,600,360,5832.75,4054.5,0.016675244,10.29955988,0.619748108,0.442746018,0.186667416,0.00503983,0.00268192,0.0152703,0.101852093,0.00383439,0.00169869,0.0126352
Building_T3-50x30-S3-GS_Existing10,3,332.629,3000,600,360,5832.75,4054.5,0.024152359,10.65687912,0.530526294,0.380190524,0.260768054,0.0048937,0.0026434,0.0154958,0.144969997,0.00384368,0.00172904,0.0133529
Building_T3-80x30-S2-GS_Existing1,2,289.846,2400,960,360,6146,4631.5,0.023550236,9.725572335,0.412891645,0.308225258,0.35214439,0.00578938,0.00315745,0.0227499,0.208997671,0.0039864,0.00180801,0.0183748
Building_T3-80x30-S2-GS_Existing2,2,345.703,2400,960,360,6146,4631.5,0.035123579,11.42969888,0.369484664,0.277626019,0.394459825,0.00437457,0.00242237,0.0176608,0.236378105,0.00314189,0.0014203,0.0147166
Building_T3-80x30-S2-GS_Existing3,2,303.231,2400,960,360,6146,4631.5,0.012437894,11.62883839,0.339208054,0.253393636,0.572576165,0.00519458,0.00287203,0.0214879,0.344256313,0.00372625,0.00166355,0.0180695
Building_T3-80x30-S2-GS_Existing4,2,340.993,2400,960,360,6146,4631.5,0.048661886,10.58930078,0.350081697,0.263515818,0.555061019,0.00588432,0.00327109,0.0237816,0.332867191,0.00423893,0.00192321,0.01987
Building_T3-80x30-S2-GS_Existing5,2,322.973,2400,960,360,6146,4631.5,0.030210616,9.466454619,0.405290635,0.302979802,0.317115561,0.00509336,0.00278897,0.0199765,0.18829017,0.00351336,0.00160627,0.0161852
Building_T3-80x30-S2-GS_Existing6,2,341.691,2400,960,360,6146,4631.5,0.037125615,10.7644883,0.366497912,0.276034516,0.463920648,0.00534562,0.00297179,0.0214214,0.277746836,0.00384576,0.00175085,0.0178157
Building_T3-80x30-S2-GS_Existing7,2,310.863,2400,960,360,6146,4631.5,0.019443204,11.64942493,0.285161821,0.213009429,0.592208947,0.00380453,0.00211385,0.0160342,0.357744545,0.00281445,0.00123189,0.0136415
Building_T3-80x30-S2-GS_Existing8,2,318.973,2400,960,360,6146,4631.5,0.014623156,9.244004716,0.366289161,0.275164153,0.363851194,0.00494273,0.00273113,0.0196242,0.217004765,0.00344352,0.00159135,0.0161167
Building_T3-80x30-S2-GS_Existing9,2,320.547,2400,960,360,6146,4631.5,0.040919268,10.23257731,0.351838821,0.264484776,0.456555691,0.00512531,0.00284324,0.0206425,0.273477131,0.00368424,0.00166981,0.0171878
Building_T3-80x30-S2-GS_Existing10,2,311.371,2400,960,360,6146,4631.5,0.024877689,10.16506634,0.379373131,0.282212237,0.449835826,0.00596327,0.00326119,0.0240571,0.268414746,0.00413956,0.0018592,0.0197631
Building_T3-80x30-S3-GS_Existing1,3,547.017,4800,960,360,9383.25,6945,0.019163641,10.3805817,0.514885135,0.408636897,0.251821892,0.00430259,0.00231113,0.0135346,0.148554725,0.00307211,0.00152741,0.0107382
Building_T3-80x30-S3-GS_Existing2,3,490.865,4800,960,360,9383.25,6945,0.045562509,9.922501906,0.520270656,0.412547246,0.291701576,0.00532282,0.00285128,0.0166296,0.171675815,0.00378221,0.00187717,0.0130563
Building_T3-80x30-S3-GS_Existing3,3,525.736,4800,960,360,9383.25,6945,0.037966314,10.94382944,0.388583896,0.309445339,0.384060736,0.0035332,0.00192741,0.0116315,0.230289101,0.00268277,0.00131312,0.00971587
Building_T3-80x30-S3-GS_Existing4,3,501.967,4800,960,360,9383.25,6945,0.04120361,9.514807959,0.486584361,0.383915301,0.295771505,0.00494397,0.00265483,0.0158516,0.174463911,0.00350091,0.0017396,0.0125586
Building_T3-80x30-S3-GS_Existing5,3,484.08,4800,960,360,9383.25,6945,0.016172206,9.626867101,0.539014962,0.428209045,0.197290398,0.00395018,0.00211374,0.012111,0.11577903,0.00269558,0.0013963,0.00931405
Building_T3-80x30-S3-GS_Existing6,3,501.375,4800,960,360,9383.25,6945,0.044964171,10.02347519,0.473948431,0.374515795,0.244459229,0.00362302,0.00195326,0.0117293,0.144740354,0.00262838,0.00128553,0.00942211
Building_T3-80x30-S3-GS_Existing7,3,540.397,4800,960,360,9383.25,6945,0.026442534,11.20747927,0.458125586,0.362828151,0.270660355,0.00334876,0.00180841,0.0109512,0.161144157,0.0024585,0.00120046,0.00895276
Building_T3-80x30-S3-GS_Existing8,3,488.331,4800,960,360,9383.25,6945,0.018524876,9.626524034,0.38975964,0.308354846,0.416087799,0.00436415,0.00236348,0.0145699,0.248663671,0.0032734,0.00157106,0.0120404
Building_T3-80x30-S3-GS_Existing9,3,516.162,4800,960,360,9383.25,6945,0.033173468,9.433422221,0.638036524,0.506545282,0.186583642,0.0053375,0.00282024,0.0155332,0.107835544,0.00354656,0.0018361,0.00897315
Building_T3-80x30-S3-GS_Existing10,3,489.381,4800,960,360,9383.25,6945,0.043270545,9.044319165,0.529540345,0.42127957,0.245810369,0.00504184,0.00270108,0.0153648,0.144137435,0.00344273,0.00178782,0.0117529
Building_T3-50x30-S2-PS_Existing1,2,196.464,1500,600,360,3784,2527.5,0.01911349,9.869226664,0.361295081,0.255751869,0.42344484,0.00584114,0.00362159,0.0369008,0.252927503,0.00547086,0.00285846,0.0344729
Building_T3-50x30-S2-PS_Existing2,2,203.613,1500,600,360,3784,2527.5,0.025848862,11.24902391,0.46321251,0.327404563,0.275011055,0.00543323,0.00338311,0.0341338,0.162526032,0.00512525,0.00262315,0.0288786
Building_T3-50x30-S2-PS_Existing3,2,203.247,1500,600,360,3784,2527.5,0.020069075,11.41130142,0.462703418,0.326885654,0.251039277,0.00485211,0.00302354,0.0305638,0.148460612,0.0045844,0.00235035,0.02602
Building_T3-50x30-S2-PS_Existing4,2,180.183,1500,600,360,3784,2527.5,0.031320464,9.099302308,0.411321102,0.291497506,0.367783526,0.0071443,0.00439084,0.0441476,0.217622956,0.00663317,0.0034144,0.0376856
Building_T3-50x30-S2-PS_Existing5,2,204.709,1500,600,360,3784,2527.5,0.010200291,10.66363446,0.536825794,0.378484812,0.211969967,0.00590582,0.00368501,0.0356275,0.123396499,0.00561519,0.00278646,0.027683
Building_T3-50x30-S2-PS_Existing6,2,199.317,1500,600,360,3784,2527.5,0.025087732,11.5093602,0.362319921,0.257016144,0.442005102,0.00531074,0.00326688,0.0332853,0.264869314,0.00492087,0.00259321,0.031527
Building_T3-50x30-S2-PS_Existing7,2,183.273,1500,600,360,3784,2527.5,0.040799539,9.781474733,0.420708122,0.297940308,0.342996863,0.00651936,0.00401293,0.0403789,0.203089708,0.00606287,0.00312228,0.034677
Building_T3-50x30-S2-PS_Existing8,2,191.551,1500,600,360,3784,2527.5,0.028432478,11.26198254,0.340096763,0.239043474,0.42540105,0.00441236,0.00279249,0.028967,0.255379067,0.00423454,0.00222097,0.0276957
Building_T3-50x30-S2-PS_Existing9,2,208.893,1500,600,360,3784,2527.5,0.049253967,9.870759521,0.443030653,0.313458255,0.245857257,0.00515732,0.00318134,0.0319875,0.145050959,0.00481869,0.0024629,0.0266312
Building_T3-50x30-S2-PS_Existing10,2,185.603,1500,600,360,3784,2527.5,0.020135064,9.602726184,0.345993003,0.242521785,0.364310489,0.00461969,0.00291392,0.0303806,0.217785174,0.00443603,0.00230457,0.0286717
Building_T3-50x30-S3-PS_Existing1,3,296.023,3000,600,360,5832.75,4054.5,0.01015411,9.406404646,0.49027902,0.364062452,0.311622769,0.00659254,0.0039409,0.0301497,0.183443314,0.00546815,0.00270803,0.0242035
Building_T3-50x30-S3-PS_Existing2,3,321.152,3000,600,360,5832.75,4054.5,0.030037755,9.243671063,0.526795589,0.392005264,0.249036005,0.00623155,0.00372183,0.0278056,0.145632931,0.00513227,0.00252316,0.021354
Building_T3-50x30-S3-PS_Existing3,3,284.343,3000,600,360,5832.75,4054.5,0.046832383,9.303128565,0.469709198,0.348773445,0.245029454,0.00483559,0.00289169,0.0222119,0.144604865,0.00401827,0.00199623,0.0182102
Building_T3-50x30-S3-PS_Existing4,3,308.561,3000,600,360,5832.75,4054.5,0.0395136,9.035332506,0.536153242,0.396842764,0.260362256,0.00687258,0.00406581,0.0306311,0.151667913,0.00565331,0.00277308,0.0233148
Building_T3-50x30-S3-PS_Existing5,3,340.82,3000,600,360,5832.75,4054.5,0.018993678,11.41969723,0.511853722,0.380377958,0.233655628,0.00442903,0.00265659,0.0202467,0.138137436,0.00368504,0.00183132,0.0168431
Building_T3-50x30-S3-PS_Existing6,3,300.454,3000,600,360,5832.75,4054.5,0.028016643,9.108513254,0.39288736,0.292349631,0.334843717,0.00478842,0.00288479,0.0221411,0.199618168,0.0040136,0.00201224,0.0198862
Building_T3-50x30-S3-PS_Existing7,3,320.526,3000,600,360,5832.75,4054.5,0.026227509,10.35017565,0.520456428,0.38790549,0.199888621,0.00439999,0.00264207,0.0197583,0.11758317,0.00363867,0.00179961,0.0157632
Building_T3-50x30-S3-PS_Existing8,3,298.765,3000,600,360,5832.75,4054.5,0.021781525,10.11658739,0.482733456,0.358682237,0.319803371,0.00620915,0.00371897,0.028423,0.188896949,0.00516305,0.00256339,0.0234562
Building_T3-50x30-S3-PS_Existing9,3,332.53,3000,600,360,5832.75,4054.5,0.022548215,11.27843567,0.493224254,0.366800926,0.270543734,0.00492234,0.00295593,0.0225337,0.160174811,0.00409948,0.00203956,0.0189725
Building_T3-50x30-S3-PS_Existing10,3,303.541,3000,600,360,5832.75,4054.5,0.028664548,9.879701657,0.614229383,0.456716581,0.161686932,0.00515266,0.00305913,0.0213375,0.093369248,0.00419648,0.00203401,0.0159427
Building_T3-80x30-S2-PS_Existing1,2,330.879,2400,960,360,6146,4631.5,0.021007508,10.13200291,0.4577217,0.33656258,0.381403419,0.00626132,0.00395392,0.0406205,0.183629363,0.00624451,0.00329369,0.0399138
Building_T3-80x30-S2-PS_Existing2,2,344.879,2400,960,360,6146,4631.5,0.01645757,11.2981576,0.534048188,0.391493654,0.202244558,0.00412264,0.00259196,0.0267103,0.096158789,0.00410289,0.00211745,0.0260805
Building_T3-80x30-S2-PS_Existing3,2,287.708,2400,960,360,6146,4631.5,0.017477241,9.807255015,0.424052643,0.311072297,0.31035291,0.00457221,0.00288497,0.0301258,0.150086265,0.00456577,0.00240967,0.0296706
Building_T3-80x30-S2-PS_Existing4,2,294.186,2400,960,360,6146,4631.5,0.03513982,9.293517285,0.448174913,0.329654678,0.355901617,0.00610072,0.00385283,0.039521,0.170984285,0.00608417,0.00320139,0.0387935
Building_T3-80x30-S2-PS_Existing5,2,328.098,2400,960,360,6146,4631.5,0.030041032,10.08900358,0.488424457,0.357632649,0.266558443,0.00507156,0.00318897,0.0330741,0.127250355,0.00504816,0.00261551,0.0323662
Building_T3-80x30-S2-PS_Existing6,2,300.486,2400,960,360,6146,4631.5,0.038066595,10.5063278,0.467217317,0.342739548,0.361277534,0.00603958,0.00380939,0.0394677,0.173717757,0.00602431,0.00316021,0.0387636
Building_T3-80x30-S2-PS_Existing7,2,313.855,2400,960,360,6146,4631.5,0.040636101,9.313416566,0.549312597,0.402697141,0.241729365,0.00634088,0.00395981,0.0399361,0.113009294,0.00624917,0.00316637,0.0385782
Building_T3-80x30-S2-PS_Existing8,2,312.615,2400,960,360,6146,4631.5,0.047753514,9.460431758,0.458771757,0.337611715,0.391601788,0.00716617,0.00441814,0.0448861,0.187868148,0.00705787,0.00367704,0.0439444
Building_T3-80x30-S2-PS_Existing9,2,297.865,2400,960,360,6146,4631.5,0.03730815,9.409616608,0.506760569,0.372093571,0.317098733,0.00701472,0.0043759,0.0443622,0.150209336,0.00690052,0.00356993,0.0431636
Building_T3-80x30-S2-PS_Existing10,2,289.99,2400,960,360,6146,4631.5,0.022498208,9.136680949,0.496148639,0.363872721,0.281576099,0.0060571,0.00381041,0.0389508,0.133470923,0.00602508,0.00310439,0.0379742
Building_T3-80x30-S3-PS_Existing1,3,466.542,4800,960,360,9383.25,6945,0.038189508,9.596808595,0.758937777,0.565546439,0.151647093,0.00571209,0.00332417,0.0242173,0.067644922,0.0052398,0.00242572,0.0220789
Building_T3-80x30-S3-PS_Existing2,3,470.351,4800,960,360,9383.25,6945,0.011475941,9.438226117,0.503256193,0.376713395,0.311508437,0.00527418,0.00314218,0.0251464,0.149388748,0.0050788,0.0026716,0.0244996
Building_T3-80x30-S3-PS_Existing3,3,475.83,4800,960,360,9383.25,6945,0.012095894,10.0848706,0.464068079,0.347398585,0.318386514,0.00426022,0.00253932,0.0206354,0.154327104,0.00413378,0.00219946,0.0202335
Building_T3-80x30-S3-PS_Existing4,3,493.055,4800,960,360,9383.25,6945,0.031679928,9.475514136,0.547891465,0.409993095,0.309306929,0.0061121,0.00362631,0.0290909,0.14694022,0.00585216,0.00303026,0.0281928
Building_T3-80x30-S3-PS_Existing5,3,501.544,4800,960,360,9383.25,6945,0.044577845,9.999177391,0.564781671,0.422647905,0.241095862,0.00479573,0.00284988,0.0226774,0.114551312,0.0045888,0.00238278,0.0219772
Building_T3-80x30-S3-PS_Existing6,3,521.281,4800,960,360,9383.25,6945,0.026401768,10.04159578,0.680241181,0.507365728,0.186925892,0.00539611,0.0031497,0.0254482,0.085948795,0.00505954,0.00245567,0.0242483
Building_T3-80x30-S3-PS_Existing7,3,551.207,4800,960,360,9383.25,6945,0.04745565,11.69676429,0.757951839,0.565259144,0.160474228,0.0049723,0.00289228,0.0228576,0.073241702,0.00463806,0.0022195,0.0220878
