X Diff,Z Diff,Xpeakstrength,Zpeakstrength
-98.8380266,-48.7973138,1.485819393,1.577214811
-76.0346986,-38.9517868,1.677868044,1.771799205
-56.9938886,-29.6640298,1.504531049,1.596848556
-114.4467706,-54.1035898,1.816039601,1.933946085
-92.6355806,-45.9935488,1.816212934,1.906728867
-120.6227206,55.7167122,1.816068702,1.933927229
109.0744014,55.7167122,1.205279912,1.274770184
109.0744014,55.7167122,1.205278269,1.274794188
-93.5576076,-53.1052958,1.205360548,1.274792043
-124.1817196,-59.8441528,1.205302466,1.274766553
-48.5629996,-22.8588108,1.205588249,1.274788833
-108.2625176,-54.0132708,1.884443285,2.00411147
-112.8479876,-55.4204048,1.884254283,2.004114518
-58.1087426,-27.3353288,1.884358385,2.00410088
-86.4005516,-41.3669458,1.764478521,1.795487741
109.0744014,55.7167122,1.884246845,2.004092361
-68.7545406,-31.1090318,1.493645076,1.585732051
-91.7989596,-38.7250378,1.493619646,1.585678277
-124.3346966,-59.8614518,1.493623698,1.585593392
-118.2224686,-53.1490568,1.493614509,1.585601739
-123.0240776,-55.7926388,1.493618116,1.585599427
-125.9888916,55.7167122,1.330749769,1.410816567
-66.6476386,-33.1625138,1.33065878,1.410799978
-104.3205786,-49.5249988,1.330655672,1.410799522
-90.0983016,-43.3943768,1.330666987,1.410801823
-59.736431,-29.0720942,1.330692272,1.410879566
-59.150943,-31.343212,0.830763781,0.889232114
-91.656587,55.121221,0.830780711,0.889249713
-113.595058,-54.317462,0.830775392,0.889238893
-111.145209,-54.500403,0.830752226,0.889235448
-111.792077,-51.934965,0.830788753,0.889219827
-90.403212,-47.014707,1.69384776,1.845890542
108.477109,55.121221,1.693554707,1.845915802
-112.1492926,-52.965009,1.693643021,1.845997558
-121.041925,-56.232308,1.69369464,1.845913696
108.477109,55.121221,1.693680887,1.845909951
-68.950435,-32.914376,1.621429957,1.690708538
-58.73538,-33.138982,1.527664394,1.701703116
-107.0267822,-55.685721,1.757221232,1.918511621
-76.2053058,-41.962195,1.69221064,1.824726078
-95.956905,-44.022942,1.757232831,1.907815415
-110.304097,-52.80384,1.776343608,1.93637872
-64.060957,-34.728506,1.565028589,1.700518935
-63.10114,-33.044868,1.558687974,1.668690274
-72.221311,-32.764865,1.643327229,1.66053307
108.477109,55.121221,1.776345096,1.936472676
-94.0289512,-42.360207,1.395353475,1.514604443
-87.984329,-45.945418,1.395229049,1.514608516
-81.877115,-37.334792,1.395210189,1.51481393
-108.306324,-61.232149,1.395265855,1.514610133
-92.812583,-44.375187,1.395322207,1.514626916
-102.903526,-55.457357,1.154081753,1.245992001
-114.806637,-52.696097,1.154128117,1.246003487
-79.252465,-36.907281,1.154148116,1.246007067
-118.936202,-59.114255,1.154039115,1.246016043
-95.74228,-44.354351,1.154090974,1.246021242
-72.694535,-38.723382,1.050503205,1.134309452
-84.5568,-38.196886,1.05076373,1.134459586
-95.578344,-49.174421,1.050502562,1.134275669
-116.383954,-54.242466,1.050522238,1.134311954
-84.01206,-42.634634,1.050506279,1.134283975
108.477109,55.121221,1.402042438,1.525692137
-121.378309,-59.825092,1.402089435,1.525648799
-67.523228,55.121221,1.402322109,1.525672513
-53.794339,-29.589103,1.402208664,1.525751862
-90.106725,-45.586032,1.402104903,1.525788707
-86.415781,-42.928405,1.156384879,1.251244376
-123.512414,-59.314782,1.156361658,1.251236663
108.477109,55.121221,1.15636229,1.251199664
-104.608192,-51.090152,1.156359056,1.251241917
108.477109,55.121221,1.156396725,1.25129927
-49.589293,-23.243901,1.176074654,1.272347845
-86.372324,-40.291368,1.176015033,1.272370947
-78.6472992,-36.634789,1.175741876,1.272345355
108.477109,55.121221,1.175770995,1.272379208
-101.437681,-51.769655,1.175742286,1.272336233
-45.7751544,-44.7159864,1.463162517,1.468623149
-55.0282184,-53.9677834,1.547853239,1.534923113
-121.7465354,-137.8399254,2.157046922,2.13589974
-101.9755014,-114.0404954,1.976600496,1.965462131
-90.7104484,-99.0863214,1.873077227,1.857627823
-87.5540644,-93.2443554,1.845850038,1.816702489
-54.2075424,-55.4442554,1.539736778,1.545097802
-43.8693844,-43.2333954,1.446613986,1.458892868
-47.4395674,-47.7389004,1.479146507,1.491053918
-60.4690634,-65.5706964,1.597770467,1.618774865
-54.5291214,-53.5982214,1.54426804,1.532984714
-100.5685714,-113.7921534,1.964771905,1.96455313
-77.1806804,-83.9818514,1.751391505,1.751014736
-110.0665074,-124.6742794,2.049727241,2.041175604
-40.6510934,-39.4449894,1.41624925,1.431035507
-53.0641594,-54.1375904,1.526492652,1.53376421
-94.3745224,-105.6278954,1.905192785,1.903581342
-107.8717234,-121.6370294,2.027855772,2.017813653
-43.862324,-49.0687214,1.448387746,1.501629402
-46.1870314,-44.3973944,1.463875632,1.464087444
-54.8489704,-56.2456594,1.258364404,1.381601384
-82.8408404,-90.6704934,1.258266501,1.381501437
-67.8444724,-70.9340594,1.258287005,1.381584674
-92.5172314,-100.9257614,1.258285385,1.381494097
-71.5246134,-77.3088134,1.258313332,1.381504553
-84.1509424,-93.1351374,1.747029637,1.812252973
-91.3006374,-102.1123154,1.746893039,1.877298965
-87.0382534,-96.3498974,1.746896133,1.837752407
-115.2578564,-128.5519914,1.746896052,1.915191502
-75.4835824,-82.4410354,1.730478047,1.735973671
-107.9106914,-121.7136514,1.778816423,1.94978984
-51.832261,-59.1047806,1.520473694,1.572914723
-71.7617954,-78.5327514,1.696375743,1.707877345
-88.0095374,-96.4450434,1.778611437,1.836055437
-49.0157584,-50.2382894,1.488391338,1.50506934
-106.5735854,-117.1012074,1.946687472,1.983918384
-80.8411094,-87.5401434,1.778849853,1.771913793
-122.3498874,-135.9829794,1.946868197,2.118028401
-109.5126254,-123.5397304,1.946844618,2.029238138
-122.6426714,-137.9583094,1.946770185,2.132976107
-55.0202234,-55.5509764,1.546479201,1.545192415
-113.6959144,-128.1375784,1.733891229,1.900738567
-89.6279134,-100.0548364,1.733980387,1.863341724
-103.0781244,-116.8177484,1.733893338,1.900742442
-63.4858464,-68.2313734,1.623932902,1.636563323
-49.4821892,-55.0392578,1.501410544,1.545943646
-44.8086104,-43.7538564,1.456451227,1.463545214
-85.1216954,-94.2351644,1.823796946,1.824547669
-49.3309357,-55.9985529,1.500498529,1.553161887
-77.2717554,-82.0736924,1.752554205,1.737573129
-59.772674,-62.035787,1.488047783,1.597375029
-48.3182814,-55.0737564,1.488010637,1.558385437
-62.929288,-65.532437,1.487876109,1.621087933
-47.409376,-53.4412748,1.488111887,1.544190963
-90.771407,-101.377335,1.487858361,1.631696816
-126.516555,-140.2378,1.355319461,1.488379291
-52.051626,-51.6438184,1.355460864,1.488360897
-68.94113,-72.604458,1.355474868,1.48836049
-35.956037,-31.919129,1.355389802,1.372462287
-61.362464,-64.377554,1.355558282,1.488378633
-123.622562,-140.316366,0.800018157,0.882284603
-123.216411,-137.886437,0.79999873,0.88228063
-112.277239,-127.199121,0.800020757,0.882280289
-91.738645,-99.347933,0.800029959,0.882277121
-44.39133,-42.943161,0.80002128,0.882286859
-54.297217,-56.50643,1.114444159,1.226210638
-75.245012,-80.387747,1.11433156,1.226194875
-62.898661,-67.877481,1.114341356,1.226128878
-77.079076,-82.047493,1.114330903,1.22611743
-93.254403,-103.822109,1.114668958,1.226119368
-65.565679,-69.936765,1.156774664,1.271736706
-119.008615,-135.017449,1.156572053,1.271723907
-51.355944,-52.078648,1.15662377,1.271723079
-39.477333,-36.536869,1.156610251,1.271747359
-55.660488,-57.226492,1.156571677,1.271722215
-53.380086,-54.012363,0.90273698,0.994217901
-51.648001,-53.224969,0.902729697,0.994213444
-77.456646,-81.645843,0.902734454,0.994209435
-84.125573,-88.884813,0.902727183,0.994206067
-120.188076,-134.724668,0.902746625,0.994209893
-117.300869,-133.052719,1.597014617,1.749522811
-59.106466,-64.8656288,1.589386666,1.627595798
-42.484284,-40.869137,1.43663563,1.445622388
-62.261807,-65.071047,1.597213731,1.620131169
-96.342069,-105.389195,1.597081376,1.749490347
-40.707995,-37.891149,1.421843906,1.424344207
-119.229031,-134.258923,1.796594883,1.967024503
-95.324757,-103.970935,1.796641186,1.906948251
-117.340392,-128.277495,1.796819739,1.967020175
-95.556339,-104.480875,1.79681209,1.906022644
-82.343252,-90.345952,0.883272848,0.973605745
-63.63315,-67.082,0.883245027,0.97360748
-37.327292,-33.426752,0.883254665,0.9735973
-76.44681,-81.930623,0.883247458,0.973602458
-37.5580036,-40.719015,0.883258276,0.973602179
-41.777986,-39.548859,1.434631246,1.439369838
-122.111011,-136.532482,1.82137423,1.993603958
-87.854535,-96.659317,1.821331631,1.857748599
-85.535174,-92.740943,1.821501926,1.828278167
-116.482223,-132.022449,1.821335184,1.993659437
-194.069059,-142.190882,2.067101842,2.056241446
-104.327135,-74.42996,1.584650781,1.592931749
-133.113448,-95.864751,1.73900043,1.738847404
-109.379701,-79.726513,1.612609031,1.630517114
-145.451586,-108.147996,1.806497396,1.824691423
-144.669845,-105.658127,1.470758286,1.559293819
-106.631542,-77.267757,1.470664531,1.559276566
-114.215266,-82.944917,1.47066051,1.55929367
-108.029288,-76.551526,1.470657713,1.559277943
-179.641633,-132.581792,1.470665395,1.559290996
-89.117059,-62.977961,1.258315167,1.333656572
-194.527916,-144.35396,1.2582671,1.333653634
-146.992879,-106.873629,1.25834913,1.333657278
-189.774892,-138.915089,1.258268562,1.333668358
-157.687647,-116.750514,1.258269297,1.333647848
-179.00767,-133.982379,1.988808872,2.003679118
-84.867067,-59.415559,1.481975602,1.492659081
-200.053864,-149.326667,2.03712702,2.107927982
-93.102751,-67.233577,1.527390036,1.548086825
-149.048267,-110.395742,1.826308203,1.84093103
-192.042802,-143.443579,1.589958105,1.685472953
-131.043589,-97.031884,1.589960547,1.6854814
-179.826033,-133.550207,1.590037028,1.685537345
-189.595123,-138.509147,1.589942001,1.68547749
-186.372332,-138.38946,1.590001934,1.685479015
-179.537826,-133.177994,1.990385332,1.996508951
-197.106301,-146.458505,2.08413717,2.086591626
-202.416915,-150.967816,2.112564522,2.117084218
-110.456626,-80.584587,1.617792027,1.635816277
-140.064734,-103.51811,1.778964725,1.794901255
-75.594494,-56.870808,1.266336145,1.342053783
-162.029582,-118.48242,1.266303142,1.342047286
-192.630252,-141.080968,1.266332417,1.342042201
-133.371818,-97.787126,1.266252849,1.342041407
-118.13588,-86.537507,1.2663196,1.342049237
-200.917956,-148.576362,2.101183641,2.096764312
-134.238339,-98.291292,1.743243539,1.753258209
-216.244895,-158.579591,2.186453235,2.168550285
-121.75588,-86.902465,1.677666082,1.677072351
-66.506516,-44.790397,1.379396953,1.387845933
-92.3782,-67.349306,1.520052853,1.546945401
-125.955473,-91.423503,1.700933869,1.708775956
-183.116391,-135.262083,2.008424398,2.009137412
-94.49592,-66.74583,1.532157043,1.540715296
-156.965492,-114.409578,1.866812102,1.86540372
-113.412518,-83.867325,1.099845893,1.164962371
-116.811109,-86.556053,1.099843723,1.164961971
-95.844424,-77.1678376,1.099845762,1.16497429
-110.968239,-80.580549,1.099850025,1.164959178
-104.653913,-76.494759,1.099851797,1.164960376
-144.280698,-104.454165,1.607210592,1.709933025
-149.450548,-110.734006,1.607200498,1.709931293
-98.776497,-69.479159,1.558257462,1.564648173
-188.858786,-141.48649,1.607277445,1.709919782
-149.238717,-108.94928,1.607094702,1.709924456
-92.971545,-65.744258,1.525837851,1.53645611
-207.660142,-152.345124,1.845102143,1.964125718
-121.15173,-89.257706,1.683165506,1.706602423
-174.273615,-128.90774,1.84510063,1.964263544
-104.619728,-75.153971,1.588246339,1.602379561
-162.923629,-120.976735,1.604655732,1.707241064
-89.649125,-63.274064,1.510685874,1.522993967
-127.26198,-94.205356,1.60462089,1.707154269
-191.079139,-142.010836,1.604766601,1.707103988
-204.105421,-153.597587,1.60461642,1.707107885
-73.327463,-57.535796,1.357161931,1.442358146
-212.787212,-156.896221,1.357159572,1.442354414
-196.584109,-144.610417,1.357308212,1.442356761
-163.969698,-121.618069,1.357341106,1.44235647
-75.638044,-53.93888,1.357324637,1.442349257
-156.069072,-112.953111,1.770140168,1.866112236
-174.441606,-128.926049,1.770007332,1.884351507
-109.49176,-79.521338,1.613327147,1.630811164
-189.16267,-138.89462,1.770042266,1.884365454
-101.429772,-72.177158,1.571314773,1.580094768
-212.851563,-157.246224,1.046856898,1.110734076
-147.092188,-107.440735,1.046855659,1.110749792
-132.279053,-96.883065,1.046858729,1.110749303
-172.700496,-128.764993,1.046857755,1.110738284
-65.534791,-48.08232,1.046856516,1.110735903
-86.879938,-60.964768,1.490782999,1.501661854
-179.58787,-131.209622,1.541031423,1.639960336
-135.880979,-100.698448,1.540957343,1.639964901
-158.559972,-115.705147,1.541141432,1.63996463
-85.675384,-59.632684,1.487032897,1.495389381
-133.76851,-97.676596,1.749714048,1.760603031
-176.44755,-130.812976,1.780150386,1.895500501
-85.496748,-68.557152,1.501640099,1.576768627
-101.791974,-74.648392,1.569761396,1.601842383
-115.972149,-83.425592,1.65078772,1.659941549
-162.672156,-121.262134,0.923546123,0.979174837
-82.918992,-59.628271,0.92354993,0.979175424
-67.927313,-47.466872,0.92354535,0.979170501
-169.722577,-126.421973,0.923550524,0.979175921
-117.077126,-84.859707,0.92354851,0.979168626
-160.636297,-118.307157,0.929245813,0.985895748
-167.042839,-123.411255,0.929246367,0.98589177
-183.640186,-136.687756,0.929249166,0.985906824
-175.202779,-128.761222,0.9292505,0.985906361
-153.917215,-112.997561,0.929245785,0.985897412
-64.6539394,-65.4222696,1.784809553,1.833961877
-50.1396284,-48.8590016,1.606773006,1.64201086
-42.4619884,-39.1147836,1.509836629,1.526425883
-39.2812744,-34.6355996,1.46901193,1.472733799
81.2233566,93.3250164,2.19238223,2.375799388
-78.3672894,-73.1775876,1.958375396,1.928118365
-70.5383674,-64.9820666,1.864306344,1.835342118
-72.9494944,-73.3691796,1.894993469,1.934082173
81.2233566,93.3250164,2.135621187,2.314014394
81.2233566,93.3250164,2.135556528,2.314005296
-48.8619814,-42.2714336,1.598468039,1.572531161
81.2233566,93.3250164,2.407682956,2.60814786
81.2233566,93.3250164,2.407638328,2.608161509
-41.6908114,-38.1648946,1.508597724,1.523108825
81.2233566,93.3250164,2.407659223,2.608154393
-39.9413824,-34.0458176,1.342539159,1.456312109
-76.4404524,-76.4212306,1.342521691,1.456301357
-56.9111674,-51.3626366,1.34248979,1.456285751
-54.7573364,-54.4311786,1.342520164,1.456301072
-79.2287424,-70.4192976,1.342486279,1.456308234
-60.7186644,-61.7508856,1.341661195,1.455443555
-37.5253464,-31.0987876,1.341687664,1.436090927
-55.4967324,-56.0362656,1.341685302,1.455509654
-82.5596164,-77.7783096,1.341790351,1.455363911
-81.9457504,-83.0581776,1.341664402,1.455371378
-86.6696944,-81.3085756,1.597957357,1.731970422
-77.0545114,-78.4486836,1.598194514,1.731971894
-63.5399604,-60.9567396,1.597926942,1.731973783
-82.0607624,-79.0385316,1.597945432,1.7319811
-66.4799734,-67.2382836,1.59792253,1.73198173
81.2233566,93.3250164,2.112898322,2.289320395
81.2233566,93.3250164,2.112851835,2.289346534
81.2233566,93.3250164,2.112925892,2.289338016
81.2233566,93.3250164,2.112878914,2.289344548
-81.3959776,-91.5073496,2.001814038,2.101679078
-48.3017034,93.3250164,2.361816146,2.558578077
-49.0000614,-45.8851426,1.597199485,1.611745122
-75.8689584,-73.1138926,1.929269258,1.929275045
-80.6655364,-77.2641156,1.989050395,1.978250227
-37.5913054,-36.4702216,1.454209183,1.500135319
-65.0327014,-64.1903136,1.25187598,1.358391592
81.2233566,93.3250164,1.251883146,1.358402896
-56.0131254,-51.2398416,1.251915849,1.358381588
-43.0182034,-44.6449856,1.251856647,1.358386935
-53.9930914,-48.1754866,1.251855405,1.358397003
-94.5923264,-92.0675756,1.630062508,1.767167074
-42.4152274,-44.8209976,1.514920863,1.598571143
-29.1367904,-23.5734376,1.348906011,1.348183332
-81.7097504,93.3250164,1.630251883,1.767148976
-49.1587614,-48.7437796,1.597605155,1.643164124
-79.045832,-79.24972,1.290041526,1.402050513
-87.944288,-78.893398,1.290039946,1.402063457
-61.513469,-56.411209,1.290119172,1.402053523
-35.892991,-31.83051,1.290329201,1.402049432
-37.140239,-34.760374,1.29021894,1.402080351
80.513588,92.623055,1.316616694,1.432419605
80.513588,92.623055,1.316720695,1.432439337
-80.386946,-77.524556,1.317029121,1.432454167
-38.534802,-34.115922,1.316708611,1.432429536
-44.793463,-38.570372,1.316974233,1.43257369
-91.519021,-85.611617,0.792889895,0.865110061
-40.746198,-37.819578,0.792869103,0.865102737
-45.125567,-48.116459,0.792897744,0.865107345
-75.825035,-68.101606,0.792877544,0.865137535
-53.240583,-50.762541,0.792861221,0.865114344
-70.06545,-63.772271,1.587619028,1.725428584
-48.901822,-41.82018,1.587788003,1.563622944
-54.435343,-56.953964,1.587620703,1.72553961
-93.453791,-94.722963,1.587650103,1.725384083
-62.270152,-59.503433,1.587635633,1.725384025
-38.800572,-33.841908,1.134467746,1.234518244
-71.868919,-71.185076,1.133919121,1.23454426
80.513588,92.623055,1.134243289,1.234621447
-57.660143,-55.421219,1.133956155,1.234548072
-86.308842,-85.161171,1.133920339,1.234528817
-34.168327,-29.913184,0.75368359,0.824050228
80.513588,92.623055,0.753706439,0.824078679
-39.900633,-33.518807,0.753674111,0.824062276
-88.640941,-86.290601,0.753713737,0.82408048
-51.790408,-50.490905,0.753685564,0.824079145
-91.155242,-90.489462,0.901483796,0.9825448
-69.0039,-62.86094,0.901509211,0.982532956
-88.194817,-83.926926,0.901516609,0.98253017
-74.48914,-65.315784,0.901478174,0.982514109
-48.230406,-43.947085,0.901495373,0.982663556
-35.860497,-31.4769,1.441440817,1.451713171
-36.687771,-31.023477,1.461143005,1.455339348
-60.040959,-53.680241,1.592283145,1.720792046
-69.595857,-61.718855,1.59234158,1.72888095
80.513588,92.623055,1.592201618,1.728820946
-79.359972,-70.263895,1.088142085,1.184046772
-70.388104,-66.563012,1.088034969,1.184021955
-73.25314,-70.49252,1.088035117,1.184066258
-56.913312,-59.161781,1.088031521,1.184054429
-49.602211,-44.075547,1.088042474,1.184027894
-83.709905,-83.569513,1.386495254,1.506639043
80.513588,92.623055,1.386477013,1.506629351
-74.521833,-74.186635,1.386503182,1.506656861
-71.419944,-74.588215,1.386499516,1.506651197
-70.212206,92.623055,1.386539189,1.506637553
-143.816995,-89.197662,1.215645595,1.300782645
-87.068143,-56.777156,1.215816356,1.300794793
-116.900138,-67.724766,1.215661636,1.300800623
-76.956022,-52.210929,1.215676335,1.300788883
135.532463,92.470644,1.215642008,1.300799276
-104.377563,-58.02355,1.763415339,1.731005332
-75.328061,92.470644,2.284818128,2.455818063
-72.406019,-40.483382,1.526453756,1.526436101
-95.268785,-57.675803,1.694704642,1.724716457
-137.650455,-82.731299,2.008521596,2.016109728
-138.519368,-88.165454,1.998538326,2.079874473
-124.822669,-74.18087,1.913468709,1.917186555
-99.113502,-64.340001,1.724563362,1.804840562
-148.763013,-89.580247,1.998430216,2.09763489
135.532463,92.470644,1.998360764,2.146883193
135.532463,92.470644,1.329551285,1.423984451
-76.241846,-43.376101,1.329698768,1.423872384
-137.070746,-92.475826,1.329560036,1.423853854
-121.073166,-74.248993,1.329738889,1.423850418
135.532463,92.470644,1.329741058,1.423860399
135.532463,92.470644,1.663043291,1.783580432
-143.173989,-87.063302,1.663022208,1.783602333
135.532463,92.470644,1.663039861,1.783568025
-93.259876,-61.507072,1.663573727,1.763079913
-71.27501,-46.50397,1.513208179,1.588584887
-75.802681,-53.056416,1.170703268,1.25260595
-89.613341,-60.097992,1.170664098,1.252618057
135.532463,92.470644,1.170650279,1.252584319
135.532463,92.470644,1.170818502,1.252589087
135.532463,92.470644,1.170649175,1.25259759
-143.905176,-84.687263,1.423661603,1.526293226
-94.346824,-59.722046,1.423623821,1.526283229
135.532463,92.470644,1.423709722,1.52633378
135.532463,92.470644,1.423620387,1.526311762
-151.612422,-90.866416,1.423622658,1.52631002
-94.440361,-57.537823,1.691846903,1.728315616
-76.098587,-51.541974,1.556604367,1.659581671
-137.04413,-81.024928,1.912307814,2.000510305
-145.686043,92.470644,1.912300004,2.054305863
-101.698605,-64.358793,1.745832833,1.808428281
-141.85216,-83.885462,1.426718399,1.529758488
-146.293039,-87.664556,1.426764649,1.529754821
-106.523367,-68.811162,1.426701402,1.529765524
-94.208211,-55.36176,1.426713564,1.529757724
-128.867962,92.470644,1.426765587,1.52974331
135.532463,92.470644,1.959016846,2.104136039
-125.335318,-80.171256,1.91933451,1.909013959
-93.069469,-52.045065,1.680407715,1.662550263
-88.926228,-59.788355,1.649914178,1.752998899
-66.710221,-40.769664,1.484833522,1.530838441
-89.599975,-54.801486,1.62867392,1.722862606
134.51792,91.462659,1.628648101,1.76707884
-109.454346,-60.952766,1.628664321,1.767071978
134.51792,91.462659,1.628968178,1.767069682
-112.979268,-70.399936,1.628668326,1.7670798
-145.096832,-84.474192,1.194249406,1.291213601
-62.499332,-38.586995,1.194243161,1.291189694
-59.322977,-34.702326,1.194685888,1.291175607
134.51792,91.462659,1.194265811,1.291204968
-58.899135,-36.170463,1.19460566,1.291278693
134.51792,91.462659,1.745717593,1.895149645
-132.684774,-84.242737,1.745785446,1.895138915
-105.795671,-64.905647,1.746192446,1.849497453
-68.87306,-46.926925,1.516278005,1.633757398
-126.599329,-81.868875,1.745778233,1.895171174
134.51792,91.462659,1.019083396,1.098471901
-106.723787,-61.022502,1.019299756,1.098447558
-143.40376,-82.198058,1.019063852,1.098460328
-111.328773,91.462659,1.019101809,1.09847176
-131.329377,-78.924757,1.019070895,1.098465269
-102.085437,-67.610297,1.386068599,1.500379372
-103.565216,-61.713101,1.385830569,1.500141797
-111.99025,-67.042378,1.385856639,1.500185537
134.51792,91.462659,1.385817462,1.50027879
-98.467145,-62.630176,1.385785865,1.500278234
-120.077161,-69.072329,1.756539092,1.882402679
-139.315183,-98.969381,1.756347783,1.907867453
-128.260165,-81.497681,1.75677704,1.907866508
-97.828759,-64.860208,1.727608529,1.837687819
134.51792,91.462659,1.756348178,1.907894499
-133.181798,-83.763497,1.430338244,1.547044331
-117.145904,-69.958322,1.430344845,1.546914069
-94.805554,-62.221989,1.430332511,1.54687123
-79.251222,-47.014295,1.43034011,1.546854872
-80.143171,-55.966014,1.430301268,1.546906381
-158.089637,-97.148063,0.829815655,0.886914281
-91.984464,-60.6461,0.829811857,0.886883757
-133.36189,-80.035217,0.82986222,0.886874759
134.51792,91.462659,0.829843641,0.886879603
-89.904567,-54.7931,0.829829258,0.886878267
134.51792,91.462659,1.591736452,1.725845863
-75.462395,-45.859091,1.55992463,1.609207265
-125.858097,-75.469428,1.591788788,1.725855063
-113.509055,-65.728555,1.591684968,1.725844894
-95.788855,-58.464156,1.591853689,1.726010933
-71.190219,-44.574359,1.429068182,1.548259716
-157.540384,-95.506522,1.429289436,1.548346153
-67.762216,-39.576159,1.429066271,1.536633011
-126.128405,-79.885423,1.429009441,1.548180105
134.51792,91.462659,1.42938878,1.548214791
