,Latitude,Longitude,Story,Type,Material,Dimension,Area,Index,Num_Units,RepairCost
7510,34.02681,-118.40995,2,L1,HWS,60X30,3600.0,L1-2S-60X30-HWS,4,24892.10256350212
7511,34.02495,-118.41001000000001,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,29249.25672890812
7512,34.02694,-118.41003,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,40088.32695500063
7513,34.02507,-118.4101,3,L4,GWB,60X50,9000.0,L4-3S-60X50-GWB,9,53440.73776440947
7514,34.018879999999996,-118.41011999999999,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,40158.31715153612
7515,34.024609999999996,-118.41013000000001,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,20136.541823248626
7516,34.02015,-118.41016,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30253.291392953364
7517,34.02519,-118.41017,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,54337.716936692304
7518,34.01827,-118.41017,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,35054.64179470774
7519,34.02418,-118.41023999999999,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,61989.92568660967
7520,34.018370000000004,-118.41025,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,36700.808803615415
7521,34.15037,-118.41026000000001,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,57469.47634707509
7522,34.02471,-118.41026000000001,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30384.3871945015
7523,34.02615,-118.41027,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,20795.10713481741
7524,34.025290000000005,-118.41027,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,29227.9450621351
7525,34.01848,-118.41033999999999,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,57851.18066289241
7526,34.02746,-118.41045,3,L3,HWS,80X30,7200.0,L3-3S-80X30-HWS,7,42684.92814124223
7527,34.0208,-118.41046000000001,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,16430.10343914873
7528,33.99555,-118.41049,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,40408.028678746996
7529,34.161229999999996,-118.41051999999999,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,19107.9717352261
7530,34.02562,-118.41051999999999,3,L4,HWS,60X50,9000.0,L4-3S-60X50-HWS,9,46102.90379848945
7531,34.01869,-118.41051999999999,3,L3,GWB,80X30,7200.0,L3-3S-80X30-GWB,7,41000.470785400525
7532,34.017590000000006,-118.41054,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,55035.78040860662
7533,34.0188,-118.4106,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,17090.887611997838
7534,34.02661,-118.41062,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,35030.245121629516
7535,34.01769,-118.41062,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,37944.606452286214
7536,34.02148,-118.41063,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,20737.171245606805
7537,34.02578,-118.41065,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,63634.84036475171
7538,34.14419,-118.41068999999999,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,31179.26260131906
7539,34.025909999999996,-118.41071000000001,2,L1,HWS,60X30,3600.0,L1-2S-60X30-HWS,4,24627.71048756946
7540,33.995709999999995,-118.41073,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,20015.825468268296
7541,34.02135,-118.41073999999999,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,55004.80193497017
7542,34.02678,-118.41075,3,L4,GWB,60X50,9000.0,L4-3S-60X50-GWB,9,50092.84524430852
7543,34.01972,-118.41075,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,34922.965086987504
7544,34.02786,-118.41076000000001,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,33664.28449249091
7545,34.150040000000004,-118.4108,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,38722.090388653625
7546,34.02602,-118.41083,2,L2,HWS,60X50,6000.0,L2-2S-60X50-HWS,6,35453.800849416235
7547,34.02798,-118.41085,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,31194.935785762886
7548,33.99579,-118.41086000000001,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,31744.975444416857
7549,34.01802,-118.41088,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,34398.67276207026
7550,34.02613,-118.41089,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,62204.27135303384
7551,34.02714,-118.4109,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,31914.9965117444
7552,34.0281,-118.41091000000002,3,L3,HWS,50X30,4500.0,L3-3S-50X30-HWS,4,27756.855109396653
7553,34.02751,-118.41093000000001,3,L4,GWB,100X50,15000.0,L4-3S-100X50-GWB,15,78611.76345353686
7554,34.01925,-118.41095,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,39416.37014481708
7555,34.01813,-118.41096,3,L4,GWB,100X50,15000.0,L4-3S-100X50-GWB,15,78271.04111859259
7556,33.99588,-118.41098999999998,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,36538.08995289501
7557,34.01732,-118.411,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,37787.00033104388
7558,33.99668,-118.41103999999999,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,19451.653333353213
7559,34.0272,-118.41108,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,21602.668518565915
7560,34.02636,-118.4111,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,36083.0203689421
7561,34.20045,-118.41111000000001,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,19973.951290318495
7562,33.99596,-118.41112,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,64475.20806210218
7563,34.018359999999994,-118.41113999999999,2,L2,GWB,60X50,6000.0,L2-2S-60X50-GWB,6,38382.40735282608
7564,34.02844,-118.41121000000001,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,58236.06740218355
7565,34.017590000000006,-118.41122,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,61678.854361727266
7566,34.02547,-118.41123,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,15538.759276090988
7567,33.99604,-118.41125,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,36817.50116028295
7568,34.027429999999995,-118.41126000000001,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,40097.334891141254
7569,34.025999999999996,-118.41126000000001,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,30532.035002625373
7570,34.02755,-118.41135,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,16668.65676121887
7571,34.0186,-118.41135,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,38874.700659848415
7572,34.02813,-118.41136000000002,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,33404.9356146833
7573,34.01774,-118.41136000000002,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,35222.20376526075
7574,34.15003,-118.41136999999999,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30897.924378084987
7575,33.99613,-118.41138000000001,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,59568.440808729574
7576,34.19424,-118.4114,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,54117.88010509666
7577,34.01788,-118.41143000000001,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,36592.14577514144
7578,34.02685,-118.41143999999998,3,L3,GWB,50X30,4500.0,L3-3S-50X30-GWB,4,23953.984128195458
7579,34.02765,-118.41148000000001,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,18974.404480344852
7580,34.029920000000004,-118.41152,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,30804.40391595784
7581,34.02695,-118.41155,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,35477.71561260737
7582,34.025940000000006,-118.41158999999999,2,L1,HWS,100X30,6000.0,L1-2S-100X30-HWS,6,34588.88229661165
7583,34.02782,-118.4116,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,30877.44258108433
7584,34.020790000000005,-118.41161000000001,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,33563.634764097194
7585,34.15012,-118.41162,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,20493.866900473564
7586,34.02707,-118.41163999999999,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,55803.14350202837
7587,34.01698,-118.41163999999999,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,16888.286813245806
7588,34.01698,-118.41163999999999,2,L1,GWB,60X30,3600.0,L1-2S-60X30-GWB,4,27124.91033843551
7589,33.99615,-118.41165,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,37578.25862079348
7590,34.02606,-118.41166000000001,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,19209.390799229037
7591,34.017109999999995,-118.41168,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,28139.598863588944
7592,34.027190000000004,-118.4117,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,36870.83525417987
7593,34.01829,-118.41176999999999,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,32284.907494634448
7594,34.02813,-118.41179,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,17311.627662425846
7595,34.02622,-118.41181,3,L4,GWB,60X50,9000.0,L4-3S-60X50-GWB,9,53999.61311384472
7596,34.0273,-118.41181999999999,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,19469.90522007318
7597,34.0293,-118.41183000000001,2,L1,HWS,60X30,3600.0,L1-2S-60X30-HWS,4,23479.088901008585
7598,34.030159999999995,-118.41188000000001,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,38135.189979257884
7599,34.028240000000004,-118.41188000000001,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,32394.14995492047
7600,34.01924,-118.4119,3,L3,HWS,80X30,7200.0,L3-3S-80X30-HWS,7,46924.3728446874
7601,34.02046,-118.41191,3,L4,HWS,100X50,15000.0,L4-3S-100X50-HWS,15,78435.31045131337
7602,34.02942,-118.41193,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,20726.001661023933
7603,34.19424,-118.41195,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,17497.65775911112
7604,34.02834,-118.41196000000001,3,L3,HWS,80X30,7200.0,L3-3S-80X30-HWS,7,41654.86722189147
7605,34.02754,-118.412,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,19473.23048205516
7606,34.016729999999995,-118.412,3,L3,HWS,50X30,4500.0,L3-3S-50X30-HWS,4,26198.01063714462
7607,34.15075,-118.41202,3,L4,GWB,100X50,15000.0,L4-3S-100X50-GWB,15,74168.24588899124
7608,34.15732,-118.41203,3,L4,GWB,60X50,9000.0,L4-3S-60X50-GWB,9,49319.82639603348
7609,34.020070000000004,-118.41203,3,L3,HWS,50X30,4500.0,L3-3S-50X30-HWS,4,23180.06455545487
7610,34.020070000000004,-118.41203,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,19342.809940083174
7611,34.02766,-118.41206000000001,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,17847.77180039236
7612,34.01958,-118.41211000000001,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,52871.52039449675
7613,34.01873,-118.41211000000001,3,L1,GWB,100X30,9000.0,L1-3S-100X30-GWB,9,60337.67194152595
7614,34.19424,-118.41212,2,L1,HWS,60X30,3600.0,L1-2S-60X30-HWS,4,25032.903461695318
7615,34.02073,-118.41212,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,31877.389936349246
7616,34.193659999999994,-118.41214,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,30586.66001821441
7617,34.03013,-118.41216000000001,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,17756.183689853657
7618,34.02663,-118.41216000000001,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,32682.287156611746
7619,34.02776,-118.41216999999999,3,L1,HWS,100X30,9000.0,L1-3S-100X30-HWS,9,46131.43179994713
7620,34.00132,-118.41221000000002,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,53153.31058156721
7621,34.0177,-118.41223000000001,2,L1,HWS,60X30,3600.0,L1-2S-60X30-HWS,4,26212.964067490913
7622,34.027879999999996,-118.41226,3,L4,GWB,100X50,15000.0,L4-3S-100X50-GWB,15,72116.39011316387
7623,34.01804,-118.41231,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,30041.840357711277
7624,34.01712,-118.41231,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,60596.71797057181
7625,34.01784,-118.41232,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,60540.38961114868
7626,34.02836,-118.41233000000001,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,58657.530516583996
7627,34.14965,-118.41236,3,L4,HWS,100X50,15000.0,L4-3S-100X50-HWS,15,84423.26237331975
7628,34.02644,-118.41236,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,16648.474895330695
7629,34.01911,-118.4124,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,57323.53628805314
7630,34.02811,-118.41243999999999,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,38825.673709359646
7631,34.02705,-118.41243999999999,3,L3,GWB,50X30,4500.0,L3-3S-50X30-GWB,4,25090.088374276922
7632,34.179109999999994,-118.41245,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,34014.7392695429
7633,34.02795,-118.41245,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,17940.30488779857
7634,34.02006,-118.41248999999999,2,L1,HWS,100X30,6000.0,L1-2S-100X30-HWS,6,35475.38978976688
7635,34.01927,-118.41253,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,18886.222430847734
7636,34.02641,-118.41257,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,50813.097966544956
7637,34.02411,-118.41261999999999,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,60158.94335135125
7638,33.99755,-118.41261999999999,3,L1,GWB,60X30,5400.0,L1-3S-60X30-GWB,5,31789.219140649166
7639,34.01826,-118.41265,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,57601.53192500876
7640,34.02732,-118.4127,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,34872.40192105289
7641,34.018370000000004,-118.41272,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,18879.788037662973
7642,34.020579999999995,-118.41273000000001,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,38048.44932260665
7643,33.984790000000004,-118.41273000000001,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,27000.321276707506
7644,34.179109999999994,-118.41278,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,32701.072689169756
7645,34.027570000000004,-118.41283999999999,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,37342.616246212085
7646,34.02899,-118.41285,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,29921.441067482283
7647,34.00238,-118.41288,3,L4,HWS,100X50,15000.0,L4-3S-100X50-HWS,15,81328.63221691697
7648,34.02074,-118.4129,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,19602.29702945217
7649,34.20047,-118.41291000000001,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,38837.508802625045
7650,34.02422,-118.41293,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,55852.64632782979
7651,34.01957,-118.41296000000001,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,31885.94247337024
7652,34.02765,-118.41297,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,17829.444944271676
7653,34.02579,-118.41301000000001,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30812.50209568901
7654,34.01985,-118.41301000000001,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,25275.89022959851
7655,34.02706,-118.41303,3,L3,GWB,50X30,4500.0,L3-3S-50X30-GWB,4,25207.13377750599
7656,34.02925,-118.41306000000002,3,L3,GWB,80X30,7200.0,L3-3S-80X30-GWB,7,41473.50608323493
7657,34.02048,-118.41306000000002,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,55331.86594578033
7658,34.01882,-118.41309,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,17915.75853740702
7659,34.01882,-118.41309,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,29734.443746603807
7660,34.1623,-118.41313000000001,3,L3,GWB,80X30,7200.0,L3-3S-80X30-GWB,7,44157.64827809278
7661,34.02543,-118.41313999999998,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,28165.663645950026
7662,34.150090000000006,-118.41315,2,L1,GWB,100X30,6000.0,L1-2S-100X30-GWB,6,33845.603789693545
7663,34.149640000000005,-118.41315,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,54774.58420842106
7664,34.16342,-118.41318000000001,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,19177.683678552945
7665,34.163000000000004,-118.41321,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,32318.51665863862
7666,34.02405,-118.41323,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,32792.555895076635
7667,34.149029999999996,-118.41323999999999,3,L1,HWS,100X30,9000.0,L1-3S-100X30-HWS,9,49469.73496375887
7668,34.019040000000004,-118.41326000000001,3,L3,GWB,80X30,7200.0,L3-3S-80X30-GWB,7,36441.414428089476
7669,34.16415,-118.41328,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,19301.551981205484
7670,34.02957,-118.4133,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,56739.17686202147
7671,34.016259999999996,-118.41333,3,L1,GWB,60X30,5400.0,L1-3S-60X30-GWB,5,29187.108706512365
7672,34.179840000000006,-118.41333999999999,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,34753.93113175193
7673,34.03063,-118.41336000000001,3,L1,HWS,100X30,9000.0,L1-3S-100X30-HWS,9,54637.429834864735
7674,34.1972,-118.41338,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30011.49439962233
7675,34.19454,-118.41338999999999,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30621.465239360117
7676,34.19686,-118.4134,3,L4,GWB,100X50,15000.0,L4-3S-100X50-GWB,15,78503.96377653057
7677,34.01924,-118.41341000000001,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,51309.37744875938
7678,34.18187,-118.41342,2,L1,GWB,60X30,3600.0,L1-2S-60X30-GWB,4,25192.789100789665
7679,34.18105,-118.41342,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,36085.67152169176
7680,34.16154,-118.41342,3,L4,HWS,60X50,9000.0,L4-3S-60X50-HWS,9,50806.17075050768
7681,34.161,-118.41342,3,L3,GWB,80X30,7200.0,L3-3S-80X30-GWB,7,39249.16681721263
7682,34.16056,-118.41342,2,L2,HWS,100X50,10000.0,L2-2S-100X50-HWS,10,60865.41797511272
7683,34.02664,-118.41342,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,26592.090235702435
7684,34.02017,-118.41342,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30755.04296588403
7685,34.1598,-118.41343,3,L4,HWS,100X50,15000.0,L4-3S-100X50-HWS,15,81254.46695915723
7686,34.199670000000005,-118.41344,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,55466.82653284882
7687,34.188790000000004,-118.41345,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,31656.80643990297
7688,34.19737,-118.41346000000001,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,20365.273335411985
7689,34.1834,-118.41348,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,18440.837271621836
7690,34.16437,-118.41348,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,31174.020776364032
7691,34.148379999999996,-118.41349,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30596.46888264056
7692,34.16395,-118.4135,3,L3,HWS,80X30,7200.0,L3-3S-80X30-HWS,7,40254.02568753408
7693,34.02042,-118.4135,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,32175.16287387356
7694,34.16199,-118.41351,3,L1,GWB,60X30,5400.0,L1-3S-60X30-GWB,5,29590.09271943061
7695,34.179109999999994,-118.41354,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,16274.566724217875
7696,34.182790000000004,-118.41356,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,19403.367074742233
7697,34.175740000000005,-118.41356,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,18158.75776709331
7698,34.030809999999995,-118.41358000000001,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,50617.890055385185
7699,34.01742,-118.41362,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,27592.75306290127
7700,34.026959999999995,-118.41363999999999,2,L4,HWS,100X50,10000.0,L4-2S-100X50-HWS,10,56783.380045716534
7701,34.01956,-118.41367,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,17630.814048950022
7702,34.02641,-118.41368999999999,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30901.284102910446
7703,34.01753,-118.4137,3,L3,GWB,80X30,7200.0,L3-3S-80X30-GWB,7,43758.1140720837
7704,34.163070000000005,-118.41373999999999,2,L3,GWB,50X30,3000.0,L3-2S-50X30-GWB,3,17556.398674842825
7705,34.153009999999995,-118.41375,3,L4,GWB,60X50,9000.0,L4-3S-60X50-GWB,9,55974.934868037715
7706,34.03087,-118.41376000000001,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,28090.943946722877
7707,34.16158,-118.41377,3,L3,HWS,80X30,7200.0,L3-3S-80X30-HWS,7,45277.03925548962
7708,34.19765,-118.41378999999999,3,L4,GWB,100X50,15000.0,L4-3S-100X50-GWB,15,80621.29589561935
7709,34.02851,-118.41382,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,17815.529252729393
7710,34.19507,-118.41384,3,L4,GWB,60X50,9000.0,L4-3S-60X50-GWB,9,53579.14659873567
7711,34.02432,-118.41389,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,33188.47650925069
7712,34.03097,-118.41394,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,57116.62283482933
7713,34.01574,-118.414,3,L3,GWB,50X30,4500.0,L3-3S-50X30-GWB,4,24497.59267871973
7714,34.03033,-118.41403000000001,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,20651.940686482536
7715,34.02428,-118.41405,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,37496.688462269565
7716,34.15568,-118.41406,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,37579.434944847184
7717,34.15568,-118.41406,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,37802.71116591092
7718,34.197070000000004,-118.41407,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,64480.70949095294
7719,34.19616,-118.41408,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,28383.20752757705
7720,34.1932,-118.41408,3,L3,HWS,80X30,7200.0,L3-3S-80X30-HWS,7,45740.82243732796
7721,34.15292,-118.41408,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,35860.50985166541
7722,34.160920000000004,-118.41408999999999,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,36990.28886935532
7723,34.160579999999996,-118.41408999999999,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,29465.59445712762
7724,34.14864,-118.41408999999999,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,36948.03560743469
7725,34.02567,-118.41408999999999,3,L4,GWB,60X50,9000.0,L4-3S-60X50-GWB,9,52959.599171957605
7726,34.155159999999995,-118.41411000000001,2,L3,HWS,50X30,3000.0,L3-2S-50X30-HWS,3,18607.114951777196
7727,34.00078,-118.41411000000001,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,32219.63366889895
7728,34.18994,-118.41412,2,L1,HWS,100X30,6000.0,L1-2S-100X30-HWS,6,36772.111574478535
7729,34.159079999999996,-118.41412,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,55749.91472696135
7730,34.15893,-118.41412,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30616.603572678912
7731,34.15878,-118.41412,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,38584.62677902516
7732,34.15123,-118.41412,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,35482.56277366261
7733,34.19569,-118.41413999999999,2,L1,HWS,100X30,6000.0,L1-2S-100X30-HWS,6,39165.12082948935
7734,34.19555,-118.41413999999999,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,31169.384907144573
7735,34.195409999999995,-118.41413999999999,2,L1,HWS,100X30,6000.0,L1-2S-100X30-HWS,6,38379.903029529436
7736,34.19337,-118.41413999999999,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,30390.301383240978
7737,34.15178,-118.41413999999999,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,29622.904005530418
7738,34.02578,-118.41413999999999,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,31186.846742451235
7739,34.03096,-118.41415,2,L3,HWS,80X30,4800.0,L3-2S-80X30-HWS,5,30139.87616441926
7740,34.18229,-118.41417,3,L3,HWS,50X30,4500.0,L3-3S-50X30-HWS,4,25892.67923638445
7741,34.19741,-118.41418,3,L1,GWB,100X30,9000.0,L1-3S-100X30-GWB,9,51573.99571033621
7742,34.160270000000004,-118.41418999999999,2,L1,GWB,60X30,3600.0,L1-2S-60X30-GWB,4,26952.093491328145
7743,34.19775,-118.4142,3,L3,GWB,50X30,4500.0,L3-3S-50X30-GWB,4,24484.72472502216
7744,34.162440000000004,-118.4142,3,L3,HWS,80X30,7200.0,L3-3S-80X30-HWS,7,45717.20327035897
7745,34.03042,-118.4142,2,L4,GWB,60X50,6000.0,L4-2S-60X50-GWB,6,37760.64331736685
7746,34.15157,-118.41421000000001,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,60478.826211047795
7747,34.14609,-118.41422,2,L4,HWS,60X50,6000.0,L4-2S-60X50-HWS,6,32924.1786755824
7748,34.18266,-118.41423,2,L3,GWB,80X30,4800.0,L3-2S-80X30-GWB,5,31651.0525182725
7749,34.0291,-118.41423,2,L4,GWB,100X50,10000.0,L4-2S-100X50-GWB,10,58066.091847406
7750,34.16212,-118.41423999999999,3,L3,GWB,80X30,7200.0,L3-3S-80X30-GWB,7,43302.922404421544
