,Index,NoDamage,Slight,Moderate,Severe,Complete
1367,Building_T4-100x50-S3-GS_Variated4_3,0.27204295862173644,0.7595154613996151,1.08551767059407,1.1607071878553552,1.1610646338698962
1368,Building_T4-100x50-S3-GS_Variated4_4,0.26864602026915335,0.7463244009167904,1.08551767059407,1.1621840083239254,1.1629280291647053
1369,Building_T4-100x50-S3-GS_Variated4_5,0.2406732366063174,0.7260321448647897,1.1255345413901745,1.2209866408967172,1.2211683578641916
1370,Building_T4-100x50-S3-GS_Variated5_1,0.21745390238842627,0.7549251296632438,1.0727193645679545,1.1564982511685769,1.1581373549692384
1371,Building_T4-100x50-S3-GS_Variated5_2,0.2710504325040792,0.7642845974780419,1.11772929181793,1.183375791233233,1.183375791233233
1372,Building_T4-100x50-S3-GS_Variated5_3,0.26779774392243505,0.7619149973550897,1.062919550337885,1.1129831994462078,1.1229541402535297
1373,Building_T4-100x50-S3-GS_Variated5_4,0.22088372765259096,0.7998309254354274,1.1257302581060604,1.2572312190567607,1.2598847537388127
1374,Building_T4-100x50-S3-GS_Variated5_5,0.23957759173811943,0.6825292883358018,0.985775099223611,1.0914036692190767,1.0951101908723073
1375,Building_T4-100x50-S3-GS_Variated6_1,0.22103836892370515,0.6484140861466989,0.9767890459581661,1.0439619658781427,1.0439360626513146
1376,Building_T4-100x50-S3-GS_Variated6_2,0.19793626768607647,0.6271757479853822,0.9806480220124447,1.035001756883653,1.0390923787712087
1377,Building_T4-100x50-S3-GS_Variated6_3,0.20212921216961777,0.6370922647842499,0.9854295684613047,1.0629384001717166,1.063089019930747
1378,Building_T4-100x50-S3-GS_Variated6_4,0.21745390238842627,0.6484140861466989,0.9902108413489186,1.0566373993431522,1.0575963753653568
1379,Building_T4-100x50-S3-GS_Variated6_5,0.22103836892370515,0.6422940435264859,1.013569163537861,1.0834029832023575,1.0838028256279852
1380,Building_T4-100x50-S3-GS_Variated7_1,0.2805923707693091,0.783970095629275,1.1421271143155487,1.2277204418633243,1.228977345406134
1381,Building_T4-100x50-S3-GS_Variated7_2,0.27115547406460216,0.7746445923966211,1.1162354473653626,1.1762040015650714,1.1787922207168275
1382,Building_T4-100x50-S3-GS_Variated7_3,0.27685438296418063,0.8042823426170576,1.1442967220129208,1.195117450231484,1.1987114073755807
1383,Building_T4-100x50-S3-GS_Variated7_4,0.2807583372528373,0.8302384226501118,1.202204769860466,1.2569233417142334,1.2570929175568861
1384,Building_T4-100x50-S3-GS_Variated7_5,0.27879285142649357,0.786285042281011,1.1272159232853194,1.2295708518527364,1.2308986109814009
1385,Building_T4-100x50-S3-GS_Variated8_1,0.2827485532247127,0.8454959803097175,1.2801504134722101,1.4709090535805163,1.474832998393154
1386,Building_T4-100x50-S3-GS_Variated8_2,0.2925030257053831,0.8944688240774235,1.3573889755067738,1.594072201411885,1.597999436500216
1387,Building_T4-100x50-S3-GS_Variated8_3,0.3102702633804929,0.874809481724464,1.1972743358317517,1.339507031243332,1.34156755005335
1388,Building_T4-100x50-S3-GS_Variated8_4,0.29283880107020455,0.9019955184679302,1.3254415022206256,1.4540958387205412,1.4575105763576297
1389,Building_T4-100x50-S3-GS_Variated8_5,0.29248001700952975,0.8388524512742985,1.2000251654435639,1.2851378996158371,1.2890800837296819
1390,Building_T4-100x50-S3-GS_Variated9_1,0.16716488361620335,0.5183437462464185,0.7429251707449696,0.7841519180268396,0.7843306477979743
1391,Building_T4-100x50-S3-GS_Variated9_2,0.17127420694317025,0.5168846589145977,0.7479252866089775,0.7848967616872078,0.7849908322034674
1392,Building_T4-100x50-S3-GS_Variated9_3,0.17135848485738392,0.522286716662063,0.7525831952375537,0.7906613611074811,0.7906870252678302
1393,Building_T4-100x50-S3-GS_Variated9_4,0.16763684394687828,0.5115485654746894,0.7355911987314344,0.7782272756624604,0.7796635411822256
1394,Building_T4-100x50-S3-GS_Variated9_5,0.17662065066314858,0.5332259724543652,0.7622970050370969,0.797721493782282,0.7977301051577377
1395,Building_T4-100x50-S3-GS_Variated10_1,0.227458644826035,0.648909623856512,0.8760228261574818,0.8970404439521074,0.8971305271480542
1396,Building_T4-100x50-S3-GS_Variated10_2,0.2320290550714466,0.6378313061284894,0.895719435359744,0.9058465476990496,0.9070436168654807
1397,Building_T4-100x50-S3-GS_Variated10_3,0.2434376343972603,0.6464831999617713,0.8845209245580362,0.9016047195687484,0.9017135593626139
1398,Building_T4-100x50-S3-GS_Variated10_4,0.2204361162991445,0.6032509650021003,0.8674054133026943,0.8791147818494163,0.8792410142153346
1399,Building_T4-100x50-S3-GS_Variated10_5,0.2239592422653608,0.6194993281437106,0.8769765986846494,0.8868066246194846,0.8868821737263843
1400,Building_T4-60x50-S2-PS_Variated1_1,0.3930809242229789,0.9255743786749937,1.4547848098363065,2.036717259409118,2.300582280458773
1401,Building_T4-60x50-S2-PS_Variated1_2,0.3623155602465242,0.8266192920564461,1.3865484205355574,1.962193258791952,2.3682515992336657
1402,Building_T4-60x50-S2-PS_Variated1_3,0.2923290571009589,0.7650066851445831,1.2753814707693172,1.8119772764695297,2.2758193643942475
1403,Building_T4-60x50-S2-PS_Variated1_4,0.270982272618112,0.7084027733174985,1.2032424269928932,1.7268948305985532,2.1228058904901133
1404,Building_T4-60x50-S2-PS_Variated1_5,0.2973911195285749,0.7980152825588314,1.3372222720477829,1.9132532116383847,2.9550405946016136
1405,Building_T4-60x50-S2-PS_Variated2_1,0.268766952605924,0.8224847115680577,1.4045165383941531,2.000462967951716,2.3329892097898295
1406,Building_T4-60x50-S2-PS_Variated2_2,0.32847128761417566,0.8964394381335441,1.4307902580673966,2.070796655606207,2.306968213597175
1407,Building_T4-60x50-S2-PS_Variated2_3,0.4132630225383989,0.9506503991373487,1.4637678607932956,2.061537500255829,2.237072178634105
1408,Building_T4-60x50-S2-PS_Variated2_4,0.3281868547592277,0.8984376198234438,1.4937517097507305,2.148099054903562,2.6145180215809463
1409,Building_T4-60x50-S2-PS_Variated2_5,0.3281868547592277,0.8113982012257104,1.3783975345639643,1.8775028435410444,2.383516518967785
1410,Building_T4-60x50-S2-PS_Variated3_1,0.33352538357274475,0.816860665014866,1.23540391148744,1.7142284904661935,1.755852844995868
1411,Building_T4-60x50-S2-PS_Variated3_2,0.28298152753410444,0.802947996614613,1.298463203901663,1.7668787508496215,3.2183985055324844
1412,Building_T4-60x50-S2-PS_Variated3_3,0.3041153220197978,0.8481281090102651,1.3184081186145433,1.7321081316129017,3.160625290290518
1413,Building_T4-60x50-S2-PS_Variated3_4,0.2973911195285749,0.733630247282484,1.177298637921261,1.6124942378703961,1.6920943583722958
1414,Building_T4-60x50-S2-PS_Variated3_5,0.30091159516222676,0.8577422597005192,1.350836511028291,1.7954774356704193,3.4591154998559075
1415,Building_T4-60x50-S2-PS_Variated4_1,0.3173911387076606,0.919942628053149,1.4798808434942572,2.1369568206533573,2.619476553198446
1416,Building_T4-60x50-S2-PS_Variated4_2,0.2973911195285749,0.9001794131619594,1.5720339789601447,2.508227424220508,2.911298394443822
1417,Building_T4-60x50-S2-PS_Variated4_3,0.35544812345868915,0.9726126597593665,1.6408422136211536,2.3852754448002575,2.924589904536143
