,Index,NoDamage,Slight,Moderate,Severe,Complete
68,Building_T1-100x30-S2-PS_Existing9,0.1764308004619244,0.5172036880419734,0.8721216500451896,1.1764883687040617,1.2022439633390793
69,Building_T1-100x30-S2-PS_Existing10,0.14896700981364935,0.3963981523363081,0.6252064271052017,0.7002497357887034,0.7002394050436838
70,Building_T1-100x30-S3-PS_Existing1,0.0836305830132711,0.34790361657871127,0.5209484166823498,0.5377487343569959,0.5430281698463313
71,Building_T1-100x30-S3-PS_Existing2,0.12512142187408476,0.3308440235503595,0.5543134544260427,0.6131583180279292,0.6173302315183194
72,Building_T1-100x30-S3-PS_Existing3,0.15504342446712427,0.500972986071439,0.7718918444272955,0.9000940560039737,0.9148337131642139
73,Building_T1-100x30-S3-PS_Existing4,0.13161437847245167,0.4057744748246137,0.6431053619215963,0.6862797290661415,0.6862880369637878
74,Building_T1-100x30-S3-PS_Existing5,0.1450854655472246,0.3804547072239982,0.6238527084078022,0.7099478675779671,0.7214441644984526
75,Building_T1-100x30-S3-PS_Existing6,0.09280680426116338,0.36638364727973183,0.5699043603016534,0.6190733981042524,0.6190733981042524
76,Building_T1-100x30-S3-PS_Existing7,0.145006320491723,0.43852961789660516,0.71046228156515,0.8964711565685581,0.9405670270436202
77,Building_T1-100x30-S3-PS_Existing8,0.12512142187408476,0.3308440235503595,0.5287011389056773,0.5569971167678658,0.5569971167678658
78,Building_T1-100x30-S3-PS_Existing9,0.12512142187408476,0.35260930946593966,0.5552625711069864,0.5877547188211976,0.5926211226144221
79,Building_T1-100x30-S3-PS_Existing10,0.13722866426885189,0.36408803906343357,0.5460676505421161,0.5769143260007454,0.5769143260007454
80,Building_T2-60x50-S2-GS_Existing1,0.2601135624409033,0.6957742301641028,1.0735806746803045,1.1589301213628047,1.163056700195511
81,Building_T2-60x50-S2-GS_Existing2,0.17218258472190945,0.5393114298748439,0.8604938764949033,0.9728360725972318,0.9742922049228683
82,Building_T2-60x50-S2-GS_Existing3,0.27193604715284625,0.6786926813499033,1.0131624377555832,1.0821205789131407,1.0914173482347334
83,Building_T2-60x50-S2-GS_Existing4,0.17127420694317025,0.5073134853341439,0.7831796071816324,0.8367731514677783,0.8423514452767753
84,Building_T2-60x50-S2-GS_Existing5,0.17662065066314858,0.5367294633930679,0.7847653712706635,0.8242938951396539,0.8242802514910228
85,Building_T2-60x50-S2-GS_Existing6,0.16314092570385824,0.48532524923524245,0.7734335252864502,0.8435350585259296,0.8435640847591795
86,Building_T2-60x50-S2-GS_Existing7,0.18674723960137474,0.5387863200280051,0.8231819025284894,0.8953528160014355,0.903364822887222
87,Building_T2-60x50-S2-GS_Existing8,0.2047243927536203,0.5985141664707323,0.9645598609830812,1.1307834189219517,1.1312034688356467
88,Building_T2-60x50-S2-GS_Existing9,0.16717557627830892,0.4725908446699121,0.7385061440565973,0.7785628954176045,0.783569867365913
89,Building_T2-60x50-S2-GS_Existing10,0.24726586609905749,0.6733897188080724,1.0594189790029156,1.147167482740623,1.1500439059008687
90,Building_T2-60x50-S3-GS_Existing1,0.1586599753485186,0.4725908446699121,0.7365979152274982,0.7765198438484211,0.7814761078574369
91,Building_T2-60x50-S3-GS_Existing2,0.14629413667721322,0.4117580505695664,0.5324055476559957,0.5324055476559957,0.5324139706948443
92,Building_T2-60x50-S3-GS_Existing3,0.07943485069538274,0.4036287258027096,0.6779538497584385,0.756218521360486,0.7607129305759434
93,Building_T2-60x50-S3-GS_Existing4,0.13722866426885189,0.3618939388959951,0.5549908740384704,0.5684747708219702,0.5727754487210612
94,Building_T2-60x50-S3-GS_Existing5,0.14629413667721322,0.4526136221516597,0.7312758259343692,0.7781039648493653,0.778139069336877
95,Building_T2-60x50-S3-GS_Existing6,0.14154177399068935,0.4426828561911513,0.7400551931893251,0.8473538271399083,0.8613418920306588
96,Building_T2-60x50-S3-GS_Existing7,0.12649185487725623,0.3840144065634134,0.5294351656326477,0.5370529397975465,0.5370166420439841
97,Building_T2-60x50-S3-GS_Existing8,0.105236772855888,0.40392983302762764,0.6435557109555232,0.7030272385746041,0.7057597303968235
98,Building_T2-60x50-S3-GS_Existing9,0.12649185487725623,0.39177065548354595,0.5403451296506689,0.5566482117571847,0.5566385646575622
99,Building_T2-60x50-S3-GS_Existing10,0.16668085081530404,0.4813321729801322,0.6666992675977653,0.7053650158946511,0.7053740143000654
100,Building_T2-100x50-S2-GS_Existing1,0.18634319937871036,0.5641502892113945,0.9015909449328339,0.9989654127983276,1.0040356498199738
101,Building_T2-100x50-S2-GS_Existing2,0.13649508403621335,0.434483999139624,0.6386505586596681,0.6386505586596681,0.6392658287919433
102,Building_T2-100x50-S2-GS_Existing3,0.14929096074337786,0.4729438252629292,0.6436758192995136,0.6532853581305051,0.6544881150763868
103,Building_T2-100x50-S2-GS_Existing4,0.10829492352308041,0.39801772348877573,0.5886752931080994,0.5886501752175081,0.5886479489706475
104,Building_T2-100x50-S2-GS_Existing5,0.1820858569577839,0.5153782192162735,0.8811437867049067,0.973433893319734,0.9783563110914513
105,Building_T2-100x50-S2-GS_Existing6,0.11915673613413748,0.4116969134854104,0.596025204351834,0.6181590483325615,0.6181208599834833
106,Building_T2-100x50-S2-GS_Existing7,0.18596670761195824,0.5550874035913442,0.9203824389472073,1.0203696397980095,1.025456618983707
107,Building_T2-100x50-S2-GS_Existing8,0.16763684394687828,0.49458640935084286,0.7652662682756393,0.8046707757366472,0.8054810122689386
108,Building_T2-100x50-S2-GS_Existing9,0.19302381521760625,0.5564502882300195,0.7947374244706864,0.8033976144194537,0.808567702624404
109,Building_T2-100x50-S2-GS_Existing10,0.15409412422840113,0.4635982460637441,0.7124149670662253,0.7635817496074322,0.7637892317222327
110,Building_T2-100x50-S3-GS_Existing1,0.15504342446712427,0.4609852750729191,0.5947693010071863,0.6001223544220328,0.604865232634151
111,Building_T2-100x50-S3-GS_Existing2,0.15909690775641433,0.44858645909738604,0.574091795695387,0.5741067906302743,0.5740881319038377
112,Building_T2-100x50-S3-GS_Existing3,0.13345997258376108,0.3618939388959951,0.5598916944415017,0.5967316480175554,0.5967316480175554
113,Building_T2-100x50-S3-GS_Existing4,0.1300817897690162,0.34145526223759404,0.45116589444842237,0.4624863171871443,0.46249238344888743
114,Building_T2-100x50-S3-GS_Existing5,0.12512142187408476,0.36262269116518975,0.5037713182226359,0.5065765719432525,0.5065757781979505
115,Building_T2-100x50-S3-GS_Existing6,0.15110686518391594,0.39304763604391596,0.5345338518554303,0.5345338518554303,0.5345457995535374
116,Building_T2-100x50-S3-GS_Existing7,0.12095386570086203,0.3979688262607128,0.6476442050785135,0.685256188383347,0.6852509955946624
117,Building_T2-100x50-S3-GS_Existing8,0.13722866426885189,0.366050988864678,0.5367175239615678,0.5557299447281348,0.560702460655064
118,Building_T2-100x50-S3-GS_Existing9,0.15909690775641433,0.4755413222011868,0.6412157343077738,0.6657549813252147,0.6657492738058999
