Index,Xpeakstrength,Zpeakstrength
Building_T3-80x30-S3-PS_Variated10_2,0.246601042,0.124143123
Building_T3-80x30-S3-PS_Variated10_3,0.246543763,0.124140626
Building_T3-80x30-S3-PS_Variated10_4,0.246549869,0.124143929
Building_T3-80x30-S3-PS_Variated10_5,0.246543849,0.124139736
Building_T4-60x50-S2-GS_Variated1_1,0.385731254,0.493422155
Building_T4-60x50-S2-GS_Variated1_2,0.408058137,0.515697353
Building_T4-60x50-S2-GS_Variated1_3,0.568658918,0.717611086
Building_T4-60x50-S2-GS_Variated1_4,0.521088108,0.660348137
Building_T4-60x50-S2-GS_Variated1_5,0.49379643,0.624118396
Building_T4-60x50-S2-GS_Variated2_1,0.497050313,0.623453062
Building_T4-60x50-S2-GS_Variated2_2,0.414620165,0.530244199
Building_T4-60x50-S2-GS_Variated2_3,0.389544069,0.500660527
Building_T4-60x50-S2-GS_Variated2_4,0.398304423,0.511697505
Building_T4-60x50-S2-GS_Variated2_5,0.430247471,0.555528576
Building_T4-60x50-S2-GS_Variated3_1,0.434904623,0.550205819
Building_T4-60x50-S2-GS_Variated3_2,0.553329061,0.70510068
Building_T4-60x50-S2-GS_Variated3_3,0.493235787,0.628459298
Building_T4-60x50-S2-GS_Variated3_4,0.577254615,0.732601366
Building_T4-60x50-S2-GS_Variated3_5,0.39885132,0.513615078
Building_T4-60x50-S2-GS_Variated4_1,0.449718314,0.575864716
Building_T4-60x50-S2-GS_Variated4_2,0.561286742,0.714715679
Building_T4-60x50-S2-GS_Variated4_3,0.597424349,0.757605164
Building_T4-60x50-S2-GS_Variated4_4,0.426707914,0.563799431
Building_T4-60x50-S2-GS_Variated4_5,0.431270783,0.549703986
Building_T4-60x50-S2-GS_Variated5_1,0.38461467,0.538168401
Building_T4-60x50-S2-GS_Variated5_2,0.384584746,0.538129469
Building_T4-60x50-S2-GS_Variated5_3,0.384591013,0.538161892
Building_T4-60x50-S2-GS_Variated5_4,0.384590518,0.53812661
Building_T4-60x50-S2-GS_Variated5_5,0.38459906,0.538130683
Building_T4-60x50-S2-GS_Variated6_1,0.454096268,0.600319562
Building_T4-60x50-S2-GS_Variated6_2,0.454060763,0.621866433
Building_T4-60x50-S2-GS_Variated6_3,0.454061567,0.608766401
Building_T4-60x50-S2-GS_Variated6_4,0.454061546,0.634418561
Building_T4-60x50-S2-GS_Variated6_5,0.4497941,0.57505159
Building_T4-60x50-S2-GS_Variated7_1,0.49260868,0.688136742
Building_T4-60x50-S2-GS_Variated7_2,0.421065676,0.555126707
Building_T4-60x50-S2-GS_Variated7_3,0.469778334,0.602758886
Building_T4-60x50-S2-GS_Variated7_4,0.492551913,0.64799661
Building_T4-60x50-S2-GS_Variated7_5,0.41218109,0.531182126
Building_T4-60x50-S2-GS_Variated8_1,0.585843077,0.76089527
Building_T4-60x50-S2-GS_Variated8_2,0.535333425,0.679584823
Building_T4-60x50-S2-GS_Variated8_3,0.585897465,0.812330691
Building_T4-60x50-S2-GS_Variated8_4,0.585890369,0.778276825
Building_T4-60x50-S2-GS_Variated8_5,0.585867969,0.818063608
Building_T4-60x50-S2-GS_Variated9_1,0.424010962,0.539922695
Building_T4-60x50-S2-GS_Variated9_2,0.475395264,0.664157991
Building_T4-60x50-S2-GS_Variated9_3,0.475419709,0.651090748
Building_T4-60x50-S2-GS_Variated9_4,0.475395842,0.664159345
Building_T4-60x50-S2-GS_Variated9_5,0.445247082,0.57184961
Building_T4-60x50-S2-GS_Variated10_1,0.430866626,0.565396437
Building_T4-60x50-S2-GS_Variated10_2,0.417964446,0.53526094
Building_T4-60x50-S2-GS_Variated10_3,0.523383321,0.66729001
Building_T4-60x50-S2-GS_Variated10_4,0.430604901,0.568036357
Building_T4-60x50-S2-GS_Variated10_5,0.502938467,0.635480898
Building_T4-60x50-S3-GS_Variated1_1,0.275006162,0.377635583
Building_T4-60x50-S3-GS_Variated1_2,0.274999297,0.36841805
Building_T4-60x50-S3-GS_Variated1_3,0.274974435,0.383241553
Building_T4-60x50-S3-GS_Variated1_4,0.275018009,0.365062333
Building_T4-60x50-S3-GS_Variated1_5,0.274971155,0.3857496
Building_T4-60x50-S3-GS_Variated2_1,0.244566066,0.343564761
Building_T4-60x50-S3-GS_Variated2_2,0.244591582,0.343560515
Building_T4-60x50-S3-GS_Variated2_3,0.244594109,0.343560421
Building_T4-60x50-S3-GS_Variated2_4,0.244578759,0.31680747
Building_T4-60x50-S3-GS_Variated2_5,0.244609161,0.343564609
Building_T4-60x50-S3-GS_Variated3_1,0.128318065,0.181024405
Building_T4-60x50-S3-GS_Variated3_2,0.128314949,0.18102359
Building_T4-60x50-S3-GS_Variated3_3,0.128318482,0.18102352
Building_T4-60x50-S3-GS_Variated3_4,0.128319958,0.18102287
Building_T4-60x50-S3-GS_Variated3_5,0.128318566,0.181024868
Building_T4-60x50-S3-GS_Variated4_1,0.200451935,0.282135341
Building_T4-60x50-S3-GS_Variated4_2,0.200431682,0.282131714
Building_T4-60x50-S3-GS_Variated4_3,0.200433444,0.282116529
Building_T4-60x50-S3-GS_Variated4_4,0.200431564,0.282113895
Building_T4-60x50-S3-GS_Variated4_5,0.200492369,0.282114341
Building_T4-60x50-S3-GS_Variated5_1,0.203052129,0.285559397
Building_T4-60x50-S3-GS_Variated5_2,0.203016564,0.285556523
Building_T4-60x50-S3-GS_Variated5_3,0.203025642,0.285556337
Building_T4-60x50-S3-GS_Variated5_4,0.203023269,0.285561789
Building_T4-60x50-S3-GS_Variated5_5,0.203016498,0.285556143
Building_T4-60x50-S3-GS_Variated6_1,0.14329377,0.201877596
Building_T4-60x50-S3-GS_Variated6_2,0.143292614,0.201876691
Building_T4-60x50-S3-GS_Variated6_3,0.143293369,0.201875877
Building_T4-60x50-S3-GS_Variated6_4,0.143292215,0.201875193
Building_T4-60x50-S3-GS_Variated6_5,0.143295301,0.20187597
Building_T4-60x50-S3-GS_Variated7_1,0.290649735,0.407306293
Building_T4-60x50-S3-GS_Variated7_2,0.289261481,0.378920473
Building_T4-60x50-S3-GS_Variated7_3,0.261461455,0.336555255
Building_T4-60x50-S3-GS_Variated7_4,0.290685973,0.377182633
Building_T4-60x50-S3-GS_Variated7_5,0.290661885,0.407298735
Building_T4-60x50-S3-GS_Variated8_1,0.233470869,0.299182511
Building_T4-60x50-S3-GS_Variated8_2,0.29500606,0.41317213
Building_T4-60x50-S3-GS_Variated8_3,0.295013663,0.400553155
Building_T4-60x50-S3-GS_Variated8_4,0.295042982,0.413171221
Building_T4-60x50-S3-GS_Variated8_5,0.295041726,0.400358732
Building_T4-60x50-S3-GS_Variated9_1,0.168269116,0.237264701
Building_T4-60x50-S3-GS_Variated9_2,0.168263816,0.237265124
Building_T4-60x50-S3-GS_Variated9_3,0.168265652,0.237262643
Building_T4-60x50-S3-GS_Variated9_4,0.168264279,0.2372639
Building_T4-60x50-S3-GS_Variated9_5,0.16826634,0.237263832
Building_T4-60x50-S3-GS_Variated10_1,0.242681353,0.311464813
Building_T4-60x50-S3-GS_Variated10_2,0.308102562,0.43139537
Building_T4-60x50-S3-GS_Variated10_3,0.308095356,0.401997669
Building_T4-60x50-S3-GS_Variated10_4,0.308124163,0.395620571
Building_T4-60x50-S3-GS_Variated10_5,0.308095957,0.431407375
Building_T4-100x50-S2-GS_Variated1_1,0.68812782,0.53790485
Building_T4-100x50-S2-GS_Variated1_2,0.527522285,0.416704816
Building_T4-100x50-S2-GS_Variated1_3,0.578904508,0.45487579
Building_T4-100x50-S2-GS_Variated1_4,0.536829446,0.426537003
Building_T4-100x50-S2-GS_Variated1_5,0.601373909,0.477332255
Building_T4-100x50-S2-GS_Variated2_1,0.43748533,0.364480466
Building_T4-100x50-S2-GS_Variated2_2,0.437457442,0.364476433
Building_T4-100x50-S2-GS_Variated2_3,0.437456246,0.364480431
Building_T4-100x50-S2-GS_Variated2_4,0.437455414,0.364476755
Building_T4-100x50-S2-GS_Variated2_5,0.437457699,0.364479806
Building_T4-100x50-S2-GS_Variated3_1,0.396835867,0.330513806
Building_T4-100x50-S2-GS_Variated3_2,0.396820708,0.330513078
Building_T4-100x50-S2-GS_Variated3_3,0.396846578,0.330513981
Building_T4-100x50-S2-GS_Variated3_4,0.396821169,0.330516727
Building_T4-100x50-S2-GS_Variated3_5,0.396821401,0.330511644
Building_T4-100x50-S2-GS_Variated4_1,0.672882098,0.532719025
Building_T4-100x50-S2-GS_Variated4_2,0.501403059,0.396853909
Building_T4-100x50-S2-GS_Variated4_3,0.689229781,0.560435715
Building_T4-100x50-S2-GS_Variated4_4,0.516768316,0.411590507
Building_T4-100x50-S2-GS_Variated4_5,0.617902561,0.489449121
Building_T4-100x50-S2-GS_Variated5_1,0.486939602,0.405634899
Building_T4-100x50-S2-GS_Variated5_2,0.48694035,0.405636932
Building_T4-100x50-S2-GS_Variated5_3,0.486963773,0.405650396
Building_T4-100x50-S2-GS_Variated5_4,0.48693467,0.405635991
Building_T4-100x50-S2-GS_Variated5_5,0.486953025,0.405636358
Building_T4-100x50-S2-GS_Variated6_1,0.6532934,0.51495168
Building_T4-100x50-S2-GS_Variated6_2,0.684065058,0.538186349
Building_T4-100x50-S2-GS_Variated6_3,0.693395614,0.546051183
Building_T4-100x50-S2-GS_Variated6_4,0.530999117,0.421919641
Building_T4-100x50-S2-GS_Variated6_5,0.583899959,0.462951802
Building_T4-100x50-S2-GS_Variated7_1,0.406264624,0.338340537
Building_T4-100x50-S2-GS_Variated7_2,0.406254036,0.338338899
Building_T4-100x50-S2-GS_Variated7_3,0.406263428,0.338337617
Building_T4-100x50-S2-GS_Variated7_4,0.406237901,0.338337417
Building_T4-100x50-S2-GS_Variated7_5,0.406259316,0.338339391
Building_T4-100x50-S2-GS_Variated8_1,0.728307529,0.571116246
Building_T4-100x50-S2-GS_Variated8_2,0.604239139,0.477552122
Building_T4-100x50-S2-GS_Variated8_3,0.757863483,0.590669295
Building_T4-100x50-S2-GS_Variated8_4,0.581508829,0.456800633
Building_T4-100x50-S2-GS_Variated8_5,0.478123457,0.378021199
Building_T4-100x50-S2-GS_Variated9_1,0.538056982,0.430297356
Building_T4-100x50-S2-GS_Variated9_2,0.602083896,0.475312041
Building_T4-100x50-S2-GS_Variated9_3,0.710927102,0.558860394
Building_T4-100x50-S2-GS_Variated9_4,0.542341533,0.428564394
Building_T4-100x50-S2-GS_Variated9_5,0.660800237,0.518879521
Building_T4-100x50-S2-GS_Variated10_1,0.366848896,0.305345403
Building_T4-100x50-S2-GS_Variated10_2,0.366848172,0.305345298
Building_T4-100x50-S2-GS_Variated10_3,0.366848852,0.305348527
Building_T4-100x50-S2-GS_Variated10_4,0.366850274,0.305344566
Building_T4-100x50-S2-GS_Variated10_5,0.366850865,0.30534488
Building_T4-100x50-S3-GS_Variated1_1,0.314603352,0.261592432
Building_T4-100x50-S3-GS_Variated1_2,0.314601376,0.261592167
Building_T4-100x50-S3-GS_Variated1_3,0.305021024,0.239366171
Building_T4-100x50-S3-GS_Variated1_4,0.314616438,0.261590406
Building_T4-100x50-S3-GS_Variated1_5,0.314580667,0.261591121
Building_T4-100x50-S3-GS_Variated2_1,0.296462366,0.233311884
Building_T4-100x50-S3-GS_Variated2_2,0.358493759,0.298253799
Building_T4-100x50-S3-GS_Variated2_3,0.327030312,0.259148715
Building_T4-100x50-S3-GS_Variated2_4,0.358493465,0.298274728
Building_T4-100x50-S3-GS_Variated2_5,0.308588011,0.243322404
Building_T4-100x50-S3-GS_Variated3_1,0.324507389,0.26983177
Building_T4-100x50-S3-GS_Variated3_2,0.30550399,0.240711266
Building_T4-100x50-S3-GS_Variated3_3,0.324500343,0.269818052
Building_T4-100x50-S3-GS_Variated3_4,0.32452981,0.269810105
Building_T4-100x50-S3-GS_Variated3_5,0.324499439,0.269810721
Building_T4-100x50-S3-GS_Variated4_1,0.250851747,0.208359875
Building_T4-100x50-S3-GS_Variated4_2,0.250851311,0.208359336
Building_T4-100x50-S3-GS_Variated4_3,0.250878785,0.208359675
Building_T4-100x50-S3-GS_Variated4_4,0.250884865,0.208359633
Building_T4-100x50-S3-GS_Variated4_5,0.250881821,0.208358591
Building_T4-100x50-S3-GS_Variated5_1,0.342792141,0.282433674
Building_T4-100x50-S3-GS_Variated5_2,0.342766417,0.285194164
Building_T4-100x50-S3-GS_Variated5_3,0.312424901,0.246821161
Building_T4-100x50-S3-GS_Variated5_4,0.342773182,0.285196275
Building_T4-100x50-S3-GS_Variated5_5,0.304289098,0.2391453
Building_T4-100x50-S3-GS_Variated6_1,0.205313295,0.170253232
Building_T4-100x50-S3-GS_Variated6_2,0.205313052,0.170255641
Building_T4-100x50-S3-GS_Variated6_3,0.205313654,0.170255566
Building_T4-100x50-S3-GS_Variated6_4,0.205313463,0.170253877
Building_T4-100x50-S3-GS_Variated6_5,0.20531322,0.170253512
Building_T4-100x50-S3-GS_Variated7_1,0.267450319,0.210550537
Building_T4-100x50-S3-GS_Variated7_2,0.276465016,0.2299416
Building_T4-100x50-S3-GS_Variated7_3,0.276451726,0.22994224
Building_T4-100x50-S3-GS_Variated7_4,0.276484752,0.229942202
Building_T4-100x50-S3-GS_Variated7_5,0.266777541,0.209671063
Building_T4-100x50-S3-GS_Variated8_1,0.341327213,0.268423662
Building_T4-100x50-S3-GS_Variated8_2,0.347264612,0.288990293
Building_T4-100x50-S3-GS_Variated8_3,0.29293394,0.240396047
Building_T4-100x50-S3-GS_Variated8_4,0.30622277,0.244218822
Building_T4-100x50-S3-GS_Variated8_5,0.322029061,0.253076691
Building_T4-100x50-S3-GS_Variated9_1,0.185308875,0.153551262
Building_T4-100x50-S3-GS_Variated9_2,0.185309639,0.153551354
Building_T4-100x50-S3-GS_Variated9_3,0.18530872,0.153550582
Building_T4-100x50-S3-GS_Variated9_4,0.185309758,0.153551432
Building_T4-100x50-S3-GS_Variated9_5,0.185309354,0.153550288
Building_T4-100x50-S3-GS_Variated10_1,0.164359953,0.136286207
Building_T4-100x50-S3-GS_Variated10_2,0.164360051,0.136285657
Building_T4-100x50-S3-GS_Variated10_3,0.164360546,0.136287738
Building_T4-100x50-S3-GS_Variated10_4,0.164360782,0.136287674
Building_T4-100x50-S3-GS_Variated10_5,0.164359948,0.136286437
Building_T4-60x50-S2-PS_Variated1_1,0.417806647,0.45488861
Building_T4-60x50-S2-PS_Variated1_2,0.376130014,0.407277843
Building_T4-60x50-S2-PS_Variated1_3,0.353438146,0.378608605
Building_T4-60x50-S2-PS_Variated1_4,0.343881479,0.365291034
Building_T4-60x50-S2-PS_Variated1_5,0.513215467,0.589283831
Building_T4-60x50-S2-PS_Variated2_1,0.450349462,0.469806143
Building_T4-60x50-S2-PS_Variated2_2,0.428717273,0.447200243
Building_T4-60x50-S2-PS_Variated2_3,0.435774107,0.471259287
Building_T4-60x50-S2-PS_Variated2_4,0.491109036,0.563833734
Building_T4-60x50-S2-PS_Variated2_5,0.491094167,0.563831517
Building_T4-60x50-S2-PS_Variated3_1,0.355347593,0.370407675
Building_T4-60x50-S2-PS_Variated3_2,0.535240194,0.614345845
Building_T4-60x50-S2-PS_Variated3_3,0.535230273,0.61434906
Building_T4-60x50-S2-PS_Variated3_4,0.335368964,0.358766308
Building_T4-60x50-S2-PS_Variated3_5,0.535234918,0.614347384
Building_T4-60x50-S2-PS_Variated4_1,0.29366397,0.337527731
Building_T4-60x50-S2-PS_Variated4_2,0.293660149,0.337525239
Building_T4-60x50-S2-PS_Variated4_3,0.293653171,0.337521622
Building_T4-60x50-S2-PS_Variated4_4,0.293659815,0.337525173
Building_T4-60x50-S2-PS_Variated4_5,0.293652403,0.337526833
Building_T4-60x50-S2-PS_Variated5_1,0.295411592,0.339555944
Building_T4-60x50-S2-PS_Variated5_2,0.29541742,0.335040963
Building_T4-60x50-S2-PS_Variated5_3,0.2954169,0.339571365
Building_T4-60x50-S2-PS_Variated5_4,0.29544003,0.339537363
Building_T4-60x50-S2-PS_Variated5_5,0.295412298,0.339539105
Building_T4-60x50-S2-PS_Variated6_1,0.368756976,0.423493575
Building_T4-60x50-S2-PS_Variated6_2,0.368811704,0.423493935
Building_T4-60x50-S2-PS_Variated6_3,0.368749957,0.423494397
Building_T4-60x50-S2-PS_Variated6_4,0.368754224,0.423496186
Building_T4-60x50-S2-PS_Variated6_5,0.368748939,0.42349634
Building_T4-60x50-S2-PS_Variated7_1,0.473152834,0.5432012
Building_T4-60x50-S2-PS_Variated7_2,0.473142424,0.543207402
Building_T4-60x50-S2-PS_Variated7_3,0.473159008,0.543205381
Building_T4-60x50-S2-PS_Variated7_4,0.473148488,0.543206931
Building_T4-60x50-S2-PS_Variated7_5,0.448277125,0.498678385
Building_T4-60x50-S2-PS_Variated8_1,0.550894956,0.632342947
Building_T4-60x50-S2-PS_Variated8_2,0.372547686,0.398336744
Building_T4-60x50-S2-PS_Variated8_3,0.450003149,0.47681307
Building_T4-60x50-S2-PS_Variated8_4,0.463947133,0.488917102
Building_T4-60x50-S2-PS_Variated8_5,0.339195117,0.370752801
Building_T4-60x50-S2-PS_Variated9_1,0.257006194,0.295487126
Building_T4-60x50-S2-PS_Variated9_2,0.257007665,0.295489585
Building_T4-60x50-S2-PS_Variated9_3,0.257014379,0.29548495
Building_T4-60x50-S2-PS_Variated9_4,0.257002225,0.295486113
Building_T4-60x50-S2-PS_Variated9_5,0.25700197,0.295488303
Building_T4-60x50-S2-PS_Variated10_1,0.364677431,0.418903062
Building_T4-60x50-S2-PS_Variated10_2,0.338917953,0.378937768
Building_T4-60x50-S2-PS_Variated10_3,0.301777126,0.319583889
Building_T4-60x50-S2-PS_Variated10_4,0.364719798,0.418898772
Building_T4-60x50-S2-PS_Variated10_5,0.357416075,0.389508436
Building_T4-60x50-S3-PS_Variated1_1,0.172258145,0.198431738
Building_T4-60x50-S3-PS_Variated1_2,0.172257934,0.19843357
Building_T4-60x50-S3-PS_Variated1_3,0.172268513,0.198432164
Building_T4-60x50-S3-PS_Variated1_4,0.172296558,0.198431585
Building_T4-60x50-S3-PS_Variated1_5,0.172281835,0.198435961
Building_T4-60x50-S3-PS_Variated2_1,0.162992443,0.187953219
Building_T4-60x50-S3-PS_Variated2_2,0.163005318,0.187955808
Building_T4-60x50-S3-PS_Variated2_3,0.1630435,0.187957754
Building_T4-60x50-S3-PS_Variated2_4,0.163003822,0.187954522
Building_T4-60x50-S3-PS_Variated2_5,0.163036705,0.187973437
Building_T4-60x50-S3-PS_Variated3_1,0.099189649,0.114708667
Building_T4-60x50-S3-PS_Variated3_2,0.099187048,0.114707696
Building_T4-60x50-S3-PS_Variated3_3,0.099190631,0.114708307
Building_T4-60x50-S3-PS_Variated3_4,0.099188104,0.11471231
Building_T4-60x50-S3-PS_Variated3_5,0.099186062,0.114709235
Building_T4-60x50-S3-PS_Variated4_1,0.203742898,0.234695397
Building_T4-60x50-S3-PS_Variated4_2,0.203764583,0.21268635
Building_T4-60x50-S3-PS_Variated4_3,0.203743113,0.234710499
Building_T4-60x50-S3-PS_Variated4_4,0.203746886,0.234689344
Building_T4-60x50-S3-PS_Variated4_5,0.203745029,0.234689336
Building_T4-60x50-S3-PS_Variated5_1,0.141524754,0.163233453
Building_T4-60x50-S3-PS_Variated5_2,0.141456313,0.163236893
Building_T4-60x50-S3-PS_Variated5_3,0.141496753,0.163247099
Building_T4-60x50-S3-PS_Variated5_4,0.141460933,0.163237397
Building_T4-60x50-S3-PS_Variated5_5,0.141456465,0.163234851
Building_T4-60x50-S3-PS_Variated6_1,0.091600165,0.106153002
Building_T4-60x50-S3-PS_Variated6_2,0.091602942,0.106156667
Building_T4-60x50-S3-PS_Variated6_3,0.091599013,0.106154554
Building_T4-60x50-S3-PS_Variated6_4,0.091603829,0.106156899
Building_T4-60x50-S3-PS_Variated6_5,0.091600405,0.106156727
Building_T4-60x50-S3-PS_Variated7_1,0.108080731,0.124857349
Building_T4-60x50-S3-PS_Variated7_2,0.108083778,0.124855844
Building_T4-60x50-S3-PS_Variated7_3,0.108084665,0.12485549
Building_T4-60x50-S3-PS_Variated7_4,0.108080057,0.124853449
Building_T4-60x50-S3-PS_Variated7_5,0.108082119,0.12487244
Building_T4-60x50-S3-PS_Variated8_1,0.176964393,0.18890406
Building_T4-60x50-S3-PS_Variated8_2,0.179383213,0.189375916
Building_T4-60x50-S3-PS_Variated8_3,0.19548317,0.223917927
Building_T4-60x50-S3-PS_Variated8_4,0.195490344,0.224970495
Building_T4-60x50-S3-PS_Variated8_5,0.195473161,0.224962687
Building_T4-60x50-S3-PS_Variated9_1,0.124969769,0.144131736
Building_T4-60x50-S3-PS_Variated9_2,0.124957467,0.144128715
Building_T4-60x50-S3-PS_Variated9_3,0.124957484,0.144134108
Building_T4-60x50-S3-PS_Variated9_4,0.124957071,0.144132668
Building_T4-60x50-S3-PS_Variated9_5,0.124958329,0.144129438
Building_T4-60x50-S3-PS_Variated10_1,0.17208511,0.198200855
Building_T4-60x50-S3-PS_Variated10_2,0.172082846,0.19819958
Building_T4-60x50-S3-PS_Variated10_3,0.172086094,0.198203199
Building_T4-60x50-S3-PS_Variated10_4,0.172085639,0.198202454
Building_T4-60x50-S3-PS_Variated10_5,0.172090563,0.198200659
Building_T4-100x50-S2-PS_Variated1_1,0.285007649,0.194125099
Building_T4-100x50-S2-PS_Variated1_2,0.285047684,0.194126912
Building_T4-100x50-S2-PS_Variated1_3,0.28501141,0.194127782
Building_T4-100x50-S2-PS_Variated1_4,0.285014856,0.19412603
Building_T4-100x50-S2-PS_Variated1_5,0.285006808,0.194127581
Building_T4-100x50-S2-PS_Variated2_1,0.40051825,0.2502612
Building_T4-100x50-S2-PS_Variated2_2,0.51894261,0.355051463
Building_T4-100x50-S2-PS_Variated2_3,0.346698009,0.220685473
Building_T4-100x50-S2-PS_Variated2_4,0.384912234,0.249351982
Building_T4-100x50-S2-PS_Variated2_5,0.456188362,0.29148035
Building_T4-100x50-S2-PS_Variated3_1,0.459008316,0.304069331
Building_T4-100x50-S2-PS_Variated3_2,0.439470206,0.280285008
Building_T4-100x50-S2-PS_Variated3_3,0.396083935,0.263860473
Building_T4-100x50-S2-PS_Variated3_4,0.458983486,0.306665833
Building_T4-100x50-S2-PS_Variated3_5,0.458967535,0.313865738
Building_T4-100x50-S2-PS_Variated4_1,0.291722824,0.198883147
Building_T4-100x50-S2-PS_Variated4_2,0.291755184,0.198867495
Building_T4-100x50-S2-PS_Variated4_3,0.291724744,0.198864907
Building_T4-100x50-S2-PS_Variated4_4,0.291763987,0.198864427
Building_T4-100x50-S2-PS_Variated4_5,0.291764463,0.198865821
Building_T4-100x50-S2-PS_Variated5_1,0.417993229,0.285355214
Building_T4-100x50-S2-PS_Variated5_2,0.41798793,0.285358718
Building_T4-100x50-S2-PS_Variated5_3,0.417992367,0.285353229
Building_T4-100x50-S2-PS_Variated5_4,0.41812655,0.282075334
Building_T4-100x50-S2-PS_Variated5_5,0.380333318,0.254157857
Building_T4-100x50-S2-PS_Variated6_1,0.281180173,0.19150484
Building_T4-100x50-S2-PS_Variated6_2,0.281170765,0.191506691
Building_T4-100x50-S2-PS_Variated6_3,0.281167446,0.191501533
Building_T4-100x50-S2-PS_Variated6_4,0.28120785,0.191502262
Building_T4-100x50-S2-PS_Variated6_5,0.281167181,0.191503562
Building_T4-100x50-S2-PS_Variated7_1,0.317228419,0.216486447
Building_T4-100x50-S2-PS_Variated7_2,0.31722,0.216485029
Building_T4-100x50-S2-PS_Variated7_3,0.317239141,0.216492199
Building_T4-100x50-S2-PS_Variated7_4,0.317219235,0.216489076
Building_T4-100x50-S2-PS_Variated7_5,0.317219741,0.216488829
Building_T4-100x50-S2-PS_Variated8_1,0.377321395,0.245358352
Building_T4-100x50-S2-PS_Variated8_2,0.347159149,0.235600616
Building_T4-100x50-S2-PS_Variated8_3,0.42648933,0.28400016
Building_T4-100x50-S2-PS_Variated8_4,0.426487588,0.291637185
Building_T4-100x50-S2-PS_Variated8_5,0.389361519,0.256731455
Building_T4-100x50-S2-PS_Variated9_1,0.360608243,0.246120439
Building_T4-100x50-S2-PS_Variated9_2,0.360619933,0.246119849
Building_T4-100x50-S2-PS_Variated9_3,0.360603947,0.246121571
Building_T4-100x50-S2-PS_Variated9_4,0.360607021,0.246120316
Building_T4-100x50-S2-PS_Variated9_5,0.36062017,0.246117997
Building_T4-100x50-S2-PS_Variated10_1,0.450666675,0.308119022
Building_T4-100x50-S2-PS_Variated10_2,0.441537858,0.279546333
Building_T4-100x50-S2-PS_Variated10_3,0.386573377,0.243455438
Building_T4-100x50-S2-PS_Variated10_4,0.379558419,0.256700278
Building_T4-100x50-S2-PS_Variated10_5,0.341582048,0.224168226
Building_T4-100x50-S3-PS_Variated1_1,0.214287418,0.141852141
Building_T4-100x50-S3-PS_Variated1_2,0.214284021,0.145492691
Building_T4-100x50-S3-PS_Variated1_3,0.214286155,0.145492126
Building_T4-100x50-S3-PS_Variated1_4,0.214326134,0.145491937
Building_T4-100x50-S3-PS_Variated1_5,0.214286682,0.14549277
Building_T4-100x50-S3-PS_Variated2_1,0.168671298,0.114121367
Building_T4-100x50-S3-PS_Variated2_2,0.168670416,0.114119254
Building_T4-100x50-S3-PS_Variated2_3,0.168732945,0.114118009
Building_T4-100x50-S3-PS_Variated2_4,0.168673615,0.114120604
Building_T4-100x50-S3-PS_Variated2_5,0.168721614,0.11412712
Building_T4-100x50-S3-PS_Variated3_1,0.241531526,0.164083936
Building_T4-100x50-S3-PS_Variated3_2,0.241540914,0.164083007
Building_T4-100x50-S3-PS_Variated3_3,0.241597225,0.160131324
Building_T4-100x50-S3-PS_Variated3_4,0.209787048,0.141452336
Building_T4-100x50-S3-PS_Variated3_5,0.241539916,0.1640858
Building_T4-100x50-S3-PS_Variated4_1,0.138750637,0.093591613
Building_T4-100x50-S3-PS_Variated4_2,0.138780095,0.093589539
Building_T4-100x50-S3-PS_Variated4_3,0.138747976,0.093590627
Building_T4-100x50-S3-PS_Variated4_4,0.138753144,0.093591601
Building_T4-100x50-S3-PS_Variated4_5,0.138748935,0.093591048
Building_T4-100x50-S3-PS_Variated5_1,0.203365385,0.137757773
Building_T4-100x50-S3-PS_Variated5_2,0.203330461,0.13773596
Building_T4-100x50-S3-PS_Variated5_3,0.203334286,0.137739976
Building_T4-100x50-S3-PS_Variated5_4,0.203328538,0.137748538
Building_T4-100x50-S3-PS_Variated5_5,0.203323902,0.137748487
Building_T4-100x50-S3-PS_Variated6_1,0.258318552,0.173233959
Building_T4-100x50-S3-PS_Variated6_2,0.258290418,0.175577434
Building_T4-100x50-S3-PS_Variated6_3,0.258353545,0.175577347
Building_T4-100x50-S3-PS_Variated6_4,0.254063992,0.169118935
Building_T4-100x50-S3-PS_Variated6_5,0.258290476,0.175579923
Building_T4-100x50-S3-PS_Variated7_1,0.209314903,0.141672931
Building_T4-100x50-S3-PS_Variated7_2,0.209315869,0.141661002
Building_T4-100x50-S3-PS_Variated7_3,0.209314064,0.141657079
Building_T4-100x50-S3-PS_Variated7_4,0.209315176,0.141655581
Building_T4-100x50-S3-PS_Variated7_5,0.209309492,0.141660298
Building_T4-100x50-S3-PS_Variated8_1,0.119075682,0.079642672
Building_T4-100x50-S3-PS_Variated8_2,0.119075137,0.079639931
Building_T4-100x50-S3-PS_Variated8_3,0.119082364,0.079639123
Building_T4-100x50-S3-PS_Variated8_4,0.119079698,0.079639558
Building_T4-100x50-S3-PS_Variated8_5,0.119077634,0.079639438
Building_T4-100x50-S3-PS_Variated9_1,0.207362064,0.140696363
Building_T4-100x50-S3-PS_Variated9_2,0.203217807,0.131187619
Building_T4-100x50-S3-PS_Variated9_3,0.207368882,0.140697113
Building_T4-100x50-S3-PS_Variated9_4,0.207355357,0.140696284
Building_T4-100x50-S3-PS_Variated9_5,0.207377337,0.14070982
