,Index,NoDamage,Slight,Moderate,Severe,Complete
100,Building_T1-60x30-S2-PS_IEBC,0.240402746972271,0.6442029087596532,1.1101069696421235,1.6281254832488212,2.073022667058166
101,Building_T1-60x30-S3-PS_IEBC,0.15780522921239198,0.5127214580616188,0.8170199638913554,1.1412972120890092,1.2673583788403917
102,Building_T1-100x30-S2-PS_IEBC,0.16286537068995605,0.49621228393361394,0.8735747251722825,1.2405820649237402,1.580332714514514
103,Building_T1-100x30-S3-PS_IEBC,0.11373941143626787,0.4486122754234231,0.7188019933813766,0.9908449778492219,1.09094206875983
104,Building_T2-60x50-S2-GS_IEBC,0.26088250053135376,0.8066797119678936,1.2969441705298022,1.5072702283389345,1.572000722515007
105,Building_T2-60x50-S3-GS_IEBC,0.2047243927536203,0.6231864973703078,0.8949012270833847,0.9382590297667261,0.9394868538933188
106,Building_T2-100x50-S2-GS_IEBC,0.2124486022354645,0.7377302031805997,1.094808048151938,1.217815138317012,1.2600005606243836
107,Building_T2-100x50-S3-GS_IEBC,0.18238489213676118,0.5487322683986283,0.795125266245387,0.832565219204508,0.8348031767215986
108,Building_T2-60x50-S2-PS_IEBC,0.19093140124891933,0.6449309729025291,1.0432242139999235,1.4921180560767375,1.8046429614138015
109,Building_T2-60x50-S3-PS_IEBC,0.1579607932972954,0.4775234296532687,0.7579045756897878,1.043520083508493,1.1357825287341097
110,Building_T2-100x50-S2-PS_IEBC,0.15780522921239198,0.5427326870718969,0.8738375791998869,1.3457675854875553,1.6365952743460443
111,Building_T2-100x50-S3-PS_IEBC,0.11915673613413748,0.42713879763709967,0.6788374130163544,0.9495215174695221,1.012142332695153
112,Building_T3-50x30-S2-GS_IEBC,0.34530585363420885,0.8727061987328721,1.3576850140172678,1.7472447355325262,1.8095157418326924
113,Building_T3-50x30-S3-GS_IEBC,0.2732144424025987,0.7042918906152833,1.0349974561449367,1.1055065215235853,1.1110099423609472
114,Building_T3-80x30-S2-GS_IEBC,0.31199282322549543,0.833055482390918,1.3181362525272275,1.5891085205814495,1.6930391913800462
115,Building_T3-80x30-S3-GS_IEBC,0.22088372765259096,0.6329426444275376,0.9474241467620741,1.0150653734421837,1.0154560231521932
116,Building_T3-50x30-S2-PS_IEBC,0.2991752003349929,0.8234935969222672,1.3482894875392688,1.8884725898430528,2.123668170963417
117,Building_T3-50x30-S3-PS_IEBC,0.20615314802510326,0.5772899727715364,0.8944710333567211,1.1875781758218,1.2892253182585978
118,Building_T3-80x30-S2-PS_IEBC,0.21955611589120758,0.6547407146968429,1.1667096058118578,1.688163228658857,2.014387174108699
