Latitude,Longitude,Loss
34.03974,-118.45795,1013092.83
34.03975,-118.28092,851081.3717
34.03976,-118.35193,776735.4452
34.03977,-118.34035,538470.3668
34.03979,-118.38086,546190.0528
34.03979,-118.46202,788085.1801
34.03979,-118.4678,1626559.252
34.0398,-118.38022,598148.5341
34.03981,-118.45883,715861.4101
34.03981,-118.46085,814614.6521
34.03981,-118.46857,1199564.271
34.03983,-118.35248,1479822.236
34.03983,-118.37904,783521.3185
34.03983,-118.38138,1164824.62
34.03983,-118.45444,361676.6892
34.03984,-118.37973,2648927.306
34.03986,-118.35268,1481069.717
34.03986,-118.37851,783521.3185
34.03988,-118.45744,347385.3165
34.03992,-118.38019,546190.0528
34.03992,-118.46095,1479239.702
34.03993,-118.46037,1543186.605
34.03995,-118.37901,346639.8189
34.03995,-118.37965,767010.5959
34.03996,-118.45815,2718947.873
34.03998,-118.37848,546190.0528
34.03998,-118.38256,1829737.586
34.03999,-118.37789,1164824.62
34.03999,-118.45755,347385.3165
34.03999,-118.46168,815343.3482
34.04,-118.46637,788586.5385
34.04001,-118.45601,694192.6978
34.04001,-118.46222,623001.9027
34.04004,-118.28275,1957276.305
34.04004,-118.33282,499173.1423
34.04004,-118.38015,546190.0528
34.04004,-118.45963,570771.8176
34.04005,-118.46104,362039.1033
34.04007,-118.37897,1164824.62
34.04007,-118.37962,332097.686
34.04007,-118.38131,938305.9908
34.04007,-118.45679,694192.6978
34.04008,-118.35441,1286393.933
34.04009,-118.31928,563222.8692
34.04009,-118.33456,552093.0966
34.04009,-118.45102,1628510.423
34.04009,-118.46884,694192.6978
34.0401,-118.37844,346639.8189
34.04011,-118.33589,550914.9609
34.04011,-118.38253,347381.2535
34.04012,-118.27968,853881.1287
34.04013,-118.33195,553857.9673
34.04013,-118.33806,987888.8254
34.04013,-118.3626,344782.746
34.04013,-118.45765,1201219.778
34.04013,-118.46232,1543186.605
34.04014,-118.38199,2650637.517
34.04016,-118.38076,532065.7872
34.04016,-118.46729,1062480.901
34.0402,-118.45544,1349471.182
34.04022,-118.37847,598748.2392
34.04022,-118.45629,1544375.154
34.04023,-118.3825,2827316.539
34.04024,-118.45055,623585.217
34.04026,-118.44972,571350.2489
34.04028,-118.38008,985026.3164
34.04028,-118.38063,1193538.619
34.04029,-118.37886,332465.4001
34.0403,-118.4564,1014463.8
34.0403,-118.46897,1544375.154
34.04031,-118.38366,547964.2038
34.04031,-118.46666,1864656.868
34.04032,-118.46128,347745.3185
34.04033,-118.33778,349231.3338
34.04034,-118.457,816799.1089
34.04036,-118.46752,362401.3075
34.04037,-118.38189,547373.1273
34.04037,-118.45993,348105.131
34.04037,-118.46077,2722190.899
34.04039,-118.21632,1110017.105
34.04039,-118.45497,816799.1089
34.0404,-118.28252,1601237.999
34.0404,-118.45645,362763.3015
34.04041,-118.38006,1494717.006
34.04042,-118.20967,402766.7963
34.04042,-118.46523,1481320.932
34.04043,-118.45073,550874.5332
34.04043,-118.45808,348105.131
34.04045,-118.31344,1197074.234
34.04046,-118.46763,571928.356
34.04047,-118.31054,694192.6978
34.04047,-118.38248,986459.1329
34.04047,-118.43652,566713.7487
34.04048,-118.30202,822600.3689
34.04048,-118.37834,1298942.227
34.04049,-118.3812,665850.215
34.04049,-118.45652,624168.1353
34.04049,-118.46087,1865459.878
34.0405,-118.31132,549586.3417
34.0405,-118.44931,816799.1089
34.04051,-118.44211,360951.2319
34.04051,-118.4594,789587.4668
34.04052,-118.38066,347381.2535
34.04052,-118.46536,816799.1089
34.04053,-118.38153,1300192.258
34.04053,-118.38308,986459.1329
34.04053,-118.44855,571928.356
34.04054,-118.44995,513710.356
34.04054,-118.4543,513710.356
34.04054,-118.45514,572506.1384
34.04055,-118.279,856672.072
34.04055,-118.45083,363125.085
34.04056,-118.3836,333567.4752
34.04058,-118.44941,1015831.716
34.04058,-118.45662,1351897.863
34.04059,-118.46012,363125.085
34.0406,-118.34437,1806020.505
34.0406,-118.45003,817526.173
34.0406,-118.45869,551303.1306
34.04061,-118.46548,348464.7538
34.04061,-118.46791,1629484.168
34.04063,-118.38426,533402.1059
34.04063,-118.45951,1229475.994
34.04064,-118.46903,1015148.14
34.04067,-118.45382,513710.356
34.04068,-118.45586,2723809.341
34.04069,-118.45011,363125.085
34.0407,-118.31674,344860.0194
34.0407,-118.46022,1924935.867
34.0407,-118.46459,2894236.365
34.04071,-118.33777,790264.0274
34.04071,-118.45878,1546748.869
34.04072,-118.37827,985743.1154
34.04072,-118.44871,348464.7538
34.04072,-118.46104,1229475.994
34.04073,-118.38113,599946.4969
34.04073,-118.3818,348121.8877
34.04073,-118.38716,1303937.104
34.04073,-118.453,573083.5957
34.04073,-118.45961,1229475.994
34.04075,-118.45099,551731.3282
34.04076,-118.28288,651678.2586
34.04076,-118.3806,1495950.854
34.04076,-118.3854,601143.2155
34.04076,-118.4482,790087.0375
34.04076,-118.44954,1351897.863
34.04076,-118.46732,817526.173
34.04077,-118.38488,788021.2677
34.04079,-118.45018,818252.6927
34.04081,-118.34309,1422458.161
34.04081,-118.37877,547964.2038
34.04081,-118.46867,2723809.341
34.04083,-118.3233,562056.6871
34.04083,-118.38234,1589566.877
34.04084,-118.44966,551731.3282
34.04084,-118.456,1353109.864
34.04084,-118.46031,573083.5957
34.04085,-118.2821,366198.8415
34.04085,-118.30459,699936.476
34.04085,-118.4531,348824.1867
34.04085,-118.46798,551303.1306
34.04086,-118.4597,348824.1867
34.04087,-118.28339,1601237.999
34.04087,-118.38419,667317.1583
34.04087,-118.4656,573083.5957
34.04088,-118.45401,625332.7827
34.04088,-118.46415,718502.0494
34.0409,-118.30792,1353109.864
34.0409,-118.38599,1834019.101
34.04091,-118.44888,363486.658
34.04091,-118.46748,363486.658
34.04093,-118.37874,786523.4204
34.04093,-118.38357,601143.2155
34.04093,-118.44972,625332.7827
34.04094,-118.4532,363848.0202
34.04095,-118.3823,696455.2259
34.04097,-118.32167,615382.8873
34.04097,-118.45983,1353109.864
34.04098,-118.46499,625332.7827
34.04099,-118.46234,1064592.299
34.04099,-118.46234,348824.1867
34.04099,-118.46234,1631427.982
34.04099,-118.46234,2895745.083
34.04099,-118.46234,818252.6927
34.04099,-118.46234,363486.658
34.04099,-118.46234,348824.1867
34.04099,-118.46234,1353109.864
34.04099,-118.46234,697067.6285
34.04099,-118.46234,1353109.864
34.04099,-118.46234,1203696.272
34.04099,-118.46662,1016514.529
34.04101,-118.28213,366198.8415
34.04101,-118.38538,1499645.582
34.04103,-118.38467,1499645.582
34.04103,-118.44977,971187.2409
34.04104,-118.46426,1203696.272
34.04104,-118.55078,389299.6422
34.04105,-118.31976,1336060.713
34.04105,-118.38346,549145.4331
34.04105,-118.38415,496488.5811
34.04106,-118.31344,813885.4123
34.04106,-118.37939,333567.4752
34.04106,-118.4533,363848.0202
34.04106,-118.4599,349183.4293
34.04107,-118.44693,1351897.863
34.04107,-118.44693,1546748.869
34.04107,-118.46053,1231105.547
34.04107,-118.46441,625914.5114
34.04109,-118.46673,573660.7277
34.0411,-118.4651,349183.4293
34.04111,-118.31676,810963.0212
34.04111,-118.3439,327671.3746
34.04111,-118.46864,2727040.092
34.04112,-118.32214,1332384.639
34.04113,-118.37857,695906.2566
34.04113,-118.46199,1017196.58
34.04113,-118.46199,363848.0202
34.04113,-118.46199,2897251.676
34.04114,-118.31043,1350684.969
34.04115,-118.33739,670978.248
34.04115,-118.38534,2660854.25
34.04115,-118.46912,625914.5114
34.04116,-118.34406,1573035.622
34.04116,-118.37932,1301441.415
34.04116,-118.38408,1499645.582
34.04116,-118.45917,1065118.218
34.04117,-118.3116,1349471.182
34.04117,-118.38343,534290.9761
34.04117,-118.45711,573660.7277
34.04118,-118.38626,602338.3926
34.04118,-118.3863,1442096.417
34.04118,-118.45569,719554.5902
34.04119,-118.46521,1354320.972
34.0412,-118.37814,533402.1059
34.0412,-118.43709,714801.4353
34.04122,-118.28662,847569.2885
34.04122,-118.4578,626495.8431
34.04124,-118.46841,818978.6679
34.04125,-118.32166,343050.6086
34.04126,-118.2068,2964266.996
34.04126,-118.44919,364209.1712
34.04127,-118.37863,549145.4331
34.04127,-118.46464,1354320.972
34.04128,-118.34756,587895.1161
34.04129,-118.37934,667317.1583
34.04129,-118.38408,550325.4277
34.04129,-118.44769,514578.9714
34.04129,-118.44867,363848.0202
34.04129,-118.46905,697785.4119
34.0413,-118.3853,770681.0109
34.0413,-118.45866,574237.5338
34.04131,-118.31676,620079.3986
34.04131,-118.45209,698502.8146
34.04132,-118.38467,1500874.888
34.04133,-118.38048,348491.904
34.04133,-118.38626,550914.9609
34.04133,-118.45642,515012.7455
34.04134,-118.28674,1236735.155
34.04135,-118.34009,1484805.339
34.04135,-118.38097,1499645.582
34.04137,-118.46477,574237.5338
34.04138,-118.43724,1061420.558
34.04139,-118.45216,349901.343
34.04139,-118.46642,1550300.984
34.0414,-118.3862,1502103.058
34.0414,-118.42922,1338506.988
34.04141,-118.21084,863093.2455
34.04141,-118.45071,699219.8361
34.04142,-118.37929,1302689.698
34.04142,-118.46898,1355531.187
34.04143,-118.46311,364209.1712
34.04144,-118.43002,359497.8076
34.04145,-118.3053,365651.661
34.04145,-118.33061,1456052.482
34.04145,-118.45361,792079.3751
34.04145,-118.46725,971885.0421
34.04146,-118.44801,1098227.85
34.04146,-118.46487,698502.8146
34.0415,-118.45802,364570.1111
34.04151,-118.44744,818978.6679
34.04151,-118.45224,574814.0139
34.04152,-118.45081,349901.343
34.04153,-118.33866,788769.3894
34.04153,-118.44311,363125.085
34.04153,-118.45742,820428.9838
34.04154,-118.30149,704942.2277
34.04154,-118.38616,943408.9395
34.04155,-118.44872,1551482.768
34.04155,-118.469,364209.1712
34.04156,-118.31053,1631427.982
34.04157,-118.31344,1348256.502
34.04157,-118.35082,327301.3798
34.04158,-118.45169,2901758.731
34.04159,-118.38525,1502103.058
34.0416,-118.28232,366897.9295
34.0416,-118.37925,348861.7195
34.04161,-118.38451,771202.9065
34.04162,-118.31201,695630.9215
34.04162,-118.45812,553013.5233
34.04162,-118.46327,627076.7776
34.04163,-118.46647,699219.8361
34.04164,-118.44322,1546748.869
34.04164,-118.45031,1552663.426
34.04165,-118.32318,1333610.884
34.04166,-118.32213,1334836.242
34.04166,-118.3833,1306429.288
34.04168,-118.33773,350707.7739
34.04169,-118.20835,1727337.255
34.04169,-118.37804,601740.9969
34.04169,-118.42941,566713.7487
34.04169,-118.46844,627076.7776
34.0417,-118.46583,792079.3751
34.0417,-118.46909,364570.1111
34.04171,-118.45388,821153.3242
34.04171,-118.45388,720605.0105
34.04173,-118.2072,405702.7523
34.04174,-118.45185,1552663.426
34.04176,-118.38614,990738.8509
34.04176,-118.44332,1203696.272
34.04176,-118.44681,719554.5902
34.04176,-118.44748,349901.343
34.04176,-118.45041,575390.1674
34.04177,-118.37851,1303937.104
34.04177,-118.38084,668782.6712
34.04177,-118.38278,1502103.058
34.04177,-118.46342,350260.0135
34.04178,-118.46687,515879.2262
34.04179,-118.46758,1552663.426
34.0418,-118.4295,509783.9868
34.0418,-118.46594,821153.3242
34.0418,-118.46855,1233542.955
34.04181,-118.38207,349600.7466
34.04183,-118.35828,662912.0568
34.04183,-118.37914,1305183.634
34.04184,-118.44545,626495.8431
34.04187,-118.45196,1553842.958
34.04188,-118.38389,1199507.25
34.04189,-118.37848,2835306.291
34.04189,-118.38443,349969.9578
34.04189,-118.46205,350260.0135
34.0419,-118.46606,627657.3146
34.0419,-118.4677,1357948.933
34.0419,-118.46867,1357948.933
34.04193,-118.31202,2894236.365
34.04193,-118.34648,1276292.753
34.04193,-118.37732,2660854.25
34.04194,-118.38204,602935.4023
34.04194,-118.44555,349542.4815
34.04195,-118.2864,1118547.774
34.04195,-118.3808,602935.4023
34.04196,-118.45346,1636266.125
34.04196,-118.45698,2733477.111
34.04197,-118.31679,360951.2319
34.04197,-118.33878,1305183.634
34.04198,-118.20298,666809.4752
34.04198,-118.31265,348464.7538
34.04198,-118.37962,602935.4023
34.04198,-118.4578,365291.3561
34.04199,-118.37796,1500874.888
34.04199,-118.43779,1227842.743
34.04199,-118.44785,575390.1674
34.04199,-118.45637,575965.9941
34.04199,-118.46785,350260.0135
34.042,-118.4636,350618.4929
34.042,-118.4655,365291.3561
34.04201,-118.45123,2904752.854
34.04201,-118.45208,628237.454
34.04201,-118.46216,821877.1193
34.04202,-118.3832,1307674.065
34.04202,-118.44848,575965.9941
34.04203,-118.38439,699192.0153
34.04204,-118.36337,547373.1273
34.04208,-118.38383,1173439.469
34.04208,-118.45417,793567.3985
34.04209,-118.31199,1483397.73
34.0421,-118.38025,349600.7466
34.0421,-118.46628,628237.454
34.04211,-118.4471,1357948.933
34.04211,-118.46371,628237.454
34.04211,-118.4656,575965.9941
34.04212,-118.46142,516311.9328
34.04213,-118.46226,2903256.849
34.04214,-118.37841,771202.9065
34.04214,-118.37953,1198657.427
34.04214,-118.45217,1360363.1
34.04216,-118.38506,2840073.479
34.04216,-118.45366,1360363.1
34.04218,-118.38435,335766.7955
34.0422,-118.46573,1360363.1
34.0422,-118.46641,575965.9941
34.04221,-118.22025,657952.8934
34.04221,-118.38316,1173439.469
34.04221,-118.44999,629396.5387
34.04221,-118.46735,1359156.464
34.04221,-118.46804,700652.7337
34.04222,-118.3126,697067.6285
34.04222,-118.45654,2904752.854
34.04222,-118.46153,350976.7808
34.04222,-118.46381,350976.7808
34.04223,-118.31202,348824.1867
34.04224,-118.44659,821153.3242
34.04224,-118.46236,1020595.413
34.04226,-118.38378,1814188.409
34.04228,-118.28734,849678.1895
34.04229,-118.38194,791756.5228
34.04229,-118.38261,670978.248
34.04229,-118.45294,577116.6656
34.0423,-118.44953,366011.7537
34.0423,-118.46585,721653.312
34.04231,-118.38502,350707.7739
34.04231,-118.45583,629396.5387
34.04231,-118.46747,628817.1954
34.04232,-118.46306,793567.3985
34.04234,-118.44732,553866.3227
34.04234,-118.45665,629396.5387
34.04235,-118.37952,670246.7489
34.04235,-118.38689,351076.3784
34.04235,-118.44672,1553842.958
34.04235,-118.46162,2904752.854
34.04235,-118.46245,365651.661
34.04236,-118.34478,1280087.188
34.04237,-118.44818,576541.4937
34.04238,-118.32041,345221.3404
34.04238,-118.3402,1888393.389
34.04238,-118.38374,350707.7739
34.04239,-118.28491,1411397.849
34.04239,-118.44592,720605.0105
34.0424,-118.34291,1481069.717
34.0424,-118.46827,628817.1954
34.04241,-118.38257,552093.0966
34.04241,-118.46595,576541.4937
34.04241,-118.46759,1555021.363
34.04242,-118.44963,1490631.695
34.04243,-118.38067,1200356.129
34.04243,-118.45675,351334.8771
34.04244,-118.33691,607103.6343
34.04244,-118.34404,655541.9778
34.04244,-118.451,629975.4837
34.04245,-118.383,604724.1118
34.04245,-118.38498,552681.6984
34.04245,-118.46398,351334.8771
34.04246,-118.46172,1068257.6
34.04247,-118.38429,772764.9286
34.04247,-118.4468,365291.3561
34.04247,-118.46111,1490631.695
34.04248,-118.33079,1608776.465
34.04248,-118.33079,1608776.465
34.04248,-118.33079,340509.6266
34.04248,-118.33079,1608776.465
34.04248,-118.33079,680454.7081
34.04248,-118.33707,352180.9741
34.04248,-118.34069,530278.4036
34.04249,-118.4531,1931604.868
34.0425,-118.46608,351334.8771
34.04252,-118.33003,681181.1057
34.04253,-118.38187,350707.7739
34.04254,-118.3173,966985.3141
34.04255,-118.19742,1361966.598
34.04255,-118.34083,1887583.638
34.04255,-118.44976,1236779.936
34.04255,-118.45686,702799.209
34.04256,-118.38134,552093.0966
34.04256,-118.46182,702084.1007
34.04257,-118.46123,1556198.643
34.0426,-118.38255,336132.7192
34.04261,-118.38499,336498.4623
34.04261,-118.44757,366011.7537
34.04262,-118.38423,1597710.51
34.04263,-118.46269,1236779.936
34.04265,-118.3868,553857.9673
34.04265,-118.44697,628817.1954
34.04265,-118.45613,366371.6341
34.04266,-118.45406,1021949.626
34.04266,-118.46335,702799.209
34.04267,-118.45551,629975.4837
34.04268,-118.35867,1494717.006
34.04268,-118.38196,1310160.984
34.04268,-118.45267,824766.8432
34.04269,-118.3164,623585.217
34.04269,-118.34778,648137.1539
34.0427,-118.46131,1068778.149
34.0427,-118.46191,1021949.626
34.04271,-118.312,1098227.85
34.04271,-118.44618,554292.1234
34.04271,-118.46744,976056.7572
34.04273,-118.338,606509.3357
34.04274,-118.20871,2970775.471
34.04274,-118.31348,1549118.073
34.04275,-118.38301,1046246.028
34.04276,-118.43843,552159.1262
34.04277,-118.34308,1481069.717
34.04277,-118.45421,630554.0302
34.04278,-118.45272,352050.4937
34.04279,-118.31977,1861431.861
34.0428,-118.31344,697785.4119
34.0428,-118.31808,814614.6521
34.0428,-118.46805,577691.5097
34.0428,-118.48242,1556198.643
34.04281,-118.44712,1490631.695
34.04281,-118.45994,352050.4937
34.04282,-118.22019,1322352.212
34.04282,-118.38684,1313884.772
34.04283,-118.20989,812010.462
34.04283,-118.34337,777491.5554
34.04284,-118.38248,2843240.536
34.04285,-118.27511,1040119.453
34.04286,-118.44632,577116.6656
34.04286,-118.46651,1236779.936
34.04287,-118.38367,673170.5794
34.04287,-118.46277,723221.7949
34.04288,-118.45425,630554.0302
34.04289,-118.20126,938816.9302
34.04289,-118.38487,1312644.389
34.04289,-118.46211,366731.302
34.04292,-118.46152,824766.8432
34.04293,-118.34394,1282612.486
34.04293,-118.45203,578840.2128
34.04294,-118.31808,693473.0183
34.04294,-118.31976,1624603.165
34.04295,-118.35856,347751.6707
34.04298,-118.45353,367090.7572
34.04298,-118.46001,1558549.828
34.04299,-118.2065,1548130.209
34.04299,-118.34247,329887.6882
34.04299,-118.44581,1235972.071
34.04299,-118.44869,578266.0255
34.043,-118.34453,539066.0031
34.043,-118.44644,824045.231
34.043,-118.45292,578840.2128
34.04301,-118.4444,576541.4937
34.04302,-118.44936,723743.5649
34.04302,-118.46077,795543.1467
34.04302,-118.4638,578266.0255
34.04304,-118.45211,578840.2128
34.04304,-118.46015,704228.273
34.04304,-118.46222,1363977.635
34.04305,-118.2927,1394964.913
34.04305,-118.38411,1046798.699
34.04305,-118.38486,2846398.76
34.04307,-118.31808,1348256.502
34.04308,-118.38328,773803.2267
34.04309,-118.45362,977441.5872
34.04312,-118.44449,823323.0728
34.04312,-118.45157,724264.8065
34.04312,-118.45237,1023975.257
34.04312,-118.4623,1559723.732
34.04313,-118.29068,363043.0256
34.04313,-118.43953,1232731.408
34.04313,-118.46685,1238392.911
34.04314,-118.32501,1532438.854
34.04315,-118.33732,539151.0455
34.04315,-118.44656,1639154.386
34.04315,-118.46026,1493715.414
34.04315,-118.46088,352408.0135
34.04319,-118.46176,1559723.732
34.0432,-118.20966,1355992.188
34.0432,-118.38407,774321.462
34.0432,-118.45372,579414.0711
34.04321,-118.44814,578840.2128
34.04323,-118.30565,632864.226
34.04323,-118.4624,1211892.777
34.04325,-118.46386,1641073.819
34.04326,-118.34437,342174.532
34.04326,-118.43888,515446.1638
34.04327,-118.44666,2909228.218
34.04328,-118.44958,1023975.257
34.04329,-118.35056,482875.7888
34.0433,-118.34175,595745.8795
34.04331,-118.20596,620623.3697
34.04331,-118.34353,343293.5202
34.04331,-118.38668,1315124.275
34.04332,-118.32529,358769.8442
34.04333,-118.45176,367809.0287
34.04333,-118.46708,367090.7572
34.04334,-118.38403,554445.6336
34.04334,-118.45321,705655.7969
34.04334,-118.46249,352765.3407
34.04335,-118.45043,1024648.953
34.04335,-118.46106,367449.9995
34.04336,-118.31196,628237.454
34.04337,-118.20609,668878.2282
34.04337,-118.46335,579414.0711
34.04339,-118.44811,826208.429
34.04339,-118.46044,352765.3407
34.0434,-118.33934,1502103.058
34.04343,-118.46131,631709.9265
34.04344,-118.3395,789516.9761
34.04344,-118.36099,668050.0939
34.04345,-118.45287,556838.5475
34.04345,-118.45393,2913684.657
34.04347,-118.44479,703513.9333
34.04348,-118.20635,408621.239
34.04348,-118.21754,1774210.929
34.04348,-118.33717,797705.0348
34.04348,-118.44826,1366382.845
34.04349,-118.38475,607103.6343
34.04349,-118.45186,632287.276
34.0435,-118.45113,353122.475
34.04351,-118.4391,821877.1193
34.04352,-118.32949,543962.5487
34.04352,-118.33732,1318837.499
34.04353,-118.44627,1559723.732
34.04354,-118.29077,1402029.298
34.04356,-118.45408,353122.475
34.04357,-118.33748,1318837.499
34.04357,-118.44487,1022625.594
34.04358,-118.34253,491081.3831
34.04359,-118.45195,632864.226
34.0436,-118.44555,352408.0135
34.0436,-118.45123,632864.226
34.04361,-118.46317,1876567.138
34.04361,-118.47038,579414.0711
34.04362,-118.35065,337305.2981
34.04362,-118.38467,949197.0862
34.04364,-118.34162,530725.8523
34.04365,-118.35194,341801.1434
34.04367,-118.44928,1103678.387
34.04367,-118.45417,706368.9801
34.04368,-118.20679,2979815.277
34.04368,-118.44499,352408.0135
34.04369,-118.20588,409267.4141
34.0437,-118.44976,580560.7995
34.04371,-118.21814,616638.7801
34.04371,-118.45209,2915165.942
34.04372,-118.45132,1563238.701
34.04373,-118.31404,821153.3242
34.04375,-118.20601,409267.4141
34.04375,-118.32621,618321.1592
34.04376,-118.31198,350976.7808
34.04376,-118.38463,607697.5444
34.04377,-118.21476,1077451.876
34.04377,-118.31262,822600.3689
34.0438,-118.44939,1025321.891
34.0438,-118.46144,2915165.942
34.04381,-118.33411,355117.5888
34.04381,-118.33411,504061.7831
34.04381,-118.33411,559720.5086
34.04381,-118.33411,680454.7081
34.04381,-118.33411,541781.5189
34.04381,-118.33411,504061.7831
34.04381,-118.38411,1601752.057
34.04382,-118.44869,353479.4163
34.04382,-118.45142,1564408.11
34.04385,-118.3515,325448.8154
34.04387,-118.33749,798446.179
34.04389,-118.35581,667317.1583
34.04389,-118.44515,704942.2277
34.04391,-118.3442,1282612.486
34.04391,-118.38459,676088.6118
34.04392,-118.31856,695630.9215
34.04392,-118.45371,353836.1642
34.04393,-118.31277,350976.7808
34.04393,-118.45292,1369983.932
34.04394,-118.21489,1028686.211
34.04396,-118.31408,515879.2262
34.04396,-118.44811,368167.8446
34.04397,-118.20745,408944.4347
34.04397,-118.31201,1556198.643
34.04398,-118.33682,678273.3088
34.04398,-118.44882,707081.7769
34.04398,-118.45233,829085.0419
34.044,-118.20658,1146544.288
34.04401,-118.4534,707794.1869
34.04403,-118.31259,554717.5249
34.04405,-118.34803,919037.8155
34.04407,-118.4524,634016.9271
34.04409,-118.35298,933903.5075
34.04409,-118.45304,354192.7186
34.04416,-118.46113,520619.4184
34.04416,-118.46188,1498832.935
34.04417,-118.3126,975363.2664
34.04417,-118.31409,2733477.111
34.04417,-118.45171,1936721.318
34.04418,-118.31201,629975.4837
34.04419,-118.31927,362763.3015
34.0442,-118.31862,1015831.716
34.04423,-118.45316,708506.2094
34.04425,-118.27882,868435.1669
34.04427,-118.33997,1499645.582
34.04429,-118.46169,1565576.395
34.04432,-118.45185,634592.6777
34.04433,-118.32042,550445.536
34.04435,-118.20739,424336.5486
34.04438,-118.31346,577116.6656
34.04438,-118.45271,354549.0792
34.04438,-118.46195,1215957.409
34.04442,-118.31421,576541.4937
34.04442,-118.44851,354549.0792
34.04443,-118.3161,1357948.933
34.04444,-118.34636,534292.5375
34.04447,-118.34042,1302689.698
34.04449,-118.31807,1867861.159
34.04449,-118.46204,354549.0792
34.0445,-118.34395,342920.7207
34.0445,-118.44837,369243.0104
34.04451,-118.35996,335400.6914
34.04451,-118.46491,1566743.558
34.04451,-118.46831,1565576.395
34.04453,-118.33883,1513105.536
34.04454,-118.2871,1246900.699
34.04455,-118.20672,424979.37
34.04458,-118.31118,2743071.657
34.04458,-118.345,326931.2119
34.0446,-118.3393,793991.2439
34.0446,-118.45209,558949.6037
34.0446,-118.46503,1372380.168
34.04461,-118.20689,622419.6926
34.04463,-118.32457,511095.9754
34.04463,-118.34391,342920.7207
34.04463,-118.46441,829802.8278
34.04464,-118.31301,555142.5273
34.04464,-118.34294,330256.4617
34.04464,-118.46841,798489.0798
34.04465,-118.21879,1120251.606
34.04466,-118.2079,424658.075
34.04468,-118.22204,405051.8254
34.04468,-118.28672,1909152.51
34.04468,-118.31345,824045.231
34.04471,-118.44581,980891.1267
34.04471,-118.45219,982952.2677
34.04471,-118.45665,830520.0665
34.04471,-118.46513,709217.8443
34.04472,-118.46369,982265.9352
34.04474,-118.46451,709217.8443
34.04475,-118.31975,818252.6927
34.04476,-118.34386,657018.7942
34.04478,-118.3396,1505780.761
34.04482,-118.30501,1571400.986
34.04482,-118.31803,1355531.187
34.04482,-118.342,662912.0568
34.04483,-118.22218,617002.878
34.04483,-118.32513,548725.5471
34.04483,-118.46233,727381.1699
34.04487,-118.46319,583421.8408
34.04489,-118.45176,522332.4407
34.04491,-118.28852,1414896.123
34.04492,-118.31301,1559723.732
34.04492,-118.33484,543091.3398
34.04492,-118.4552,355616.9961
34.04495,-118.20867,671456.0387
34.04495,-118.31889,1633366.902
34.04495,-118.4546,1570238.312
34.04496,-118.46386,1244808.148
34.04497,-118.32506,1540806.121
34.04498,-118.2871,858064.2372
34.04499,-118.31116,1367584.104
34.04499,-118.4411,519760.77
34.04501,-118.35782,1307674.065
34.04502,-118.31925,574237.5338
34.04503,-118.31807,1018558.395
34.04504,-118.45193,370316.2494
34.04507,-118.31609,822600.3689
34.04508,-118.46397,1374772.811
34.04512,-118.45474,1377161.859
34.04512,-118.45697,1649651.372
34.04517,-118.46407,355616.9961
34.04518,-118.46348,1245605.939
34.04519,-118.21939,812659.2213
34.04519,-118.31057,980202.6501
34.04519,-118.34476,1476072.976
34.04524,-118.29271,570177.6331
34.04527,-118.44061,633440.7765
34.04528,-118.46417,1570238.312
34.0453,-118.35123,964637.1615
34.0453,-118.45698,984322.7912
34.04531,-118.46356,370316.2494
34.04532,-118.34172,785773.6954
34.04532,-118.45573,1246402.818
34.04533,-118.20667,822338.7599
34.04533,-118.45637,370673.5666
34.04537,-118.31318,2912201.276
34.04537,-118.3419,1493482.024
34.04537,-118.45361,585134.4889
34.0454,-118.28672,859454.1975
34.04542,-118.45707,560631.2809
34.04543,-118.45747,356327.9676
34.04545,-118.34219,1492245.905
34.04545,-118.46244,522759.8057
34.04549,-118.31327,1102694.276
34.04552,-118.28809,1419547.807
34.04553,-118.20107,1133560.678
34.04553,-118.3425,662176.6309
34.04553,-118.46375,1377161.859
34.04555,-118.28774,1613634.769
34.04555,-118.31202,2746253.636
34.04557,-118.32835,1010341.708
34.0456,-118.31809,1359156.464
34.0456,-118.44334,369600.9711
34.0456,-118.44334,1567909.598
34.0456,-118.44334,354905.2458
34.0456,-118.4538,1247993.842
34.04561,-118.46696,560211.4585
34.04562,-118.34282,1292678.97
34.04562,-118.46446,800927.873
34.04563,-118.20806,426262.237
34.04563,-118.32306,817526.173
34.04563,-118.44041,634016.9271
34.04563,-118.44336,1073428.866
34.04563,-118.44336,1567909.598
34.04565,-118.45583,1941776.804
34.04565,-118.45725,356683.1608
34.04566,-118.21945,719426.1564
34.04572,-118.45387,834098.0467
34.04572,-118.46685,1378355.034
34.04574,-118.31449,1102694.276
34.04574,-118.31926,364930.8395
34.04574,-118.44051,1216767.655
34.04575,-118.46253,1572562.539
34.04576,-118.21381,870386.8289
34.04577,-118.20886,1789732.332
34.04578,-118.45316,371744.2285
34.0458,-118.31609,578266.0255
34.0458,-118.47261,832668.4978
34.0458,-118.47261,711350.4174
34.04581,-118.46673,585134.4889
34.04582,-118.47258,1651544.239
34.04583,-118.34924,524086.2432
34.04584,-118.31158,1565576.395
34.04586,-118.46176,712770.1856
34.04587,-118.44147,1647753.695
34.04587,-118.45602,371744.2285
34.04588,-118.31809,350976.7808
34.04588,-118.46261,801413.8753
34.04589,-118.45685,561469.7324
34.0459,-118.30907,1029343.66
34.04591,-118.45328,834811.9992
34.04593,-118.31261,707081.7769
