NumStory,SeismicWeight,Area,LongDim,ShortDim,LongWall,ShortWall,DampingRatio,StoryHeight,X Diff,Z Diff,Xpeakstrength,Zpeakstrength
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,5.607644358,15.76843078
2,242.57,1800,720,360,4033.5,3642.25,0.011,11.13817,32.4440582,7.9215906,2.610386269,10.72559784
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.427742636,9.761507414
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.305185427,9.538231829
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.726165323,9.761499581
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,3.043738032,9.761727022
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.387809473,9.762032453
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.818951258,8.237800361
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.819077301,8.237692734
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.818579715,8.237749793
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.564199672,8.237891006
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.818980462,8.237862179
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.992614376,9.148341226
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.709679454,9.148185393
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.976935593,9.148081993
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.271825378,9.149939279
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.587348041,9.148193708
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.502812168,7.587754855
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.600401106,7.587804767
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.443141102,7.587699642
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.600451922,7.588555601
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.600189767,7.587892415
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,3.076538426,10.92740364
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,3.026555195,10.92735658
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.172642468,10.17591244
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,3.06872743,10.92726166
3,435.661,1800,720,360,6351.5,6071,0.039,11.58958,31.9583982,7.4381956,2.874029213,10.92747108
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.122323613,6.169572807
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.122620299,6.169760173
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.122653925,6.169606596
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.122068467,6.16974052
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.122734175,6.169606757
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,4.12249823,12.08912053
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,4.122254477,12.09009026
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.316000958,10.10909245
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.855502345,11.7502913
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,4.122301415,12.08905423
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.564114243,8.414235315
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.879261328,8.41444475
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.879156973,8.414195801
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.510342988,8.41436434
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.879133968,8.414315667
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.291704216,6.659495253
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.291565075,6.65960232
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.29150959,6.659586182
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.291730227,6.659428077
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.291514754,6.659488142
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.424720675,10.62285199
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.939699398,12.3731328
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.724504222,10.95669115
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,2.893311814,12.38628437
3,433.176,1800,720,360,6351.5,6071,0.046,11.30317,31.9583982,7.4381956,4.378139331,12.83745279
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.954289181,14.1536712
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.954317637,14.15356827
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.954342137,14.15367057
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.665202745,14.15352375
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.954471435,14.15362587
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,5.293652274,24.80269935
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.81303687,22.50394413
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.28203399,20.38080398
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.649197859,22.28645866
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,7.843373342,28.38368523
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,6.37694313,23.03105461
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.108913589,19.85496
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.815272132,18.27106083
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,5.717247111,23.03065655
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.650025832,20.87223735
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,5.233806327,20.24928785
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.735997362,20.24901553
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.286421704,20.24946161
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.786260547,20.24908638
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.971819976,18.66882733
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,8.611463366,31.15853205
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.155571183,19.4243061
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,4.940484833,21.46628909
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,3.973933418,18.49933024
3,393.717,1800,720,360,6351.5,6071,0.029,10.21558,37.3474712,4.2190582,5.042007265,23.28185917
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,5.233275257,23.09204433
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.371325767,20.30349952
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.546754957,20.60890323
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,5.151631448,23.2956597
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.77964843,21.9783709
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,5.168156228,23.24889454
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,6.672185615,24.06109971
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.672282923,21.8598686
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,3.953963047,18.6323263
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,5.475236675,24.06124286
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,3.842272565,15.30952948
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.260469847,15.31043646
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.260336911,15.3093468
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.200914784,15.30968113
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.26031214,15.3095107
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.032813634,19.14358449
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,5.479526494,24.90261665
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,5.346687836,24.46497399
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.218245033,19.67563688
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,7.834388795,28.30945301
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.092760422,15.3320114
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.277682738,15.32924342
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.277987745,15.32934118
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.277499593,15.32920368
3,440.61,1800,720,360,6351.5,6071,0.031,11.93108,37.3474712,4.2190582,4.277512962,15.32899232
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.548125165,14.63796391
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.547697664,14.6375726
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.547834662,14.63774525
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.547740908,14.63794072
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.547839847,14.63763076
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.686053771,15.20748138
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.68521667,15.20663693
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.685406453,15.20640338
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.685294073,15.2062576
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.68522319,15.21017254
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,5.518475842,23.16131149
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,5.518547091,23.16092792
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,4.266346636,23.16124491
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,4.187675654,22.75674517
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,4.247236191,23.04656964
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.887927077,16.14659788
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.888986764,16.14621338
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.887927447,16.14625218
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.783157493,16.14660982
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.888040566,16.14646848
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,4.273089506,17.71747951
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,4.274120183,17.71731456
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.866700755,17.71987603
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,3.926449073,17.71785888
3,379.09,1800,720,360,6351.5,6071,0.017,10.18958,36.638071,3.51061,4.272718123,17.71743723
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.492566403,14.39448809
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.492640405,14.3942511
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.493008845,14.39465891
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.492981026,14.39434218
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.492904637,14.39414385
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,4.877895353,25.25333094
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,5.133549205,26.04718612
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,4.76469971,25.77526592
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,4.900623267,24.27025074
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,4.378481086,22.77473633
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.293868036,13.49686649
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.29380695,13.49825732
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.294451275,13.49694512
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.294269717,13.4970865
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.293824942,13.49709554
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,2.979513168,12.22661821
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,2.979562323,12.22687847
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,2.979752163,12.22693503
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,2.979536075,12.22706644
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,2.97988602,12.22670451
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.168422156,13.01777738
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.168408402,13.01786733
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.168568178,13.01766468
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.168469136,13.01764265
3,414.129,1800,720,360,6351.5,6071,0.032,11.47867,36.638071,3.51061,3.16838128,13.01759969
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,35.56736812,2.321305529
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,38.92338191,2.63295434
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,30.95285333,1.993960219
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,33.36868524,2.170105441
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,39.05909934,2.56118673
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,41.77550798,3.125922253
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,39.77180273,2.690929955
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,41.77600775,3.095710632
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,41.7753301,2.813805977
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,32.87045774,2.171778509
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,39.41076989,2.650733286
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,39.11663937,2.591187744
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,45.90573544,3.060101378
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,33.62162537,2.168947837
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,40.39138863,2.721688044
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,32.30250085,2.696117859
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,32.30080338,2.83464452
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,32.30319084,2.149958993
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,32.30841402,2.154438233
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,32.30214771,2.168267066
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,31.7223162,2.051757223
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,35.34675075,2.874861196
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,30.23549659,1.975880094
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,32.0493242,2.101010762
3,383.235,1800,720,360,6351.5,6071,0.017,9.643167,4.9877456,65.5285856,35.34469907,2.536818346
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,32.60027858,2.161748641
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,35.73368615,2.56708634
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,35.74690736,2.363777295
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,35.73165017,2.490034441
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,35.73409797,3.062712712
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,39.6777017,2.677014272
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,33.31433506,2.18635941
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,38.6506866,2.621446342
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,40.9480263,3.007905345
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,40.94663746,3.054220936
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,38.54513688,2.498358166
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,31.49391039,2.052974938
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,35.36366587,2.367403713
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,33.12160266,2.186607506
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,40.99586756,2.785731334
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,27.92020306,2.906764418
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,27.91966702,2.41365924
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,27.92060012,2.018357342
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,27.91917864,2.689805685
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,27.92142797,2.439760673
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,40.20668899,2.669330559
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,32.85947302,2.130295711
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,35.29678019,2.289718716
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,36.804345,2.367701938
3,396.525,1800,720,360,6351.5,6071,0.045,10.5305,4.9877456,65.5285856,40.82883755,2.719772027
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.58169491,2.428720833
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.57173978,2.569871953
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.57274707,2.128559306
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.57179932,2.887978374
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.57224276,2.420881908
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,24.68773648,2.293508492
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,24.68801949,2.293510932
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,24.68776817,2.293540788
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,24.68815137,2.266064647
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,24.68778541,2.07458325
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,32.98909074,2.314503032
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,32.98814262,3.031556144
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,32.99160908,2.643885757
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,32.99055615,2.18661236
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,32.98996701,2.040527194
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,23.3560765,2.110981353
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,23.35563102,2.171540354
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,23.35625527,2.171534987
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,23.35630307,2.171571599
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,23.35888774,2.171546133
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.13565613,2.667328025
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.13617097,2.842648623
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.13662414,2.671094015
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.1394615,2.287426261
3,404.682,1800,720,360,6351.5,6071,0.045,11.72858,4.278564,64.819446,36.13831414,2.194959597
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,36.39947534,2.112581694
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,38.66971329,2.665335319
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,38.67413556,2.279386006
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,38.66993782,2.986583459
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,37.4545563,2.111559573
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.52989312,2.369029226
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.5299486,2.369035736
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.52982273,1.993708404
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.53049453,2.369223737
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.53007978,2.369012136
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,34.472484,2.530305937
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,34.47086997,2.157598276
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,34.46796969,2.986750121
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,34.46770393,2.500572191
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,34.46908801,2.73914882
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.67885391,2.384631705
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.67918285,2.384738018
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.67892637,2.38462794
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.67861047,2.384765139
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,25.6793691,2.203788368
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,32.98312495,2.924884467
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,32.97780307,2.958619041
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,32.98132336,3.049343754
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,32.9817119,2.554757396
3,373.11,1800,720,360,6351.5,6071,0.024,9.920167,4.278564,64.819446,32.97696959,3.054366463
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,70.69627178,3.012751136
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,71.37585978,3.016626731
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,73.98856079,3.115788577
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,49.21632221,2.080654888
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,65.57636019,2.777322876
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,51.40206095,2.327972568
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,50.3418586,2.055724519
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,47.89010872,1.974478057
2,377.425,3000,1200,360,6450.75,4057,0.032,11.60583,5.427399,65.851532,51.40438666,2.39537794
