Existing,Ordinance,Algorithm
11482523.73,3349714.125,7690095.258
17252898.41,5210726.978,11466123.55
37799300.73,14355919.44,25684161.74
20169163.23,7628240.947,14578710.18
11757367.08,3859496.421,8278327.615
13883634.57,4760225.856,7147919.096
18274173.12,6759077.396,10307509.04
26262426.09,8844047.672,15876307.86
40228169.3,14939073.66,26759657.43
48196472.56,17732062.28,33291275.4
51299087.94,18983686.03,34180578.56
300722.4168,60762.61993,172136.3215
164167.1556,29726.02835,54678.444
287237.5757,55232.47321,140424.9498
142879.8178,30618.45416,55456.27722
364755.7751,73294.77807,156130.8265
648517.6378,136375.5145,383445.1486
515934.3737,134018.5511,193007.9639
1825848.659,513856.4214,874510.7585
386667.0545,77311.01834,149360.5607
1202844.926,310880.9741,616654.3438
359196.2373,64258.68467,172127.5188
207074.1767,35568.92848,89101.59995
321660.5787,60981.405,155737.8369
349479.7647,64251.18347,154012.8645
359783.3351,62489.49186,139117.0557
1274813.245,379015.0539,717677.1065
564302.52,110679.3083,275601.2996
3921049.758,1344679.614,2562759.255
312969.259,56746.4133,175704.4807
445787.2556,91950.02382,267423.6724
746203.0586,226052.3742,220478.6574
1562545.766,431432.7937,715286.2648
1251511.6,268047.545,723205.7008
760569.0465,162887.1625,385042.4245
535912.3482,103791.6337,227069.7304
1075943.4,259820.6046,768819.1967
959567.7798,212495.8101,451532.8755
634456.8347,129405.2975,275210.0652
911083.4542,215204.5332,504166.0753
2198656.045,563664.8599,1377369.032
1147363.091,294377.4682,847697.5997
474255.1581,100158.7865,191300.719
723052.2055,141209.8265,397734.9874
747872.6381,158365.8136,457055.7972
2315394.94,590786.7607,1596999.381
1456027.896,390402.9708,585409.8774
868709.5533,166507.8054,455755.9425
487424.6407,91162.38717,209212.6747
988152.9698,191572.1513,450236.4162
484706.439,87713.46331,259178.7265
2038369.7,580698.9853,814018.3953
1045183.802,233939.3122,672362.5119
1387880.626,320582.1325,689078.3073
1363700.512,307351.1943,854168.7576
1825528.772,444330.7617,1229202.218
1929855.63,488631.5821,978545.7159
3823897.834,992799.6439,2447009.57
1363546.319,291206.9489,770614.5531
2278047.194,555460.5319,1015743.744
2895809.143,679531.8176,1367647.634
5601410.575,1596265.771,3179386.455
4386685.524,1437734.448,2429069.991
1741644.92,397200.1503,840858.8397
3743422.647,1142233.152,2423737.454
2937977.096,668676.094,1546741.285
3024859.743,714202.8154,1426393
6021312.013,1613799.508,3768603.787
8548300.115,2311721.234,4756036.201
19644802.64,7093782.793,13379283.06
12878619.27,4134619.884,8512545.819
11639966.75,3640566.614,7926872.806
3149243.409,734890.8315,1918423.612
12763080.75,3985356.459,8432411.673
26599603.54,9387676.019,16250218.45
9150880.6,2912268.892,6660249.203
16809635.34,4889050.026,10782207.04
20299362.85,6928493.486,15441167.47
18164121.25,6599012.375,12942047.97
35356627.14,13134101.97,23968208.53
24964663.23,8975036.949,16838802.29
36038845.88,13093453.82,25396443.51
31362868.78,10249520.2,21509124.53
50955318.01,18337109.26,36831944.01
39295024.35,14959648.48,30653905.33
52083369.55,18015431.59,36111572.28
19088005.62,6731340.486,12388185.46
38372852.25,14259794.85,27820402.1
44263562.28,15300708.3,31693085.12
45496159.63,15604854.82,32617790.47
29691809.39,9828146.484,19625116.17
91969085.75,38204696.07,65197379.1
90227358.12,34909300.94,64610257.1
81940152.31,29601258.16,54339638.77
38483330.73,12152055,26745136.06
47414407.67,18127647.53,32571764.91
25927337.33,7668599.128,17368700.54
49039144.74,17077948.33,34409425.73
55805033.98,19511873.27,38498038.73
75667721.85,29213764.88,55381132.32
60095689.3,21708216.72,41732160.26
60719661.27,20732468.25,39730553.07
86634245.29,31776544.85,60373124.65
160784721.9,66265852.18,115825621
76169952.1,25896346.23,53705697.67
148131296.2,58537526.63,101509597.8
127308430.3,51802214.62,93563372.14
164372376.1,66826528.04,122968206.9
171742965.6,70081374.81,120488954
130306825.8,50285292.55,94975977.15
145651817.9,58125383.72,108104816.8
206427410,84642396.3,147576301.7
264483377.6,114297863.5,190636466.3
38219897.33,14347835.13,25124859.37
24636061.74,7707322.409,16676181.8
49899506.51,17883853.58,34733114.16
67133091.55,27830354.91,46622298.2
46028668.74,15962204.79,32871347.11
14023484.68,4067845.353,9635760.567
17949031.73,5454799.287,12173243.23
34877722.6,12310334.27,23324936.3
64895118.91,30947428.56,45422600.94
60648515.37,22314268.47,43478796.33
43575731.07,13824248.03,28599757.89
56996443.09,19684414.5,39434317.33
74714113.74,27633228.7,54257585.56
70810500.64,25669429.81,51382726.55
201469948,84677178.32,142220844.2
171401126.5,69417281.26,119956253.1
155088219.3,61832976.22,112009715.8
176497074,75359155.18,124530242.1
118029028.8,50022634.96,82416472.48
50773184.96,16903243.61,33950684.69
62022219.77,21965718.84,44610099.17
57567664.7,22743238.2,42529483.06
44046072.26,16178888.22,30882998.27
38527529.67,13706666.16,25953455.07
22654751.61,7357924.903,15490992.98
230525335.6,94737523.35,166815161.9
257006840.8,114385634.1,189551765.6
198796360.1,83496479,142180475.8
158417602.1,64050265.16,111607267
110845842.7,42750430,77163511.83
93072728.75,35123135.65,66592855.2
89659679.1,36513324.89,63993670.04
73441427.15,27678178.65,54720469.27
34896091.09,10740051.42,24662701.72
23120458.1,7495164.8,16676133.4
336027944.6,151258612.7,249519690.1
255286493.9,112883584.9,189247005.9
278393141.6,131710655.5,208755365.5
177157733.9,76845671.71,130494298.7
152778443.5,66642713.47,110795311.1
162168871.5,72564337.85,114874955.1
82569151.92,30585819.79,61171395.8
76207412.41,31078786.53,57096606.77
272973915.3,120777963.5,208256691.4
296998401.7,132202318.1,213183869.7
261307605.3,113406878.9,189621009
204470961,85596830.29,144981597
135022824.5,53825410.86,99887579.24
140685840.5,58786764.13,104067076.5
365904423.7,165467184.6,269456287.9
234563193.3,99997381.91,172643512.5
280475380.8,124579349,206398805.5
198555279,84495996.91,143876836.8
204798837.2,85379012,149332296.6
295760821,128380429.6,217170943
347442955,156797248.2,259823065.3
438932222.9,215635349.2,321964106.5
488603309.1,235212255.3,363952978.9
332922504,150410602.5,245489980.6
323440483.2,142696410.3,238657972.8
360616613.5,163007551.9,263595904.5
433471095.6,196088542.1,322100209.8
436506806.4,199533759.3,318952282
557502194.2,268211115,419882774.3
475178676,229333882.9,354008422.1
731478510.4,350214282.8,549783796
39760964.85,14559458.5,26410249.57
47853497.12,16768431.01,30663054.62
45410512.63,15737950.84,32553237.38
74906752.04,27740543.92,52003748.65
66983271.15,24384219.04,47817207.39
39559132.69,13504718.18,25881271.62
60694085.53,22787266.23,42537525.93
74978193.53,28808126.66,55479895.21
88995241.98,33564918.72,62546646.83
84258490.33,31942912.17,60503911.97
132395880,54783979.32,98935016.41
122252075.9,51103009.71,85772426.69
102599511.4,40091274.75,72913739.48
98557894.83,37791301.85,70264174.68
124960874.8,47707600.58,91619929.97
253067869.8,124607464.4,187583957.4
123359506.9,48080750.66,83804290.22
182764755.2,77711667.55,129010547.1
137251762,55933755.67,95586714.42
142022836,55597931.52,104579950.3
352559192.6,168529808.4,257948946.9
227768661.3,93661101.13,162772641.7
297869456.4,135302875.7,216766095.1
2364938511,1432949225,1901593998
2524489514,1554319279,2014067640
3524485428,2270544344,2888833533
3830801416,2463066904,3189652584
5192543312,3506091554,4451704284
2587690970,1569003442,2062101387
3349776473,2141936891,2783684486
4531186663,3070672965,3833207040
5235664934,3626621209,4547353074
3486477208,2228191597,2877186178
4717602875,3217972033,4007186727
5464132637,3781736118,4736151940
4415806426,2955255351,3748612551
5319312003,3685951833,4638982146
6032275129,4293489156,5298291126
6195358476,4344494585,5401754249
5831575900,4029557911,5001773933
5904106505,4140697958,5181235113
5722985477,3997715028,4999698986
6446365677,4599237862,5649667798
6031282096,4219819562,5265987999
6095152080,4319018148,5345719443
6383760824,4555083311,5609331817
1761762108,1002115995,1355219659
2288382377,1372361798,1850099444
2299392551,1358297656,1818299367
2277732349,1355630948,1805382363
1929000238,1109203844,1507827751
1590049023,906911066.3,1216179947
2129675445,1294775746,1702189699
2272100145,1375901161,1831972283
2313213231,1395255032,1835154317
2090047155,1249085359,1645783923
2675433349,1648829086,2148477812
2702850244,1662643911,2196007827
2614439700,1593926958,2096462470
6045402345,4273126111,5320896739
6593847144,4737426642,5848168047
5993343102,4209719521,5274721520
6745189190,4883381145,5987001372
6932323068,5039636169,6192779085
6892409680,5004884163,6180888080
6452216352,4619062938,5676455092
6239999458,4436746417,5502901726
7315226562,5386423850,6559339195
7838562012,5832026801,7027820896
7120021526,5160866932,6347073018
7204049856,5273409713,6445915581
7619988327,5677667032,6859125430
3590533501,2315210879,3017566646
4141342830,2716436904,3457363920
2756445825,1734015898,2259287204
3110826234,1983749427,2584038428
3248937033,2087680844,2700687954
3718261007,2476983176,3162746128
3563685379,2267781093,2939035974
3834192998,2482863219,3195988478
4304925379,2918239772,3653929629
3689369321,2393303369,3105235003
4272126484,2843211280,3577168330
3823810050,2557705243,3253536902
3939300853,2661903340,3380306619
3669351184,2332817056,3049635118
3522284069,2226306260,2910082488
3705678849,2426267110,3101442861
3980759252,2601324646,3328025722
4392338656,2973851923,3739254258
4223122844,2810979697,3592715267
3914077520,2557419006,3298636154
4215809537,2824611548,3586109010
3726077753,2412212722,3147633000
4107201645,2696137953,3460918378
87996862.49,33406074.01,60705409.4
88144221.64,33112078.65,61310527.9
76118960.85,28297961.94,52805280.82
74671605.9,28196528.03,53505956.79
30736560.51,10268372.02,22093251.8
33517721.56,10834302.75,23771763.39
22129284.98,6804360.069,14460503.11
16913330.2,5363937.725,10677970.85
9541816.547,2551574.296,5979233.172
15867806.26,5202995.944,10596660.81
6110402.066,1578200.579,4249075.569
5726917.721,1488883.199,3980791.787
5254661.221,1384798.939,3437214.776
3424500.403,809364.8562,2168445.879
2836150.907,709486.1231,1745983.804
2081712.068,494770.0076,1446527.405
201005495.6,89487389.31,150343486.2
68794464.39,25538722.56,47195641.36
58561319.67,20436478.03,40041037.01
114634981.8,54095286.93,84798870.41
85121453.3,33552645.58,57146895.49
30006702.68,9649899.675,20064900.54
23385267.87,7892630.244,16279384.11
12171520.76,3332901.018,8402573.183
11038554.17,3038387.324,7566023.781
13265567.2,4033546.237,8885505.605
11977826.48,3551870.977,7025779.338
7296353.103,2095310.384,5269767.639
5859297.961,1662382.776,3851232.683
10764041.44,4051468.19,8027316.173
2348702.454,592735.0539,1529893.813
170774736,69604120.13,123233757.3
96020846.73,37715767.75,70407101.63
117174409.6,47509578.95,84531626.18
79062339.06,29594838.06,55592792.83
63635393.86,24230865.7,44530786.7
52455090.3,18428705.9,33146677.1
45539726.53,16833251.65,30412759.5
26864259.69,9020537.112,16577771.09
19695075.36,6029437.749,13152333.59
12331121.59,3643757.77,8282458.573
21761474.48,7416214.972,14825010.69
9652753.89,2739591.951,6839648.324
6606103.498,1983610.426,3994807.77
3717099.721,868165.83,2703915.36
131670494.2,53190937.47,89583883.56
148311480.5,62966885.6,104979627.9
101037857.8,42339748.62,71903733.97
56632345.97,19535250.5,39765934.3
76495782.09,30667257.06,53996433.85
61029141.81,22367367.79,41948682.56
46012295.93,16977086.29,31822970.12
34403137.49,11595656.05,23856837.3
24071371.65,7621751.979,16880644.86
23256607.79,8518696.203,15407458.93
49604574.79,23035820.66,33987180.41
9673954.102,2656794.716,6636194.619
13863250.15,4548656.999,9713202.084
260538156.7,117378423.1,191054090.3
138966751.8,50942209.35,98421166.3
98669231.39,35873498.63,68493374.65
103998110.8,41045193.88,76091948.45
86926037.07,32836689.15,58002037.21
48280729.72,16855295.67,33335679.42
53044729.17,18725772.89,37858434.81
43042908.36,15460151.99,29962709.9
33141544.25,10998125.57,20929974.53
33968866.18,11454199.1,22888724.05
16553985.18,5234611.38,11638481.61
190651493.4,81561033.24,138591988.8
202099387.9,84165117.53,149851941.5
125621862.9,48628045.17,87426765.22
60128602.43,21072717.73,39350032.07
163782039.9,82923456.69,125544960.4
91564365.71,35525139.66,63417265.16
68474610.21,24415980.87,46376568.22
44787495.91,16912226.23,29739571.34
41591886.16,14603462.59,28213612.8
267380022.5,122413047.6,200730966.6
157034832.2,64134803.25,110577452.5
157263085.6,64703621.93,113288718.8
123489720.5,48638684.93,89074577.5
115847961.6,45557883.08,85504909.65
73959598.3,25982010.95,51104372.9
95086941.16,38385052.4,68386575.55
355751634.9,169883506.2,268355902.5
263558762.7,118424510.6,191391449.1
206336444,85937848.97,145373319.3
210496072.3,92555219.99,156450757.8
113915517.8,43516918.99,80580333.12
278645479.6,124165631.1,201555441.9
203674712.5,84017603.93,148153141.1
220970477.3,94845716.01,160978056
244608625.1,111195005.5,181557419.2
292926104.5,131826253.8,218573456.4
430532704.9,201136698.7,327192642.4
472407703.8,225413143.7,354385210.2
440392037.2,203400476.6,331043698.6
7.981966327,0.42148839,2.097635205
19.41397762,1.221951369,6.248606724
25.88573109,1.464190911,16.27000249
73.21103317,6.735184575,71.76621642
11.28605673,0.510356296,3.55327731
41.97650368,2.096256243,20.02126245
41.25157142,1.681838015,11.06548186
55.67581893,2.935397909,22.78549865
113.9020998,7.520044404,58.51307633
20.51086698,0.815892541,9.170395878
202.8445005,10.82065541,65.2161638
1384.583084,151.2176568,396.4638926
335.5783375,20.6723736,177.1694321
820.2539744,49.04336863,144.1753037
393.0570312,24.74098524,168.5246119
801.2058568,63.6493573,190.4818377
1403.012546,90.56211426,288.9059957
2206.535369,216.940007,882.7939495
3189.74268,313.6085041,2178.030386
14416.45804,1889.71749,3401.889831
3870.248118,352.5507387,1686.317603
3587.12722,366.095595,2054.572022
4580.13821,490.0278767,3087.77882
9304.278993,951.1601098,6950.49506
11022.36206,1231.73479,5414.978202
13530.10577,1703.957446,5357.726162
5532.663453,609.1778685,2962.148188
7635.918729,759.9040657,4770.164717
15177.23607,1761.246845,7826.52008
56075.75716,9367.03246,33360.27447
48415.65899,7629.748442,35907.98866
6.994897488,0.217060514,4.233268441
21.33767675,1.165105736,15.21444927
82.22906374,2.70576373,10.27011508
966.8137902,88.02139314,162.0328187
129.1145228,7.79481973,27.16045768
167.4310288,11.46763019,84.19805755
1177.537963,127.6212743,764.8628819
358.048082,20.12537646,110.3904803
165.3102254,9.578211261,64.33679614
233.9569073,12.78345765,96.34192058
225.987746,14.00109659,93.17585066
665.0613462,59.20936141,382.6869127
2709.077053,309.5431716,1327.578629
3651.773029,421.3058507,1506.675157
3601.894879,443.4250521,1824.855678
1224.462526,106.2370067,399.7815624
1700.799785,131.5895967,882.0548138
6096.72181,727.8568899,5289.996246
9051.216235,1461.522826,7405.807709
18782.80081,2683.031505,9590.684908
3689.810376,306.3574731,2060.417425
5859.25048,570.5748565,2701.690141
14873.66396,2360.75236,13307.2459
17035.78429,3082.04357,16924.09108
13664.09766,1583.417018,6439.35903
18079.8299,1997.882261,7587.241766
20583.62233,2396.906168,11018.21156
64656.20897,10173.38962,19100.94444
70849.63994,11146.3788,36862.86013
1332.353372,147.6692205,476.4478235
2492.664565,303.4447123,796.8191546
123.3742103,8.275975601,49.37635534
287.8208839,32.76766812,386.4980181
66.77029925,3.082981081,17.74462175
1817.206933,164.2773224,1084.733415
533.3763916,39.01785526,266.9364011
366.8578885,25.39767161,249.3259858
763.8994763,56.07584898,279.6292498
2780.837929,306.2226935,1306.1275
14485.44704,1988.506226,4380.257637
835.8508884,61.53045386,441.6654703
2311.294589,180.163159,819.2156521
21189.68263,3647.303093,16687.82303
3452.781539,292.0421951,1193.574131
7774.311745,728.4114111,2629.460586
10498.24011,1523.02791,7759.750034
101722.0338,19521.77637,52303.03511
14764.74706,1667.732317,7681.878818
7085.421293,837.8253055,3645.411959
32722.34805,3765.984548,14180.52138
27428.16641,3338.201778,16215.65163
37872.14852,4844.419893,19627.30406
57686.77889,8479.256761,26550.98001
138010.49,23340.74058,95381.15625
60801.82032,9238.931752,33323.43136
39358.42471,4968.72947,18983.37822
527.1803183,35.16587296,155.5491276
1270.102376,100.9987936,376.4394609
903.5480434,60.81040964,387.9496578
705.8456506,65.9356824,394.422567
384.2508269,23.88591471,189.0466662
706.9737955,49.31234283,214.1035584
1495.488832,117.2466366,509.9008796
2449.656497,193.2647319,1092.29005
4332.108583,461.5315614,2469.535155
3207.481367,331.4773557,1754.533901
2424.666089,253.5551582,1169.561708
1317.469915,101.192442,456.5569179
15800.6949,2176.517886,7409.676037
13157.69854,1619.820533,4042.855805
8922.894765,850.6492246,4449.070289
41721.85854,7760.80614,12781.08232
9253.280507,960.173426,6960.763579
57551.35411,8262.879609,21742.74105
27792.12425,3723.098792,12598.69674
19893.67655,2205.561194,9971.717013
87375.46581,13867.59608,52055.49171
69975.63734,11560.02639,46381.38889
12861.15502,1423.873246,5407.421627
74200.91754,11596.30736,44324.65349
43302.34147,5653.273061,21095.26955
334.7526736,18.71719609,129.137524
1186.170199,101.9190247,854.197618
2494.244173,324.8638925,2917.015088
4976.445777,553.4891605,1481.566416
5583.236295,778.2166651,2150.82571
18625.21061,2548.600456,8355.666023
12150.08584,2112.47269,3823.099378
8256.826368,1068.247687,4865.097058
8750.697118,1000.964805,4234.938659
14259.83288,1686.267937,6027.564157
8482.007105,1080.661507,5199.070062
29902.54849,3738.64442,11375.97958
20371.68978,2193.397888,11729.07253
36732.06943,5391.611966,17471.20029
81553.66562,19609.43426,48152.66285
20879.4795,2811.33607,7941.31484
106634.6692,17179.29566,53686.86245
83718.73297,14701.29102,56014.84057
46441.30445,6782.069857,22975.19111
76077.57486,10631.35193,44119.93455
208590.1828,37924.44331,136895.3469
142235.973,27791.22208,79163.46312
149876.2144,26603.73935,80695.81325
2927.676916,266.0838875,422.6251806
44644.4696,9121.909025,41146.42833
3467.107591,307.0516864,1411.230686
6434.610557,669.0637361,4120.433955
11540.9401,1306.678897,5594.57838
7111.249221,744.1439208,3532.390364
121788.3882,28276.15379,62711.49032
14449.03916,1499.358511,8534.864836
66720.24169,10124.61859,39959.84414
29579.38054,3888.541975,15217.98485
92206.25906,15694.7614,48740.26302
862926.5213,301795.4479,789009.2074
34439.67261,4290.282954,17969.42961
325397.7356,79539.25889,220623.7993
261369.432,47738.52899,122389.6764
50649.59938,6882.564289,26155.01499
1869900.64,593275.5745,891047.7084
319424.7154,64504.00476,212474.6758
202367.969,31765.09217,119718.54
15001.82657,1576.406072,9885.310773
126235.2986,23833.31383,68148.29574
34376.36305,5697.093139,14716.17256
34083.0945,5454.982303,16665.49128
11620.65854,1159.845012,6078.312088
65581.15046,9967.423784,33365.0822
50883.04956,8382.117757,37754.35953
85198.67671,12381.46187,51680.41764
168137.4678,29682.25697,98524.58158
117606.754,22609.48368,67262.53199
162106.5051,35438.75688,107074.35
160464.5535,24423.60941,78519.85468
364203.9517,84843.98372,334173.106
177924.1578,29799.74373,100375.5169
1100248.645,266544.3756,665657.9507
453360.3739,92689.00115,258553.6218
196928.3286,49603.81164,103026.7816
106523.2762,17491.39898,54045.98227
319398.5616,64022.76819,190896.6801
60190.8245,7902.572523,33412.01827
105383.4212,14344.13845,66111.90575
63656.49774,8265.037272,29810.33441
139654.5694,23587.51892,97907.90311
170640.294,25231.72837,76275.4211
265782.0354,54276.33783,100336.3983
227942.0426,38182.61302,109364.8202
399404.9104,77897.09056,263257.45
467734.9232,88270.41451,267604.7646
195222.102,38153.95086,120709.9623
151933.7128,23165.18023,78265.03912
434789.4452,84936.41653,243789.7502
535941.3698,122998.0823,320498.6089
881788.5326,189067.4295,407861.6025
887697.0098,189778.4921,532330.1437
728998.6428,144879.2312,427127.53
930894.0595,224214.7753,496487.7274
618120.0507,115858.1701,310710.5932
883354.2869,211437.154,600245.4466
1533337.697,337180.5416,1002252.444
1465939.305,391527.7351,885730.4317
2167329.557,516913.6647,1349212.976
1328667.884,270468.8798,839145.7396
18335787.87,9312400.833,14217907.57
2183625.407,485552.5088,984860.5451
3984520.592,1025069.569,2240034.815
4116127.997,1115613.125,2280821.313
8396360.491,2539623.009,4700228.314
6637922.151,2041061.132,3130472.45
7970409.104,2371753.958,4183378.679
12434280.97,3743220.092,7090940.427
4403702.873,1158653.404,2305673.122
10341665.91,3094215.241,5839922.958
4317766.744,1283335.91,2653288.322
11295194.03,3423647.698,6407940.151
18070035.23,6411639.142,11186583
8245527.389,2393131.642,4230108.238
13012101.86,3883085.288,7850995.479
13524176.58,4116832.47,7873976.906
36028832.41,12685206.78,23126200.27
42375640.97,15511423.38,27223074.63
234.7926717,16.67488763,129.8827551
67.27992732,4.208526414,19.18382517
33.3723477,2.353207942,18.33752053
178.4770837,12.41045907,69.80366172
778.8900927,58.86234199,337.9417682
509.2744907,29.89192512,222.1264946
2565.428063,237.0607881,690.3472745
2144.489828,196.2814683,981.4439344
687595280.7,343499135.6,519243423.8
558340637,272257848.6,421165819.4
491671983,237339246.6,368565854.6
450158019.6,210033108.8,317941140.8
390105943.8,181826717.5,286561073.9
872043260.3,454456054.6,656765593.5
602836884.8,286173606.9,433132849.7
508498049.1,239682701.7,372834178.8
505401322.5,241052836.2,369721499.1
442555021.9,215993098,331094487.8
875798076.9,453843226.2,662292386.4
699316270.4,338344082.1,526344264.2
738837860.8,368606105.3,536225064.1
538192340.1,273784512.9,396866285
915672291.5,466906946.4,686314104.8
958009482.3,518437206.6,730480429.6
789615772.9,408723576.6,597013695.6
779024380.2,401683223.3,575470052.2
882292247.7,453650002.6,658938033
901335535.1,451312084.7,674657714
1075134164,571834167.7,808818391.3
845459240.1,430433038.8,627527713.6
916727180.8,484446830.8,707407878.6
1155753131,619688826.8,903404741.6
1054774677,560017903.4,821198330.7
1259421703,679864412.9,972354918.1
1266103257,689536471.5,971046092.6
1464438808,832140665,1141372890
2103020128,1237412625,1652176958
2065294302,1212356727,1652904047
2097466460,1237825102,1659530285
2154564701,1277650617,1701594160
1775981642,1012811734,1400720724
1112653480,603769524.9,850451584.5
1021478109,537189723.5,774120010.4
839225736.2,431109704,622719667.5
562720234.2,262494070.8,407898412.5
448803946,216205729,339670686.1
2112736727,1237442936,1663642217
2045633712,1201163916,1627117706
1841732456,1069055152,1431493179
1623793632,915851365.6,1267009765
1601409082,911053607.7,1249547694
1341142303,741171553.9,1043113459
1020530024,551044492.2,790910461.1
871965885.3,450929715.5,662423513.8
846445268.7,450487581.6,655914586.4
2595082258,1605156634,2088094237
2613780744,1619452125,2106885372
2138329135,1244923842,1702342563
1816246799,1044156298,1407968629
1759467997,1037818256,1399572199
1460202408,816500580.2,1117872315
1364388506,745756215.3,1038409222
1014903833,543783824.9,766280296
2363897750,1415570669,1895867682
2359169279,1398474770,1868830137
1853362473,1080243149,1477391012
2018637100,1209127675,1612610262
1543304649,864270526.5,1199218620
1371634430,758540001.3,1055536775
1229734275,671331528.7,938992939.1
2530819538,1484469288,2018051706
2818347346,1767987863,2298220550
2291750164,1399685866,1822341035
1948986296,1153313058,1562417281
1942247161,1137512484,1535277962
2693077593,1650918566,2162641187
2487900765,1492985584,1975855706
2311935879,1378692236,1847036788
2674364820,1628696906,2135562191
2821197659,1747600707,2261516230
2768929549,1697589964,2210216208
3131743455,1959536875,2553390585
2794326183,1686806015,2219465222
2417621732,1426698569,1896316077
3300662592,2070691601,2680804310
3115233317,1944306109,2557005816
2608013764,1581029292,2106223402
300318757.9,133632028.4,216135663
367182418.4,168247674,253173580.7
449504266.2,234646901.7,351266073.2
326121586.5,150303851.5,241452479
460147055.2,225255028,342447730.4
536385125.5,261208484.9,399706942.9
502069634.1,237615221.2,376371968.1
634010973.2,318641555,484210867.8
582892469.7,279796844.3,429238921.3
553841108.8,274262526.2,417980516.2
386007956.7,178517273.2,281702901
548843524.6,262308430.5,407628579
582984205.9,276694464.8,418788273.8
627999513.5,305113360.8,466406192.2
846256655.5,429784711.4,656851607.8
872349417.6,465188448.7,688828466.7
887375349.9,456716685.4,659026518.6
951937276.2,499071690,727584410.4
446693193.7,207379534.9,312869778.6
631323022.1,313286377.7,460581581.2
955271737.5,508874036.9,710791177.1
921463847,477232565.1,684587072.5
914212583.8,494857650.5,684624555.9
1038779013,544737510.9,779012641.9
1115908545,620664151,864925033.6
1133026757,635702275.3,864512136.7
182090.9726,31740.52599,96388.64187
808169.1604,310065.0366,580257.4739
430769.2376,104046.373,264362.1796
216782.048,37006.55322,111944.1857
431741.4224,98874.89328,235271.951
385539.7637,69271.45616,240335.022
196653.7246,33153.4686,118656.9336
809904.8006,179791.6323,519628.75
598669.4216,121296.7451,397052.8945
290568.491,47305.33928,164141.3738
647611.3913,147688.5073,351936.6905
925579.1247,216445.2004,518580.6902
295367.1449,50866.90019,180784.5397
763308.3593,169215.1774,485382.0128
1509145.767,374351.57,1053944.735
941252.0976,294868.0199,539075.6873
663542.1464,140163.9141,354374.3341
1155450.147,305263.4211,837560.6249
529547.3332,94714.64109,296250.1409
3409219.66,993823.592,2382400.921
1058865.649,253532.3301,728711.5661
1003021.178,210322.9521,718011.0473
2650521.736,700545.4346,1736299.886
2624166.819,753818.532,1321440.571
1583844.937,390385.9967,1045732.02
1327056.952,260041.2621,916699.0542
1679040.082,374852.1407,984040.6027
3894190.481,1213097.422,2458302.415
1282344.925,269677.1751,918924.8148
2149300.852,771858.9093,1363505.615
5227915.037,1663501.619,3777297.666
2883146.937,679124.5984,1816264.673
4899558.651,1316998.978,3401333.305
3752897.813,836546.3979,2416450.307
478684.7138,98041.29145,307450.5877
345927.5111,61583.29675,179161.3458
153806.7085,21822.34651,104383.4239
339457.5532,72583.314,207881.4159
1437188.671,474199.602,1039306.979
165183.7958,28876.38977,134961.9953
368149.8548,69506.30428,152756.6202
71914.02823,10209.55063,37305.79196
690329.8519,132813.0413,434156.9307
900884.0545,191459.1721,454567.6017
772375.0828,178368.3743,456381.4187
758848.6005,178642.0406,376134.6046
295945.2536,58741.48262,201679.1033
748646.8433,177193.8353,408556.3601
317097.877,60048.87838,130267.2903
3295404.248,894708.535,2193948.103
1189649.218,285012.2087,757980.2984
589946.8246,120636.1643,367326.8288
415231.082,76138.99629,236222.0394
1458558.186,451544.2476,821885.1216
2326599.618,597796.04,1473016.772
716515.6061,145334.2986,435429.962
819842.393,173702.1064,582875.9091
898213.623,218180.7424,610438.6724
2536387.336,648682.913,1813968.788
2488762.151,641112.9174,1879364.775
2674809.118,666668.7214,1845558.243
9530231.237,3013232.033,5590624.759
795476.994,150957.7023,524378.8474
1309019.398,288159.4045,959170.0796
2063549.075,487481.355,1094301.101
3579990.589,992300.1196,1803386.491
3450495.512,921811.734,2098929.925
2299762.625,489587.5468,1528034.308
4771122.63,1262813.111,3075429.646
4972660.997,1321553.247,3022226.034
15715699.23,4339056.236,9587153.092
23256856.34,7702292.45,16612148.22
18843814.3,5586899.827,12689421.6
39549816.08,17348043.14,31661386.63
48626966.24,17301499.1,33632673.2
69876557.53,24663214.56,49975314.72
103513500.3,38848069.44,73601279.36
125857424.7,51109693.48,92922627.49
158298302,66121994.36,114621727.8
30610625.26,9822494.224,21166294.53
70101116.62,26682644.35,50266438.99
49214943.21,17498995.55,34715488.7
92800488.17,36453547,65933724.59
115061027.8,53108224,86557939.07
133289608.6,55705269.61,100559238.5
151454224.7,61350563.75,109560188.7
73694008.59,27855793.84,53842452.3
97315376.7,38383310.93,69011418.42
112452758.8,46336447.3,80450933.07
163078170.1,73031235.25,128012480
145044793.7,58632677.15,106360308.5
166713628,67531100.7,123732310.3
105188366.8,39522052.38,73225936.45
167623376.6,69140027.59,121917663.9
123112967.5,47038135.94,88178215.66
173279626.6,69559826.24,122253503.5
245418475.5,107815058.6,183510408.2
257487703.6,109664340.3,186542628.5
259099317.8,110831404,188281215
383331833.8,176566065.3,279139090
184979932.5,80502603.55,136809708.7
276679887.6,125344192.8,201617385.6
248673756.3,108813937,178241567.1
315516672,151366646.1,239196919.9
492745525.4,239936360.4,377694375.3
392063187.6,174272287.2,285633778.8
435651068.1,199175944.9,328602647.7
