Lat,Long,Existing,Ordinance ,Algorithm
34.05679,-118.38441,700427.9307,488627.2753,681566.1227
34.05641,-118.38443,365190.4138,258423.1,230549.3225
34.05628,-118.38443,653855.3423,397739.209,660846.4764
34.04189,-118.38443,3174331.134,2565690.449,3138008.058
34.05615,-118.38444,359185.2102,226675.7101,336878.4461
34.05419,-118.38447,647559.9263,392138.6704,654555.3685
34.18453,-118.38448,284275.1096,165616.3229,274706.5571
34.04161,-118.38451,567960.6359,435573.2692,506395.0306
34.07295,-118.38455,547812.2853,269595.4635,270352.7123
34.04391,-118.38459,345346.9922,240573.9779,213618.4805
34.04376,-118.38463,1015142.238,669043.5037,729133.7147
34.18453,-118.38465,436454.1771,183252.6776,203748.2957
34.17247,-118.38466,599126.0327,400699.314,580983.7825
34.04362,-118.38467,658941.4192,451989.7021,640313.08
34.04132,-118.38467,615925.9164,364550.3922,622926.3587
34.04103,-118.38467,672894.8794,508463.522,552836.833
34.03936,-118.38467,1423909.605,1196280.8,1418024.011
34.18696,-118.38469,572156.5988,418371.5444,478972.8909
34.04349,-118.38475,1444140.445,1125848.071,1449996.103
34.178,-118.38478,443846.9227,188399.2182,209226.2929
34.17858,-118.38479,536961.8999,299566.1335,543853.2164
33.96647,-118.38479,1099564.023,882985.9021,1115128.368
34.07321,-118.3848,733137.8401,518136.2221,714151.1693
34.05423,-118.3848,355628.4426,223622.829,333359.9766
34.1912,-118.38482,1283054.23,1070373.028,1297448.186
34.19103,-118.38482,295838.5067,197775.7162,175530.9442
33.96717,-118.38483,1232253.151,880527.2795,1239270.176
34.07338,-118.38484,633311.0644,497518.3764,570760.5583
34.04305,-118.38486,2989422.709,2615466.369,2924364.824
34.04289,-118.38487,570921.8467,438332.7469,509289.0576
34.04077,-118.38488,672159.3904,507790.7656,552141.7958
34.05426,-118.38496,1500489.71,1273382.453,1494663.243
34.04245,-118.38498,2985004.672,2610318.984,2919793.027
34.04261,-118.38499,570330.2765,437781.1204,508710.738
34.04231,-118.38502,343146.2144,238619.109,211770.7908
34.04216,-118.38506,569146.1273,436677.4626,507553.369
34.07626,-118.38513,1738540.323,1162059.21,1715291.586
34.18709,-118.38518,553614.8507,362877.9222,535962.8595
34.19268,-118.38525,1553240.439,1227135.964,1508537.255
34.04159,-118.38525,674364.7651,509808.6984,554226.3687
34.18518,-118.38528,834025.5886,396114.7026,518375.8863
34.05431,-118.38529,538511.0304,195501.8623,360721.3253
34.0413,-118.3853,1008841.924,662452.5629,722446.694
34.04115,-118.38534,1003648.721,698538.7462,705687.7453
34.04101,-118.38538,672894.8794,508463.522,552836.833
34.04076,-118.3854,1437149.294,1117114.536,1443054.564
34.04823,-118.38543,1466969.475,1239482.021,1461113.212
34.19049,-118.38547,288151.4524,168611.7961,278537.0086
34.07288,-118.38552,865646.4031,696716.5944,668643.9677
34.07626,-118.38553,1586229.388,1361192.894,1580507.127
34.05377,-118.38553,1040009.112,737288.7886,744486.5695
34.05439,-118.38565,600063.2749,465728.0216,537883.4147
34.18061,-118.38572,286989.8978,167712.3406,277389.0331
34.05379,-118.38572,360912.7655,254541.2794,226858.0221
34.17247,-118.38574,526265.898,397191.5064,465873.3666
34.19059,-118.38575,490106.8694,364616.5409,420380.8691
34.04694,-118.38581,1464690.567,1250347.866,1478924.237
34.0749,-118.38582,1585124.698,1360051.316,1579400.837
33.96587,-118.38583,464385.8511,291743.2305,458983.4398
34.18081,-118.38584,292725.4708,195166.5012,173088.5335
34.14587,-118.38587,825690.1438,653083.2091,726892.5565
34.19302,-118.3859,3800584.093,2632111.506,3534177.875
34.0325,-118.38592,1391089.902,1163612.345,1385188.676
34.0409,-118.38599,1663522.501,1349183.595,1588273.074
34.05425,-118.38601,355985.004,223928.1704,333712.5686
34.07432,-118.3861,642108.62,506026.7129,579505.4317
34.07544,-118.38611,383517.5569,247985.2179,361026.0831
34.04947,-118.38611,1473015.709,1245579.251,1467164.369
34.18769,-118.38612,292335.7085,194840.4985,172783.5361
34.18742,-118.38612,292335.7085,194840.4985,172783.5361
34.15795,-118.38612,1772752.241,1475940.88,1703027.942
34.15068,-118.38612,3246519.171,2924406.337,3191935.58
34.05457,-118.38614,600637.2107,466271.9435,538448.6574
34.04176,-118.38614,336823.1547,207740.2078,314805.1673
34.04934,-118.38615,3849770.777,2864028.325,3679203.438
34.04748,-118.38615,525135.8586,185960.9794,347862.5063
34.04154,-118.38616,342043.2411,237641.2264,210847.0168
34.0414,-118.3862,616522.6237,365062.3467,623523.2287
34.04709,-118.38623,344479.1044,214154.0694,322349.3911
34.04133,-118.38626,501117.9575,230997.1553,231697.1196
34.04118,-118.38626,1433865.384,1206234.833,1427985.68
34.19285,-118.3863,295864.4416,174624.7197,286163.5526
34.04118,-118.3863,1438556.202,1118868.138,1444451.554
34.14721,-118.38637,802417.2042,582483.4712,796159.651
34.1833,-118.38648,288538.3767,168911.7655,278919.4421
34.16486,-118.38659,2052822.875,1454057.501,1662498.707
34.07261,-118.38659,643201.6622,507086.6615,580593.2598
34.18207,-118.3866,456325.2151,141864.0132,274389.7351
34.14874,-118.38662,410711.9674,272698.1643,400468.8983
34.18022,-118.38665,1159388.081,989500.5186,1012740.409
34.04331,-118.38668,572103.9764,439435.5917,510444.9643
34.18797,-118.38671,1263853.004,1039041.111,1257945.898
34.18045,-118.38676,295838.5067,197775.7162,175530.9442
34.15792,-118.38676,1771921.877,1474953.327,1702150.148
34.04265,-118.3868,517203.4335,180460.4508,340339.1482
34.1881,-118.38682,535024.0587,298038.7827,541910.4969
34.04282,-118.38684,503799.402,233115.4926,233818.8985
34.04235,-118.38689,1120406.656,681179.3582,640649.7854
34.16462,-118.3869,694063.3991,527921.4069,572911.6905
34.18935,-118.38693,291945.8072,194514.5308,172478.6081
34.14772,-118.38693,416719.1118,306688.0589,304125.3698
34.19349,-118.38694,466579.7263,147940.57,283255.9311
34.1928,-118.38694,571167.1427,377341.5794,553313.5775
34.14627,-118.38694,411357.1159,273296.2254,401114.8914
34.14813,-118.38695,735095.1566,473455.0823,741931.6091
34.03389,-118.38701,599054.1423,350207.092,606045.8903
34.16464,-118.38711,3018363.614,2649311.164,2954333.757
34.04073,-118.38716,500221.2802,230291.3537,230990.1635
34.20541,-118.38718,1451270.953,1236830.251,1465531.298
34.14729,-118.38729,1678423.568,1457431.501,1672859.012
34.17247,-118.3873,312630.05,187937.6727,291053.5902
34.14888,-118.38734,410065.9472,272099.8499,399822.0761
34.15483,-118.38735,1614589.601,1390592.944,1608910.761
34.21019,-118.38736,1515921.401,1302284.407,1530031.318
34.15614,-118.38737,390903.0082,282156.2531,253226.8645
34.15534,-118.38737,757612.7516,540579.3993,738566.645
34.14915,-118.38737,1678505.671,1470696.38,1691989.487
34.15498,-118.38739,1612432.707,1388350.661,1606750.407
34.17272,-118.3874,1212547.245,1045192.869,1068252.088
34.15566,-118.3874,1607148.095,1396094.956,1620950.876
34.15547,-118.3874,388262.2172,252227.8555,365750.4411
34.1746,-118.38741,307327.3922,183690.9575,297509.9103
34.17972,-118.38744,299329.6857,200713.3544,178283.5682
34.14787,-118.38744,416396.6818,306377.2372,303815.2997
34.14759,-118.38745,416396.6818,306377.2372,303815.2997
34.15694,-118.38749,689470.7737,430132.2398,696416.7937
34.17247,-118.38753,776970.905,596630.1298,568048.1641
34.15516,-118.38753,1613634.224,1402830.894,1627410.892
34.17367,-118.38756,621328.11,461829.9266,525115.8131
34.18329,-118.38761,494520.3337,368557.2507,424570.376
34.05457,-118.38769,356697.5386,224538.8203,334417.2578
34.05443,-118.3877,600637.2107,466271.9435,538448.6574
34.15577,-118.38776,697029.9759,437165.6318,703961.8751
34.16178,-118.38777,840706.608,667711.4163,639357.4462
34.15687,-118.38792,381813.0404,246468.0852,359330.1131
34.15831,-118.38794,730386.9613,515633.2291,711408.7881
34.22847,-118.38808,1284449.331,722937.1045,1080789.412
34.15274,-118.38808,589552.6005,235229.8767,411881.2376
34.171,-118.38811,614827.0966,413988.3483,596540.0062
34.16291,-118.38812,709193.5573,541941.5652,587343.845
34.22979,-118.38814,728993.2883,467538.1101,735847.7855
34.22965,-118.38814,597791.2144,242177.0557,396048.0107
34.16367,-118.38816,702009.9228,535273.2119,580482.9095
34.16352,-118.38816,1483832.654,1256506.698,1477990.617
34.05457,-118.38817,3061501.969,2700174.02,2999072.532
34.03176,-118.38829,1236077.303,1070147.556,1093084.832
34.14754,-118.38831,3406511.289,2892898.279,3377485.778
34.14727,-118.38831,822460.726,649924.8634,723673.8348
34.14809,-118.38832,3405609.663,2891553.661,3376552.116
34.0396,-118.38833,669213.8071,505098.6387,549359.8696
34.14961,-118.38834,1807354.524,1248220.249,1800612.319
34.1731,-118.38842,776427.2729,596041.5174,567460.3693
34.07599,-118.38845,397315.1244,288182.8279,259014.9277
34.18597,-118.38856,540828.1203,302622.8414,547728.8523
34.15797,-118.3886,1352782.211,1196833.492,1218755.412
34.19568,-118.38861,511419.0754,383736.5641,440663.7211
34.19548,-118.38861,300847.9825,178547.1639,291094.6661
34.18995,-118.38863,533083.0866,296512.1338,539964.5319
34.1879,-118.38869,490106.8694,364616.5409,420380.8691
34.20816,-118.38874,352270.0562,246755.5735,219469.7896
34.05457,-118.38876,715625.4595,547930.1398,593500.1825
34.03488,-118.38876,634820.576,431089.7232,616366.8706
34.19051,-118.38877,555911.2075,364761.4211,538231.9454
34.15098,-118.38887,1664104.821,1442357.683,1658512.62
34.20647,-118.38891,1444985.261,1217377.183,1439112.769
34.03538,-118.38891,798167.8982,619807.5466,591228.5754
34.07378,-118.38902,877852.9714,711176.7729,683285.9169
34.19075,-118.38905,576814.8684,422446.3168,483317.7628
34.19005,-118.38912,1263899.89,1051764.329,1278285.531
34.05381,-118.38915,355628.4426,223622.829,333359.9766
34.05324,-118.38916,830816.2693,540905.598,806818.8566
34.19142,-118.38919,1276235.986,1063741.014,1290627.533
34.19426,-118.38922,1511226.268,909197.3491,1503051.333
34.05261,-118.38922,595459.0736,461370.7333,533351.8627
34.05456,-118.38926,1678237.722,1090534.347,1653956.503
34.19632,-118.38928,935988.9116,629441.3904,679464.5903
34.19096,-118.38929,1484647.091,882369.5589,1476390.361
34.07378,-118.3894,1532483.528,1240735.694,1537638.35
34.03517,-118.38952,1408983.528,1194467.061,1423312.407
34.19483,-118.38955,303194.7171,203979.7326,181347.6693
34.19469,-118.38967,302808.8925,203652.9993,181041.0072
34.19451,-118.38967,595351.649,438748.8588,500662.4705
34.19784,-118.38968,1328650.37,1102070.994,1322735.399
34.19699,-118.38969,943781.7939,596610.2322,658258.1477
34.19501,-118.38969,1558841.997,1233201.685,1514246.654
34.07406,-118.38969,564664.9092,284462.6579,285239.0114
34.05336,-118.38975,646409.8619,391119.5461,653405.9724
34.05311,-118.38976,830345.052,540367.0616,806333.8965
34.05291,-118.38976,1141761.29,711008.5133,670339.808
34.05265,-118.38977,709193.5573,541941.5652,587343.845
34.19425,-118.38981,301650.5084,202672.9199,180121.3503
34.18984,-118.38983,1522365.098,1193947.797,1477100.627
34.1879,-118.38987,538252.0461,300584.7451,545146.5515
34.14126,-118.38994,417685.0596,307619.9088,305054.9826
34.05691,-118.39015,361309.7826,228506.7781,338981.5172
34.05612,-118.39015,1517089.583,1303474.857,1531196.272
34.19666,-118.39022,935988.9116,629441.3904,679464.5903
34.16539,-118.39029,626014.4359,373249.306,633016.2996
34.18987,-118.39032,2765772.242,2360925.53,2693939.474
34.03545,-118.39035,636292.5396,432356.7184,617827.3529
34.20319,-118.3904,1385977.967,1158543.969,1380074.827
34.05611,-118.39048,721315.8894,553242.5756,598957.3514
34.05673,-118.39049,1520587.804,1307041.421,1534684.717
34.05652,-118.39051,655563.4641,399265.1963,662553.2396
34.05625,-118.39052,1054217.882,710818.1095,771358.5162
34.19728,-118.39054,303521.2302,180663.3357,293740.894
34.16539,-118.39062,1452387.929,1136214.763,1458183.997
34.05456,-118.39065,1508890.164,1295124.988,1523019.128
34.19728,-118.3907,308963.5373,208882.7311,185953.7868
34.20397,-118.39073,486600.0031,219726.1949,220407.2446
34.18986,-118.39075,578365.5445,423804.7191,484765.3475
34.1879,-118.39078,496407.8327,370245.5626,426363.8185
34.19365,-118.39088,550437.6965,310275.171,557360.0025
34.09117,-118.39089,1693548.51,1473405.723,1688014.429
34.19731,-118.3909,1326089.873,1112437.952,1340484.964
34.0568,-118.39106,1056168.301,712944.7595,773500.7988
34.05653,-118.39106,1054868.784,711527.3751,772073.0735
34.05625,-118.39106,654994.5103,398756.6047,661984.7473
34.05584,-118.39106,1512261.527,1285344.495,1506446.977
34.05611,-118.39107,1319043.765,1159693.132,1181982.021
34.19756,-118.39111,1185842.7,539571.2337,891417.4476
34.15718,-118.39116,1581939.927,1370000.073,1595838.776
34.20508,-118.3912,657374.1343,494313.4835,538204.6564
34.16539,-118.3912,817877.6193,526259.8054,793514.4128
34.1681,-118.39129,1427650.898,1200019.018,1421767.454
34.18696,-118.3913,1299314.919,1086225.334,1313712.157
34.05455,-118.39138,837924.0827,664518.754,636140.5469
34.19682,-118.39141,587080.0601,390587.7028,569057.3359
34.19472,-118.39142,455036.9767,196337.9552,217660.4105
34.18988,-118.39142,913805.1918,607593.0053,657193.7386
34.14111,-118.39146,901428.127,626389.8799,896986.9909
34.18637,-118.39149,297784.0558,176132.1319,288062.6547
34.05598,-118.3915,1048595.73,746613.713,753819.1411
34.05653,-118.39151,606927.0664,472244.0045,544648.5194
34.05639,-118.39152,655563.4641,399265.1963,662553.2396
34.18697,-118.39153,595351.649,438748.8588,500662.4705
34.03189,-118.39154,1585536.183,987048.3999,1559929.144
34.19423,-118.3916,507057.3728,379804.886,436501.9954
34.17914,-118.39165,603624.9904,404494.485,585439.9739
34.05456,-118.39171,834097.7624,544666.8451,810196.9426
34.16814,-118.39173,335722.8241,206824.251,313721.997
34.18193,-118.39181,615247.5316,456402.4705,519376.391
34.16523,-118.39186,1654673.604,1063515.903,1630025.922
34.16634,-118.39187,1459679.274,1232140.573,1453817.34
34.15606,-118.39191,1749460.41,1175396.221,1726413.561
34.03585,-118.39195,1107839.58,664226.3465,623825.5076
34.19683,-118.39197,608383.3098,450293.6336,512908.5757
34.16794,-118.39197,343146.2144,238619.109,211770.7908
34.19495,-118.39199,300465.5,178245.0787,290716.1124
34.05694,-118.39209,1690189.298,1104433.029,1666101.797
34.05639,-118.39209,360602.3864,227896.4843,338281.1659
34.16732,-118.39213,340843.6065,211099.488,318765.2752
34.03206,-118.39213,626702.2194,424121.4482,608313.7692
34.1487,-118.3922,1668215.892,1446680.695,1662631.508
34.19699,-118.39235,945331.1737,598132.7533,659821.2516
34.15583,-118.39236,1602803.387,1391587.887,1616623.339
34.05441,-118.39238,357409.2874,225149.424,335121.2854
34.031,-118.39238,1625361.203,1306311.414,1548506.922
34.14898,-118.39239,407473.1604,269704.1012,397226.5081
34.05455,-118.39239,650427.7651,394685.3656,657421.3812
34.14758,-118.3924,413809.1963,303887.0077,301331.19
34.0547,-118.3924,695485.1395,484216.0924,676646.7305
34.16883,-118.39244,566773.8054,434468.5455,505235.727
34.16714,-118.39252,1228289.873,609373.4351,967118.7383
34.19728,-118.39253,475242.4279,153202.9583,290841.864
34.17185,-118.39253,333902.9469,230462.2023,204075.371
34.05653,-118.39254,607496.7336,472785.898,545210.5136
34.05625,-118.39254,701132.5656,489257.1455,682267.519
34.05611,-118.39254,837811.7418,548947.0798,814022.1278
34.16459,-118.39256,358403.9318,252273.3425,224703.747
34.19786,-118.39262,310495.9037,210190.693,187183.9097
34.14187,-118.39268,801126.5657,581261.3822,794868.7507
34.0316,-118.39269,1387257.516,1159812.111,1381354.842
34.15624,-118.39275,1596125.133,1371431.137,1590417.513
34.03191,-118.39275,1586582.391,988175.6187,1560988.605
34.16791,-118.39276,661840.4952,454521.4767,643193.0987
34.03275,-118.39276,1397585.674,1183108.912,1411929.002
34.16714,-118.3928,349363.682,244154.5354,217006.1326
34.14239,-118.3928,601845.1168,245654.2369,400259.4644
34.05454,-118.3928,1508890.164,1295124.988,1523019.128
34.03259,-118.39283,1396313.985,1181843.227,1410658.819
34.19783,-118.39284,942207.9488,635636.1301,685767.3101
34.15527,-118.39284,779491.3771,608325.3102,655317.9517
34.19729,-118.39285,946104.6152,598893.5939,660602.2222
34.14766,-118.39285,795298.1569,575753.6989,789039.4906
34.03262,-118.39286,792968.1341,614080.6489,585494.5467
34.16883,-118.39289,1223072.759,600164.9567,958670.857
34.03099,-118.3929,1234360.381,1068320.257,1091267.326
34.1719,-118.39303,330566.4998,202551.4674,308649.7874
34.0316,-118.39304,327926.7178,225234.2471,199155.3986
34.16528,-118.39306,2116384.574,1470965.423,1807874.814
34.15708,-118.39307,765905.9942,595335.6474,642063.1545
34.16714,-118.39308,1025500.015,679964.9633,740199.2849
34.03198,-118.39311,323140.3707,196454.184,301355.533
34.05667,-118.39314,3257955.97,2679452.616,3224052.252
34.17161,-118.39321,799404.6651,505843.7158,774560.2076
34.03158,-118.39327,786424.2254,491832.298,761269.923
34.17081,-118.39329,1425157.753,1197527.598,1419272.867
34.14215,-118.39331,3250788.051,2929705.701,3196405.45
34.14476,-118.39332,819869.3287,647393.7414,721092.9042
34.15723,-118.39333,1741920.611,1166174.61,1718733.87
34.17164,-118.39339,496168.5474,227117.317,227810.8855
34.14994,-118.39339,1667280.108,1458887.57,1680818.747
34.15541,-118.39342,388936.6448,252833.2689,366422.3995
34.19728,-118.39343,310113.0523,209863.6878,186876.3116
34.15626,-118.39343,772719.8245,601840.9936,648704.0461
34.16622,-118.39349,589672.2059,455909.6589,527663.6466
34.15034,-118.39354,727970.379,466549.9798,734827.7982
34.05626,-118.39356,3255634.213,2676236.361,3221660.303
34.05653,-118.39357,366609.7306,259715.2439,231779.1714
34.05639,-118.39357,842549.5426,669830.7074,641493.5597
34.05598,-118.39357,543591.3459,199215.7737,365663.4098
34.16794,-118.39359,986199.0325,373367.4633,741621.8143
34.05667,-118.39359,656700.1107,400282.1642,663688.9371
34.03062,-118.39361,495916.727,166256.8178,320520.1251
34.03291,-118.39363,500515.1507,169258.0208,324756.4185
34.03278,-118.39368,596618.2609,348157.2092,603608.0998
34.20602,-118.39373,653655.702,490938.0472,534709.9952
34.17165,-118.39373,669213.8071,505098.6387,549359.8696
34.19783,-118.39375,310495.9037,210190.693,187183.9097
34.03251,-118.39377,628181.0997,425388.3515,609780.5184
34.15532,-118.39379,394961.9415,285966.07,256884.5226
34.03268,-118.39381,548209.2657,417281.51,487146.4728
34.06675,-118.39385,1086454.21,746494.8462,807204.9565
34.1499,-118.39387,898973.5865,736627.6872,747611.2199
34.03153,-118.39387,322393.9662,195845.0099,300623.0854
34.03226,-118.39389,1391089.902,1163612.345,1385188.676
34.05355,-118.39394,524785.5837,250100.2541,250829.9873
34.05342,-118.39394,836056.9273,662381.1604,633987.4676
34.03213,-118.39395,984454.2322,637304.6938,696868.7872
34.16698,-118.39397,529923.3418,189337.1223,352439.9773
34.196,-118.39398,563753.6856,321009.0756,570701.59
34.16653,-118.39398,2061788.484,1469889.234,1676845.608
34.032,-118.394,323140.3707,196454.184,301355.533
34.19452,-118.39402,303521.2302,180663.3357,293740.894
34.14994,-118.39407,2143410.04,1625641.242,1958563.143
34.05455,-118.39407,1012285.228,395068.0634,769219.9891
34.03028,-118.39412,1384821.501,1170419.315,1399178.985
34.05653,-118.39418,3077655.162,2719350.636,3015846.376
34.05639,-118.39418,656131.9976,399773.7163,663121.3029
34.15687,-118.3942,872018.9912,704243.4954,676262.0131
34.17248,-118.39422,512743.8086,177418.3494,336142.6572
34.15524,-118.39428,654050.3567,517641.0692,591406.1903
34.19552,-118.39429,563753.6856,321009.0756,570701.59
34.19526,-118.39429,589343.9724,392482.5218,571298.2255
34.0331,-118.3943,330547.0183,227522.0374,201307.2331
34.02668,-118.39432,962056.343,655615.1016,662677.8477
34.1496,-118.39433,1663074.547,1441274.904,1657480.402
34.03296,-118.39434,324631.1335,197672.8642,302818.8045
34.03284,-118.39441,548812.9961,417837.6921,487733.4242
34.17245,-118.39442,341306.9736,236989.1466,210231.2017
34.14622,-118.39444,682593.7303,545709.3457,608323.6648
34.0327,-118.39445,1415515.592,1090395.491,1421569.207
34.02692,-118.39446,533624.9235,403901.8545,472994.4986
34.03073,-118.39449,591727.4931,344057.2896,598713.0001
34.16458,-118.3945,541903.927,197976.613,364018.3345
34.03257,-118.3945,324258.6994,197368.1538,302453.1906
34.05274,-118.39457,689814.2157,479170.5026,671004.1212
34.05398,-118.39458,601210.7922,466815.6994,539013.6316
34.05384,-118.39458,1502852.474,1275781.023,1497028.339
34.0537,-118.39458,600063.2749,465728.0216,537883.4147
34.05356,-118.39458,1475581.649,1165747.771,1481203.853
34.05343,-118.39458,648134.3312,392648.1382,655129.4259
34.05301,-118.39458,1498122.743,1270980.811,1492293.972
34.05288,-118.3946,537232.4831,194575.0941,359482.6214
34.19468,-118.39463,310113.0523,209863.6878,186876.3116
34.19651,-118.39464,908413.846,314139.0748,645850.6286
34.20506,-118.39465,622999.613,420954.387,604642.0123
34.16458,-118.39467,542748.3886,198596.0475,364841.1605
34.02714,-118.39468,582489.584,336370.5774,589465.0903
34.19425,-118.39469,590098.0742,393114.2502,572044.7161
34.03197,-118.39476,546396.157,415612.3073,485384.289
34.02726,-118.39477,321526.9806,219675.6241,193934.8074
34.20529,-118.39481,975474.0065,669303.5267,676397.4797
34.17244,-118.39482,617714.8175,366086.1703,624715.7179
34.15626,-118.39483,1268980.295,688656.6741,1036267.484
34.0331,-118.39484,630397.0848,427288.7669,611978.5295
34.02737,-118.39486,534847.1506,405018.9944,474178.4971
34.03297,-118.39489,1208972.739,576207.2823,936263.3521
34.14994,-118.3949,411533.4281,301702.7913,299152.4851
33.97345,-118.39491,672505.7848,488500.4036,565387.7094
34.03162,-118.39492,790869.7872,611777.2537,583189.4675
34.02992,-118.39493,641698.8005,480122.2956,523501.1814
34.16508,-118.39495,1512410.529,1298708.278,1526530.039
34.03476,-118.39496,1408983.528,1194467.061,1423312.407
34.03045,-118.39497,326425.4714,223926.6164,197926.3042
34.1708,-118.395,1013467.021,708886.8766,716051.5918
34.05143,-118.395,352768.9228,221179.7569,330533.3386
34.05129,-118.395,642371.4812,387550.6942,649369.6472
34.05101,-118.395,830396.7729,655924.4459,627487.5846
34.19728,-118.39501,590851.9066,393746.0378,572790.9688
34.05456,-118.39501,1510064.674,1296320.213,1524190.503
34.05069,-118.39501,519183.6793,245495.0826,246217.8979
34.19453,-118.39509,310878.5944,210517.7072,187491.5517
34.18766,-118.39509,620569.1319,461151.6489,524398.9056
34.14995,-118.39513,1665226.043,1456729.76,1678774.524
34.02672,-118.39515,2890657.394,2501575.837,2822358.097
34.03232,-118.39516,499598.4553,168656.8287,323909.9484
34.02583,-118.39517,959794.4096,653322.1304,660379.3084
34.18819,-118.39518,467470.3026,205372.8053,227236.1364
34.19728,-118.39519,517625.7493,389347.8452,446595.2936
34.03219,-118.39522,547000.8457,416168.8169,485971.9046
34.02784,-118.39522,614082.3408,413355.207,595801.8417
34.14573,-118.39523,900507.2813,738497.802,749466.6323
34.03206,-118.39526,648435.3299,486208.7307,529810.8829
34.05108,-118.39531,533806.4517,192107.2035,356173.3209
34.0303,-118.39538,978579.8754,631332.3131,690779.4061
34.02807,-118.39539,491281.0053,163267.8016,316274.2998
34.03311,-118.39542,987371.8677,640283.1632,699903.464
34.03163,-118.39542,594176.0368,346107.2589,601163.7958
34.03102,-118.39547,623740.7491,421587.773,605376.9187
34.03329,-118.3955,652165.8934,489587.2444,533311.0227
34.03004,-118.39552,494992.5627,165658.024,319671.7052
34.15549,-118.39553,702378.3376,442176.1136,709299.2813
34.16458,-118.39554,609203.5892,474410.5412,546894.8544
34.20621,-118.39555,2013487.64,1387115.29,1601175.099
34.02731,-118.39558,1365363.561,1138159.636,1359454.134
34.0298,-118.39565,540939.6895,410598.9602,480085.9185
34.0329,-118.39566,597227.8267,348669.6881,604218.1589
34.02743,-118.39566,1089899.177,640746.5472,600583.4384
34.02675,-118.39567,962056.343,655615.1016,662677.8477
34.05108,-118.39568,1302201.741,1141313.752,1163762.822
34.16766,-118.39569,1041038.895,696553.269,756970.6362
34.16752,-118.39569,359121.7533,252921.58,225319.3195
34.16738,-118.39569,1497087.005,1283129.151,1511246.466
34.16724,-118.39569,1494564.412,1267372.597,1488732.234
34.15497,-118.3957,784878.0131,613497.2554,660589.3232
34.05329,-118.3957,1310680.882,1150553.696,1172924.001
34.05274,-118.3957,834650.1606,660773.1599,632368.2099
34.0523,-118.3957,833709.2594,659698.8714,631286.5877
34.19534,-118.39571,306187.1416,182782.1379,296380.6247
34.19344,-118.39571,312025.6972,211498.7981,188414.7367
34.16706,-118.39571,597763.9959,463550.6841,535619.7687
34.16458,-118.39571,1692009.92,1106561.999,1667952.397
34.05441,-118.39571,838389.3517,665052.0083,636677.757
34.15548,-118.39579,1381902.437,1229246.581,1250800.372
34.03057,-118.39585,321273.0886,194931.467,299523.4081
34.02698,-118.39585,315269.7049,190064.1681,293638.5096
34.02598,-118.39585,313762.2972,188848.7886,292162.1617
34.03237,-118.39586,1631515.74,1313178.752,1554909.298
34.0261,-118.39595,580011.3583,334321.1945,586983.7768
34.03031,-118.39596,326049.7164,223599.6769,197619.095
34.21076,-118.396,1620370.205,1025066.393,1595225.19
34.02721,-118.39602,315646.1514,190368.1093,294007.2816
34.02621,-118.39603,580011.3583,334321.1945,586983.7768
34.2095,-118.39604,1419043.314,1204512.948,1433358.023
34.19237,-118.39605,569410.3646,325614.939,576367.6375
34.1634,-118.39609,736131.5537,567136.8998,613212.1612
34.0526,-118.3961,2068771.534,1482377.794,1688120.716
34.1748,-118.39611,1007875.531,702983.3428,710139.3328
34.03007,-118.39611,2913088.057,2527228.669,2845489.401
34.17809,-118.39612,332043.3134,203771.9415,310101.8865
34.17466,-118.39612,657489.8421,450723.6343,638871.2004
34.17452,-118.39612,504245.0562,233468.6794,234172.6556
34.17328,-118.39612,341207.9953,211404.9243,319124.3776
34.17314,-118.39612,663287.9845,455787.1698,644631.2274
34.17301,-118.39612,685342.032,519882.5796,564624.3761
34.0544,-118.39613,1146294.537,717515.1229,676830.8896
34.05342,-118.39613,1501671.617,1274582.122,1495846.313
34.17521,-118.39614,1440053.604,1212432.374,1434177.832
34.14799,-118.39614,1130969.571,839689.1395,933761.2973
34.05471,-118.39614,1480070.245,1171529.538,1485657.716
34.16179,-118.39616,377844.3218,270016.7355,241603.9722
34.15998,-118.39616,1570669.529,1345138.268,1564925.347
34.02979,-118.39617,640948.6074,479445.6429,522799.3761
34.02814,-118.3962,317150.3048,191584.2454,295481.0974
34.02745,-118.39623,1365363.561,1138159.636,1359454.134
34.0311,-118.39631,645444.7107,483504.4315,527008.0441
34.03091,-118.39645,327176.45,224580.4581,198540.8008
34.14814,-118.39646,1412668.398,1263864.967,1261100.552
34.19447,-118.39649,313171.3376,212479.9506,189338.2993
34.19263,-118.39653,2049213.737,1342514.5,1687912.594
34.17936,-118.39655,608131.8334,357892.7346,615129.2425
34.02634,-118.39664,609607.6067,409556.9547,591367.2944
34.16068,-118.39666,562565.2963,213542.1736,384409.2511
34.0304,-118.39666,591114.3726,343544.8001,598099.2895
34.02804,-118.39666,1223971.592,1057285.247,1080288.552
34.03159,-118.39672,594176.0368,346107.2589,601163.7958
34.17077,-118.39674,1480385.083,1266202.551,1494584.538
34.0302,-118.39674,1579231.037,980273.8567,1553544.933
34.05322,-118.39676,836056.9273,662381.1604,633987.4676
34.05292,-118.39676,598339.3455,464095.2649,536186.0807
34.05261,-118.39676,360554.9687,254217.4433,226550.3093
34.14953,-118.39677,812053.2869,639776.9547,713318.5746
34.05276,-118.39677,1040009.112,737288.7886,744486.5695
