Lat,Long,SDS,Existing,Ordinance ,Algorithm
34.04049,-118.3812,1.0485,1000814.986,695567.6764,702711.8001
34.052,-118.38121,1.083,829921.0977,655383.4118,626943.179
34.0512,-118.38127,1.08,679834.3145,470330.9948,661077.8654
34.04007,-118.38131,1.047,511847.369,176811.1634,335301.9714
33.95523,-118.38131,0.84975,950665.1754,482519.1176,606174.5685
34.05106,-118.38132,1.07925,637731.1902,383468.5683,644731.1595
34.03565,-118.38132,1.03425,1408983.528,1194467.061,1423312.407
34.07138,-118.38133,1.10175,606357.042,471701.9391,544086.2523
34.04256,-118.38134,1.05375,810882.2859,633926.5281,605383.1083
34.05065,-118.38135,1.07775,354441.5392,248704.5487,221317.3359
34.06004,-118.38136,1.113,663484.6264,406377.692,670467.0421
34.15068,-118.38137,1.215,824399.688,651820.6147,725606.0622
34.03983,-118.38138,1.04625,1429035.579,1214511.092,1443334.895
34.17317,-118.38139,0.98325,1316678.592,1090362.033,1310763.377
34.05344,-118.38139,1.08825,644681.6315,389590.3971,651678.677
34.05322,-118.38139,1.0875,359121.7533,252921.58,225319.3195
34.17878,-118.3814,0.933,1124559.768,953513.4863,976803.12
34.15007,-118.38141,1.218,1683490.027,1462776.508,1677935.533
34.05022,-118.38141,1.07625,3213674.797,2618689.575,3178462.436
34.17972,-118.38145,0.92475,271789.2612,156087.8088,262379.7485
34.05248,-118.38152,1.0845,533806.4517,192107.2035,356173.3209
34.03703,-118.38152,1.038,329457.0298,201636.3072,307559.2139
34.04053,-118.38153,1.0485,334620.8613,205908.4067,312637.4981
34.05235,-118.38154,1.0845,2116894.847,1472008.193,1808723.05
33.95349,-118.38154,0.846,461405.4609,324122.0581,380032.7712
34.19163,-118.38155,0.969,300103.8896,201366.4498,178895.9303
34.17426,-118.38156,0.97425,575725.1366,381122.7512,557821.8032
34.15735,-118.38156,1.15725,573728.2743,222319.9409,395655.1675
34.1788,-118.38157,0.93375,1230610.364,1019588.739,1244970.095
34.17072,-118.38158,1.00575,530563.9863,401107.4085,470030.9031
34.05215,-118.38159,1.08375,1664191.732,1074368.646,1639689.616
34.03524,-118.38163,1.0335,503711.7966,171365.8531,327715.8646
34.06122,-118.38166,1.1175,367640.2964,233996.0787,345254.0612
34.05142,-118.38167,1.08075,1485178.204,1271054.415,1499366.559
34.05995,-118.38169,1.113,1535637.248,1322413.315,1549690.243
34.05129,-118.3817,1.08,531221.1036,190259.7233,353685.629
34.05879,-118.38171,1.1085,611474.3798,476574.2931,549136.7962
34.23427,-118.38173,1.2165,1684577.661,1477095.365,1698031.095
34.23427,-118.38173,1.2165,412001.3923,273894.0311,401760.0545
34.23427,-118.38173,1.2165,412001.3923,273894.0311,401760.0545
34.23427,-118.38173,1.2165,901805.4251,626874.2157,897367.5036
34.23427,-118.38173,1.2165,1681466.427,1460640.937,1675907.896
34.23427,-118.38173,1.2165,1684577.661,1477095.365,1698031.095
34.23427,-118.38173,1.2165,689301.1544,552368.7109,615067.1544
34.23427,-118.38173,1.2165,1424580.446,1277375.082,1274634.248
34.05819,-118.38173,1.10625,1521603.424,1294858.476,1515798.871
34.05767,-118.38174,1.104,366964.044,260038.1344,232086.5826
34.05904,-118.38176,1.10925,612041.1799,477114.7921,549696.5923
34.05851,-118.38176,1.10775,363074.783,230032.2158,340729.4374
34.05067,-118.38178,1.07775,1476630.825,1249228.544,1470782.523
34.04073,-118.3818,1.04925,1434006.367,1219492.131,1448297.536
34.05047,-118.38181,1.077,1479184.159,1264987.63,1493386.347
34.03505,-118.38183,1.03275,634084.1174,430456.2251,615636.1967
34.04253,-118.38187,1.0545,337555.7976,208350.9023,315526.538
34.03092,-118.38187,1.02075,1580285.222,981404.2789,1554612.24
34.17477,-118.38189,0.97125,3018117.668,2363610.664,2977837.817
34.17378,-118.38189,0.9795,1365899.369,1030781.938,1372264.495
34.04037,-118.38189,1.04775,334253.1791,205603.1524,312275.7048
33.95711,-118.38189,0.85275,1088271.275,412997.2419,817294.1384
34.04229,-118.38194,1.05375,337189.5674,208045.5497,315165.9272
34.07326,-118.38196,1.113,1331002.802,1172808.305,1194974.248
34.07313,-118.38196,1.113,371199.6278,263908.1185,235773.7557
34.04268,-118.38196,1.0545,1270370.55,1106860.933,1129572.435
34.07288,-118.38197,1.11225,3092201.374,2736681.871,3030961.627
34.07138,-118.38198,1.10775,1488276.824,1182157.555,1493799.866
34.04014,-118.38199,1.047,2970130.875,2593026.795,2904407.704
34.0537,-118.382,1.08975,360196.9689,253893.5549,226242.5822
34.03931,-118.38201,1.04475,496620.2788,227469.8134,228163.968
34.17188,-118.38202,0.996,522570.0941,393831.7892,451328.4362
34.04194,-118.38204,1.05225,616522.6237,365062.3467,623523.2287
34.05315,-118.38205,1.0875,1004163.605,388205.7083,760576.3967
34.03973,-118.38206,1.04625,339093.6267,235032.1872,208383.9594
34.04181,-118.38207,1.05225,2980566.343,2605153.044,2915201.072
34.15013,-118.38208,1.21725,804350.045,584315.3324,798092.9332
34.05904,-118.38209,1.10925,1529870.047,1316517.083,1543940.229
34.06115,-118.3821,1.1175,1745602.389,1443848.179,1674371.486
34.17188,-118.38211,0.99675,314315.5045,213461.1506,190262.2256
34.05878,-118.38214,1.1085,547366.0482,202008.0597,369356.3141
34.1391,-118.38215,1.227,1576154.943,1300989.311,1580909.124
34.05833,-118.38215,1.107,3262575.417,2685861.984,3228811.883
34.05804,-118.38215,1.1055,2130753.402,1500766.19,1831959.549
34.05819,-118.38216,1.10625,1058111.869,715067.9629,775638.9093
34.05791,-118.38216,1.1055,367672.0506,260683.738,232701.3409
34.05765,-118.38216,1.104,1521751.77,1308228.679,1535845.394
34.05778,-118.38217,1.10475,3259113.835,2681057.848,3225245.189
34.05752,-118.38217,1.104,1521751.77,1308228.679,1535845.394
34.05739,-118.38217,1.10325,1050558.978,748755.329,755962.2899
34.05668,-118.3822,1.101,721315.8894,553242.5756,598957.3514
34.05655,-118.38221,1.10025,542748.3886,198596.0475,364841.1605
34.04095,-118.3823,1.05,1220409.366,595537.5477,954391.4612
34.05154,-118.38231,1.0815,532084.3937,190875.2155,354515.3975
34.04083,-118.38234,1.04925,1434006.367,1219492.131,1448297.536
34.03502,-118.38235,1.03275,792705.7381,498578.9929,767698.4871
34.05126,-118.38237,1.08,679834.3145,470330.9948,661077.8654
34.05098,-118.38237,1.07925,1034333.566,689364.7843,749708.1208
34.03947,-118.38238,1.0455,562609.4018,430597.9123,501170.6277
34.17104,-118.38241,1.00425,626632.0888,466576.4924,509439.1429
34.05057,-118.38243,1.07775,699125.6427,532601.7924,577732.6245
34.05042,-118.38244,1.077,354080.122,248379.8312,221009.4277
34.15736,-118.38245,1.155,771360.4324,600541.5889,647378.011
34.05336,-118.38245,1.08825,687681.6119,477277.3171,668882.5718
34.05323,-118.38247,1.0875,1492186.936,1264963.294,1486352.52
34.04284,-118.38248,1.05525,343513.4902,238945.0049,212078.7274
34.04047,-118.38248,1.0485,564991.0562,432810.4771,503494.9716
34.05309,-118.38249,1.0875,686970.0198,476646.1294,668174.7176
34.04023,-118.3825,1.04775,512295.7768,177114.7041,335722.3712
33.95997,-118.38252,0.85725,1821714.977,1107034.821,1474472.497
34.05282,-118.38253,1.086,685545.7523,475383.5701,666758.0062
34.04011,-118.38253,1.04775,339832.1641,235684.6235,208999.6694
34.03314,-118.38253,1.0275,596618.2609,348157.2092,603608.0998
34.1755,-118.38255,0.9675,462204.3312,145327.7859,279457.9115
34.05268,-118.38255,1.086,358403.9318,252273.3425,224703.747
34.0426,-118.38255,1.0545,337555.7976,208350.9023,315526.538
34.03998,-118.38256,1.047,669213.8071,505098.6387,549359.8696
33.95997,-118.38256,0.85725,724304.8964,313814.9556,447642.4816
33.95997,-118.38256,0.85725,454983.6884,284482.1527,449632.866
33.95997,-118.38256,0.85725,473405.8641,334088.2755,390930.0363
34.04241,-118.38257,1.05375,617714.8175,366086.1703,624715.7179
34.05254,-118.38258,1.08525,358044.7183,251949.1486,224395.9428
34.05241,-118.38259,1.0845,1491145.816,1277101.612,1505319.927
34.04229,-118.38261,1.05375,810882.2859,633926.5281,605383.1083
34.06204,-118.38263,1.12125,369387.1631,235519.6388,346986.5384
34.06064,-118.38264,1.116,1743865.38,1441808.573,1672541.16
34.07138,-118.38268,1.11375,1064541.16,722120.2649,782735.712
34.07111,-118.38268,1.113,549865.6169,203872.6729,371811.5942
34.0537,-118.3827,1.08975,1499456.085,1285534.647,1513609.573
34.07171,-118.38272,1.11525,1539084.954,1325941.408,1553127.462
34.06229,-118.38274,1.122,719321.5919,505604.614,700381.3137
34.0615,-118.38274,1.119,619376.7759,484125.0232,556948.6384
34.05135,-118.38275,1.08075,590252.4655,456456.475,528233.6455
34.05121,-118.38277,1.08,3033906.781,2667579.609,2970444.091
34.05989,-118.38278,1.113,732620.1323,563835.6233,609827.5899
34.04177,-118.38278,1.05225,1435105.129,1207475.807,1429226.197
34.06013,-118.38279,1.11375,1533186.482,1306680.97,1527394.986
34.05094,-118.38279,1.07925,637731.1902,383468.5683,644731.1595
34.05872,-118.38281,1.1085,363427.1832,230337.2495,341078.5124
34.05079,-118.38282,1.0785,1295961.419,1134530.441,1157035.072
34.15762,-118.38284,1.152,1745282.855,1170279.616,1722158.222
34.05683,-118.38284,1.10175,1016973.762,399074.3827,774231.2141
34.05766,-118.38285,1.10475,1519274.242,1292484.635,1513467.151
34.15074,-118.38286,1.21275,3250788.051,2929705.701,3196405.45
34.05665,-118.38286,1.101,721315.8894,553242.5756,598957.3514
34.05643,-118.38286,1.10025,365190.4138,258423.1,230549.3225
34.15012,-118.38291,1.2165,2234778.506,1204144.008,1710092.173
34.04245,-118.383,1.0545,343146.2144,238619.109,211770.7908
34.04275,-118.38301,1.05525,1669372.667,1355818.131,1594383.759
34.18537,-118.38302,0.945,1251482.985,1039738.368,1265860.665
34.17603,-118.38305,0.96525,743242.7644,447090.0115,735135.1383
34.03956,-118.38305,1.04625,1433612.913,1112715.429,1439542.965
34.16989,-118.38307,1.01475,586195.288,339445.0439,593175.0918
34.05335,-118.38308,1.08825,1493376.2,1266168.328,1487542.899
34.04053,-118.38308,1.0485,340201.15,236010.7986,209307.5391
34.19176,-118.38309,0.96825,1289779.704,1064159.213,1283866.748
34.15736,-118.38312,1.1535,644838.4453,508675.0649,582222.7859
34.05301,-118.38313,1.0875,686970.0198,476646.1294,668174.7176
34.05321,-118.38316,1.08825,353842.7036,222095.9741,331594.5533
34.04221,-118.38316,1.05375,1440658.41,1121492.074,1446538.881
34.04202,-118.3832,1.053,515424.0996,179242.3909,338661.9548
34.1699,-118.38321,1.01475,1375824.153,1161493.597,1390190.331
34.05239,-118.38323,1.08525,1488612.838,1261343.611,1482775.116
34.05239,-118.38323,1.08525,1492336.167,1278308.695,1506507.381
34.04308,-118.38328,1.056,1442750.869,1124108.255,1448616.454
34.04166,-118.3833,1.05225,616522.6237,365062.3467,623523.2287
34.05188,-118.38333,1.083,704169.0849,537275.2658,582543.4239
34.04117,-118.38343,1.05075,341306.9736,236989.1466,210231.2017
34.04105,-118.38346,1.05,650941.0765,445025.0542,632367.4755
34.07185,-118.38354,1.12275,1751644.372,1450955.37,1680740.92
34.04093,-118.38357,1.05,1431382.74,1203750.695,1425501.518
34.04056,-118.3836,1.04925,513191.4643,177722.0988,336562.8288
34.03262,-118.38365,1.026,1395041.244,1180576.812,1409387.565
34.04031,-118.38366,1.0485,498873.5832,229232.9572,229930.0281
34.04287,-118.38367,1.056,343880.5746,239270.8676,212386.6693
33.95131,-118.3837,0.8415,995853.7731,823814.5541,834364.1782
34.19176,-118.38374,0.9675,293941.3135,173118.9126,284261.374
34.19149,-118.38374,0.96525,446783.1669,190464.8891,211422.7044
34.19135,-118.38374,0.96375,297391.5976,199081.0591,176753.7127
34.05478,-118.38374,1.09425,649281.8856,393666.8818,656276.2587
34.04238,-118.38374,1.0545,343146.2144,238619.109,211770.7908
34.19121,-118.38378,0.963,920140.2405,573642.9612,634629.7446
34.04226,-118.38378,1.05375,569146.1273,436677.4626,507553.369
34.15731,-118.3838,1.15275,747477.2036,531247.2401,728452.1854
34.04208,-118.38383,1.05375,1269554.418,1105982.385,1128699.937
34.05384,-118.38386,1.0905,360554.9687,254217.4433,226550.3093
34.18453,-118.38387,0.9465,288430.5281,191582.4972,169737.4728
34.05381,-118.38387,1.0905,3667587.438,2674035.702,3181989.789
34.04188,-118.38389,1.053,810381.4523,633367.2238,604821.9084
33.967,-118.3839,0.86925,1102522.813,885749.1738,1118096.056
34.13938,-118.38397,1.22475,2155464.033,1650706.974,1976666.866
34.04334,-118.38403,1.05675,344247.4673,239596.6967,212694.616
34.15795,-118.38405,1.146,1585259.05,1373428.329,1599145.741
34.0432,-118.38407,1.05675,1008577.23,703722.7011,710879.8188
34.04129,-118.38408,1.0515,1433865.384,1206234.833,1427985.68
34.04116,-118.38408,1.05075,341306.9736,236989.1466,210231.2017
34.04381,-118.38411,1.05825,344980.6764,240248.2523,213310.522
34.04305,-118.38411,1.056,1223450.234,600824.7637,959279.1704
34.04105,-118.38415,1.05075,514085.6471,178329.908,337402.8271
34.19135,-118.38418,0.96375,1953339.252,1291786.46,1633098.932
34.19121,-118.38418,0.96225,291243.1453,171013.6072,281593.2744
34.19108,-118.38418,0.9615,2997475.098,2337829.883,2956723.851
34.04087,-118.38419,1.05,340938.5551,236663.0606,209923.3057
34.19345,-118.3842,0.9795,456001.5932,197030.7818,218395.5685
34.04262,-118.38423,1.05525,1443897.219,1229417.893,1458171.21
33.95905,-118.38425,0.855,239889.6128,152354.5204,183217.0899
34.04063,-118.38426,1.04925,650211.7648,444391.7673,631643.3106
34.04247,-118.38429,1.0545,1119913.844,680506.403,639981.2547
34.18453,-118.38432,0.948,289212.6509,192233.7886,170346.103
34.18701,-118.38435,0.95025,290384.8228,193211.0227,171259.6015
34.04218,-118.38435,1.05375,515869.4977,179546.7551,339081.4302
34.04203,-118.38439,1.05375,654582.6345,448191.1722,635983.727
34.05679,-118.38441,1.10175,700427.9307,488627.2753,681566.1227
34.05641,-118.38443,1.10025,365190.4138,258423.1,230549.3225
34.05628,-118.38443,1.10025,653855.3423,397739.209,660846.4764
34.04189,-118.38443,1.053,3174331.134,2565690.449,3138008.058
34.05615,-118.38444,1.0995,359185.2102,226675.7101,336878.4461
34.05419,-118.38447,1.092,647559.9263,392138.6704,654555.3685
34.18453,-118.38448,0.94875,284275.1096,165616.3229,274706.5571
34.04161,-118.38451,1.05225,567960.6359,435573.2692,506395.0306
34.07295,-118.38455,1.134,547812.2853,269595.4635,270352.7123
34.04391,-118.38459,1.059,345346.9922,240573.9779,213618.4805
34.04376,-118.38463,1.05825,1015142.238,669043.5037,729133.7147
34.18453,-118.38465,0.9495,436454.1771,183252.6776,203748.2957
34.17247,-118.38466,0.9975,599126.0327,400699.314,580983.7825
34.04362,-118.38467,1.05825,658941.4192,451989.7021,640313.08
34.04132,-118.38467,1.0515,615925.9164,364550.3922,622926.3587
34.04103,-118.38467,1.05075,672894.8794,508463.522,552836.833
34.03936,-118.38467,1.0455,1423909.605,1196280.8,1418024.011
34.18696,-118.38469,0.951,572156.5988,418371.5444,478972.8909
34.04349,-118.38475,1.0575,1444140.445,1125848.071,1449996.103
34.178,-118.38478,0.96075,443846.9227,188399.2182,209226.2929
34.17858,-118.38479,0.95625,536961.8999,299566.1335,543853.2164
33.96647,-118.38479,0.86775,1099564.023,882985.9021,1115128.368
34.07321,-118.3848,1.137,733137.8401,518136.2221,714151.1693
34.05423,-118.3848,1.092,355628.4426,223622.829,333359.9766
34.1912,-118.38482,0.96225,1283054.23,1070373.028,1297448.186
34.19103,-118.38482,0.96075,295838.5067,197775.7162,175530.9442
33.96717,-118.38483,0.86925,1232253.151,880527.2795,1239270.176
34.07338,-118.38484,1.13775,633311.0644,497518.3764,570760.5583
34.04305,-118.38486,1.05675,2989422.709,2615466.369,2924364.824
34.04289,-118.38487,1.056,570921.8467,438332.7469,509289.0576
34.04077,-118.38488,1.05,672159.3904,507790.7656,552141.7958
34.05426,-118.38496,1.09275,1500489.71,1273382.453,1494663.243
34.04245,-118.38498,1.0545,2985004.672,2610318.984,2919793.027
34.04261,-118.38499,1.05525,570330.2765,437781.1204,508710.738
34.04231,-118.38502,1.0545,343146.2144,238619.109,211770.7908
34.04216,-118.38506,1.05375,569146.1273,436677.4626,507553.369
34.07626,-118.38513,1.146,1738540.323,1162059.21,1715291.586
34.18709,-118.38518,0.9525,553614.8507,362877.9222,535962.8595
34.19268,-118.38525,0.972,1553240.439,1227135.964,1508537.255
34.04159,-118.38525,1.05225,674364.7651,509808.6984,554226.3687
34.18518,-118.38528,0.95175,834025.5886,396114.7026,518375.8863
34.05431,-118.38529,1.09275,538511.0304,195501.8623,360721.3253
34.0413,-118.3853,1.0515,1008841.924,662452.5629,722446.694
34.04115,-118.38534,1.0515,1003648.721,698538.7462,705687.7453
34.04101,-118.38538,1.05075,672894.8794,508463.522,552836.833
34.04076,-118.3854,1.05,1437149.294,1117114.536,1443054.564
34.04823,-118.38543,1.07175,1466969.475,1239482.021,1461113.212
34.19049,-118.38547,0.95625,288151.4524,168611.7961,278537.0086
34.07288,-118.38552,1.14225,865646.4031,696716.5944,668643.9677
34.07626,-118.38553,1.149,1586229.388,1361192.894,1580507.127
34.05377,-118.38553,1.09125,1040009.112,737288.7886,744486.5695
34.05439,-118.38565,1.0935,600063.2749,465728.0216,537883.4147
34.18061,-118.38572,0.954,286989.8978,167712.3406,277389.0331
34.05379,-118.38572,1.09125,360912.7655,254541.2794,226858.0221
34.17247,-118.38574,1.0005,526265.898,397191.5064,465873.3666
34.19059,-118.38575,0.957,490106.8694,364616.5409,420380.8691
34.04694,-118.38581,1.068,1464690.567,1250347.866,1478924.237
34.0749,-118.38582,1.14825,1585124.698,1360051.316,1579400.837
33.96587,-118.38583,0.86625,464385.8511,291743.2305,458983.4398
34.18081,-118.38584,0.95475,292725.4708,195166.5012,173088.5335
34.14587,-118.38587,1.2165,825690.1438,653083.2091,726892.5565
34.19302,-118.3859,0.97275,3800584.093,2632111.506,3534177.875
34.0325,-118.38592,1.026,1391089.902,1163612.345,1385188.676
34.0409,-118.38599,1.05075,1663522.501,1349183.595,1588273.074
34.05425,-118.38601,1.09275,355985.004,223928.1704,333712.5686
34.07432,-118.3861,1.14975,642108.62,506026.7129,579505.4317
34.07544,-118.38611,1.152,383517.5569,247985.2179,361026.0831
34.04947,-118.38611,1.0755,1473015.709,1245579.251,1467164.369
34.18769,-118.38612,0.954,292335.7085,194840.4985,172783.5361
34.18742,-118.38612,0.954,292335.7085,194840.4985,172783.5361
34.15795,-118.38612,1.1415,1772752.241,1475940.88,1703027.942
34.15068,-118.38612,1.20975,3246519.171,2924406.337,3191935.58
34.05457,-118.38614,1.09425,600637.2107,466271.9435,538448.6574
34.04176,-118.38614,1.053,336823.1547,207740.2078,314805.1673
34.04934,-118.38615,1.0755,3849770.777,2864028.325,3679203.438
34.04748,-118.38615,1.0695,525135.8586,185960.9794,347862.5063
34.04154,-118.38616,1.05225,342043.2411,237641.2264,210847.0168
34.0414,-118.3862,1.05225,616522.6237,365062.3467,623523.2287
34.04709,-118.38623,1.06875,344479.1044,214154.0694,322349.3911
34.04133,-118.38626,1.05225,501117.9575,230997.1553,231697.1196
34.04118,-118.38626,1.0515,1433865.384,1206234.833,1427985.68
34.19285,-118.3863,0.97125,295864.4416,174624.7197,286163.5526
34.04118,-118.3863,1.0515,1438556.202,1118868.138,1444451.554
34.14721,-118.38637,1.215,802417.2042,582483.4712,796159.651
34.1833,-118.38648,0.957,288538.3767,168911.7655,278919.4421
34.16486,-118.38659,1.07025,2052822.875,1454057.501,1662498.707
34.07261,-118.38659,1.15125,643201.6622,507086.6615,580593.2598
34.18207,-118.3866,0.9585,456325.2151,141864.0132,274389.7351
34.14874,-118.38662,1.2135,410711.9674,272698.1643,400468.8983
34.18022,-118.38665,0.96,1159388.081,989500.5186,1012740.409
34.04331,-118.38668,1.0575,572103.9764,439435.5917,510444.9643
34.18797,-118.38671,0.954,1263853.004,1039041.111,1257945.898
34.18045,-118.38676,0.96075,295838.5067,197775.7162,175530.9442
34.15792,-118.38676,1.14075,1771921.877,1474953.327,1702150.148
34.04265,-118.3868,1.056,517203.4335,180460.4508,340339.1482
34.1881,-118.38682,0.954,535024.0587,298038.7827,541910.4969
34.04282,-118.38684,1.05675,503799.402,233115.4926,233818.8985
34.04235,-118.38689,1.05525,1120406.656,681179.3582,640649.7854
34.16462,-118.3869,1.0725,694063.3991,527921.4069,572911.6905
34.18935,-118.38693,0.95325,291945.8072,194514.5308,172478.6081
34.14772,-118.38693,1.21425,416719.1118,306688.0589,304125.3698
34.19349,-118.38694,0.97425,466579.7263,147940.57,283255.9311
34.1928,-118.38694,0.96975,571167.1427,377341.5794,553313.5775
34.14627,-118.38694,1.215,411357.1159,273296.2254,401114.8914
34.14813,-118.38695,1.2135,735095.1566,473455.0823,741931.6091
34.03389,-118.38701,1.0305,599054.1423,350207.092,606045.8903
34.16464,-118.38711,1.07175,3018363.614,2649311.164,2954333.757
34.04073,-118.38716,1.05075,500221.2802,230291.3537,230990.1635
34.20541,-118.38718,1.05975,1451270.953,1236830.251,1465531.298
34.14729,-118.38729,1.21425,1678423.568,1457431.501,1672859.012
34.17247,-118.3873,1.00425,312630.05,187937.6727,291053.5902
34.14888,-118.38734,1.212,410065.9472,272099.8499,399822.0761
34.15483,-118.38735,1.1685,1614589.601,1390592.944,1608910.761
34.21019,-118.38736,1.10025,1515921.401,1302284.407,1530031.318
34.15614,-118.38737,1.15575,390903.0082,282156.2531,253226.8645
34.15534,-118.38737,1.164,757612.7516,540579.3993,738566.645
34.14915,-118.38737,1.212,1678505.671,1470696.38,1691989.487
34.15498,-118.38739,1.167,1612432.707,1388350.661,1606750.407
34.17272,-118.3874,1.0035,1212547.245,1045192.869,1068252.088
34.15566,-118.3874,1.161,1607148.095,1396094.956,1620950.876
34.15547,-118.3874,1.1625,388262.2172,252227.8555,365750.4411
34.1746,-118.38741,0.99375,307327.3922,183690.9575,297509.9103
34.17972,-118.38744,0.9675,299329.6857,200713.3544,178283.5682
34.14787,-118.38744,1.2135,416396.6818,306377.2372,303815.2997
34.14759,-118.38745,1.2135,416396.6818,306377.2372,303815.2997
34.15694,-118.38749,1.14825,689470.7737,430132.2398,696416.7937
34.17247,-118.38753,1.005,776970.905,596630.1298,568048.1641
34.15516,-118.38753,1.1655,1613634.224,1402830.894,1627410.892
34.17367,-118.38756,0.999,621328.11,461829.9266,525115.8131
34.18329,-118.38761,0.96225,494520.3337,368557.2507,424570.376
34.05457,-118.38769,1.09425,356697.5386,224538.8203,334417.2578
34.05443,-118.3877,1.09425,600637.2107,466271.9435,538448.6574
34.15577,-118.38776,1.15875,697029.9759,437165.6318,703961.8751
34.16178,-118.38777,1.10025,840706.608,667711.4163,639357.4462
34.15687,-118.38792,1.14825,381813.0404,246468.0852,359330.1131
34.15831,-118.38794,1.134,730386.9613,515633.2291,711408.7881
34.22847,-118.38808,1.20225,1284449.331,722937.1045,1080789.412
34.15274,-118.38808,1.188,589552.6005,235229.8767,411881.2376
34.171,-118.38811,1.01325,614827.0966,413988.3483,596540.0062
34.16291,-118.38812,1.08825,709193.5573,541941.5652,587343.845
34.22979,-118.38814,1.2045,728993.2883,467538.1101,735847.7855
34.22965,-118.38814,1.2045,597791.2144,242177.0557,396048.0107
34.16367,-118.38816,1.08075,702009.9228,535273.2119,580482.9095
34.16352,-118.38816,1.08225,1483832.654,1256506.698,1477990.617
34.05457,-118.38817,1.095,3061501.969,2700174.02,2999072.532
34.03176,-118.38829,1.02375,1236077.303,1070147.556,1093084.832
34.14754,-118.38831,1.21275,3406511.289,2892898.279,3377485.778
34.14727,-118.38831,1.21275,822460.726,649924.8634,723673.8348
34.14809,-118.38832,1.212,3405609.663,2891553.661,3376552.116
34.0396,-118.38833,1.047,669213.8071,505098.6387,549359.8696
34.14961,-118.38834,1.2105,1807354.524,1248220.249,1800612.319
34.1731,-118.38842,1.00425,776427.2729,596041.5174,567460.3693
34.07599,-118.38845,1.17,397315.1244,288182.8279,259014.9277
34.18597,-118.38856,0.96075,540828.1203,302622.8414,547728.8523
34.15797,-118.3886,1.1355,1352782.211,1196833.492,1218755.412
34.19568,-118.38861,0.9825,511419.0754,383736.5641,440663.7211
34.19548,-118.38861,0.981,300847.9825,178547.1639,291094.6661
34.18995,-118.38863,0.95175,533083.0866,296512.1338,539964.5319
34.1879,-118.38869,0.957,490106.8694,364616.5409,420380.8691
34.20816,-118.38874,1.07325,352270.0562,246755.5735,219469.7896
34.05457,-118.38876,1.095,715625.4595,547930.1398,593500.1825
34.03488,-118.38876,1.0335,634820.576,431089.7232,616366.8706
34.19051,-118.38877,0.95475,555911.2075,364761.4211,538231.9454
34.15098,-118.38887,1.20375,1664104.821,1442357.683,1658512.62
34.20647,-118.38891,1.05825,1444985.261,1217377.183,1439112.769
34.03538,-118.38891,1.035,798167.8982,619807.5466,591228.5754
34.07378,-118.38902,1.164,877852.9714,711176.7729,683285.9169
34.19075,-118.38905,0.9555,576814.8684,422446.3168,483317.7628
34.19005,-118.38912,0.95175,1263899.89,1051764.329,1278285.531
34.05381,-118.38915,1.092,355628.4426,223622.829,333359.9766
34.05324,-118.38916,1.0905,830816.2693,540905.598,806818.8566
34.19142,-118.38919,0.9585,1276235.986,1063741.014,1290627.533
34.19426,-118.38922,0.9735,1511226.268,909197.3491,1503051.333
34.05261,-118.38922,1.0875,595459.0736,461370.7333,533351.8627
34.05456,-118.38926,1.095,1678237.722,1090534.347,1653956.503
34.19632,-118.38928,0.98325,935988.9116,629441.3904,679464.5903
34.19096,-118.38929,0.95625,1484647.091,882369.5589,1476390.361
34.07378,-118.3894,1.164,1532483.528,1240735.694,1537638.35
34.03517,-118.38952,1.03425,1408983.528,1194467.061,1423312.407
34.19483,-118.38955,0.975,303194.7171,203979.7326,181347.6693
34.19469,-118.38967,0.97425,302808.8925,203652.9993,181041.0072
34.19451,-118.38967,0.9735,595351.649,438748.8588,500662.4705
34.19784,-118.38968,0.99,1328650.37,1102070.994,1322735.399
34.19699,-118.38969,0.9855,943781.7939,596610.2322,658258.1477
34.19501,-118.38969,0.97575,1558841.997,1233201.685,1514246.654
34.07406,-118.38969,1.1655,564664.9092,284462.6579,285239.0114
34.05336,-118.38975,1.0905,646409.8619,391119.5461,653405.9724
34.05311,-118.38976,1.08975,830345.052,540367.0616,806333.8965
34.05291,-118.38976,1.089,1141761.29,711008.5133,670339.808
34.05265,-118.38977,1.08825,709193.5573,541941.5652,587343.845
34.19425,-118.38981,0.972,301650.5084,202672.9199,180121.3503
34.18984,-118.38983,0.95175,1522365.098,1193947.797,1477100.627
34.1879,-118.38987,0.95775,538252.0461,300584.7451,545146.5515
34.14126,-118.38994,1.2165,417685.0596,307619.9088,305054.9826
34.05691,-118.39015,1.104,361309.7826,228506.7781,338981.5172
34.05612,-118.39015,1.101,1517089.583,1303474.857,1531196.272
34.19666,-118.39022,0.98325,935988.9116,629441.3904,679464.5903
34.16539,-118.39029,1.06425,626014.4359,373249.306,633016.2996
34.18987,-118.39032,0.954,2765772.242,2360925.53,2693939.474
34.03545,-118.39035,1.035,636292.5396,432356.7184,617827.3529
34.20319,-118.3904,1.023,1385977.967,1158543.969,1380074.827
34.05611,-118.39048,1.101,721315.8894,553242.5756,598957.3514
34.05673,-118.39049,1.10325,1520587.804,1307041.421,1534684.717
34.05652,-118.39051,1.1025,655563.4641,399265.1963,662553.2396
34.05625,-118.39052,1.10175,1054217.882,710818.1095,771358.5162
34.19728,-118.39054,0.98625,303521.2302,180663.3357,293740.894
34.16539,-118.39062,1.0665,1452387.929,1136214.763,1458183.997
