Latitude,Longitude,Loss
34.0215,-118.4177,306717.4817
34.02153,-118.40438,404652.9107
34.02153,-118.40671,460955.7116
34.02158,-118.40368,1351972.863
34.02159,-118.40956,406354.6492
34.02161,-118.44007,274477.3358
34.02162,-118.40592,1088812.796
34.02163,-118.4383,471817.5704
34.02164,-118.43737,286663.6514
34.02167,-118.41797,698327.7516
34.02169,-118.40377,667335.0995
34.0217,-118.40684,918726.3364
34.0217,-118.41631,604652.0338
34.02173,-118.40603,297189.4477
34.02176,-118.25968,816722.0686
34.0218,-118.4045,1088812.796
34.02183,-118.41696,465030.5697
34.02184,-118.40612,406354.6492
34.02185,-118.44092,790506.1223
34.02186,-118.40218,779508.9601
34.02187,-118.29322,320649.808
34.02187,-118.40307,270058.8602
34.0219,-118.40398,780300.7792
34.02191,-118.40552,270786.1114
34.02192,-118.43853,287396.9396
34.02193,-118.4395,638004.2076
34.02196,-118.40621,270786.1114
34.02198,-118.41603,962939.8087
34.022,-118.40319,516018.39
34.02201,-118.40406,270422.5309
34.02202,-118.40254,460955.7116
34.02205,-118.42184,1101658.995
34.02206,-118.40778,407488.6449
34.02206,-118.41718,2085154.471
34.02207,-118.4063,1074109.099
34.02207,-118.42277,631939.5422
34.02208,-118.25702,714756.514
34.02209,-118.29803,662043.5066
34.02212,-118.40328,405787.5016
34.02213,-118.29836,494839.6648
34.02213,-118.29902,669113.3277
34.02214,-118.40724,517863.572
34.02215,-118.40413,281149.5414
34.02217,-118.40785,407488.6449
34.02218,-118.40639,2073329.039
34.02221,-118.44019,1545727.893
34.02222,-118.29524,288480.5747
34.02223,-118.25956,323754.9245
34.02226,-118.40421,679516.2256
34.02228,-118.40257,516633.7377
34.02228,-118.40795,408055.4913
34.02231,-118.40491,271149.6013
34.02235,-118.40283,461634.9803
34.02235,-118.43991,1115716.986
34.02236,-118.40343,462314.2002
34.02236,-118.41657,631179.9627
34.02237,-118.26392,321281.5128
34.0224,-118.40743,271876.3074
34.02241,-118.40805,989056.2528
34.02244,-118.4164,410888.1779
34.02244,-118.42214,272671.085
34.02249,-118.2992,302379.8674
34.0225,-118.40439,462993.37
34.02254,-118.26262,584769.3384
34.02254,-118.40813,627980.3116
34.02257,-118.29903,546422.9481
34.02258,-118.40363,462993.37
34.0226,-118.40907,282990.3659
34.02262,-118.40448,695094.9423
34.02264,-118.40823,272239.5225
34.02266,-118.40758,408622.2358
34.02267,-118.42047,1104220.712
34.02271,-118.26778,807069.641
34.02272,-118.40612,408622.2358
34.02276,-118.40297,462993.37
34.02276,-118.40832,465030.5697
34.02277,-118.4203,1357754.223
34.02278,-118.40771,1096528.009
34.02279,-118.40917,2083187.66
34.02283,-118.40316,518478.0574
34.02286,-118.42013,1358914.991
34.02288,-118.4078,630837.809
34.0229,-118.19811,350787.0174
34.02291,-118.42124,706949.973
34.02293,-118.40388,921568.5925
34.02294,-118.40473,627980.3116
34.02295,-118.40325,271876.3074
34.02295,-118.41996,413152.4253
34.02297,-118.40699,1077848.772
34.02299,-118.4085,924404.8196
34.02299,-118.43729,529488.8524
34.02302,-118.29971,746832.0051
34.02303,-118.29805,497541.5318
34.02304,-118.40399,604652.0338
34.02306,-118.4064,1096528.009
34.02307,-118.40931,1353099.878
34.02309,-118.40708,520319.779
34.02312,-118.29192,304848.7305
34.02312,-118.40793,465709.5296
34.02313,-118.41959,413718.2165
34.02313,-118.42084,285929.9021
34.02316,-118.40408,1095243.697
34.0232,-118.40717,637299.7622
34.02322,-118.40867,700483.1336
34.02323,-118.40146,671218.9687
34.02323,-118.42066,931938.5156
34.02324,-118.40802,520933.1061
34.02325,-118.40952,965234.3918
34.0233,-118.40352,465030.5697
34.02332,-118.29497,303044.6698
34.02332,-118.40726,285122.3116
34.02332,-118.42049,635732.4636
34.02333,-118.40876,271586.2231
34.02333,-118.41928,285929.9021
34.02336,-118.3432,1104220.712
34.02337,-118.40961,606548.6673
34.0234,-118.29342,554798.4223
34.02341,-118.2974,437933.4722
34.02341,-118.40361,1099187.593
34.02342,-118.4016,282622.4206
34.02342,-118.41911,787379.6941
34.02342,-118.42032,273755.1161
34.02344,-118.29307,1171156.347
34.02348,-118.4097,709599.4203
34.02352,-118.2956,822769.0358
34.02354,-118.2624,821008.666
34.02355,-118.40744,638828.6818
34.02356,-118.40372,605369.4734
34.02356,-118.40526,638064.3917
34.02356,-118.40894,639592.6317
34.02357,-118.40439,1351933.474
34.02361,-118.41877,286296.8341
34.02363,-118.39936,1095243.697
34.02363,-118.41991,286663.6514
34.02364,-118.40062,409188.8775
34.02365,-118.40183,1519356.158
34.02368,-118.40797,1101658.995
34.02368,-118.40903,702638.6402
34.02369,-118.40536,466388.4344
34.0237,-118.4186,274116.273
34.0237,-118.4186,1110930.765
34.02372,-118.40988,1105068.586
34.02373,-118.39963,409188.8775
34.02377,-118.40804,284461.0346
34.02378,-118.40762,1101658.995
34.02379,-118.41967,287030.3533
34.0238,-118.40316,520933.1061
34.0238,-118.40606,285534.2022
34.0238,-118.40909,468424.8085
34.02382,-118.40541,665006.253
34.02382,-118.40847,286357.8606
34.02383,-118.33082,273393.8655
34.02385,-118.40059,1097811.697
34.02386,-118.40194,699405.4262
34.02386,-118.40396,605959.3019
34.02388,-118.40812,272309.556
34.02389,-118.30174,318564.5122
34.0239,-118.40771,468424.8085
34.02391,-118.41949,274477.3358
34.02393,-118.4055,631939.5422
34.02393,-118.40856,522771.3384
34.02397,-118.30156,1156165.198
34.02397,-118.41835,415414.9281
34.02401,-118.40211,605959.3019
34.02402,-118.40474,783458.627
34.02402,-118.40776,967526.8787
34.02403,-118.40113,700483.1336
34.02403,-118.40409,300124.8566
34.02405,-118.40865,412586.5251
34.02405,-118.41323,1275480.411
34.02407,-118.19936,517395.0005
34.02411,-118.41262,970961.6586
34.02414,-118.40786,523383.4975
34.02415,-118.40422,607137.5693
34.02416,-118.40344,1102718.441
34.02416,-118.40568,1105068.586
34.02417,-118.4179,677652.3987
34.02418,-118.26531,1236161.863
34.02418,-118.40226,1354265.155
34.02418,-118.41024,1105500.622
34.02422,-118.41293,273755.1161
34.02423,-118.41757,645691.8901
34.02424,-118.40492,468424.8085
34.02424,-118.40797,1106242.53
34.02426,-118.40948,285562.8556
34.02428,-118.41405,414849.4686
34.02431,-118.40573,468424.8085
34.02431,-118.40841,1532560.066
34.02431,-118.44573,1102715.541
34.02432,-118.41389,471817.5704
34.02433,-118.29857,500916.6109
34.02433,-118.41874,275199.1769
34.02436,-118.40499,607726.0077
34.02437,-118.40956,706949.973
34.02439,-118.40143,1080644.083
34.0244,-118.40586,1530675.986
34.02442,-118.39923,631179.9627
34.02448,-118.4051,272671.085
34.0245,-118.40445,628602.4711
34.02451,-118.21084,588766.0553
34.02451,-118.40594,704794.2578
34.02451,-118.409,285929.9021
34.02454,-118.40373,522771.3384
34.02455,-118.39931,631179.9627
34.0246,-118.39745,606548.6673
34.0246,-118.40516,633457.7083
34.02461,-118.40974,1109759.839
34.02461,-118.41013,471139.1422
34.02462,-118.41814,1090824.352
34.02463,-118.40909,286296.8341
34.02465,-118.39729,1101658.995
34.02468,-118.40143,412020.5166
34.0247,-118.40343,1104220.712
34.02471,-118.34677,705872.1041
34.02471,-118.40525,273032.5216
34.02471,-118.40833,1108058.54
34.02471,-118.41026,525829.1935
34.02479,-118.40284,1104220.712
34.0248,-118.40579,524606.9348
34.02481,-118.40257,674126.4596
34.02481,-118.41643,1114442.18
34.02482,-118.40842,787379.6941
34.02483,-118.41706,639517.0204
34.02484,-118.40535,285929.9021
34.02485,-118.40988,303068.1299
34.02486,-118.25829,723345.8245
34.02486,-118.40621,285929.9021
34.02488,-118.39765,2091045.066
34.02488,-118.40479,608901.493
34.02489,-118.39902,286357.8606
34.02494,-118.40545,413718.2165
34.02494,-118.40694,286296.8341
34.02494,-118.40851,274116.273
34.02494,-118.41685,2108628.221
34.02495,-118.41001,415414.9281
34.02497,-118.39858,2091045.066
34.02497,-118.4063,1536326.015
34.02497,-118.40936,1277823.001
34.025,-118.39912,468424.8085
34.025,-118.41611,977816.8848
34.02501,-118.40061,523383.4975
34.02503,-118.40902,709105.7723
34.02505,-118.4086,286663.6514
34.02506,-118.40554,471139.1422
34.02507,-118.4101,1540089.002
34.02508,-118.39837,674126.4596
34.02509,-118.40945,710183.6992
34.02511,-118.20235,732213.1985
34.02512,-118.40266,705872.1041
34.02512,-118.45005,644275.7925
34.02513,-118.39921,469103.483
34.02514,-118.40418,1106779.898
34.02517,-118.40869,472495.9346
34.02517,-118.41482,633284.0351
34.02518,-118.39787,1106242.53
34.02518,-118.40561,414283.8979
34.02518,-118.41574,528879.654
34.02519,-118.41017,1088981.479
34.0252,-118.40313,524606.9348
34.0252,-118.40954,1110613.912
34.02523,-118.40202,1274307.601
34.02526,-118.44373,311876.8304
34.02528,-118.40878,526439.8795
34.02529,-118.40572,471817.5704
34.02529,-118.41027,611832.08
34.02532,-118.40963,678356.1792
34.02532,-118.41446,417675.6371
34.02532,-118.44414,652320.6784
34.02538,-118.43245,423319.2447
34.02539,-118.3981,629189.3958
34.02539,-118.39857,469782.0975
34.0254,-118.40887,632116.6096
34.02543,-118.41314,639517.0204
34.02544,-118.40972,275199.1769
34.02547,-118.3995,273032.5216
34.02547,-118.40294,630361.7636
34.02547,-118.41123,304748.4919
34.02547,-118.44376,486725.0521
34.02549,-118.40409,610661.2392
34.02551,-118.4019,285929.9021
34.02552,-118.4059,303488.3256
34.02553,-118.40893,275199.1769
34.02554,-118.40525,274477.3358
34.02556,-118.26244,720489.1573
34.02556,-118.40019,712428.4539
34.0256,-118.28,460781.1649
34.02561,-118.40236,787379.6941
34.02561,-118.40417,286663.6514
34.02562,-118.41052,288129.7632
34.02562,-118.41631,276641.7092
34.02563,-118.40904,473852.4667
34.02563,-118.4505,296159.1757
34.02565,-118.4035,644169.143
34.02565,-118.40534,710183.6992
34.02566,-118.39825,609488.5395
34.02567,-118.41409,1549483.403
34.02568,-118.39993,273393.8655
34.0257,-118.39749,786596.6379
34.02572,-118.40246,525829.1935
34.02573,-118.41474,1118264.669
34.02577,-118.39956,413718.2165
34.02577,-118.40207,1109336.545
34.02578,-118.41065,475208.7308
34.02578,-118.41414,649492.6701
34.02579,-118.3132,661297.7355
34.02579,-118.41301,1116991.15
34.02583,-118.39517,1109759.839
34.02584,-118.40253,303068.1299
34.02586,-118.40616,527050.2691
34.02586,-118.41588,1119537.542
34.02587,-118.39763,525218.2118
34.02589,-118.39842,273755.1161
34.02591,-118.41071,528879.654
34.02594,-118.41159,648733.2128
34.02595,-118.40264,303488.3256
34.02598,-118.39585,414283.8979
34.02599,-118.39916,414283.8979
34.026,-118.4056,935689.1739
34.026,-118.41126,648733.2128
34.02602,-118.4016,274116.273
34.02602,-118.40376,645691.8901
34.02602,-118.41083,418240.5284
34.02603,-118.35783,642645.0135
34.02604,-118.40339,289239.3123
34.02606,-118.41166,715573.5405
34.02607,-118.40272,637247.2955
34.02608,-118.354,930999.1619
34.02609,-118.39897,471817.5704
34.02609,-118.40026,286663.6514
34.0261,-118.39595,709105.7723
34.0261,-118.39779,286663.6514
34.02612,-118.40569,1113166.731
34.02613,-118.29882,681808.1706
34.02613,-118.41089,718061.2034
34.02615,-118.39731,471817.5704
34.02615,-118.40348,415980.2754
34.02615,-118.41027,2112517.513
34.02615,-118.44135,693719.7039
34.02619,-118.3988,525829.1935
34.02619,-118.4028,473174.2337
34.02621,-118.39603,414849.4686
34.02621,-118.40581,713417.5693
34.02621,-118.40643,791286.2785
34.02622,-118.35705,414283.8979
34.02622,-118.41181,276641.7092
34.02626,-118.39792,1110613.912
34.02628,-118.2884,996883.6204
34.0263,-118.33304,292516.7541
34.02631,-118.28939,687181.6402
34.02631,-118.40502,290062.178
34.02633,-118.40649,475208.7308
34.02634,-118.39664,526439.8795
34.02634,-118.40251,1111890.641
34.02635,-118.40587,713417.5693
34.02635,-118.4096,635031.4634
34.02636,-118.3995,611246.8921
34.02636,-118.4111,476564.7189
34.02639,-118.28022,1010157.275
34.02639,-118.36654,471817.5704
34.02641,-118.28359,1208197.326
34.02641,-118.41257,643293.1172
34.02641,-118.41369,531314.6501
34.02641,-118.41466,1373902.499
34.02643,-118.40511,713417.5693
34.02644,-118.40661,640272.9196
34.02644,-118.41236,1120809.77
34.02645,-118.39677,1112100.935
34.02647,-118.40968,476564.7189
34.02648,-118.40195,1113166.731
34.0265,-118.40374,304748.4919
34.02652,-118.37078,932877.1941
34.02652,-118.39811,2104732.352
34.02653,-118.40307,1114442.18
34.02654,-118.4052,937560.4428
34.02656,-118.39936,1541969.379
34.02656,-118.40271,2106681.108
34.02656,-118.4067,475886.7598
34.02656,-118.4435,656815.595
34.02658,-118.44129,645994.9709
34.02659,-118.40978,642538.5791
34.02661,-118.4054,290473.5402
34.02661,-118.41062,642538.5791
34.02663,-118.40382,1115606.898
34.02663,-118.41216,1120809.77
34.02664,-118.35793,471817.5704
34.02664,-118.40316,288129.7632
34.02664,-118.41342,420498.927
34.02665,-118.401,275199.1769
34.02666,-118.28079,2262676.826
34.02666,-118.3633,1112100.935
34.02667,-118.40679,418240.5284
34.02668,-118.39432,289239.3123
34.02669,-118.39913,711261.6421
34.02669,-118.40614,634449.4821
34.0267,-118.28046,1216748.634
34.0267,-118.44138,1307908.468
34.02671,-118.40984,1119537.542
34.02672,-118.25981,842407.0934
34.02672,-118.39515,632116.6096
34.02675,-118.30057,1028600.03
34.02675,-118.39567,303908.4516
34.02676,-118.4058,276281.221
34.02677,-118.40538,1549483.403
34.02678,-118.41075,941294.8426
34.02679,-118.35474,287030.3533
34.02679,-118.36101,1110613.912
34.02679,-118.40688,289228.1199
34.02681,-118.40995,1095415.825
34.02682,-118.36138,637247.2955
34.02682,-118.37111,1088981.479
34.02682,-118.39701,416545.5099
34.02683,-118.40222,1114442.18
34.02685,-118.4063,418805.3038
34.02685,-118.41144,531922.6484
34.02687,-118.40333,475208.7308
34.02688,-118.30057,826540.6584
34.02688,-118.40088,713417.5693
34.02689,-118.35824,274477.3358
34.02689,-118.40547,276641.7092
34.0269,-118.35511,1088058.696
34.02692,-118.39446,1113166.731
34.02692,-118.40296,640272.9196
34.02692,-118.40692,476564.7189
34.02694,-118.41003,1120809.77
34.02695,-118.35468,1540089.002
34.02695,-118.41155,1122081.349
34.02696,-118.41364,722041.5859
34.02697,-118.40789,615333.4339
34.02698,-118.39585,612416.8028
34.027,-118.40134,647973.4054
34.027,-118.40556,793623.2597
34.02701,-118.39847,1114442.18
34.02702,-118.30057,556585.0383
34.02703,-118.40643,477242.607
34.02705,-118.41244,617077.82
34.02706,-118.40694,635612.9497
34.02706,-118.41303,617658.349
34.02707,-118.41164,644801.1661
34.02708,-118.40792,289959.7668
34.02709,-118.44323,734066.1668
34.02711,-118.4011,714495.5502
34.02712,-118.39858,528270.1569
34.02712,-118.40564,1371609.109
34.02713,-118.44411,666861.9068
34.02714,-118.28874,787736.6743
34.02714,-118.35919,274838.3039
34.02714,-118.39468,474530.6328
34.02714,-118.4109,290690.9369
34.02715,-118.39808,639517.0204
34.02716,-118.28982,785586.5195
34.02716,-118.4426,543416.7303
34.02717,-118.40033,417675.6371
34.02717,-118.40432,418805.3038
34.02719,-118.40801,718807.5508
34.02719,-118.4117,421063.2313
34.0272,-118.41108,617077.82
34.02721,-118.35499,2104732.352
34.02721,-118.39602,275559.9545
34.02722,-118.28748,571359.767
34.02723,-118.39868,417675.6371
34.02726,-118.39477,475208.7308
34.02729,-118.36436,1365855.944
34.0273,-118.41182,637933.9439
34.02731,-118.39558,290473.5402
34.02731,-118.39823,937560.4428
34.02732,-118.4127,798281.5001
34.02735,-118.39876,792065.8537
34.02735,-118.40445,277002.1
34.02736,-118.28241,1697071.044
34.02736,-118.36552,473852.4667
34.02736,-118.41425,639091.469
34.02737,-118.27797,535174.694
34.02737,-118.39486,475208.7308
34.0274,-118.3975,1115716.986
34.02742,-118.4082,984652.8002
34.02743,-118.39566,1368160.587
34.02743,-118.41126,308105.7483
34.02745,-118.39623,528879.654
34.02745,-118.40545,1120809.77
34.02746,-118.28267,1216748.634
34.02746,-118.41045,944088.5083
34.02747,-118.39886,634449.4821
34.02747,-118.40589,1120809.77
34.02751,-118.41093,421627.416
34.02752,-118.40459,277362.3929
34.02754,-118.40828,720963.5741
34.02754,-118.412,1125892.19
34.02755,-118.41135,291421.6269
34.02757,-118.41284,647060.6606
34.02763,-118.39899,641028.4796
34.02764,-118.39714,715573.5405
34.02765,-118.40674,278082.6837
34.02765,-118.40754,1123352.28
34.02765,-118.41148,1099072.855
34.02765,-118.41297,647060.6606
34.02766,-118.41206,1294107.895
34.02767,-118.40527,720864.882
34.0277,-118.40492,531922.6484
34.02772,-118.29666,1649691.384
34.02773,-118.4268,733899.2163
34.02773,-118.42768,427825.341
34.02774,-118.40699,796731.0854
34.02775,-118.36612,1115716.986
34.02776,-118.41217,799055.8319
34.02777,-118.4276,282395.9763
34.02778,-118.39728,291296.1203
34.02779,-118.42664,644275.7925
34.02779,-118.42755,282395.9763
34.02781,-118.36403,792065.8537
34.02782,-118.4116,291786.7907
34.02784,-118.39522,641783.6997
34.02786,-118.40767,291056.3421
34.02786,-118.41076,724197.6012
34.02786,-118.42648,487401.7609
34.02788,-118.41226,279522.0719
34.02792,-118.36147,978957.5514
34.02793,-118.40709,533137.74
34.02794,-118.35952,290473.5402
34.02795,-118.40628,1124922.668
34.02795,-118.41245,481985.7562
34.02797,-118.29559,684246.5823
34.02798,-118.41085,481308.3917
34.028,-118.40777,1125892.19
34.02802,-118.39986,277002.1
34.02802,-118.40023,642538.5791
34.02802,-118.51833,569597.6388
34.02804,-118.39666,2116400.226
34.02807,-118.39539,419369.9625
34.02807,-118.40637,637933.9439
34.02808,-118.35882,475208.7308
34.02808,-118.35944,475208.7308
34.02809,-118.36199,714495.5502
34.0281,-118.41091,647813.1348
34.02811,-118.28472,800629.2377
34.02811,-118.28534,799555.4384
34.02811,-118.28765,525133.5828
34.02811,-118.28867,523792.4205
34.02811,-118.40726,1562603.81
34.02811,-118.41244,279881.6677
34.02812,-118.39745,940362.261
34.02812,-118.4146,727431.5796
34.02813,-118.41136,294584.4313
34.02813,-118.41179,535564.2886
34.02814,-118.27985,320573.4606
34.02814,-118.3962,419369.9625
34.02815,-118.51834,1153073.263
34.02818,-118.40646,480630.9496
34.0282,-118.40179,1122081.349
34.02821,-118.28746,302666.8696
34.02822,-118.28434,304777.9283
34.02822,-118.40731,638512.9542
34.02824,-118.41188,726353.5949
34.02825,-118.408,294173.5744
34.02828,-118.39923,2118339.115
34.02828,-118.4044,722041.5859
34.02831,-118.28025,535174.694
34.02831,-118.40158,1122598.301
34.02833,-118.36506,418805.3038
34.02834,-118.4074,534351.6215
34.02834,-118.41196,536170.1654
34.02836,-118.41233,1130964.176
34.02837,-118.4023,720963.5741
34.02838,-118.364,530097.7516
34.0284,-118.40415,278442.6806
34.02842,-118.30059,1179855.515
34.02842,-118.40664,481308.3917
34.02844,-118.40125,1123352.28
34.02844,-118.41121,1102715.541
34.02845,-118.40903,619397.1343
34.0285,-118.39993,420498.927
34.02851,-118.4002,290325.4116
34.02851,-118.40394,723119.5954
34.02851,-118.41382,650819.5594
34.02851,-118.42655,656067.3255
34.02852,-118.45195,1612852.559
34.02857,-118.28926,335592.0194
34.02859,-118.40909,656311.9106
34.02859,-118.51849,571359.767
34.02864,-118.39989,421063.2313
34.02865,-118.42543,296159.1757
34.02867,-118.28475,318090.5581
34.02867,-118.29441,311672.8838
34.02869,-118.40173,2124145.903
34.02869,-118.42619,299510.3644
34.0287,-118.28435,531162.0556
34.0287,-118.40358,533744.8323
34.02871,-118.40918,292881.5528
34.02875,-118.40599,294584.4313
34.02876,-118.51759,522450.7261
34.02877,-118.45335,675100.8405
34.0288,-118.40562,309363.4803
34.0288,-118.45279,305655.4313
34.02882,-118.40742,292516.7541
34.02883,-118.40927,727431.5796
34.02887,-118.36262,419369.9625
34.02895,-118.40936,425009.9702
34.02896,-118.45358,438493.7335
34.02899,-118.41285,1134761.276
34.02899,-118.42411,646567.0377
34.02901,-118.51884,301962.168
34.02903,-118.44882,301960.6267
34.02903,-118.44882,820498.9591
34.02903,-118.44882,675847.6034
34.02907,-118.28714,698860.6933
34.0291,-118.41423,294339.5176
34.02911,-118.35273,419369.9625
34.02912,-118.42919,1147375.234
34.02912,-118.44415,436812.5274
34.02913,-118.28399,807069.641
34.02914,-118.42989,301150.4552
34.02922,-118.42318,283830.4371
34.02925,-118.28199,307935.8174
34.02925,-118.41306,731743.3998
34.02927,-118.31902,550618.4571
34.02928,-118.42926,432323.2223
34.0293,-118.41183,1577552.412
34.02933,-118.2878,317024.2284
34.02938,-118.41471,954279.4445
34.02942,-118.41193,294339.5176
34.02949,-118.28335,342188.6308
34.02955,-118.45428,321899.8826
34.02956,-118.4294,661297.7355
34.02957,-118.4133,427825.341
34.02957,-118.42302,1113557.652
34.02965,-118.35716,1122081.349
34.02969,-118.45443,440733.3569
34.02971,-118.28238,1546065.411
34.02972,-118.28882,1009277.263
34.02973,-118.29632,784511.3032
34.02973,-118.36406,617077.82
34.02974,-118.43379,547623.2416
34.02975,-118.39789,481985.7562
34.02977,-118.28322,1218629.167
34.02979,-118.39617,309363.4803
34.0298,-118.39565,725275.6016
34.0298,-118.51741,695221.5784
34.02981,-118.3969,309363.4803
34.02982,-118.355,532530.3452
34.02984,-118.29505,521108.5059
34.02988,-118.41616,489431.3663
34.02992,-118.39493,423882.9434
34.02992,-118.41152,653820.3944
34.02993,-118.35913,652526.9835
34.02997,-118.28301,707554.7999
34.03004,-118.28935,1372554.247
34.03004,-118.39552,800602.7426
34.03005,-118.32739,495515.2783
34.03005,-118.32862,662043.5066
34.03007,-118.39611,1568215.353
34.03012,-118.35968,722041.5859
34.03013,-118.41216,1141076.567
34.03014,-118.35905,722041.5859
34.03016,-118.41188,2149137.289
34.03018,-118.28304,1081472.237
34.03019,-118.41544,430075.3313
34.0302,-118.39674,657067.8269
34.03028,-118.39412,1130964.176
34.0303,-118.39538,536170.1654
34.03031,-118.39596,280241.1622
34.03033,-118.41403,299510.3644
34.03038,-118.40277,1134189.478
34.0304,-118.39666,425009.9702
34.03041,-118.43529,1123383.228
34.03042,-118.4142,283830.4371
34.03043,-118.35162,308105.7483
34.03045,-118.39497,484017.3739
34.03048,-118.40293,1301026.415
34.03053,-118.20555,647431.1106
34.03053,-118.41436,1143406.985
34.03055,-118.28772,2269907.29
34.03057,-118.28937,318090.5581
34.03057,-118.3155,291688.9227
34.03057,-118.39585,425573.2968
34.03059,-118.40302,1135344.369
34.03061,-118.29556,570772.7226
34.03062,-118.39361,293246.2289
34.03062,-118.44337,303405.7507
34.03063,-118.41336,647138.608
34.03066,-118.28827,1212038.652
34.03066,-118.29751,299491.7691
34.03068,-118.28772,532500.1771
34.0307,-118.3557,422755.4234
34.03071,-118.40311,1303324.485
34.03073,-118.39449,537381.0028
34.03075,-118.28096,1178424.467
34.03077,-118.36661,619397.1343
34.03079,-118.28827,532500.1771
34.03081,-118.41358,315223.4042
34.03082,-118.28772,1214238.711
34.03082,-118.28827,1379047.452
34.03082,-118.36212,423319.2447
34.03082,-118.40585,488078.3835
34.03083,-118.29555,1154787.902
34.03087,-118.41376,431199.5421
34.03088,-118.32334,1125158.105
34.03088,-118.44216,322316.3872
34.03089,-118.29691,569597.6388
34.03091,-118.39645,642552.1482
34.03092,-118.38187,1571952.513
34.03093,-118.32428,320232.9313
34.03095,-118.2883,319155.5544
34.03096,-118.35728,423319.2447
34.03096,-118.41415,544018.5986
34.03097,-118.41394,544018.5986
34.03099,-118.3929,1134761.276
34.031,-118.36334,292516.7541
34.031,-118.39238,426136.4979
34.031,-118.40307,693026.357
34.03101,-118.29456,1366024.684
34.03101,-118.44212,290976.7515
34.03102,-118.30575,682776.7835
34.03102,-118.31033,2209465.83
34.03102,-118.39547,727836.9079
34.03105,-118.28049,324812.6681
34.03105,-118.40259,624013.3243
34.03106,-118.3224,822012.9351
34.03106,-118.32243,1161692.822
34.03107,-118.28829,1463028.899
34.0311,-118.39631,643127.1924
34.0311,-118.39778,1106343.895
34.0311,-118.41453,741443.8654
34.03111,-118.40031,297458.8948
34.03114,-118.44208,554798.4223
34.03116,-118.30442,450782.4999
34.03118,-118.3305,815942.8492
34.03126,-118.2829,864883.5907
34.0313,-118.305,450782.4999
34.03131,-118.44212,825033.7864
34.03141,-118.35291,292151.8333
34.03143,-118.30636,1433044.433
34.03143,-118.30976,644414.3865
34.03144,-118.30574,450225.5047
34.03146,-118.44162,304488.1879
34.0315,-118.31583,766219.9303
34.03151,-118.32465,500916.6109
34.03153,-118.39387,539194.9605
34.03158,-118.30501,515734.4976
34.03158,-118.39327,2143394.78
34.03159,-118.39672,1137651.838
34.0316,-118.35326,726353.5949
34.0316,-118.39269,732821.3172
34.0316,-118.39304,294703.6993
34.03162,-118.39492,487401.7609
34.03162,-118.39796,539798.9981
34.03163,-118.39542,427825.341
34.03165,-118.27536,837063.1914
34.03165,-118.4005,1139814.835
34.03166,-118.32877,633155.7097
34.03167,-118.40091,1139814.835
34.03168,-118.38052,2141477.311
34.03171,-118.30628,2222437.094
34.03171,-118.30749,296661.0673
34.03172,-118.30501,315047.2939
34.03173,-118.30187,840737.4913
34.03173,-118.35321,726353.5949
34.03176,-118.38829,312295.4416
34.03178,-118.31444,310968.7406
34.03178,-118.32995,1121604.787
34.03178,-118.33012,632587.8329
34.03178,-118.33045,968042.5055
34.03179,-118.20051,2495446.351
34.03179,-118.28293,1239781.129
34.03181,-118.29622,703209.4895
34.03184,-118.33255,547623.2416
34.03185,-118.30501,2226128.293
34.03187,-118.30187,298784.826
34.03189,-118.29946,299845.0559
34.03189,-118.39154,1138552.438
34.03191,-118.39275,1109055.761
34.03192,-118.37841,281678.1179
34.03195,-118.38064,692332.5319
34.03196,-118.3078,1143579.695
34.03196,-118.30978,513044.5094
34.03197,-118.39476,282754.7491
34.03198,-118.39311,282754.7491
34.032,-118.394,282754.7491
34.03201,-118.31587,306649.4038
34.03202,-118.28097,1094470.948
34.03206,-118.39213,428388.0329
34.03206,-118.39526,488754.9189
34.03207,-118.4321,2188918.76
34.03208,-118.30114,299491.7691
34.03213,-118.2884,320927.562
34.03213,-118.39395,488754.9189
34.03213,-118.43847,292044.836
34.03214,-118.36545,296637.8994
34.03214,-118.44337,684037.1389
34.03216,-118.28162,716909.2624
34.03217,-118.28937,1383356.076
34.03219,-118.39522,428950.5957
34.03222,-118.35895,1133496.234
34.03223,-118.43246,441292.9038
34.03226,-118.39389,428950.5957
34.03227,-118.37969,733899.2163
34.03232,-118.39516,541609.2587
34.03235,-118.31658,293822.6637
34.03236,-118.31683,677620.6489
34.03236,-118.31701,310968.7406
34.03237,-118.39586,1586869.875
34.03239,-118.3175,661825.0589
34.03243,-118.30343,454121.1766
34.03245,-118.43684,748432.3197
34.03248,-118.2806,829575.1965
34.0325,-118.38592,428950.5957
34.03251,-118.20586,617990.9643
34.03251,-118.39377,541609.2587
34.03257,-118.3945,490107.7247
34.03258,-118.43884,1174888.71
34.03259,-118.39283,283471.98
34.03262,-118.38365,298689.954
34.03262,-118.39286,646567.0377
34.03268,-118.39381,1143598.036
34.03269,-118.43893,325229.2502
34.0327,-118.39445,1375752.783
34.03273,-118.28218,333294.3059
34.03274,-118.29751,525803.9623
34.03274,-118.29751,302666.8696
34.03274,-118.29755,302666.8696
34.03275,-118.28838,469623.6154
34.03275,-118.39276,738210.5983
34.03278,-118.39368,486791.045
34.03282,-118.37667,488078.3835
34.03284,-118.34297,738210.5983
34.03284,-118.39441,542814.5505
34.0329,-118.39566,430637.5027
34.03291,-118.2757,727618.6799
34.03291,-118.33174,304836.9412
