NumStory,SeismicWeight,Area,LongDim,ShortDim,LongWall,ShortWall,DampingRatio,StoryHeight,Xpeakstrength,Zpeakstrength
2,343.897,3000,1200,360,6450.75,4057,0.017,9.142167,3.297639133,2.700296846
2,343.897,3000,1200,360,6450.75,4057,0.017,9.142167,1.591317709,1.683371746
2,343.897,3000,1200,360,6450.75,4057,0.017,9.142167,1.891889384,1.860336444
2,343.897,3000,1200,360,6450.75,4057,0.017,9.142167,1.521762074,1.603210415
2,343.897,3000,1200,360,6450.75,4057,0.017,9.142167,1.930765976,2.017679484
2,388.7,3000,1200,360,6450.75,4057,0.033,11.84192,2.004009371,2.001229531
2,388.7,3000,1200,360,6450.75,4057,0.033,11.84192,1.673937901,1.759565426
2,388.7,3000,1200,360,6450.75,4057,0.033,11.84192,1.74111605,1.786032676
2,388.7,3000,1200,360,6450.75,4057,0.033,11.84192,1.972745019,2.018875482
2,388.7,3000,1200,360,6450.75,4057,0.033,11.84192,1.830299339,1.904715072
2,368.509,3000,1200,360,6450.75,4057,0.039,9.641167,1.979072952,2.014822666
2,368.509,3000,1200,360,6450.75,4057,0.039,9.641167,2.555019914,2.085210932
2,368.509,3000,1200,360,6450.75,4057,0.039,9.641167,1.789185224,1.894445288
2,368.509,3000,1200,360,6450.75,4057,0.039,9.641167,1.514114701,1.614736274
2,368.509,3000,1200,360,6450.75,4057,0.039,9.641167,2.096665103,2.085223339
2,371.982,3000,1200,360,6450.75,4057,0.048,11.98683,1.471344397,1.326772202
2,371.982,3000,1200,360,6450.75,4057,0.048,11.98683,1.631487182,1.326850803
2,371.982,3000,1200,360,6450.75,4057,0.048,11.98683,1.631436275,1.32675637
2,371.982,3000,1200,360,6450.75,4057,0.048,11.98683,1.608681405,1.326785344
2,371.982,3000,1200,360,6450.75,4057,0.048,11.98683,1.63142679,1.326770575
2,365.983,3000,1200,360,6450.75,4057,0.047,9.531333,1.544309427,1.659043524
2,365.983,3000,1200,360,6450.75,4057,0.047,9.531333,2.098307829,2.15813945
2,365.983,3000,1200,360,6450.75,4057,0.047,9.531333,2.047439128,2.120211954
2,365.983,3000,1200,360,6450.75,4057,0.047,9.531333,1.615317781,1.705152866
2,365.983,3000,1200,360,6450.75,4057,0.047,9.531333,3.000069324,2.453386654
2,377.693,3000,1200,360,6450.75,4057,0.019,10.89183,1.567265209,1.328720556
2,377.693,3000,1200,360,6450.75,4057,0.019,10.89183,1.638078617,1.328480674
2,377.693,3000,1200,360,6450.75,4057,0.019,10.89183,1.638195415,1.328489146
2,377.693,3000,1200,360,6450.75,4057,0.019,10.89183,1.638008484,1.32847723
2,377.693,3000,1200,360,6450.75,4057,0.019,10.89183,1.638013603,1.328458913
3,646.155,3000,1200,360,10498.25,6370.5,0.014,11.70892,1.364200705,1.13141161
3,646.155,3000,1200,360,10498.25,6370.5,0.014,11.70892,1.364036337,1.131381365
3,646.155,3000,1200,360,10498.25,6370.5,0.014,11.70892,1.364089011,1.131394709
3,646.155,3000,1200,360,10498.25,6370.5,0.014,11.70892,1.364052964,1.131409818
3,646.155,3000,1200,360,10498.25,6370.5,0.014,11.70892,1.364091004,1.131385861
3,576.987,3000,1200,360,10498.25,6370.5,0.016,10.06958,1.417232177,1.175431304
3,576.987,3000,1200,360,10498.25,6370.5,0.016,10.06958,1.416910325,1.175366033
3,576.987,3000,1200,360,10498.25,6370.5,0.016,10.06958,1.416983293,1.175347982
3,576.987,3000,1200,360,10498.25,6370.5,0.016,10.06958,1.416940085,1.175336714
3,576.987,3000,1200,360,10498.25,6370.5,0.016,10.06958,1.416912831,1.175639311
3,621.683,3000,1200,360,10498.25,6370.5,0.047,11.76258,2.121770874,1.790206404
3,621.683,3000,1200,360,10498.25,6370.5,0.047,11.76258,2.121798269,1.790176757
3,621.683,3000,1200,360,10498.25,6370.5,0.047,11.76258,1.640346047,1.790201258
3,621.683,3000,1200,360,10498.25,6370.5,0.047,11.76258,1.610098239,1.758936274
3,621.683,3000,1200,360,10498.25,6370.5,0.047,11.76258,1.632998369,1.781337666
3,616.366,3000,1200,360,10498.25,6370.5,0.047,11.8675,1.494849424,1.248018401
3,616.366,3000,1200,360,10498.25,6370.5,0.047,11.8675,1.495256858,1.247988682
3,616.366,3000,1200,360,10498.25,6370.5,0.047,11.8675,1.494849566,1.247991681
3,616.366,3000,1200,360,10498.25,6370.5,0.047,11.8675,1.454567096,1.248019324
3,616.366,3000,1200,360,10498.25,6370.5,0.047,11.8675,1.494893059,1.2480084
3,562.194,3000,1200,360,10498.25,6370.5,0.045,9.4755,1.642938579,1.369436497
3,562.194,3000,1200,360,10498.25,6370.5,0.045,9.4755,1.643334859,1.369423748
3,562.194,3000,1200,360,10498.25,6370.5,0.045,9.4755,1.486688223,1.369621731
3,562.194,3000,1200,360,10498.25,6370.5,0.045,9.4755,1.509660552,1.36946582
3,562.194,3000,1200,360,10498.25,6370.5,0.045,9.4755,1.642795788,1.36943323
3,652.533,3000,1200,360,10498.25,6370.5,0.043,11.67342,1.342839197,1.112592643
3,652.533,3000,1200,360,10498.25,6370.5,0.043,11.67342,1.34286765,1.112574325
3,652.533,3000,1200,360,10498.25,6370.5,0.043,11.67342,1.34300931,1.112605846
3,652.533,3000,1200,360,10498.25,6370.5,0.043,11.67342,1.342998614,1.112581365
3,652.533,3000,1200,360,10498.25,6370.5,0.043,11.67342,1.342969244,1.112566035
3,604.975,3000,1200,360,10498.25,6370.5,0.03,10.26217,1.875477321,1.951904787
3,604.975,3000,1200,360,10498.25,6370.5,0.03,10.26217,1.973772378,2.013264207
3,604.975,3000,1200,360,10498.25,6370.5,0.03,10.26217,1.831955301,1.992246688
3,604.975,3000,1200,360,10498.25,6370.5,0.03,10.26217,1.884215862,1.875919605
3,604.975,3000,1200,360,10498.25,6370.5,0.03,10.26217,1.683460055,1.760326864
3,598.732,3000,1200,360,10498.25,6370.5,0.034,10.0545,1.266442667,1.043212809
3,598.732,3000,1200,360,10498.25,6370.5,0.034,10.0545,1.26641918,1.043320311
3,598.732,3000,1200,360,10498.25,6370.5,0.034,10.0545,1.266666913,1.043218886
3,598.732,3000,1200,360,10498.25,6370.5,0.034,10.0545,1.266597107,1.043229815
3,598.732,3000,1200,360,10498.25,6370.5,0.034,10.0545,1.266426098,1.043230513
3,599.911,3000,1200,360,10498.25,6370.5,0.043,11.50367,1.145577953,0.945031555
3,599.911,3000,1200,360,10498.25,6370.5,0.043,11.50367,1.145596852,0.945051672
3,599.911,3000,1200,360,10498.25,6370.5,0.043,11.50367,1.145669843,0.945056043
3,599.911,3000,1200,360,10498.25,6370.5,0.043,11.50367,1.145586761,0.945066201
3,599.911,3000,1200,360,10498.25,6370.5,0.043,11.50367,1.145721309,0.945038226
3,644.416,3000,1200,360,10498.25,6370.5,0.042,11.85867,1.218210615,1.006182592
3,644.416,3000,1200,360,10498.25,6370.5,0.042,11.85867,1.218205327,1.006189545
3,644.416,3000,1200,360,10498.25,6370.5,0.042,11.85867,1.218266758,1.006173881
3,644.416,3000,1200,360,10498.25,6370.5,0.042,11.85867,1.218228678,1.006172178
3,644.416,3000,1200,360,10498.25,6370.5,0.042,11.85867,1.218194899,1.006168858
2,357.659,3000,720,600,6177,4857.5,0.038,9.83575,1.638229525,1.618280786
2,357.659,3000,720,600,6177,4857.5,0.038,9.83575,1.792807195,1.835544423
2,357.659,3000,720,600,6177,4857.5,0.038,9.83575,1.425685422,1.390074452
2,357.659,3000,720,600,6177,4857.5,0.038,9.83575,1.536958405,1.512872775
2,357.659,3000,720,600,6177,4857.5,0.038,9.83575,1.799058326,1.785512171
2,367.23,3000,720,600,6177,4857.5,0.022,10.53217,1.924175845,2.179213317
2,367.23,3000,720,600,6177,4857.5,0.022,10.53217,1.831885376,1.87596169
2,367.23,3000,720,600,6177,4857.5,0.022,10.53217,1.924198864,2.158151511
2,367.23,3000,720,600,6177,4857.5,0.022,10.53217,1.924167652,1.96162379
2,367.23,3000,720,600,6177,4857.5,0.022,10.53217,1.514010095,1.514039143
2,352.691,3000,720,600,6177,4857.5,0.033,10.44508,1.815256238,1.847938883
2,352.691,3000,720,600,6177,4857.5,0.033,10.44508,1.801708615,1.806427153
2,352.691,3000,720,600,6177,4857.5,0.033,10.44508,2.114413721,2.133326786
2,352.691,3000,720,600,6177,4857.5,0.033,10.44508,1.548608803,1.512065761
2,352.691,3000,720,600,6177,4857.5,0.033,10.44508,1.860423442,1.897404462
2,359.391,3000,720,600,6177,4857.5,0.021,11.7105,1.487850055,1.879578398
2,359.391,3000,720,600,6177,4857.5,0.021,11.7105,1.48777187,1.976151224
2,359.391,3000,720,600,6177,4857.5,0.021,11.7105,1.487881837,1.49882783
2,359.391,3000,720,600,6177,4857.5,0.021,11.7105,1.488122416,1.501950499
2,359.391,3000,720,600,6177,4857.5,0.021,11.7105,1.48783379,1.511591167
2,382.181,3000,720,600,6177,4857.5,0.019,11.06775,1.461126807,1.430367201
2,382.181,3000,720,600,6177,4857.5,0.019,11.06775,1.628067911,2.004187979
2,382.181,3000,720,600,6177,4857.5,0.019,11.06775,1.39264404,1.377470028
2,382.181,3000,720,600,6177,4857.5,0.019,11.06775,1.476188763,1.464703937
2,382.181,3000,720,600,6177,4857.5,0.019,11.06775,1.62797341,1.768523934
2,365.681,3000,720,600,6177,4857.5,0.02,9.828917,1.501565669,1.507046895
2,365.681,3000,720,600,6177,4857.5,0.02,9.828917,1.645890118,1.78962504
2,365.681,3000,720,600,6177,4857.5,0.02,9.828917,1.646499085,1.64788966
2,365.681,3000,720,600,6177,4857.5,0.02,9.828917,1.645796341,1.735908885
2,365.681,3000,720,600,6177,4857.5,0.02,9.828917,1.645909086,2.135147258
2,361.017,3000,720,600,6177,4857.5,0.018,9.6915,1.827551091,1.866260476
2,361.017,3000,720,600,6177,4857.5,0.018,9.6915,1.534455041,1.524204109
2,361.017,3000,720,600,6177,4857.5,0.018,9.6915,1.780246875,1.827521709
2,361.017,3000,720,600,6177,4857.5,0.018,9.6915,1.886062119,2.096938712
2,361.017,3000,720,600,6177,4857.5,0.018,9.6915,1.885998149,2.12922728
2,381.842,3000,720,600,6177,4857.5,0.027,9.358833,1.775385265,1.741711708
2,381.842,3000,720,600,6177,4857.5,0.027,9.358833,1.450606457,1.431216122
2,381.842,3000,720,600,6177,4857.5,0.027,9.358833,1.62884702,1.65041779
2,381.842,3000,720,600,6177,4857.5,0.027,9.358833,1.525577805,1.524377067
2,381.842,3000,720,600,6177,4857.5,0.027,9.358833,1.888265683,1.942051762
2,337.152,3000,720,600,6177,4857.5,0.042,9.84575,1.286001844,2.026429071
2,337.152,3000,720,600,6177,4857.5,0.042,9.84575,1.285977155,1.682664485
2,337.152,3000,720,600,6177,4857.5,0.042,9.84575,1.286020133,1.407082724
2,337.152,3000,720,600,6177,4857.5,0.042,9.84575,1.28595466,1.875177913
2,337.152,3000,720,600,6177,4857.5,0.042,9.84575,1.286058264,1.700860903
2,374.527,3000,720,600,6177,4857.5,0.05,10.95075,1.851916194,1.860903832
2,374.527,3000,720,600,6177,4857.5,0.05,10.95075,1.513504139,1.48511972
2,374.527,3000,720,600,6177,4857.5,0.05,10.95075,1.625766272,1.596260275
2,374.527,3000,720,600,6177,4857.5,0.05,10.95075,1.69520456,1.650625696
2,374.527,3000,720,600,6177,4857.5,0.05,10.95075,1.880572297,1.896068725
3,567.371,3000,720,600,10036,7286.25,0.04,9.4925,1.485389524,1.71584908
3,567.371,3000,720,600,10036,7286.25,0.04,9.4925,1.484985298,1.815569894
3,567.371,3000,720,600,10036,7286.25,0.04,9.4925,1.485026199,1.503790175
3,567.371,3000,720,600,10036,7286.25,0.04,9.4925,1.484987716,2.040306555
3,567.371,3000,720,600,10036,7286.25,0.04,9.4925,1.485005722,1.710311016
3,664.591,3000,720,600,10036,7286.25,0.036,11.73617,1.002438658,1.620323909
3,664.591,3000,720,600,10036,7286.25,0.036,11.73617,1.002450149,1.620325633
3,664.591,3000,720,600,10036,7286.25,0.036,11.73617,1.002439944,1.620346727
3,664.591,3000,720,600,10036,7286.25,0.036,11.73617,1.002455504,1.60093531
3,664.591,3000,720,600,10036,7286.25,0.036,11.73617,1.002440644,1.465657029
3,590.05,3000,720,600,10036,7286.25,0.033,9.18725,1.339512833,1.635156187
3,590.05,3000,720,600,10036,7286.25,0.033,9.18725,1.339474335,2.141741755
3,590.05,3000,720,600,10036,7286.25,0.033,9.18725,1.33961509,1.867859361
3,590.05,3000,720,600,10036,7286.25,0.033,9.18725,1.339572336,1.54480365
3,590.05,3000,720,600,10036,7286.25,0.033,9.18725,1.339548414,1.441597017
3,605.094,3000,720,600,10036,7286.25,0.02,10.54892,0.948366975,1.491371657
3,605.094,3000,720,600,10036,7286.25,0.02,10.54892,0.948348886,1.534155539
3,605.094,3000,720,600,10036,7286.25,0.02,10.54892,0.948374234,1.534151747
3,605.094,3000,720,600,10036,7286.25,0.02,10.54892,0.948376175,1.534177613
3,605.094,3000,720,600,10036,7286.25,0.02,10.54892,0.948481125,1.534159621
3,579.992,3000,720,600,10036,7286.25,0.018,10.87933,1.467278243,1.884420916
3,579.992,3000,720,600,10036,7286.25,0.018,10.87933,1.467299148,2.008281873
3,579.992,3000,720,600,10036,7286.25,0.018,10.87933,1.467317549,1.887081523
3,579.992,3000,720,600,10036,7286.25,0.018,10.87933,1.467432759,1.616026919
3,579.992,3000,720,600,10036,7286.25,0.018,10.87933,1.467386171,1.550700827
3,569.103,3000,720,600,10036,7286.25,0.03,9.28325,1.477990549,1.492502269
3,569.103,3000,720,600,10036,7286.25,0.03,9.28325,1.570172928,1.883013104
3,569.103,3000,720,600,10036,7286.25,0.03,9.28325,1.570352493,1.610346618
3,569.103,3000,720,600,10036,7286.25,0.03,9.28325,1.570182045,2.109969335
3,569.103,3000,720,600,10036,7286.25,0.03,9.28325,1.520831817,1.491780159
3,613.384,3000,720,600,10036,7286.25,0.01,11.64542,1.036634193,1.673677996
3,613.384,3000,720,600,10036,7286.25,0.01,11.64542,1.036636446,1.673682596
3,613.384,3000,720,600,10036,7286.25,0.01,11.64542,1.036631335,1.408520355
3,613.384,3000,720,600,10036,7286.25,0.01,11.64542,1.036658613,1.673815415
3,613.384,3000,720,600,10036,7286.25,0.01,11.64542,1.036641772,1.673665922
3,603.228,3000,720,600,10036,7286.25,0.019,9.168167,1.399745603,1.787617191
3,603.228,3000,720,600,10036,7286.25,0.019,9.168167,1.399680065,1.524305703
3,603.228,3000,720,600,10036,7286.25,0.019,9.168167,1.3995623,2.110087079
3,603.228,3000,720,600,10036,7286.25,0.019,9.168167,1.399551509,1.766610816
3,603.228,3000,720,600,10036,7286.25,0.019,9.168167,1.39960771,1.93516106
3,633.958,3000,720,600,10036,7286.25,0.018,11.2045,1.042682704,1.684700877
3,633.958,3000,720,600,10036,7286.25,0.018,11.2045,1.042696061,1.684775985
3,633.958,3000,720,600,10036,7286.25,0.018,11.2045,1.042685646,1.684698217
3,633.958,3000,720,600,10036,7286.25,0.018,11.2045,1.042672819,1.684795145
3,633.958,3000,720,600,10036,7286.25,0.018,11.2045,1.042703624,1.556938201
3,643.584,3000,720,600,10036,7286.25,0.024,11.92192,1.339270594,2.066380068
3,643.584,3000,720,600,10036,7286.25,0.024,11.92192,1.3390545,2.090212959
3,643.584,3000,720,600,10036,7286.25,0.024,11.92192,1.339197441,2.154308393
3,643.584,3000,720,600,10036,7286.25,0.024,11.92192,1.339213217,1.804891722
3,643.584,3000,720,600,10036,7286.25,0.024,11.92192,1.339020657,2.157856849
2,542.894,5000,1200,600,8095,6177,0.024,10.74092,2.086021382,2.158031393
2,542.894,5000,1200,600,8095,6177,0.024,10.74092,2.106073855,2.160807479
2,542.894,5000,1200,600,8095,6177,0.024,10.74092,2.183166325,2.231837035
2,542.894,5000,1200,600,8095,6177,0.024,10.74092,1.452216615,1.490371545
2,542.894,5000,1200,600,8095,6177,0.024,10.74092,1.934949129,1.989394306
2,583.893,5000,1200,600,8095,6177,0.028,10.5625,1.51671079,1.667525015
2,583.893,5000,1200,600,8095,6177,0.028,10.5625,1.485427602,1.472513941
2,583.893,5000,1200,600,8095,6177,0.028,10.5625,1.413084287,1.414317161
2,583.893,5000,1200,600,8095,6177,0.028,10.5625,1.516779414,1.715807433
2,583.893,5000,1200,600,8095,6177,0.028,10.5625,1.51677417,1.633228619
2,539.107,5000,1200,600,8095,6177,0.042,9.37825,1.386660716,1.539528255
2,539.107,5000,1200,600,8095,6177,0.042,9.37825,1.386564037,1.580242387
2,539.107,5000,1200,600,8095,6177,0.042,9.37825,1.38641929,1.971753682
2,539.107,5000,1200,600,8095,6177,0.042,9.37825,1.38641798,2.204525542
2,539.107,5000,1200,600,8095,6177,0.042,9.37825,1.386571168,1.968537905
2,547.861,5000,1200,600,8095,6177,0.027,11.06058,1.156618735,1.855131682
2,547.861,5000,1200,600,8095,6177,0.027,11.06058,1.156630098,1.615467816
2,547.861,5000,1200,600,8095,6177,0.027,11.06058,1.156621469,1.927566968
2,547.861,5000,1200,600,8095,6177,0.027,11.06058,1.156621642,1.622094198
2,547.861,5000,1200,600,8095,6177,0.027,11.06058,1.156678844,1.518549917
2,546.313,5000,1200,600,8095,6177,0.022,10.4315,1.73185885,1.724173909
2,546.313,5000,1200,600,8095,6177,0.022,10.4315,1.800476417,1.808569725
2,546.313,5000,1200,600,8095,6177,0.022,10.4315,1.776786853,1.78491813
2,546.313,5000,1200,600,8095,6177,0.022,10.4315,1.596190472,1.585185593
2,546.313,5000,1200,600,8095,6177,0.022,10.4315,1.658996389,1.662263423
2,579.997,5000,1200,600,8095,6177,0.047,9.541917,1.245071383,2.061790415
2,579.997,5000,1200,600,8095,6177,0.047,9.541917,1.245141041,1.950543126
2,579.997,5000,1200,600,8095,6177,0.047,9.541917,1.245236518,1.589025857
2,579.997,5000,1200,600,8095,6177,0.047,9.541917,1.245066757,1.700345737
2,579.997,5000,1200,600,8095,6177,0.047,9.541917,1.245129232,1.829601817
2,581.006,5000,1200,600,8095,6177,0.045,9.3295,1.714351949,1.74174987
2,581.006,5000,1200,600,8095,6177,0.045,9.3295,1.797841732,1.828899705
2,581.006,5000,1200,600,8095,6177,0.045,9.3295,1.459433607,1.499818699
2,581.006,5000,1200,600,8095,6177,0.045,9.3295,1.919163032,1.923025633
2,581.006,5000,1200,600,8095,6177,0.045,9.3295,2.086104883,2.11002483
2,583.872,5000,1200,600,8095,6177,0.013,10.42858,1.551420982,1.596951221
2,583.872,5000,1200,600,8095,6177,0.013,10.42858,1.977405194,2.033847529
2,583.872,5000,1200,600,8095,6177,0.013,10.42858,2.048349932,2.082447154
2,583.872,5000,1200,600,8095,6177,0.013,10.42858,1.578490537,1.581396356
2,583.872,5000,1200,600,8095,6177,0.013,10.42858,1.542301919,1.586220914
2,602.11,5000,1200,600,8095,6177,0.027,11.9255,1.796190283,1.832443158
2,602.11,5000,1200,600,8095,6177,0.027,11.9255,1.778582049,1.82218608
2,602.11,5000,1200,600,8095,6177,0.027,11.9255,1.640054736,1.67242118
2,602.11,5000,1200,600,8095,6177,0.027,11.9255,2.102990764,2.168607346
2,602.11,5000,1200,600,8095,6177,0.027,11.9255,1.772013807,1.794229593
2,506.865,5000,1200,600,8095,6177,0.011,9.306583,1.487607362,1.474102132
2,506.865,5000,1200,600,8095,6177,0.011,9.306583,1.588930715,1.610645975
2,506.865,5000,1200,600,8095,6177,0.011,9.306583,1.943531257,2.083349497
2,506.865,5000,1200,600,8095,6177,0.011,9.306583,1.913661845,1.982990596
2,506.865,5000,1200,600,8095,6177,0.011,9.306583,1.944046763,1.986440215
3,1000.588,5000,1200,600,12142.5,10036,0.032,11.32758,1.631215882,2.110434472
3,1000.588,5000,1200,600,12142.5,10036,0.032,11.32758,1.631219316,2.008642093
3,1000.588,5000,1200,600,12142.5,10036,0.032,11.32758,1.631146337,2.042876721
3,1000.588,5000,1200,600,12142.5,10036,0.032,11.32758,1.631146237,1.805110465
3,1000.588,5000,1200,600,12142.5,10036,0.032,11.32758,1.631145853,2.086842489
3,1004.24,5000,1200,600,12142.5,10036,0.042,11.96442,1.409038026,2.120213627
3,1004.24,5000,1200,600,12142.5,10036,0.042,11.96442,1.408887161,2.041783348
3,1004.24,5000,1200,600,12142.5,10036,0.042,11.96442,1.40892926,1.554358297
3,1004.24,5000,1200,600,12142.5,10036,0.042,11.96442,1.408885139,2.230234741
3,1004.24,5000,1200,600,12142.5,10036,0.042,11.96442,1.408886602,1.991241333
3,936.109,5000,1200,600,12142.5,10036,0.035,9.12125,1.326674737,1.928929469
3,936.109,5000,1200,600,12142.5,10036,0.035,9.12125,1.326594069,2.237183865
3,936.109,5000,1200,600,12142.5,10036,0.035,9.12125,1.326594345,1.600432954
3,936.109,5000,1200,600,12142.5,10036,0.035,9.12125,1.326550129,1.936633462
3,936.109,5000,1200,600,12142.5,10036,0.035,9.12125,1.326551405,1.675108522
3,887.846,5000,1200,600,12142.5,10036,0.026,10.11217,0.951610624,1.60327767
3,887.846,5000,1200,600,12142.5,10036,0.026,10.11217,0.951610708,1.603070818
3,887.846,5000,1200,600,12142.5,10036,0.026,10.11217,0.95160939,1.603074911
3,887.846,5000,1200,600,12142.5,10036,0.026,10.11217,0.951609054,1.603084831
3,887.846,5000,1200,600,12142.5,10036,0.026,10.11217,0.95160852,1.603147743
3,940.78,5000,1200,600,12142.5,10036,0.044,11.11442,0.909696675,1.53259893
3,940.78,5000,1200,600,12142.5,10036,0.044,11.11442,0.909700851,1.532371296
3,940.78,5000,1200,600,12142.5,10036,0.044,11.11442,0.909700197,1.532392086
3,940.78,5000,1200,600,12142.5,10036,0.044,11.11442,0.909699108,1.532397219
3,940.78,5000,1200,600,12142.5,10036,0.044,11.11442,0.909697648,1.532385666
3,995.431,5000,1200,600,12142.5,10036,0.045,10.58692,1.207142851,1.816589234
3,995.431,5000,1200,600,12142.5,10036,0.045,10.58692,1.207102671,1.641489585
3,995.431,5000,1200,600,12142.5,10036,0.045,10.58692,1.206929111,2.030439511
3,995.431,5000,1200,600,12142.5,10036,0.045,10.58692,1.207011675,1.558610717
3,995.431,5000,1200,600,12142.5,10036,0.045,10.58692,1.206976943,1.712360128
3,859.564,5000,1200,600,12142.5,10036,0.017,9.529,1.454175824,1.493411699
3,859.564,5000,1200,600,12142.5,10036,0.017,9.529,1.621454106,1.787236266
3,859.564,5000,1200,600,12142.5,10036,0.017,9.529,1.621649994,2.058630222
3,859.564,5000,1200,600,12142.5,10036,0.017,9.529,1.621489051,2.105694869
3,859.564,5000,1200,600,12142.5,10036,0.017,9.529,1.621484767,2.073061174
3,956.381,5000,1200,600,12142.5,10036,0.019,10.19067,1.277479347,1.784410517
3,956.381,5000,1200,600,12142.5,10036,0.019,10.19067,1.277523893,1.47464772
3,956.381,5000,1200,600,12142.5,10036,0.019,10.19067,1.277601909,1.556774517
3,956.381,5000,1200,600,12142.5,10036,0.019,10.19067,1.277532585,1.984533385
3,956.381,5000,1200,600,12142.5,10036,0.019,10.19067,1.277478655,2.085141215
3,946.237,5000,1200,600,12142.5,10036,0.048,11.51283,1.510330073,1.538743758
3,946.237,5000,1200,600,12142.5,10036,0.048,11.51283,1.510406414,2.0542603
3,946.237,5000,1200,600,12142.5,10036,0.048,11.51283,1.510454945,1.924971057
3,946.237,5000,1200,600,12142.5,10036,0.048,11.51283,1.510408204,1.880070002
3,946.237,5000,1200,600,12142.5,10036,0.048,11.51283,1.510485277,2.034010331
3,960.073,5000,1200,600,12142.5,10036,0.03,10.17558,1.544889852,1.617377686
3,960.073,5000,1200,600,12142.5,10036,0.03,10.17558,1.544883898,2.007578986
3,960.073,5000,1200,600,12142.5,10036,0.03,10.17558,1.545097095,1.87256796
3,960.073,5000,1200,600,12142.5,10036,0.03,10.17558,1.544926154,2.143003454
3,960.073,5000,1200,600,12142.5,10036,0.03,10.17558,1.427454524,1.433805326
2,371.13,3000,720,600,6177,4857.5,0.026,9.699583,1.628296639,1.637712772
2,371.13,3000,720,600,6177,4857.5,0.026,9.699583,1.626896894,1.631550211
2,371.13,3000,720,600,6177,4857.5,0.026,9.699583,2.123092353,3.511832418
2,371.13,3000,720,600,6177,4857.5,0.026,9.699583,1.992598649,1.9508117
2,371.13,3000,720,600,6177,4857.5,0.026,9.699583,1.610731923,1.608300523
2,396.526,3000,720,600,6177,4857.5,0.042,11.80575,1.741114387,2.880410631
2,396.526,3000,720,600,6177,4857.5,0.042,11.80575,1.577349131,1.600703183
2,396.526,3000,720,600,6177,4857.5,0.042,11.80575,1.741208581,2.880407822
2,396.526,3000,720,600,6177,4857.5,0.042,11.80575,1.741143711,1.797082572
2,396.526,3000,720,600,6177,4857.5,0.042,11.80575,1.741140487,1.828842777
2,336.736,3000,720,600,6177,4857.5,0.012,9.295,1.704603402,1.768970977
2,336.736,3000,720,600,6177,4857.5,0.012,9.295,1.603514139,1.681483025
2,336.736,3000,720,600,6177,4857.5,0.012,9.295,1.867926622,1.89628319
2,336.736,3000,720,600,6177,4857.5,0.012,9.295,1.797279737,1.743161187
2,336.736,3000,720,600,6177,4857.5,0.012,9.295,1.605360037,1.6192561
2,353.074,3000,720,600,6177,4857.5,0.047,11.549,1.237013951,2.047396641
2,353.074,3000,720,600,6177,4857.5,0.047,11.549,1.236900036,1.84629292
2,353.074,3000,720,600,6177,4857.5,0.047,11.549,1.236962979,1.613271208
2,353.074,3000,720,600,6177,4857.5,0.047,11.549,1.237005136,1.884708237
2,353.074,3000,720,600,6177,4857.5,0.047,11.549,1.236894588,1.640337815
2,392.395,3000,720,600,6177,4857.5,0.043,11.86183,1.918926883,2.006208571
2,392.395,3000,720,600,6177,4857.5,0.043,11.86183,1.603858337,1.601259193
2,392.395,3000,720,600,6177,4857.5,0.043,11.86183,1.804410313,1.830352245
2,392.395,3000,720,600,6177,4857.5,0.043,11.86183,1.701435752,1.72577246
2,392.395,3000,720,600,6177,4857.5,0.043,11.86183,1.557995723,1.565042129
2,369.798,3000,720,600,6177,4857.5,0.04,10.12617,1.83933873,1.823309786
2,369.798,3000,720,600,6177,4857.5,0.04,10.12617,1.51707227,1.542155892
2,369.798,3000,720,600,6177,4857.5,0.04,10.12617,1.839308376,2.09034054
2,369.798,3000,720,600,6177,4857.5,0.04,10.12617,1.839301457,3.043121053
2,369.798,3000,720,600,6177,4857.5,0.04,10.12617,1.839281067,1.859613399
2,382.632,3000,720,600,6177,4857.5,0.036,10.37217,1.823863681,1.809468287
2,382.632,3000,720,600,6177,4857.5,0.036,10.37217,1.826332772,1.791984169
2,382.632,3000,720,600,6177,4857.5,0.036,10.37217,2.64563293,4.374118513
2,382.632,3000,720,600,6177,4857.5,0.036,10.37217,1.75140414,1.751309422
2,382.632,3000,720,600,6177,4857.5,0.036,10.37217,2.645597375,4.374144938
2,359.62,3000,720,600,6177,4857.5,0.032,10.55167,1.475621238,1.483385489
2,359.62,3000,720,600,6177,4857.5,0.032,10.55167,1.994117419,1.931315927
2,359.62,3000,720,600,6177,4857.5,0.032,10.55167,1.663458278,1.635488426
2,359.62,3000,720,600,6177,4857.5,0.032,10.55167,1.903041472,1.867117427
2,359.62,3000,720,600,6177,4857.5,0.032,10.55167,1.756431672,1.763005367
2,396.412,3000,720,600,6177,4857.5,0.024,11.72467,1.79297311,1.843064066
2,396.412,3000,720,600,6177,4857.5,0.024,11.72467,1.733171153,1.711451448
2,396.412,3000,720,600,6177,4857.5,0.024,11.72467,1.792918311,2.966078829
2,396.412,3000,720,600,6177,4857.5,0.024,11.72467,1.792998315,1.793691523
2,396.412,3000,720,600,6177,4857.5,0.024,11.72467,1.792979433,1.824702047
2,370.648,3000,720,600,6177,4857.5,0.013,11.41108,1.548734576,1.562494145
2,370.648,3000,720,600,6177,4857.5,0.013,11.41108,1.746088366,2.888332495
