,NumStory,SeismicWeight,peakstrength,drift@peakstrength,drift@80%peakstrength,drift@20%residualstrength,area
Building_T2-60x50-S2-GS_Variated8_2,1,226.0,0.7028878761061945,0.0110721,0.00406306,0.0489279,0.00598151652270235
Building_T2-60x50-S2-GS_Variated8_3,1,226.0,0.7892593141592922,0.0119009,0.00621622,0.0474865,0.006897073923942608
Building_T2-60x50-S2-GS_Variated8_4,1,226.0,0.7354548672566372,0.00662162,0.00372072,0.0511171,0.0032996074302965553
Building_T2-60x50-S2-GS_Variated8_5,1,226.0,0.9142600132743364,0.0126667,0.00694595,0.0434775,0.008090017018144704
Building_T2-60x50-S2-GS_Variated9_1,1,210.0,1.0284292,0.0141532,0.00754054,0.0452613,0.010480271581353298
Building_T2-60x50-S2-GS_Variated9_2,1,210.0,0.8676789333333333,0.0113784,0.0057027,0.0452342,0.007238429119896832
Building_T2-60x50-S2-GS_Variated9_3,1,210.0,0.751041619047619,0.0115405,0.00322523,0.043973,0.007031172250625302
Building_T2-60x50-S2-GS_Variated9_4,1,210.0,0.9623270952380953,0.0122883,0.00642342,0.0468829,0.008664933181195662
Building_T2-60x50-S2-GS_Variated9_5,1,210.0,0.8912216571428571,0.00985586,0.00425225,0.0394955,0.006484792625827259
Building_T2-60x50-S2-GS_Variated10_1,1,235.0,0.8582319957446807,0.0130811,0.00623423,0.0459459,0.008455455778897628
Building_T2-60x50-S2-GS_Variated10_2,1,235.0,0.7014039659574468,0.0113784,0.00418919,0.0443333,0.006197786905673892
Building_T2-60x50-S2-GS_Variated10_3,1,235.0,0.7524147744680849,0.00905405,0.00363063,0.0481532,0.005129024263657323
Building_T2-60x50-S2-GS_Variated10_4,1,235.0,0.784917085106383,0.0108288,0.00327027,0.0546847,0.006842579249168778
Building_T2-60x50-S2-GS_Variated10_5,1,235.0,0.8710283574468084,0.0118468,0.00584685,0.0474865,0.0074144127965047775
Building_T2-60x50-S3-GS_Variated1_1,1,208.0,0.8803070865384616,0.0125766,0.00643243,0.0426036,0.008187875259994558
Building_T2-60x50-S3-GS_Variated1_2,1,208.0,0.9344217192307692,0.00952252,0.00477477,0.0372523,0.006373361239439472
Building_T2-60x50-S3-GS_Variated1_3,1,208.0,0.795551523076923,0.00858559,0.00333333,0.0517928,0.005351425719013612
Building_T2-60x50-S3-GS_Variated1_4,1,208.0,1.0313141153846155,0.0151982,0.0076036,0.050955,0.011498955311133884
Building_T2-60x50-S3-GS_Variated1_5,1,208.0,0.8854234240384614,0.0103153,0.00498198,0.0439099,0.006634000864855315
Building_T2-60x50-S3-GS_Variated2_1,1,244.0,0.9636837213114753,0.00955856,0.00437838,0.0418919,0.0067774747000179675
Building_T2-60x50-S3-GS_Variated2_2,1,244.0,0.7087420639344263,0.00505405,0.00267568,0.0338018,0.002515902532487145
Building_T2-60x50-S3-GS_Variated2_3,1,244.0,0.7689597401639344,0.00791892,0.00306306,0.0437477,0.004726046471923228
Building_T2-60x50-S3-GS_Variated2_4,1,244.0,0.7195194573770494,0.00726126,0.00273874,0.0386216,0.0040444930562230814
Building_T2-60x50-S3-GS_Variated2_5,1,244.0,0.663068373770492,0.00723423,0.00218018,0.0317477,0.003909084596115008
Building_T2-60x50-S3-GS_Variated3_1,1,221.0,0.7930973511312218,0.00524324,0.00291892,0.0514144,0.0028185378218412286
Building_T2-60x50-S3-GS_Variated3_2,1,221.0,1.0498922081447966,0.0130991,0.0055045,0.058045,0.010561061481961828
Building_T2-60x50-S3-GS_Variated3_3,1,221.0,0.9053790180995477,0.0142072,0.00717117,0.0548559,0.009437693836786415
Building_T2-60x50-S3-GS_Variated3_4,1,221.0,0.770550628959276,0.0119189,0.00414414,0.0612342,0.007357001280169483
Building_T2-60x50-S3-GS_Variated3_5,1,221.0,0.7302194162895927,0.0137838,0.00463063,0.0474685,0.007936896636025466
Building_T2-60x50-S3-GS_Variated4_1,1,216.0,0.7618779166666667,0.0105946,0.00374775,0.052991,0.006321789005474679
Building_T2-60x50-S3-GS_Variated4_2,1,216.0,0.9950661435185187,0.0147387,0.00698198,0.0524595,0.010913002086623524
Building_T2-60x50-S3-GS_Variated4_3,1,216.0,0.9301523749999999,0.0170541,0.00837838,0.0616577,0.011664158206696609
Building_T2-60x50-S3-GS_Variated4_4,1,216.0,0.972486175925926,0.012009,0.00501802,0.0555135,0.008822504701218231
Building_T2-60x50-S3-GS_Variated4_5,1,216.0,0.846928662037037,0.0155315,0.00791892,0.0593514,0.009629679644399817
Building_T2-60x50-S3-GS_Variated5_1,1,220.0,0.9397519727272727,0.0140721,0.00478378,0.0634414,0.010331434660837439
Building_T2-60x50-S3-GS_Variated5_2,1,220.0,0.9626233136363637,0.0173874,0.00900901,0.0648919,0.011958909136793894
Building_T2-60x50-S3-GS_Variated5_3,1,220.0,0.9203415272727274,0.0122432,0.00613514,0.0524324,0.008212357067471664
Building_T2-60x50-S3-GS_Variated5_4,1,220.0,0.7860416454545456,0.0170631,0.0086036,0.0655766,0.009864559589266856
Building_T2-60x50-S3-GS_Variated5_5,1,220.0,0.7702333863636364,0.0149009,0.00571171,0.0545586,0.008890858947510884
Building_T2-60x50-S3-GS_Variated6_1,1,210.0,0.7680039,0.013973,0.00697297,0.052991,0.00788540580088008
Building_T2-60x50-S3-GS_Variated6_2,1,210.0,0.9390141761904763,0.0145045,0.00818018,0.046982,0.009542350218100352
Building_T2-60x50-S3-GS_Variated6_3,1,210.0,0.8190782942857142,0.00736937,0.00406306,0.0564775,0.004114898990306861
Building_T2-60x50-S3-GS_Variated6_4,1,210.0,1.0797068380952384,0.0156126,0.00763964,0.0564505,0.012492126689254281
Building_T2-60x50-S3-GS_Variated6_5,1,210.0,0.7842326571428571,0.0121712,0.00484685,0.0541171,0.00731381988683647
Building_T2-60x50-S3-GS_Variated7_1,1,234.0,0.8151195256410255,0.00884685,0.00325225,0.0467297,0.005624197985228799
Building_T2-60x50-S3-GS_Variated7_2,1,234.0,0.8042728632478635,0.00905405,0.00381081,0.0356847,0.0054258031223230006
Building_T2-60x50-S3-GS_Variated7_3,1,234.0,0.6485987700854701,0.00881081,0.00427928,0.0406396,0.004284027823603757
Building_T2-60x50-S3-GS_Variated7_4,1,234.0,0.956630346153846,0.0114414,0.0053964,0.046036,0.008112939292645699
Building_T2-60x50-S3-GS_Variated7_5,1,234.0,0.97750047008547,0.0138829,0.00671171,0.0527928,0.010100573460148442
Building_T2-60x50-S3-GS_Variated8_1,1,223.0,0.8619901973094171,0.0115766,0.00584685,0.0444144,0.007293998229229602
Building_T2-60x50-S3-GS_Variated8_2,1,223.0,0.7592629551569506,0.0107838,0.00342342,0.0549189,0.0066771393482307345
Building_T2-60x50-S3-GS_Variated8_3,1,223.0,1.0187459461883408,0.013009,0.00623423,0.0580721,0.009836783878773386
Building_T2-60x50-S3-GS_Variated8_4,1,223.0,0.8828485470852017,0.0128649,0.0037027,0.043009,0.009122875614192182
Building_T2-60x50-S3-GS_Variated8_5,1,223.0,0.9386087802690583,0.0121892,0.00572973,0.0531351,0.00846388307219877
Building_T2-60x50-S3-GS_Variated9_1,1,230.0,0.9561576956521741,0.0125405,0.00614414,0.0386396,0.008813453950956876
Building_T2-60x50-S3-GS_Variated9_2,1,230.0,0.9672016695652174,0.0142523,0.00690991,0.0486036,0.010248033584339863
Building_T2-60x50-S3-GS_Variated9_3,1,230.0,0.7973821869565219,0.0104324,0.00369369,0.0396306,0.006420290619456946
Building_T2-60x50-S3-GS_Variated9_4,1,230.0,1.0019564478260867,0.0115405,0.00536036,0.0467387,0.008637214686634784
Building_T2-60x50-S3-GS_Variated9_5,1,230.0,0.7338008347826086,0.0103153,0.00444144,0.0414865,0.005778726090653009
Building_T2-60x50-S3-GS_Variated10_1,1,231.0,0.9563335367965368,0.0136937,0.00673874,0.0561351,0.009773379002448877
Building_T2-60x50-S3-GS_Variated10_2,1,231.0,0.9530336926406927,0.0125856,0.00663063,0.0460991,0.008467240823005786
Building_T2-60x50-S3-GS_Variated10_3,1,231.0,0.9863206406926408,0.014036,0.0071982,0.056018,0.009924169107190704
Building_T2-60x50-S3-GS_Variated10_4,1,231.0,0.8501179826839829,0.0114595,0.00496396,0.0512703,0.007343481279116713
Building_T2-60x50-S3-GS_Variated10_5,1,231.0,1.0116221818181819,0.0104955,0.0052973,0.0433423,0.007613373508828151
Building_T2-100x50-S2-GS_Variated1_1,1,343.0,1.1250434897959183,0.0161081,0.00959459,0.0582883,0.012229928933951466
Building_T2-100x50-S2-GS_Variated1_2,1,343.0,1.1341304256559768,0.012045,0.00654054,0.0482342,0.009574283679768255
Building_T2-100x50-S2-GS_Variated1_3,1,343.0,1.17587189212828,0.0132613,0.0078018,0.062964,0.010567974862588573
Building_T2-100x50-S2-GS_Variated1_4,1,343.0,0.7808009714285714,0.0056036,0.00304505,0.0448919,0.002959895962614732
Building_T2-100x50-S2-GS_Variated1_5,1,343.0,1.0427808134110788,0.012982,0.00738739,0.0455766,0.009382363559743211
Building_T2-100x50-S2-GS_Variated2_1,1,364.0,0.8317942719780218,0.00975676,0.00543243,0.0475586,0.0056516629497419
Building_T2-100x50-S2-GS_Variated2_2,1,364.0,0.7544071648351648,0.00936937,0.00262162,0.0358559,0.005786235263191329
Building_T2-100x50-S2-GS_Variated2_3,1,364.0,0.7178436126373625,0.00926126,0.00354054,0.0426757,0.0051496998388637465
Building_T2-100x50-S2-GS_Variated2_4,1,364.0,0.8745503214285713,0.0103874,0.00279279,0.0386847,0.007469783969659575
Building_T2-100x50-S2-GS_Variated2_5,1,364.0,0.8048634774725274,0.00499099,0.00255856,0.0414234,0.0028231034325810573
Building_T2-100x50-S2-GS_Variated3_1,1,314.0,0.8804314222929936,0.00417117,0.00215315,0.0365495,0.002569180719685361
Building_T2-100x50-S2-GS_Variated3_2,1,314.0,0.9280759554140129,0.00698198,0.00268468,0.0387477,0.004972593419425474
Building_T2-100x50-S2-GS_Variated3_3,1,314.0,1.1519458407643313,0.00971171,0.00377477,0.0364685,0.008545884858586901
Building_T2-100x50-S2-GS_Variated3_4,1,314.0,1.2552492101910828,0.0115586,0.00674775,0.0414054,0.009906456489359398
Building_T2-100x50-S2-GS_Variated3_5,1,314.0,1.141784442675159,0.0102342,0.00445946,0.0338468,0.008704634555469798
Building_T2-100x50-S2-GS_Variated4_1,1,336.0,1.0010481577380954,0.0134505,0.00701802,0.046018,0.009824245169912784
Building_T2-100x50-S2-GS_Variated4_2,1,336.0,0.886163443452381,0.0126216,0.00520721,0.0573874,0.008552925457858216
Building_T2-100x50-S2-GS_Variated4_3,1,336.0,1.1936655595238093,0.0121261,0.00590991,0.0545856,0.010579665463199828
Building_T2-100x50-S2-GS_Variated4_4,1,336.0,0.8914868750000001,0.0100811,0.00378378,0.0459009,0.006905999411323282
Building_T2-100x50-S2-GS_Variated4_5,1,336.0,0.8106045505952381,0.00502703,0.00257658,0.0408288,0.0028539580990656777
Building_T2-100x50-S2-GS_Variated5_1,1,349.0,0.9179977392550142,0.0131351,0.00406306,0.0587568,0.00953605966772478
Building_T2-100x50-S2-GS_Variated5_2,1,349.0,0.9538661977077364,0.0123604,0.00534234,0.0473514,0.00876693570743918
Building_T2-100x50-S2-GS_Variated5_3,1,349.0,0.941603965616046,0.0126126,0.00514414,0.0508288,0.008965856461920874
Building_T2-100x50-S2-GS_Variated5_4,1,349.0,0.8465035959885389,0.0134234,0.00407207,0.0474955,0.009178195502399952
Building_T2-100x50-S2-GS_Variated5_5,1,349.0,0.8783754527220631,0.0102162,0.00417117,0.0463333,0.006788473145800276
Building_T2-100x50-S2-GS_Variated6_1,1,332.0,1.1212621295180722,0.0096036,0.00569369,0.0432703,0.007287117668748177
Building_T2-100x50-S2-GS_Variated6_2,1,332.0,1.0698806475903615,0.00890991,0.00487387,0.0462162,0.006776568022085282
Building_T2-100x50-S2-GS_Variated6_3,1,332.0,0.8866833524096385,0.0106486,0.00430631,0.0364865,0.007189786970390634
Building_T2-100x50-S2-GS_Variated6_4,1,332.0,0.9405459367469878,0.00945946,0.00433333,0.047027,0.006495692901684913
Building_T2-100x50-S2-GS_Variated6_5,1,332.0,1.0195844216867471,0.010009,0.00376577,0.0492162,0.007899369090148857
Building_T2-100x50-S2-GS_Variated7_1,1,356.0,0.893899073033708,0.0122252,0.00635135,0.0444505,0.007919307734878802
Building_T2-100x50-S2-GS_Variated7_2,1,356.0,0.9376901910112361,0.0136847,0.0070991,0.0536486,0.009442671405714819
Building_T2-100x50-S2-GS_Variated7_3,1,356.0,0.757000629775281,0.00475676,0.00248649,0.055964,0.002478467435903806
Building_T2-100x50-S2-GS_Variated7_4,1,356.0,0.9997834662921348,0.0126486,0.00475676,0.0502883,0.00974758394965677
Building_T2-100x50-S2-GS_Variated7_5,1,356.0,1.0847224550561796,0.0105586,0.00520721,0.058982,0.008189207142531959
Building_T2-100x50-S2-GS_Variated8_1,1,345.0,0.8298705808695652,0.00542342,0.00285586,0.052991,0.0031054162604134817
Building_T2-100x50-S2-GS_Variated8_2,1,345.0,1.0604066608695655,0.0111982,0.00634234,0.042027,0.008292067433667802
Building_T2-100x50-S2-GS_Variated8_3,1,345.0,1.0972902608695652,0.00974775,0.00477477,0.0415946,0.007806529900481086
Building_T2-100x50-S2-GS_Variated8_4,1,345.0,0.8460499913043479,0.00881982,0.00345045,0.0481441,0.0057516683087751146
Building_T2-100x50-S2-GS_Variated8_5,1,345.0,0.8248520788405796,0.00511712,0.00263964,0.0487928,0.0029589414374802834
Building_T2-100x50-S2-GS_Variated9_1,1,364.0,0.9114713159340659,0.0125045,0.00676577,0.0496577,0.008322062965252407
Building_T2-100x50-S2-GS_Variated9_2,1,364.0,0.9017565549450549,0.00989189,0.00583784,0.0448739,0.006034201600103679
Building_T2-100x50-S2-GS_Variated9_3,1,364.0,0.8325206758241757,0.0123514,0.00674775,0.0476306,0.0073928963520626285
Building_T2-100x50-S2-GS_Variated9_4,1,364.0,1.0660636978021978,0.0109369,0.00633333,0.0396757,0.008098742594001108
Building_T2-100x50-S2-GS_Variated9_5,1,364.0,0.8982657252747251,0.00948649,0.00478378,0.0514144,0.006186737608007125
Building_T2-100x50-S2-GS_Variated10_1,1,320.0,0.8612474437500001,0.0107568,0.00308108,0.0464234,0.007583219209741948
Building_T2-100x50-S2-GS_Variated10_2,1,320.0,0.9192873437500001,0.00979279,0.00531532,0.0513243,0.006463945813767411
Building_T2-100x50-S2-GS_Variated10_3,1,320.0,1.1716831875,0.0122523,0.00697297,0.047027,0.010007803522921396
Building_T2-100x50-S2-GS_Variated10_4,1,320.0,1.1081482718749998,0.0127477,0.00765766,0.0409189,0.009783583199778777
Building_T2-100x50-S2-GS_Variated10_5,1,320.0,1.1290221625,0.0101712,0.00546847,0.0512793,0.008156488662284843
Building_T2-100x50-S3-GS_Variated1_1,1,371.0,0.9939092991913747,0.00956757,0.00572973,0.0400901,0.006370824719611606
Building_T2-100x50-S3-GS_Variated1_2,1,371.0,0.9484532425876011,0.00855856,0.00515315,0.0395225,0.005443350718071897
Building_T2-100x50-S3-GS_Variated1_3,1,371.0,0.9700585229110512,0.0118288,0.00657658,0.046036,0.008186072377654145
Building_T2-100x50-S3-GS_Variated1_4,1,371.0,0.8620916954177897,0.0104955,0.00530631,0.0328649,0.006619854817528508
Building_T2-100x50-S3-GS_Variated1_5,1,371.0,0.9958371239892184,0.0108559,0.00576577,0.045018,0.007814454359420069
Building_T2-100x50-S3-GS_Variated2_1,1,384.0,0.9710020182291665,0.0106216,0.00594595,0.0456216,0.007314885812414278
Building_T2-100x50-S3-GS_Variated2_2,1,384.0,0.928526,0.0101081,0.00568468,0.0381081,0.0065509578627351295
Building_T2-100x50-S3-GS_Variated2_3,1,384.0,0.7208901536458333,0.00895495,0.00445045,0.0401351,0.004754432049645227
Building_T2-100x50-S3-GS_Variated2_4,1,384.0,1.0283209739583334,0.00859459,0.00371171,0.0443423,0.0065380575986280125
Building_T2-100x50-S3-GS_Variated2_5,1,384.0,0.9135132213541665,0.0112613,0.00605405,0.0457387,0.007319688602949346
Building_T2-100x50-S3-GS_Variated3_1,1,343.0,1.0019862536443147,0.0125946,0.00751351,0.0548829,0.008455710484784325
Building_T2-100x50-S3-GS_Variated3_2,1,343.0,1.183092921282799,0.0107568,0.00527928,0.0576306,0.009293290207748335
Building_T2-100x50-S3-GS_Variated3_3,1,343.0,0.8158910291545189,0.00495495,0.00259459,0.0494955,0.002804785820622051
Building_T2-100x50-S3-GS_Variated3_4,1,343.0,1.0037463527696793,0.0139099,0.00803604,0.0507027,0.009657356568995336
Building_T2-100x50-S3-GS_Variated3_5,1,343.0,0.8733395218658889,0.0112523,0.00640541,0.0464414,0.006936712140631902
Building_T2-100x50-S3-GS_Variated4_1,1,343.0,0.955092437317784,0.0087027,0.00432432,0.0394865,0.006009407601480232
Building_T2-100x50-S3-GS_Variated4_2,1,343.0,1.0162316793002915,0.0103874,0.00425225,0.0379189,0.007864696761751616
Building_T2-100x50-S3-GS_Variated4_3,1,343.0,0.9159845451895043,0.0103514,0.00476577,0.0400541,0.006994763439403338
Building_T2-100x50-S3-GS_Variated4_4,1,343.0,1.103798058309038,0.00959459,0.00483784,0.0492342,0.007622383840074682
Building_T2-100x50-S3-GS_Variated4_5,1,343.0,0.9089003819241984,0.0101802,0.00366667,0.0405405,0.007138062513472409
Building_T2-100x50-S3-GS_Variated5_1,1,363.0,0.8688912617079888,0.0125586,0.0051982,0.0489099,0.008479188996173502
Building_T2-100x50-S3-GS_Variated5_2,1,363.0,0.8645430633608815,0.0124414,0.00586486,0.0558559,0.007942754762459942
Building_T2-100x50-S3-GS_Variated5_3,1,363.0,1.0227257768595042,0.0122883,0.00735135,0.0423153,0.008340734294495365
Building_T2-100x50-S3-GS_Variated5_4,1,363.0,0.9372676501377409,0.0127477,0.00424324,0.0551802,0.00928582246531185
Building_T2-100x50-S3-GS_Variated5_5,1,363.0,0.835919347107438,0.0129459,0.006,0.0462162,0.00809979046651631
Building_T2-100x50-S3-GS_Variated6_1,1,375.0,0.8565843306666667,0.0106577,0.00600901,0.0353874,0.006515604515629799
Building_T2-100x50-S3-GS_Variated6_2,1,375.0,0.785298096,0.00958559,0.00443243,0.0362523,0.005565737047825741
Building_T2-100x50-S3-GS_Variated6_3,1,375.0,0.967557664,0.00959459,0.00440541,0.0429369,0.006859701137735213
Building_T2-100x50-S3-GS_Variated6_4,1,375.0,0.7605220693333336,0.00957658,0.00273874,0.0452342,0.005956568149448503
Building_T2-100x50-S3-GS_Variated6_5,1,375.0,0.8186618613333333,0.00836036,0.00355856,0.0474865,0.005105503999148999
Building_T2-100x50-S3-GS_Variated7_1,1,319.0,0.8396176739811911,0.0123874,0.00367568,0.0573694,0.008520787497282307
Building_T2-100x50-S3-GS_Variated7_2,1,319.0,1.0030626865203762,0.0154955,0.00855856,0.0581532,0.011014198053432254
Building_T2-100x50-S3-GS_Variated7_3,1,319.0,1.154010200626959,0.010973,0.00535135,0.0559279,0.009274209425879462
Building_T2-100x50-S3-GS_Variated7_4,1,319.0,1.1905268871473353,0.0136577,0.00574775,0.0472252,0.012303208617829318
Building_T2-100x50-S3-GS_Variated7_5,1,319.0,1.1573918996865202,0.0116036,0.00587387,0.0486306,0.009600026337362018
Building_T2-100x50-S3-GS_Variated8_1,1,360.0,0.883741,0.0117748,0.00655856,0.0514054,0.007226323584160365
Building_T2-100x50-S3-GS_Variated8_2,1,360.0,0.7544953166666668,0.0128108,0.00509009,0.0561081,0.007399604860636616
Building_T2-100x50-S3-GS_Variated8_3,1,360.0,0.7912020444444444,0.0106306,0.00399099,0.0548468,0.006512697192197806
Building_T2-100x50-S3-GS_Variated8_4,1,360.0,0.9870905194444446,0.0134775,0.00740541,0.0629459,0.00936104529446465
Building_T2-100x50-S3-GS_Variated8_5,1,360.0,1.0384025277777775,0.015,0.00791892,0.0568559,0.011223818136793868
Building_T2-100x50-S3-GS_Variated9_1,1,369.0,0.7538583848238483,0.0121802,0.00547748,0.0417207,0.007083005683007704
Building_T2-100x50-S3-GS_Variated9_2,1,369.0,0.9853123577235771,0.0104505,0.0052973,0.0447297,0.007496790956027388
Building_T2-100x50-S3-GS_Variated9_3,1,369.0,0.9329278292682925,0.0100541,0.00410811,0.0467387,0.007027461695670938
Building_T2-100x50-S3-GS_Variated9_4,1,369.0,0.9191600542005419,0.0114144,0.00372973,0.0411802,0.008178102377226172
Building_T2-100x50-S3-GS_Variated9_5,1,369.0,0.9664879810298105,0.0119279,0.00673874,0.0458468,0.0080008661143566
Building_T2-100x50-S3-GS_Variated10_1,1,369.0,0.7893948184281843,0.0136667,0.00725225,0.0551171,0.007816135436574011
Building_T2-100x50-S3-GS_Variated10_2,1,369.0,0.9635964742547425,0.0141802,0.0082973,0.0458829,0.009560086330532711
Building_T2-100x50-S3-GS_Variated10_3,1,369.0,0.9114103983739834,0.0112162,0.00559459,0.0599189,0.007378732332862812
Building_T2-100x50-S3-GS_Variated10_4,1,369.0,1.037836970189702,0.015964,0.0086036,0.0602523,0.011929386344413852
Building_T2-100x50-S3-GS_Variated10_5,1,369.0,0.7091688617886178,0.00993694,0.00401802,0.046964,0.00543006242741842
Building_T2-60x50-S2-PS_Variated1_1,1,237.0,0.5346240210970464,0.0128108,0.0063964,0.0795225,0.005112662093992604
Building_T2-60x50-S2-PS_Variated1_2,1,237.0,0.534296523206751,0.0129459,0.0065045,0.0764595,0.005134324957946844
Building_T2-60x50-S2-PS_Variated1_3,1,237.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated1_4,1,237.0,0.6545163333333333,0.0162703,0.00837838,0.0927928,0.007695895927979157
Building_T2-60x50-S2-PS_Variated1_5,1,237.0,0.5298954978902954,0.0147117,0.00700901,0.0952162,0.00588411440325989
Building_T2-60x50-S2-PS_Variated2_1,1,242.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated2_2,1,242.0,0.5047896033057852,0.012955,0.00618018,0.0791712,0.0049691553015269296
Building_T2-60x50-S2-PS_Variated2_3,1,242.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated2_4,1,242.0,0.559884909090909,0.0124955,0.00566667,0.0869369,0.005309994588529061
Building_T2-60x50-S2-PS_Variated2_5,1,242.0,0.595495520661157,0.0131261,0.00679279,0.0809279,0.005586384928698927
Building_T2-60x50-S2-PS_Variated3_1,1,204.0,0.6485527009803922,0.00984685,0.00383784,0.0656937,0.004976180779376473
Building_T2-60x50-S2-PS_Variated3_2,1,204.0,0.6101444166666667,0.00933333,0.00275676,0.0712613,0.004549575497116595
Building_T2-60x50-S2-PS_Variated3_3,1,204.0,0.7097250519607843,0.00903604,0.00447748,0.063982,0.004756045885029585
Building_T2-60x50-S2-PS_Variated3_4,1,204.0,0.6851519803921571,0.0121892,0.00658559,0.0753964,0.005892306001400982
Building_T2-60x50-S2-PS_Variated3_5,1,204.0,0.6117932009803921,0.0105495,0.00495495,0.0767207,0.004889512254803891
Building_T2-60x50-S2-PS_Variated4_1,1,218.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated4_2,1,218.0,0.6592308165137615,0.0111532,0.00584685,0.0733964,0.005366490137640638
Building_T2-60x50-S2-PS_Variated4_3,1,218.0,0.5493271651376147,0.0109189,0.00353153,0.0755676,0.004733865189428488
Building_T2-60x50-S2-PS_Variated4_4,1,218.0,0.6941978348623853,0.0139099,0.00746847,0.075045,0.006798301238287583
Building_T2-60x50-S2-PS_Variated4_5,1,218.0,0.5918632155963303,0.0146306,0.0073964,0.0853784,0.006308360668366283
Building_T2-60x50-S2-PS_Variated5_1,1,228.0,0.6507122149122807,0.010991,0.00599099,0.0755225,0.005023602775981125
Building_T2-60x50-S2-PS_Variated5_2,1,228.0,0.5441560614035087,0.01,0.00534234,0.0645856,0.0038943996565113646
Building_T2-60x50-S2-PS_Variated5_3,1,228.0,0.6126878728070175,0.0124685,0.00552252,0.0791171,0.005874003477120209
Building_T2-60x50-S2-PS_Variated5_4,1,228.0,0.5768357631578946,0.00936937,0.00440541,0.0701351,0.004110600302543951
Building_T2-60x50-S2-PS_Variated5_5,1,228.0,0.5286914912280702,0.0100541,0.00545946,0.070018,0.0037691328930755247
Building_T2-60x50-S2-PS_Variated6_1,1,216.0,0.6671184814814815,0.0129189,0.0067027,0.0723514,0.006201117102664662
Building_T2-60x50-S2-PS_Variated6_2,1,216.0,0.5464359583333334,0.0117297,0.00534234,0.0849369,0.004893069782173961
Building_T2-60x50-S2-PS_Variated6_3,1,216.0,0.7525263333333334,0.0156126,0.00727027,0.087009,0.008779893706868696
Building_T2-60x50-S2-PS_Variated6_4,1,216.0,0.704526175925926,0.0169369,0.00835135,0.0735856,0.008838937739503502
Building_T2-60x50-S2-PS_Variated6_5,1,216.0,0.6754538194444444,0.0120991,0.0063964,0.0879369,0.005868915913850071
Building_T2-60x50-S2-PS_Variated7_1,1,242.0,0.5831695454545455,0.00937838,0.00486486,0.0695315,0.003999827027172231
Building_T2-60x50-S2-PS_Variated7_2,1,242.0,0.585727041322314,0.0133694,0.00672072,0.073036,0.005786710122671485
Building_T2-60x50-S2-PS_Variated7_3,1,242.0,0.790834297520661,0.0944595,0.0867477,0.099991,0.03519490598228453
Building_T2-60x50-S2-PS_Variated7_4,1,242.0,0.5615241446280992,0.0124234,0.00600901,0.0761081,0.005317149964811431
Building_T2-60x50-S2-PS_Variated7_5,1,242.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated8_1,1,227.0,0.5047914008810572,0.0127838,0.00595495,0.0819369,0.004962784237486462
Building_T2-60x50-S2-PS_Variated8_2,1,227.0,0.6809604933920704,0.0144054,0.00772973,0.0794505,0.0068205629997106585
Building_T2-60x50-S2-PS_Variated8_3,1,227.0,0.5695762643171806,0.0155586,0.00781081,0.0840631,0.006576996848052455
Building_T2-60x50-S2-PS_Variated8_4,1,227.0,0.6496980484581498,0.0134414,0.00674775,0.0823604,0.006358132180301734
Building_T2-60x50-S2-PS_Variated8_5,1,227.0,0.5991520132158589,0.0111441,0.00576577,0.0775856,0.004873730671187067
Building_T2-60x50-S2-PS_Variated9_1,1,236.0,0.6016878432203389,0.0144144,0.00638739,0.0874595,0.006649607684824984
Building_T2-60x50-S2-PS_Variated9_2,1,236.0,0.5692668983050847,0.0143604,0.00717117,0.0827387,0.006033470270955257
Building_T2-60x50-S2-PS_Variated9_3,1,236.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated9_4,1,236.0,0.5968147033898306,0.0119279,0.00601802,0.0755405,0.005224479419609804
Building_T2-60x50-S2-PS_Variated9_5,1,236.0,0.5882300381355932,0.0105315,0.00500901,0.0814775,0.004685648421587724
Building_T2-60x50-S2-PS_Variated10_1,1,228.0,0.5269613114035088,0.0147748,0.00627027,0.0884414,0.006126814449965682
Building_T2-60x50-S2-PS_Variated10_2,1,228.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated10_3,1,228.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated10_4,1,228.0,0.6107847368421053,0.0117297,0.00588288,0.0694595,0.005337206795268693
Building_T2-60x50-S2-PS_Variated10_5,1,228.0,0.5963249342105263,0.0109369,0.00454054,0.0847207,0.0050647204697652085
Building_T2-60x50-S3-PS_Variated1_1,1,240.0,0.6159676325000001,0.00944144,0.00527027,0.0609099,0.003989245059807951
Building_T2-60x50-S3-PS_Variated1_2,1,240.0,0.6577603416666666,0.0112432,0.00586486,0.0667928,0.005299394709664824
Building_T2-60x50-S3-PS_Variated1_3,1,240.0,0.5658743333333335,0.00924324,0.0046036,0.0537117,0.0038493126512240054
Building_T2-60x50-S3-PS_Variated1_4,1,240.0,0.6398402458333333,0.0105225,0.00527027,0.0647748,0.0049445319153223425
