,Latitude,Longitude,Story,Type,Material,Dimension,Area,Index,Num_Units,RepairCost,existing fatality,optimized fatality,ordinance
9927,34.18548,-118.45462,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,23857.06969,0.010211342,0.010211342,0.006585532
9928,34.04655,-118.45462,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17641.21897,0.007877426,0.007877426,0.005090823
9929,33.98836,-118.45467,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18345.66205,0.00801246,0.00801246,0.005243096
9930,34.22737,-118.4547,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,49796.46467,0.010479177,0.010479177,0.007283681
9931,34.22708,-118.4547,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35915.16107,0.010363466,0.010363466,0.007160281
9932,34.04512,-118.45474,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,38863.75389,0.008377583,0.008293657,0.00546461
9933,34.04788,-118.45475,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,64904.06238,0.008279678,0.008279678,0.005413208
9934,34.22017,-118.45476,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19739.36732,0.009933095,0.009933095,0.006703136
9935,34.22269,-118.45477,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18934.74587,0.010087766,0.010087766,0.007030737
9936,34.22588,-118.45478,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36249.12443,0.009957633,0.009957633,0.006783728
9937,34.22497,-118.45478,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,82835.01823,0.009813314,0.009813314,0.006645806
9938,34.22299,-118.45478,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,61434.73463,0.010055101,0.010055101,0.006957398
9939,34.2224,-118.45478,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31697.24009,0.010169027,0.010169027,0.007064247
9940,34.21584,-118.45478,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,74841.97029,0.009842927,0.009842927,0.006545368
9941,34.22557,-118.4548,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,44960.13681,0.009860082,0.009860082,0.006666085
9942,34.22384,-118.4548,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,34424.8247,0.009947068,0.009947068,0.006819392
9943,34.22618,-118.45481,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,24317.07811,0.009855443,0.009855443,0.006732294
9944,34.22527,-118.45481,3,L1,HWS,100X30,9000,L1-3S-100X30-HWS,9,50150.8296,0.009880902,0.009880902,0.00668426
9945,34.04617,-118.45482,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29956.36263,0.008105565,0.008105565,0.005264828
9946,34.23158,-118.45485,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,52751.92638,0.010798159,0.010798159,0.007624623
9947,34.04848,-118.45489,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,88127.95524,0.008155741,0.008111771,0.00524847
9948,34.22174,-118.45494,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,51181.41868,0.010196153,0.010196153,0.00704929
9949,34.04039,-118.45497,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19221.69023,0.008828792,0.008828792,0.005890181
9950,34.16513,-118.45505,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18648.33435,0.008683172,0.008683172,0.005637732
9951,34.18237,-118.45509,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34836.24598,0.010404134,0.010404134,0.007014274
9952,34.03888,-118.4551,2,L2,HWS,60X50,6000,L2-2S-60X50-HWS,6,40680.39872,0.008777419,0.008777419,0.005787645
9953,34.04054,-118.45514,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19326.52131,0.008810624,0.008810624,0.005820487
9954,34.00038,-118.45515,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36201.91552,0.008031206,0.008031206,0.00538188
9955,34.04492,-118.4552,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30821.43484,0.008143967,0.007996116,0.005291543
9956,34.18335,-118.45525,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,35117.97833,0.010518633,0.010518633,0.006979474
9957,33.99991,-118.45528,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19152.47741,0.008086023,0.008086023,0.005472352
9958,34.21583,-118.45531,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35165.66199,0.009587703,0.009587703,0.006293375
9959,34.18239,-118.45534,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,33820.86529,0.010453912,0.010453912,0.007059705
9960,34.18594,-118.45541,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17714.42144,0.010378399,0.010378399,0.006688685
9961,34.18335,-118.45541,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18895.13201,0.010529478,0.010529478,0.007005662
9962,34.04811,-118.45544,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33171.53404,0.008045729,0.007990885,0.005195362
9963,34.0402,-118.45544,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,27073.63848,0.008607298,0.008607298,0.00566076
9964,34.22649,-118.45549,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32140.76706,0.010229396,0.010229396,0.007065616
9965,34.04267,-118.45551,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36903.13201,0.008489451,0.008489451,0.00563766
9966,34.21563,-118.45556,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,38781.03878,0.009770177,0.009770177,0.006400218
9967,34.03935,-118.45556,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,28067.58422,0.008638522,0.008638522,0.005644832
9968,34.22441,-118.45557,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,51759.9031,0.009599809,0.009570449,0.006537464
9969,34.22411,-118.45557,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19105.84706,0.009657477,0.009657477,0.006682464
9970,34.22861,-118.45559,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,20154.40629,0.010567808,0.010567808,0.007335804
9971,34.21538,-118.45559,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,60655.40031,0.009961618,0.009961618,0.00660967
9972,34.21474,-118.45559,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,22125.57041,0.009898305,0.009898305,0.006597727
9973,34.15346,-118.45559,3,L3,HWS,50X30,4500,L3-3S-50X30-HWS,4,25780.95024,0.007641174,0.007641174,0.005026004
9974,34.2146,-118.4556,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,81722.23896,0.009958233,0.009958233,0.00662492
9975,34.15482,-118.45563,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17716.6823,0.007495459,0.007459522,0.004907106
9976,34.22185,-118.45565,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,39475.77953,0.009829092,0.009829092,0.006713302
9977,34.18432,-118.45566,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,20304.36239,0.009938393,0.009938393,0.006374052
9978,34.21548,-118.45569,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,43299.4099,0.009980913,0.009980913,0.006588738
9979,34.04118,-118.45569,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,80405.51793,0.008907373,0.008907373,0.005996913
9980,34.22244,-118.45572,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29208.83588,0.009835204,0.009835204,0.006752374
9981,34.15739,-118.45572,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,27701.26653,0.007217769,0.007217769,0.004704009
9982,34.04532,-118.45573,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,49805.39206,0.008141748,0.007749043,0.00524629
9983,34.21501,-118.45574,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,26510.79889,0.009844384,0.009844384,0.006497801
9984,34.15048,-118.45574,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,35158.87675,0.007671516,0.007671516,0.00484052
9985,34.19362,-118.45577,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20193.48103,0.010741091,0.010741091,0.007213487
9986,34.18736,-118.45578,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,32653.77829,0.010098135,0.010098135,0.006458119
9987,34.22526,-118.45579,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,43980.96105,0.009960877,0.009960877,0.006924901
9988,34.1539,-118.45579,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32167.66942,0.00765025,0.00765025,0.00501637
9989,34.1568,-118.45581,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,32486.29757,0.007246951,0.007246951,0.004710329
9990,34.03972,-118.45582,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,39858.55446,0.008594605,0.008594605,0.00559375
9991,34.04565,-118.45583,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,43827.40731,0.008305216,0.008023876,0.005390173
9992,34.04231,-118.45583,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,32140.69895,0.008502053,0.008502053,0.005654724
9993,34.22557,-118.45584,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18417.64215,0.009984178,0.009940353,0.006937045
9994,34.22269,-118.45584,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,51228.69471,0.009783212,0.009783212,0.006728133
9995,34.1571,-118.45584,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,24311.95862,0.00715315,0.007126733,0.004636539
9996,34.15435,-118.45584,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33214.15527,0.007469552,0.007469552,0.004905052
9997,34.1541,-118.45584,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,33299.93154,0.007485529,0.007485529,0.004908372
9998,34.22617,-118.45585,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30995.14815,0.010070746,0.010070746,0.006948871
9999,34.22588,-118.45585,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,37111.00254,0.009957638,0.009957638,0.006919094
10000,34.2221,-118.45585,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17442.46973,0.00992829,0.00992829,0.006810373
10001,34.15461,-118.45585,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19874.18205,0.007384982,0.007384982,0.004809124
10002,34.22738,-118.45586,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19109.98464,0.010327854,0.010327854,0.007155472
10003,34.22355,-118.45586,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,30265.79416,0.009736135,0.009736135,0.006793577
10004,34.04068,-118.45586,2,L2,HWS,100X50,10000,L2-2S-100X50-HWS,10,62729.6463,0.008671365,0.008671365,0.005706741
10005,34.18595,-118.45591,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34902.21375,0.010244023,0.010244023,0.006534107
10006,34.185,-118.45591,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36948.54042,0.010086808,0.010086808,0.00642948
10007,34.18292,-118.45591,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33334.52746,0.010372532,0.0103228,0.006989973
10008,34.17246,-118.45591,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,59175.12333,0.009142875,0.009142875,0.005977265
10009,33.98822,-118.45596,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,87783.06634,0.007954302,0.007954302,0.005323725
10010,34.18746,-118.45598,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29831.2934,0.009832083,0.009832083,0.006194965
10011,34.18335,-118.45599,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18282.03106,0.010490439,0.010490439,0.007020942
10012,34.04084,-118.456,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,32117.63951,0.008691637,0.008691637,0.005746079
10013,34.04001,-118.45601,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58279.60127,0.008598685,0.008598685,0.005609945
10014,34.04587,-118.45602,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18276.76358,0.008398829,0.008383918,0.005532398
10015,33.99154,-118.45602,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30870.27674,0.008021991,0.008021991,0.005158801
10016,34.04776,-118.45603,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18108.80075,0.008137249,0.008102149,0.005254459
10017,34.22434,-118.45606,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,24856.53273,0.009774767,0.009774767,0.006770669
10018,34.18596,-118.45607,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19345.06977,0.010310801,0.010310801,0.006639455
10019,34.185,-118.45607,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30296.01287,0.010159723,0.010159723,0.006503369
10020,34.16522,-118.45607,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,44169.00439,0.008760764,0.008760764,0.005683689
10021,34.19425,-118.45609,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,36812.3459,0.010311398,0.010311398,0.00690732
10022,34.18793,-118.45611,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,53781.70002,0.00828507,0.007564454,0.003402003
10023,34.04598,-118.45612,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,35772.89816,0.006787749,0.0060053,0.002988713
10024,34.04265,-118.45613,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,86676.33699,0.007013372,0.006685259,0.003058185
10025,34.21451,-118.45614,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,38683.73945,0.008009155,0.007464916,0.003616949
10026,34.2271,-118.45618,3,L1,HWS,60X30,5400,L1-3S-60X30-HWS,5,28129.36781,0.008365851,0.008127191,0.004120006
10027,34.21499,-118.45619,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17138.95322,0.008284786,0.00782175,0.003796813
10028,34.18736,-118.45619,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,56659.99225,0.008436156,0.007935006,0.00348046
10029,34.04754,-118.45619,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,62087.81705,0.006794115,0.00621023,0.002862049
10030,34.04706,-118.45621,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35705.71814,0.006781996,0.006137917,0.002930246
10031,34.18595,-118.45624,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,24598.66981,0.008641968,0.008291096,0.003664066
10032,34.18773,-118.45627,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17633.16312,0.008272964,0.007319561,0.003398861
10033,34.18441,-118.45628,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61950.5294,0.008391348,0.007993728,0.003569506
10034,34.04022,-118.45629,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,36360.01363,0.00693843,0.006851673,0.003074358
10035,34.03951,-118.45629,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20515.29178,0.006816577,0.006576534,0.002868805
10036,34.04623,-118.45631,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,33967.96487,0.00682509,0.006434864,0.003036524
10037,34.18568,-118.45632,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18055.33453,0.008545281,0.008236184,0.003657492
10038,34.04533,-118.45637,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35642.63355,0.006860484,0.00637055,0.002992306
10039,34.04199,-118.45637,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20293.11257,0.007067675,0.006589718,0.003238203
10040,34.18335,-118.4564,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,39150.92449,0.008570731,0.008061817,0.003925282
10041,34.0403,-118.4564,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,20866.91047,0.007047697,0.006897632,0.003099864
10042,34.19422,-118.45641,3,L1,HWS,60X30,5400,L1-3S-60X30-HWS,5,34471.95333,0.008402057,0.008084932,0.003851371
10043,34.04133,-118.45642,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18685.96593,0.007249279,0.007050257,0.003293337
10044,34.16519,-118.45644,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,58431.05817,0.007159732,0.006622549,0.00307326
10045,34.15057,-118.45645,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,34875.90644,0.006488838,0.006350582,0.002794019
10046,34.0404,-118.45645,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20197.19601,0.006983583,0.006829096,0.003017242
10047,34.22787,-118.45647,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18200.12424,0.008482203,0.008482203,0.004075996
10048,34.03874,-118.45647,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,33611.05187,0.006844115,0.006564359,0.002962487
10049,34.04643,-118.4565,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29927.2832,0.006620637,0.006195264,0.002925827
10050,34.04049,-118.45652,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,46777.04652,0.007056579,0.006895416,0.003062544
10051,34.04222,-118.45654,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19254.12705,0.007051607,0.006957013,0.003188069
10052,34.18541,-118.45657,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57516.69662,0.008518556,0.007955097,0.003615183
10053,34.185,-118.45657,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,80922.75812,0.008376617,0.008020151,0.003565692
10054,34.18289,-118.45658,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18805.06234,0.008550205,0.007960089,0.00387332
10055,34.21439,-118.45659,3,L1,GWB,100X30,9000,L1-3S-100X30-GWB,9,49873.03077,0.007832845,0.007176739,0.003505029
10056,34.04654,-118.4566,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20343.52406,0.00655925,0.006099017,0.002864379
10057,34.04723,-118.45661,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29616.17266,0.006745384,0.006142998,0.002882732
10058,34.04058,-118.45662,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19273.19925,0.007009108,0.006922142,0.003055813
10059,34.222,-118.45665,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18985.52457,0.008150687,0.007916848,0.003980202
10060,34.04471,-118.45665,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,54517.74121,0.006807559,0.006006589,0.002935878
10061,34.04234,-118.45665,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18623.88655,0.007099993,0.006989517,0.003241545
10062,34.03826,-118.45665,2,L1,HWS,60X30,3600,L1-2S-60X30-HWS,4,25534.16378,0.007218832,0.007218832,0.003229693
10063,34.1507,-118.45668,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,38483.61515,0.006395555,0.006189256,0.002709265
10064,34.04735,-118.45669,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,35243.8134,0.00684286,0.006603602,0.002936988
10065,34.18293,-118.45673,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,59773.41931,0.008483541,0.008004241,0.003810018
10066,34.04243,-118.45675,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17224.24885,0.00706005,0.006964783,0.003207673
10067,34.18793,-118.45677,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18015.64494,0.008323161,0.008008573,0.003478937
10068,34.18736,-118.45677,3,L1,HWS,60X30,5400,L1-3S-60X30-HWS,5,29918.95189,0.008417559,0.008403664,0.003545958
10069,34.1943,-118.45678,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,31961.26318,0.008387725,0.008387725,0.003807717
10070,34.04007,-118.45679,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,63626.54754,0.006896709,0.006827663,0.002939715
10071,34.21496,-118.4568,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19190.03291,0.008173553,0.007619773,0.003688631
10072,34.04746,-118.4568,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,27941.17005,0.006834569,0.006596246,0.002930817
10073,33.99108,-118.4568,2,L1,GWB,100X30,6000,L1-2S-100X30-GWB,6,36610.73947,0.006473282,0.006473282,0.002841702
10074,34.19774,-118.45681,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19468.63737,0.008645286,0.008645286,0.003968819
10075,34.15421,-118.45681,3,L4,GWB,100X50,15000,L4-3S-100X50-GWB,15,85376.93248,0.00622178,0.00622178,0.002817393
10076,34.2148,-118.45683,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19444.64342,0.008153429,0.00811974,0.003681752
10077,34.15549,-118.45683,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30826.24499,0.006030701,0.006030701,0.002671938
10078,34.15508,-118.45684,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,33184.8857,0.006029317,0.006029317,0.002670261
10079,34.15726,-118.45685,3,L1,HWS,100X30,9000,L1-3S-100X30-HWS,9,46672.11741,0.006105915,0.006105915,0.002734001
10080,34.04589,-118.45685,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,57992.80459,0.006768175,0.006227202,0.002997127
10081,34.04255,-118.45686,3,L4,GWB,60X50,9000,L4-3S-60X50-GWB,9,47515.93498,0.006987978,0.006856263,0.003167354
10082,34.15675,-118.45687,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,50029.67759,0.006053553,0.006053553,0.002668068
10083,34.04757,-118.45688,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,35372.21603,0.006861133,0.006722193,0.002973209
10084,34.18334,-118.4569,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19404.19721,0.008534966,0.008531044,0.003815714
10085,34.18541,-118.45692,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29526.77292,0.008507695,0.008507695,0.003609808
10086,34.18391,-118.45693,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,20461.29963,0.008520321,0.008520321,0.003709029
10087,34.046,-118.45694,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,40400.53085,0.006777423,0.006288674,0.002992802
10088,34.04512,-118.45697,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,53396.45023,0.006858815,0.006687737,0.002968248
10089,34.04769,-118.45698,2,L1,HWS,100X30,6000,L1-2S-100X30-HWS,6,35286.81921,0.006941168,0.006583792,0.003019285
10090,34.0453,-118.45698,2,L1,GWB,60X30,3600,L1-2S-60X30-GWB,4,25339.18085,0.0068763,0.006662713,0.002990667
10091,34.04196,-118.45698,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17353.35135,0.007057255,0.007057255,0.003200746
10092,34.047,-118.45699,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,45087.2855,0.006873566,0.006588542,0.002969219
10093,34.17148,-118.457,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,29345.83418,0.00739699,0.00739699,0.003126708
10094,34.16591,-118.457,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,37923.86757,0.007207533,0.007172938,0.003179775
10095,34.04034,-118.457,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,57810.61246,0.006868368,0.006868368,0.002948039
10096,34.19701,-118.45701,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,29758.56404,0.008594957,0.008537469,0.003960936
10097,34.1654,-118.45703,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,84459.00585,0.00732438,0.00732438,0.00317134
10098,34.1973,-118.45706,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,17037.05594,0.008598633,0.008429578,0.003971477
10099,34.19515,-118.45706,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30915.93191,0.008445349,0.008445349,0.003836938
10100,34.18236,-118.45706,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,61226.76785,0.008700764,0.008609689,0.00403171
10101,34.167,-118.45706,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,25438.32422,0.007223249,0.007011671,0.003217232
10102,34.16162,-118.45706,3,L3,GWB,80X30,7200,L3-3S-80X30-GWB,7,39073.54424,0.006887986,0.006887986,0.00308542
10103,34.16137,-118.45706,2,L3,HWS,80X30,4800,L3-2S-80X30-HWS,5,26806.3943,0.006917784,0.006917784,0.003134071
10104,34.16137,-118.45706,2,L4,HWS,60X50,6000,L4-2S-60X50-HWS,6,37496.76287,0.006917784,0.006917784,0.003134071
10105,34.16792,-118.45707,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,53196.83957,0.007143969,0.006870719,0.003044546
10106,34.04542,-118.45707,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,63672.30504,0.006907016,0.006385786,0.003011902
10107,34.16821,-118.45708,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,31196.98214,0.007150412,0.006816876,0.003105991
10108,34.03564,-118.45708,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58441.36836,0.007678062,0.007678062,0.003518953
10109,34.16228,-118.45709,2,L3,GWB,80X30,4800,L3-2S-80X30-GWB,5,30574.0019,0.006842422,0.006842422,0.003001069
10110,34.04779,-118.45709,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,19800.9484,0.006847561,0.006613566,0.002960842
10111,34.04711,-118.45709,3,L3,HWS,80X30,7200,L3-3S-80X30-HWS,7,41412.29914,0.006886314,0.006614848,0.002985113
10112,34.03876,-118.45709,3,L4,HWS,60X50,9000,L4-3S-60X50-HWS,9,53075.11499,0.006736034,0.006736034,0.002961776
10113,34.20384,-118.4571,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,16173.02541,0.007727434,0.007630403,0.003275639
10114,34.20331,-118.4571,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,61074.51309,0.007526721,0.007347465,0.003083317
10115,34.1849,-118.4571,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34112.64088,0.008343525,0.008343525,0.003593478
10116,34.17314,-118.4571,2,L3,HWS,50X30,3000,L3-2S-50X30-HWS,3,18212.79024,0.007816968,0.007816968,0.003389672
10117,34.20594,-118.45711,2,L4,GWB,60X50,6000,L4-2S-60X50-GWB,6,34443.91032,0.007925568,0.007925568,0.003462897
10118,34.04117,-118.45711,2,L4,HWS,100X50,10000,L4-2S-100X50-HWS,10,58291.23463,0.007076291,0.007076291,0.003252425
10119,34.2082,-118.45712,2,L4,GWB,100X50,10000,L4-2S-100X50-GWB,10,54667.54846,0.007554139,0.007428662,0.00325837
10120,34.21556,-118.45715,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,19125.1168,0.007935468,0.007935468,0.003548167
10121,34.03885,-118.45716,3,L4,HWS,100X50,15000,L4-3S-100X50-HWS,15,86871.2061,0.006777858,0.006777858,0.002955698
10122,34.04722,-118.45719,3,L1,GWB,60X30,5400,L1-3S-60X30-GWB,5,30986.27832,0.006882342,0.006657469,0.002993476
10123,34.03574,-118.4572,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,17910.38392,0.007661215,0.007661215,0.003498375
10124,34.21447,-118.45722,2,L3,GWB,50X30,3000,L3-2S-50X30-GWB,3,18107.20408,0.007918384,0.007918384,0.003581094
10125,34.16421,-118.45722,3,L1,HWS,100X30,9000,L1-3S-100X30-HWS,9,54009.375,0.007133596,0.007133596,0.003154307
