,NumStory,SeismicWeight,peakstrength,drift@peakstrength,drift@80%peakstrength,drift@20%residualstrength,area
Building_T2-60x50-S2-GS_Variated9_2,1,210.0,0.7580012666666667,0.00959582,0.00571626,0.040987,0.005018317941410412
Building_T2-60x50-S2-GS_Variated9_3,1,210.0,0.6354588809523809,0.0111913,0.00297525,0.040744,0.005846831059427956
Building_T2-60x50-S2-GS_Variated9_4,1,210.0,0.8445345238095239,0.0103088,0.00646897,0.0422649,0.005943371406037472
Building_T2-60x50-S2-GS_Variated9_5,1,210.0,0.7657512333333334,0.0088167,0.0039979,0.0363128,0.004885524791762777
Building_T2-60x50-S2-GS_Variated10_1,1,235.0,0.7481973319148936,0.0112147,0.00631035,0.0416261,0.005994034367703779
Building_T2-60x50-S2-GS_Variated10_2,1,235.0,0.597783829787234,0.0109268,0.00395713,0.0407887,0.005099085377636032
Building_T2-60x50-S2-GS_Variated10_3,1,235.0,0.641229029787234,0.00801649,0.00335525,0.0443672,0.003811084540363008
Building_T2-60x50-S2-GS_Variated10_4,1,235.0,0.6638349914893618,0.0104781,0.00300191,0.0505643,0.005680649586831088
Building_T2-60x50-S2-GS_Variated10_5,1,235.0,0.7617988510638297,0.00990923,0.00578633,0.0430525,0.00507777937124294
Building_T2-60x50-S3-GS_Variated1_1,1,208.0,0.7743608605769231,0.0105918,0.00655219,0.0383284,0.005649270291076484
Building_T2-60x50-S3-GS_Variated1_2,1,208.0,0.8141179807692307,0.00804222,0.00455333,0.03387,0.004411379730083741
Building_T2-60x50-S3-GS_Variated1_3,1,208.0,0.6758503355769232,0.00758882,0.00314826,0.0476429,0.003948596999524339
Building_T2-60x50-S3-GS_Variated1_4,1,208.0,0.9169706826923077,0.010295,0.00743702,0.045573,0.005828593528282884
Building_T2-60x50-S3-GS_Variated1_5,1,208.0,0.7688564903846155,0.00875318,0.00470024,0.0399695,0.004628416213279744
Building_T2-60x50-S3-GS_Variated2_1,1,244.0,0.8366525,0.00686667,0.00419453,0.0382042,0.0037466561998908696
Building_T2-60x50-S3-GS_Variated2_2,1,244.0,0.6142694893442622,0.00425806,0.00250936,0.0310394,0.0017259706020551165
Building_T2-60x50-S3-GS_Variated2_3,1,244.0,0.654351594262295,0.00701186,0.00291363,0.0402643,0.0034989314307277454
Building_T2-60x50-S3-GS_Variated2_4,1,244.0,0.6098814508196722,0.0069658,0.00248396,0.0356798,0.0033367403725329233
Building_T2-60x50-S3-GS_Variated2_5,1,244.0,0.5596244631147541,0.00745052,0.00198441,0.0293989,0.0034937176245435093
Building_T2-60x50-S3-GS_Variated3_1,1,221.0,0.6861983981900454,0.00439817,0.00268663,0.0473753,0.001927599657935687
Building_T2-60x50-S3-GS_Variated3_2,1,221.0,0.9058565384615384,0.00994949,0.00533079,0.0529876,0.0063691677224035955
Building_T2-60x50-S3-GS_Variated3_3,1,221.0,0.7944334796380089,0.0113077,0.00717088,0.0495111,0.0060178236654867484
Building_T2-60x50-S3-GS_Variated3_4,1,221.0,0.6513713791855203,0.00598976,0.00369586,0.0564205,0.002518221816977718
Building_T2-60x50-S3-GS_Variated3_5,1,221.0,0.6208232669683258,0.0132985,0.0043315,0.0437633,0.006569843349617958
Building_T2-60x50-S3-GS_Variated4_1,1,216.0,0.6473142268518518,0.00954534,0.00346004,0.0488249,0.0047934485572251
Building_T2-60x50-S3-GS_Variated4_2,1,216.0,0.8760613425925927,0.0104004,0.0069181,0.0473038,0.005869008305972326
Building_T2-60x50-S3-GS_Variated4_3,1,216.0,0.8206428055555556,0.0117235,0.00820963,0.0554049,0.006050825960770218
Building_T2-60x50-S3-GS_Variated4_4,1,216.0,0.8380631574074073,0.00907675,0.00463797,0.050782,0.005273180096367336
Building_T2-60x50-S3-GS_Variated4_5,1,216.0,0.744911787037037,0.0122789,0.00791827,0.0534032,0.006083605642431919
Building_T2-60x50-S3-GS_Variated5_1,1,220.0,0.8014196636363635,0.0125742,0.00430722,0.0583775,0.007758617871428039
Building_T2-60x50-S3-GS_Variated5_2,1,220.0,0.8516737772727273,0.0114385,0.00861728,0.0580064,0.005729193280364917
Building_T2-60x50-S3-GS_Variated5_3,1,220.0,0.7998300272727272,0.0103891,0.0059151,0.0475818,0.005711070764318994
Building_T2-60x50-S3-GS_Variated5_4,1,220.0,0.6906732045454546,0.0135292,0.00862487,0.0589997,0.006267295342757202
Building_T2-60x50-S3-GS_Variated5_5,1,220.0,0.6629180318181819,0.0131124,0.00522538,0.0497809,0.006524382531355265
Building_T2-60x50-S3-GS_Variated6_1,1,210.0,0.6719906190476191,0.0117466,0.00698625,0.047771,0.005422067710303019
Building_T2-60x50-S3-GS_Variated6_2,1,210.0,0.8426533333333334,0.0117909,0.00828867,0.0416911,0.006245936739412912
Building_T2-60x50-S3-GS_Variated6_3,1,210.0,0.7139567628571428,0.00615507,0.00378213,0.0517466,0.002794760434232571
Building_T2-60x50-S3-GS_Variated6_4,1,210.0,0.9442453619047618,0.0132261,0.00770405,0.0510419,0.008703646863073147
Building_T2-60x50-S3-GS_Variated6_5,1,210.0,0.6699956666666665,0.0107672,0.00458049,0.0496725,0.005412218990989478
Building_T2-60x50-S3-GS_Variated7_1,1,234.0,0.6927648504273504,0.0078769,0.00302588,0.0430945,0.004208338794275086
Building_T2-60x50-S3-GS_Variated7_2,1,234.0,0.6896126965811965,0.00866771,0.00357853,0.0328063,0.004467519660546426
Building_T2-60x50-S3-GS_Variated7_3,1,234.0,0.5601284914529914,0.007284,0.00416768,0.0370124,0.002869623825498292
Building_T2-60x50-S3-GS_Variated7_4,1,234.0,0.8314973290598291,0.00975181,0.00535774,0.04187,0.005705894043152825
Building_T2-60x50-S3-GS_Variated7_5,1,234.0,0.8572369572649573,0.00975793,0.00659768,0.0476086,0.005417239729627956
Building_T2-60x50-S3-GS_Variated8_1,1,223.0,0.7523202511210764,0.00977653,0.00572125,0.0401479,0.005034947229222399
Building_T2-60x50-S3-GS_Variated8_2,1,223.0,0.6375843766816144,0.0111292,0.00301816,0.05078,0.005986917442358939
Building_T2-60x50-S3-GS_Variated8_3,1,223.0,0.8841393632286995,0.00929666,0.00603337,0.0527451,0.0054019932124480755
Building_T2-60x50-S3-GS_Variated8_4,1,223.0,0.7483217040358745,0.0124906,0.00338489,0.0398978,0.007608078633951349
Building_T2-60x50-S3-GS_Variated8_5,1,223.0,0.8140616412556053,0.0103893,0.00562757,0.0483207,0.005948065292298865
Building_T2-60x50-S3-GS_Variated9_1,1,230.0,0.8563993782608696,0.0085246,0.00610108,0.0343918,0.004492106863836432
Building_T2-60x50-S3-GS_Variated9_2,1,230.0,0.8553303434782609,0.00994523,0.00681688,0.0436995,0.0054603829098219744
Building_T2-60x50-S3-GS_Variated9_3,1,230.0,0.6842931608695652,0.0092285,0.00335698,0.0364569,0.004764628890410383
Building_T2-60x50-S3-GS_Variated9_4,1,230.0,0.8727162434782608,0.00834717,0.00517221,0.0423915,0.004812896460676477
Building_T2-60x50-S3-GS_Variated9_5,1,230.0,0.6325128826086955,0.00901112,0.00433447,0.0378779,0.0041936126710220255
Building_T2-60x50-S3-GS_Variated10_1,1,231.0,0.8335312337662338,0.0110917,0.00672587,0.0508701,0.006405247315542044
Building_T2-60x50-S3-GS_Variated10_2,1,231.0,0.842152212121212,0.0103754,0.00664011,0.0414839,0.005672401041957623
Building_T2-60x50-S3-GS_Variated10_3,1,231.0,0.8665270606060606,0.00943967,0.00685374,0.0504668,0.00495099047460827
Building_T2-60x50-S3-GS_Variated10_4,1,231.0,0.7284822987012988,0.0100621,0.00468749,0.0469871,0.005370117162074999
Building_T2-60x50-S3-GS_Variated10_5,1,231.0,0.8841339437229436,0.00880499,0.00523333,0.0393573,0.005229504555090993
Building_T2-100x50-S2-GS_Variated1_1,1,343.0,0.5828315801749271,0.012305,0.00934392,0.0512069,0.0041761507734498025
Building_T2-100x50-S2-GS_Variated1_2,1,343.0,0.5826106064139942,0.00962232,0.00646876,0.0429428,0.003533174085173772
Building_T2-100x50-S2-GS_Variated1_3,1,343.0,0.6018944548104956,0.0103122,0.00754067,0.0555046,0.0037216122448215103
Building_T2-100x50-S2-GS_Variated1_4,1,343.0,0.40122731195335276,0.00494445,0.00309244,0.0398418,0.0012561922384572955
Building_T2-100x50-S2-GS_Variated1_5,1,343.0,0.5373492915451894,0.0115089,0.00740029,0.0406272,0.004053348679562216
Building_T2-100x50-S2-GS_Variated2_1,1,364.0,0.42426402747252745,0.00776802,0.00531599,0.0418865,0.0020692903211053377
Building_T2-100x50-S2-GS_Variated2_2,1,364.0,0.37572701098901107,0.00954566,0.00253219,0.0324816,0.003010682870139297
Building_T2-100x50-S2-GS_Variated2_3,1,364.0,0.3606646703296703,0.00863064,0.00346778,0.0379747,0.002387743074644214
Building_T2-100x50-S2-GS_Variated2_4,1,364.0,0.4374180796703297,0.010133,0.00274501,0.0350442,0.0036825296412685113
Building_T2-100x50-S2-GS_Variated2_5,1,364.0,0.41425995109890107,0.00441813,0.00261572,0.0369533,0.0012080173591546507
Building_T2-100x50-S2-GS_Variated3_1,1,314.0,0.45328224331210193,0.00369353,0.00219903,0.0329698,0.0011008543996021264
Building_T2-100x50-S2-GS_Variated3_2,1,314.0,0.467345847133758,0.00680148,0.00268934,0.034927,0.002450312689427084
Building_T2-100x50-S2-GS_Variated3_3,1,314.0,0.5835035605095542,0.00901995,0.00357614,0.0331069,0.003956132834673787
Building_T2-100x50-S2-GS_Variated3_4,1,314.0,0.6515958949044586,0.00894175,0.00657725,0.0368835,0.003484466062245334
Building_T2-100x50-S2-GS_Variated3_5,1,314.0,0.5827864968152866,0.00935022,0.00423271,0.0305581,0.003935916287471083
Building_T2-100x50-S2-GS_Variated4_1,1,336.0,0.5119409345238096,0.0121486,0.00703237,0.04105,0.004364896208141576
Building_T2-100x50-S2-GS_Variated4_2,1,336.0,0.4462033601190476,0.0116883,0.00478778,0.0507236,0.003926446816767697
Building_T2-100x50-S2-GS_Variated4_3,1,336.0,0.6082107529761904,0.0100408,0.00577609,0.0486616,0.004160017595346607
Building_T2-100x50-S2-GS_Variated4_4,1,336.0,0.44731647619047615,0.0097372,0.00375424,0.0411591,0.003362738362157517
Building_T2-100x50-S2-GS_Variated4_5,1,336.0,0.41708980119047623,0.00447199,0.00262842,0.0365766,0.001231737311219287
Building_T2-100x50-S2-GS_Variated5_1,1,349.0,0.45914955873925506,0.0129108,0.00379516,0.0523175,0.00474136484047019
Building_T2-100x50-S2-GS_Variated5_2,1,349.0,0.4810558080229226,0.0120687,0.00513826,0.0424845,0.004322520314632613
Building_T2-100x50-S2-GS_Variated5_3,1,349.0,0.47467755873925505,0.0116789,0.00492147,0.0454133,0.004120708266991219
Building_T2-100x50-S2-GS_Variated5_4,1,349.0,0.4226073753581662,0.013063,0.00399571,0.0426425,0.0044984051415240325
Building_T2-100x50-S2-GS_Variated5_5,1,349.0,0.44169556446991404,0.00993394,0.00418742,0.0414558,0.0033284674276766327
Building_T2-100x50-S2-GS_Variated6_1,1,332.0,0.5760445753012048,0.00745895,0.0055036,0.03857,0.002563448701807966
Building_T2-100x50-S2-GS_Variated6_2,1,332.0,0.5450846355421686,0.00720995,0.00477101,0.0411971,0.0025569575511423235
Building_T2-100x50-S2-GS_Variated6_3,1,332.0,0.4471897530120482,0.0104079,0.0041089,0.0329724,0.003548028533448039
Building_T2-100x50-S2-GS_Variated6_4,1,332.0,0.4766414487951808,0.00844035,0.00413102,0.0419516,0.0028352245395642014
Building_T2-100x50-S2-GS_Variated6_5,1,332.0,0.5130868012048193,0.00936314,0.00364017,0.0441541,0.0036889533134559856
Building_T2-100x50-S2-GS_Variated7_1,1,356.0,0.4565370730337079,0.0110255,0.0063215,0.0395839,0.003509963743707667
Building_T2-100x50-S2-GS_Variated7_2,1,356.0,0.47915564606741573,0.0111888,0.00706554,0.0472892,0.003634104647469251
Building_T2-100x50-S2-GS_Variated7_3,1,356.0,0.3898839370786517,0.0042283,0.00253164,0.0490943,0.0010678074385422518
Building_T2-100x50-S2-GS_Variated7_4,1,356.0,0.5038145168539326,0.0117849,0.00446697,0.0450761,0.004522367288463818
Building_T2-100x50-S2-GS_Variated7_5,1,356.0,0.5502105224719102,0.00871322,0.00500487,0.0522803,0.003192852602067426
Building_T2-100x50-S2-GS_Variated8_1,1,345.0,0.4279843043478261,0.00493116,0.00292027,0.0466519,0.001382100008296575
Building_T2-100x50-S2-GS_Variated8_2,1,345.0,0.5467365884057971,0.00959636,0.00634794,0.0374617,0.003398922909493861
Building_T2-100x50-S2-GS_Variated8_3,1,345.0,0.5593181826086957,0.00884745,0.00467204,0.03737,0.0034940326778760264
Building_T2-100x50-S2-GS_Variated8_4,1,345.0,0.42548633623188403,0.00822111,0.0033762,0.0428385,0.0026699760919405456
Building_T2-100x50-S2-GS_Variated8_5,1,345.0,0.4249888794202899,0.0046491,0.0026996,0.0431444,0.0013155293562699892
Building_T2-100x50-S2-GS_Variated9_1,1,364.0,0.46585848076923075,0.0108628,0.00675515,0.0438726,0.003494319559661325
Building_T2-100x50-S2-GS_Variated9_2,1,364.0,0.462381032967033,0.00770174,0.00568543,0.039672,0.002121706639542288
Building_T2-100x50-S2-GS_Variated9_3,1,364.0,0.4254894065934066,0.0110497,0.00673746,0.0420669,0.0032348017606025725
Building_T2-100x50-S2-GS_Variated9_4,1,364.0,0.5504292719780219,0.00970164,0.00636785,0.0354355,0.003502453749712247
Building_T2-100x50-S2-GS_Variated9_5,1,364.0,0.45535855494505495,0.00786859,0.00457843,0.0454437,0.00242727143360596
Building_T2-100x50-S2-GS_Variated10_1,1,320.0,0.42890789999999995,0.0109622,0.00296724,0.0417345,0.003944991385025957
Building_T2-100x50-S2-GS_Variated10_2,1,320.0,0.467252809375,0.0079659,0.00518861,0.0453168,0.0024674783825316816
Building_T2-100x50-S2-GS_Variated10_3,1,320.0,0.60401630625,0.00965809,0.00679902,0.0418509,0.0036432762267795344
Building_T2-100x50-S2-GS_Variated10_4,1,320.0,0.5760801625,0.0112091,0.00772715,0.0362537,0.004173628421182473
Building_T2-100x50-S2-GS_Variated10_5,1,320.0,0.57536340625,0.00822467,0.00533546,0.0456414,0.0030804904767688145
Building_T2-100x50-S3-GS_Variated1_1,1,371.0,0.5122832398921833,0.00736521,0.00553807,0.0356145,0.00220201661837791
Building_T2-100x50-S3-GS_Variated1_2,1,371.0,0.48709210781671153,0.00659997,0.0049768,0.0351178,0.001884284893209682
Building_T2-100x50-S3-GS_Variated1_3,1,371.0,0.49861907547169815,0.009406,0.00650109,0.0407282,0.0030212812030590438
Building_T2-100x50-S3-GS_Variated1_4,1,371.0,0.44196820485175203,0.00947054,0.00533954,0.0294156,0.002939273814584407
Building_T2-100x50-S3-GS_Variated1_5,1,371.0,0.5091525633423181,0.00944317,0.00572327,0.0400995,0.0032870803405267556
Building_T2-100x50-S3-GS_Variated2_1,1,384.0,0.49730941666666667,0.00848349,0.00580217,0.0404698,0.0027225129616257563
Building_T2-100x50-S3-GS_Variated2_2,1,384.0,0.4787489375,0.00800969,0.00558806,0.0339136,0.00239783969885759
Building_T2-100x50-S3-GS_Variated2_3,1,384.0,0.3662998567708333,0.00790878,0.00435183,0.0355685,0.0020459246765961972
Building_T2-100x50-S3-GS_Variated2_4,1,384.0,0.5214611979166667,0.00731873,0.00349613,0.0397708,0.00268516836794126
Building_T2-100x50-S3-GS_Variated2_5,1,384.0,0.46814385677083337,0.00903632,0.00598683,0.0404994,0.002733864143479042
Building_T2-100x50-S3-GS_Variated3_1,1,343.0,0.514750781341108,0.009685,0.00725621,0.0482223,0.0029139891923838156
Building_T2-100x50-S3-GS_Variated3_2,1,343.0,0.6004060437317784,0.00894006,0.00510535,0.051291,0.003672943835016126
Building_T2-100x50-S3-GS_Variated3_3,1,343.0,0.42087901341107875,0.00450792,0.00264615,0.0439376,0.0012497641751470297
Building_T2-100x50-S3-GS_Variated3_4,1,343.0,0.5187072303206998,0.0107946,0.00790588,0.0446437,0.0034015293302376817
Building_T2-100x50-S3-GS_Variated3_5,1,343.0,0.4479030670553936,0.00890135,0.00633194,0.0409378,0.00251954569119451
Building_T2-100x50-S3-GS_Variated4_1,1,343.0,0.4849304781341108,0.00796403,0.00419858,0.0354513,0.0027106876389146996
Building_T2-100x50-S3-GS_Variated4_2,1,343.0,0.5143898425655977,0.0101381,0.00403523,0.0343388,0.0038861081076558956
Building_T2-100x50-S3-GS_Variated4_3,1,343.0,0.46594238483965017,0.0094252,0.00462418,0.0359141,0.003144646903232705
Building_T2-100x50-S3-GS_Variated4_4,1,343.0,0.561489387755102,0.00789866,0.00469828,0.0439396,0.0029635400335387275
Building_T2-100x50-S3-GS_Variated4_5,1,343.0,0.45860732944606414,0.00947948,0.0034343,0.0364975,0.0033145967584972628
Building_T2-100x50-S3-GS_Variated5_1,1,363.0,0.43784871074380166,0.0116673,0.00483993,0.0435849,0.003913973736407011
Building_T2-100x50-S3-GS_Variated5_2,1,363.0,0.43821252617079887,0.0110131,0.00567368,0.0492251,0.003428653518961149
Building_T2-100x50-S3-GS_Variated5_3,1,363.0,0.5321740743801653,0.00939655,0.00716812,0.0374684,0.0028395675181552894
Building_T2-100x50-S3-GS_Variated5_4,1,363.0,0.47132977961432504,0.0118822,0.0038664,0.0491721,0.004315778971748891
Building_T2-100x50-S3-GS_Variated5_5,1,363.0,0.42428423966942147,0.0117881,0.00585367,0.0410556,0.003632767870197109
Building_T2-100x50-S3-GS_Variated6_1,1,375.0,0.441229936,0.00948617,0.00608143,0.0314856,0.002823404107560574
Building_T2-100x50-S3-GS_Variated6_2,1,375.0,0.39892158133333333,0.00874736,0.00423307,0.0324322,0.0025026049712527543
Building_T2-100x50-S3-GS_Variated6_3,1,375.0,0.49076429066666666,0.00877806,0.00418082,0.0384691,0.003099766871566439
Building_T2-100x50-S3-GS_Variated6_4,1,375.0,0.38024089066666666,0.00940416,0.00264079,0.040349,0.0029543537571208615
Building_T2-100x50-S3-GS_Variated6_5,1,375.0,0.41353418133333336,0.00714668,0.00328783,0.0420761,0.0021065081661711515
Building_T2-100x50-S3-GS_Variated7_1,1,319.0,0.4235284200626959,0.00573807,0.0036111,0.0508008,0.0015332916309330662
Building_T2-100x50-S3-GS_Variated7_2,1,319.0,0.5156189028213166,0.0122752,0.00847125,0.0510885,0.004027679756746939
Building_T2-100x50-S3-GS_Variated7_3,1,319.0,0.5859008996865203,0.0091469,0.00510927,0.0497848,0.0036733918114748346
Building_T2-100x50-S3-GS_Variated7_4,1,319.0,0.6044473228840127,0.012563,0.00551619,0.0426322,0.005623649098946784
Building_T2-100x50-S3-GS_Variated7_5,1,319.0,0.5914778369905956,0.0101365,0.00577161,0.0435018,0.004058436387751545
Building_T2-100x50-S3-GS_Variated8_1,1,360.0,0.45185783888888886,0.00937565,0.00640047,0.0453035,0.0026564672850909153
Building_T2-100x50-S3-GS_Variated8_2,1,360.0,0.37920044722222224,0.0118388,0.00470852,0.0492847,0.0033848708040477926
Building_T2-100x50-S3-GS_Variated8_3,1,360.0,0.3967319638888888,0.009952,0.00381313,0.0484005,0.0030386164660282143
Building_T2-100x50-S3-GS_Variated8_4,1,360.0,0.5030893166666667,0.0108125,0.00720482,0.0552297,0.0034925399065719315
Building_T2-100x50-S3-GS_Variated8_5,1,360.0,0.5310005666666666,0.0130716,0.00789577,0.0503536,0.004738834844674716
Building_T2-100x50-S3-GS_Variated9_1,1,369.0,0.3809812303523036,0.0112447,0.00530341,0.0371597,0.0032352110546184486
Building_T2-100x50-S3-GS_Variated9_2,1,369.0,0.50244881300813,0.0091941,0.00522529,0.03995,0.0032125059716965896
Building_T2-100x50-S3-GS_Variated9_3,1,369.0,0.47150395392953925,0.00927836,0.00384337,0.0417894,0.003220535336139981
Building_T2-100x50-S3-GS_Variated9_4,1,369.0,0.4627766693766938,0.0111867,0.00340938,0.0371739,0.004053944921178646
Building_T2-100x50-S3-GS_Variated9_5,1,369.0,0.49778048238482386,0.0093788,0.00664537,0.040582,0.0028780336007238074
Building_T2-100x50-S3-GS_Variated10_1,1,369.0,0.40292270189701895,0.0110202,0.00718628,0.0481131,0.0029374588188530487
Building_T2-100x50-S3-GS_Variated10_2,1,369.0,0.4985065853658536,0.0124749,0.00840442,0.0405431,0.004074250128483053
Building_T2-100x50-S3-GS_Variated10_3,1,369.0,0.46174052845528457,0.00926241,0.0053478,0.0526012,0.002871208492097382
Building_T2-100x50-S3-GS_Variated10_4,1,369.0,0.5315696151761518,0.0129272,0.00845668,0.0531521,0.004542589710642876
Building_T2-100x50-S3-GS_Variated10_5,1,369.0,0.35641304336043356,0.00919178,0.00404316,0.0414783,0.002485536163605909
Building_T2-60x50-S2-PS_Variated1_1,1,237.0,0.3743836075949367,0.011534,0.00640284,0.0791913,0.003141348960640604
Building_T2-60x50-S2-PS_Variated1_2,1,237.0,0.3723092742616034,0.0101303,0.00634059,0.0762006,0.0025934423277776085
Building_T2-60x50-S2-PS_Variated1_3,1,237.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated1_4,1,237.0,0.44479094514767936,0.0113485,0.00774716,0.0925554,0.003269842729903845
Building_T2-60x50-S2-PS_Variated1_5,1,237.0,0.3674959240506329,0.0109884,0.00662157,0.0958852,0.002812019560108035
Building_T2-60x50-S2-PS_Variated2_1,1,242.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated2_2,1,242.0,0.35587618181818187,0.0104708,0.00624097,0.0772865,0.002643877349561093
Building_T2-60x50-S2-PS_Variated2_3,1,242.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated2_4,1,242.0,0.3992072479338843,0.0106018,0.00601779,0.0880001,0.0030310008174313377
Building_T2-60x50-S2-PS_Variated2_5,1,242.0,0.40581653305785126,0.00919975,0.00630649,0.0814794,0.002379259839051756
Building_T2-60x50-S2-PS_Variated3_1,1,204.0,0.4681103529411765,0.00849258,0.00438628,0.0659378,0.002934732359624702
Building_T2-60x50-S2-PS_Variated3_2,1,204.0,0.44564198039215686,0.0091366,0.00387046,0.0716944,0.00316964640932517
Building_T2-60x50-S2-PS_Variated3_3,1,204.0,0.500641,0.00728408,0.00447572,0.0649048,0.002517135059704874
Building_T2-60x50-S2-PS_Variated3_4,1,204.0,0.47481609803921565,0.0630873,0.00632098,0.0756711,0.028028150959534842
Building_T2-60x50-S2-PS_Variated3_5,1,204.0,0.42880350490196073,0.00824775,0.00476434,0.0777341,0.0025005906499022115
Building_T2-60x50-S2-PS_Variated4_1,1,218.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated4_2,1,218.0,0.4546051834862386,0.00914545,0.00556427,0.0740021,0.0028899950396490282
Building_T2-60x50-S2-PS_Variated4_3,1,218.0,0.3978192431192661,0.00998567,0.00469118,0.0766322,0.002998546994354514
Building_T2-60x50-S2-PS_Variated4_4,1,218.0,0.4640999128440367,0.00945244,0.00672686,0.0742141,0.002749617443560842
Building_T2-60x50-S2-PS_Variated4_5,1,218.0,0.40453912844036705,0.0103215,0.00687318,0.0853826,0.0027365345246107456
Building_T2-60x50-S2-PS_Variated5_1,1,228.0,0.48895622807017547,0.0569688,0.00652835,0.0756879,0.024909369513998116
Building_T2-60x50-S2-PS_Variated5_2,1,228.0,0.37787082894736845,0.00917542,0.00520447,0.0651051,0.0024476918146170423
Building_T2-60x50-S2-PS_Variated5_3,1,228.0,0.4317056622807018,0.0097922,0.00533391,0.0796422,0.0030409429311230073
Building_T2-60x50-S2-PS_Variated5_4,1,228.0,0.4065025087719299,0.00770492,0.00435782,0.0711908,0.0022558946332454453
Building_T2-60x50-S2-PS_Variated5_5,1,228.0,0.38450181578947373,0.0534211,0.00571785,0.0704012,0.018821494959632527
Building_T2-60x50-S2-PS_Variated6_1,1,216.0,0.4554802777777778,0.00904011,0.00624119,0.0719581,0.0026388484493189966
Building_T2-60x50-S2-PS_Variated6_2,1,216.0,0.38655537037037035,0.00998563,0.00553886,0.0860944,0.0028079879011135237
Building_T2-60x50-S2-PS_Variated6_3,1,216.0,0.5227325925925926,0.0113465,0.00682238,0.0885903,0.0040359045702977915
Building_T2-60x50-S2-PS_Variated6_4,1,216.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated6_5,1,216.0,0.48433940740740733,0.0657762,0.00654054,0.0887128,0.0296658511685516
Building_T2-60x50-S2-PS_Variated7_1,1,242.0,0.4182765371900826,0.0519356,0.00497873,0.0701721,0.020308930092288374
Building_T2-60x50-S2-PS_Variated7_2,1,242.0,0.398965632231405,0.00943103,0.00621222,0.0719177,0.002526557083586939
Building_T2-60x50-S2-PS_Variated7_3,1,242.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated7_4,1,242.0,0.38999785123966946,0.00944934,0.00572585,0.0761537,0.002609157355927213
Building_T2-60x50-S2-PS_Variated7_5,1,242.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated8_1,1,227.0,0.35254673127753305,0.00995578,0.00571796,0.0824179,0.0025269303946347035
Building_T2-60x50-S2-PS_Variated8_2,1,227.0,0.45775840528634354,0.00975664,0.00706225,0.0791872,0.002717823312427797
Building_T2-60x50-S2-PS_Variated8_3,1,227.0,0.38870249339207047,0.0110097,0.00725855,0.0826605,0.0028863545827629115
Building_T2-60x50-S2-PS_Variated8_4,1,227.0,0.44256121585903085,0.0095003,0.00617898,0.0827487,0.002773813962961981
Building_T2-60x50-S2-PS_Variated8_5,1,227.0,0.4179451497797357,0.00913144,0.00563803,0.0784654,0.0026203465811150267
Building_T2-60x50-S2-PS_Variated9_1,1,236.0,0.42022568220338985,0.0109077,0.00600032,0.0876156,0.0032664070601363176
Building_T2-60x50-S2-PS_Variated9_2,1,236.0,0.3902510889830509,0.0102565,0.00668335,0.0825247,0.0026802087044975487
Building_T2-60x50-S2-PS_Variated9_3,1,236.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated9_4,1,236.0,0.40830791101694913,0.00857023,0.0055743,0.0760238,0.002339305022594559
Building_T2-60x50-S2-PS_Variated9_5,1,236.0,0.4153883389830509,0.00878708,0.00504307,0.0827234,0.0026152598959095002
Building_T2-60x50-S2-PS_Variated10_1,1,228.0,0.3693329078947369,0.0116234,0.00593517,0.0890342,0.003193600464355511
Building_T2-60x50-S2-PS_Variated10_2,1,228.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated10_3,1,228.0,0,0,0,0,0
Building_T2-60x50-S2-PS_Variated10_4,1,228.0,0.42717067105263157,0.00961483,0.00579007,0.0689433,0.002883421395106018
Building_T2-60x50-S2-PS_Variated10_5,1,228.0,0.4261479298245614,0.00946594,0.00481931,0.0861405,0.003000342389759137
Building_T2-60x50-S3-PS_Variated1_1,1,240.0,0.4574704583333332,0.0484064,0.00562709,0.0610958,0.019843006232099957
Building_T2-60x50-S3-PS_Variated1_2,1,240.0,0.4456685708333333,0.00785806,0.00537548,0.0669334,0.0022547637292357533
Building_T2-60x50-S3-PS_Variated1_3,1,240.0,0.3952189625,0.00683426,0.00444851,0.0535234,0.0017931884991249443
Building_T2-60x50-S3-PS_Variated1_4,1,240.0,0.4422003791666667,0.00764314,0.00496167,0.0651041,0.0022469619836848133
Building_T2-60x50-S3-PS_Variated1_5,1,240.0,0.39432552083333333,0.00835499,0.00570921,0.0698108,0.002122652399977381
Building_T2-60x50-S3-PS_Variated2_1,1,238.0,0.40781116806722684,0.00870559,0.00567335,0.066547,0.002395648463022499
Building_T2-60x50-S3-PS_Variated2_2,1,238.0,0.473614537815126,0.00740117,0.00506963,0.0608367,0.002243515778138047
Building_T2-60x50-S3-PS_Variated2_3,1,238.0,0,0,0,0,0
Building_T2-60x50-S3-PS_Variated2_4,1,238.0,0.4207727899159664,0.054663,0.0054035,0.0688911,0.02131854198560847
